date,symbol,cooloff_time,cooloff_price,max_adverse_eod,dte,cpr_width,cpr_position,prev_range_pct,prev_trend,inside_day,no_prev_day_break,gap_pct,gap_filled,or_breakout,narrow_cooloff_candles,max_adv_1200,max_adv_1230,max_adv_1300,max_adv_1330,max_adv_1400,max_adv_1430,max_adv_1500,max_adv_1515,max_adv_1525
2025-01-31,BANKNIFTY,11:50,49339.60,0.6794,18,0.1123,Above,0.7998,Bullish,False,False,-0.1061,True,True,True,0.1190,0.2198,0.5471,0.6794,0.6794,0.6794,0.6794,0.6794,0.6794
2025-02-01,BANKNIFTY,11:05,49750.55,1.6585,17,0.3155,Above,1.2967,Bullish,False,False,0.0108,True,True,False,0.7373,0.9597,1.1908,1.6585,1.6585,1.6585,1.6585,1.6585,1.6585
2025-02-03,BANKNIFTY,10:50,49159.70,0.4348,16,0.3155,Below,1.2967,Bullish,False,False,-1.0333,False,False,False,0.2586,0.2586,0.3179,0.4348,0.4348,0.4348,0.4348,0.4348,0.4348
2025-02-04,BANKNIFTY,10:50,49616.55,1.1892,15,0.0960,Above,0.9498,Bullish,False,False,0.6670,False,True,False,0.6110,0.7743,0.9425,0.9633,1.0018,1.0018,1.1892,1.1892,1.1892
2025-02-05,BANKNIFTY,10:50,50481.35,0.3980,14,0.4183,Above,1.4436,Bullish,False,False,0.4872,False,True,True,0.2936,0.3179,0.3179,0.3179,0.3179,0.3179,0.3179,0.3224,0.3980
2025-02-06,BANKNIFTY,10:55,50280.95,0.3304,13,0.0341,Below,0.6092,Bearish,False,False,0.2489,True,True,True,0.2608,0.2608,0.2608,0.2608,0.2608,0.2608,0.2608,0.2608,0.3304
2025-02-10,BANKNIFTY,10:55,49811.70,0.4766,12,0.1296,Below,1.5363,Bearish,False,False,-0.2120,False,True,False,0.1687,0.1687,0.1687,0.1687,0.2991,0.2991,0.4766,0.4766,0.4766
2025-02-11,BANKNIFTY,10:50,49534.80,0.7215,11,0.0689,Below,0.9054,Bearish,False,False,-0.3378,False,True,False,0.2106,0.2106,0.3317,0.5271,0.6758,0.7215,0.7215,0.7215,0.7215
2025-02-12,BANKNIFTY,11:00,49042.35,1.3458,10,0.1868,Below,1.4763,Bearish,False,False,-0.0023,True,True,False,0.8304,0.9574,1.2443,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458
2025-02-13,BANKNIFTY,11:00,49743.15,0.9389,9,0.3530,Above,1.9564,Bullish,False,False,-0.0204,True,True,True,0.1734,0.1734,0.2055,0.7158,0.9241,0.9317,0.9389,0.9389,0.9389
2025-02-14,BANKNIFTY,12:05,48860.75,0.7824,8,0.2644,Below,1.1345,Bearish,False,False,0.2549,True,True,False,,0.1171,0.2886,0.2886,0.2886,0.3708,0.7824,0.7824,0.7824
2025-02-17,BANKNIFTY,11:50,48850.05,0.9600,7,0.0772,Below,1.7784,Bearish,False,False,-0.4461,False,True,True,0.2014,0.2469,0.2806,0.4905,0.7679,0.7679,0.8936,0.8936,0.9600
2025-02-18,BANKNIFTY,11:30,48977.35,0.3694,6,0.4576,Inside,1.6107,Bullish,False,False,-0.0955,True,True,False,0.2278,0.2412,0.2600,0.2600,0.3243,0.3449,0.3694,0.3694,0.3694
2025-02-19,BANKNIFTY,11:10,49502.25,0.4498,5,0.0211,Above,1.0463,Bearish,False,False,-0.3910,True,True,False,0.1906,0.1906,0.1906,0.1906,0.1906,0.4498,0.4498,0.4498,0.4498
2025-02-20,BANKNIFTY,10:45,49285.30,0.2270,4,0.4783,Inside,1.6628,Bullish,True,True,-0.5164,False,True,True,0.1239,0.1291,0.1291,0.1291,0.2255,0.2255,0.2270,0.2270,0.2270
2025-02-21,BANKNIFTY,11:10,48917.10,0.3119,3,0.0421,Below,0.6179,Bullish,False,False,-0.3881,False,True,False,0.1732,0.3019,0.3119,0.3119,0.3119,0.3119,0.3119,0.3119,0.3119
2025-02-24,BANKNIFTY,10:45,48463.10,0.5887,2,0.0735,Below,1.1077,Bearish,False,False,-0.7244,False,False,True,0.4612,0.4612,0.4612,0.4612,0.4612,0.4612,0.5887,0.5887,0.5887
2025-02-25,BANKNIFTY,11:50,48626.45,0.1898,1,0.1878,Above,0.9589,Bullish,False,False,0.0807,True,True,True,0.0434,0.1641,0.1641,0.1641,0.1641,0.1641,0.1641,0.1641,0.1898
2025-02-27,BANKNIFTY,10:50,48913.70,0.5859,0,0.1230,Above,0.6748,Bearish,False,False,0.2548,False,False,True,0.1306,0.1306,0.1707,0.1707,0.1707,0.1707,0.2749,0.4941,0.5859
2025-02-28,BANKNIFTY,10:40,48473.45,0.8144,14,0.0766,Below,0.7087,Bullish,False,False,-0.6283,False,False,False,0.2250,0.3199,0.8144,0.8144,0.8144,0.8144,0.8144,0.8144,0.8144
2025-03-04,BANKNIFTY,11:05,48266.05,0.2766,13,0.1297,Above,1.5243,Bearish,True,True,-0.3571,True,True,True,0.2766,0.2766,0.2766,0.2766,0.2766,0.2766,0.2766,0.2766,0.2766
2025-03-05,BANKNIFTY,10:50,48502.20,0.2379,12,0.1320,Above,0.9330,Bullish,False,False,-0.0081,True,True,True,0.2277,0.2379,0.2379,0.2379,0.2379,0.2379,0.2379,0.2379,0.2379
2025-03-06,BANKNIFTY,12:50,48574.20,0.2199,11,0.0908,Above,0.9639,Bullish,False,False,0.5569,True,True,True,,,0.0460,0.0813,0.0908,0.1957,0.2199,0.2199,0.2199
2025-03-07,BANKNIFTY,11:30,48613.15,0.5221,10,0.0802,Above,1.1099,Bearish,True,True,-0.3370,True,True,True,0.3693,0.3693,0.3971,0.4181,0.5221,0.5221,0.5221,0.5221,0.5221
2025-03-10,BANKNIFTY,11:35,48510.10,0.7946,9,0.0504,Inside,0.7211,Bullish,False,False,-0.3825,True,False,True,0.1552,0.2235,0.2235,0.2235,0.2235,0.7489,0.7489,0.7489,0.7946
2025-03-12,BANKNIFTY,09:45,48169.55,0.6739,8,0.0168,Above,0.6816,Bearish,False,False,0.0845,False,False,False,0.6739,0.6739,0.6739,0.6739,0.6739,0.6739,0.6739,0.6739,0.6739
2025-03-13,BANKNIFTY,11:20,48232.45,0.4693,7,0.0321,Above,0.7849,Bullish,False,False,0.3381,False,True,True,0.2545,0.2545,0.2545,0.2567,0.2567,0.3710,0.4618,0.4618,0.4693
2025-03-17,BANKNIFTY,10:50,48356.35,0.2585,6,0.1646,Above,0.7207,Bearish,False,False,0.3311,False,False,True,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585,0.2585
2025-03-18,BANKNIFTY,10:50,49016.65,0.7827,5,0.0213,Above,0.5899,Bullish,False,False,0.9074,False,True,True,0.1218,0.2130,0.2213,0.2213,0.3219,0.3804,0.6066,0.6838,0.7827
2025-03-20,BANKNIFTY,10:40,49861.60,0.5890,4,0.1833,Above,0.9713,Bullish,False,False,0.4929,False,True,True,0.1243,0.1243,0.1340,0.3784,0.5375,0.5890,0.5890,0.5890,0.5890
2025-03-21,BANKNIFTY,12:00,50423.30,0.4935,3,0.1325,Above,0.7663,Bullish,False,False,-0.2712,True,True,True,,0.1843,0.1843,0.1843,0.3028,0.3028,0.3649,0.4536,0.4935
2025-03-24,BANKNIFTY,11:15,51608.40,0.3735,2,0.4122,Above,1.5421,Bullish,False,False,0.7692,False,True,False,0.1592,0.1592,0.1592,0.1944,0.1944,0.2924,0.3277,0.3277,0.3735
2025-03-25,BANKNIFTY,12:40,51661.65,0.4492,1,0.5268,Above,1.9442,Bullish,False,False,0.3273,True,True,True,,,0.1137,0.2452,0.2452,0.2452,0.2452,0.2452,0.4492
2025-03-26,BANKNIFTY,14:35,51212.35,0.2796,0,0.1790,Below,1.2292,Bearish,False,False,0.0622,True,True,False,,,,,,,0.2796,0.2796,0.2796
2025-03-28,BANKNIFTY,10:50,51658.65,0.6258,14,0.2504,Above,1.2865,Bullish,False,False,0.0631,True,True,True,0.4136,0.5938,0.6258,0.6258,0.6258,0.6258,0.6258,0.6258,0.6258
2025-04-01,BANKNIFTY,11:55,50837.80,0.2463,13,0.0289,Below,0.9769,Bearish,False,False,-0.7499,True,True,False,0.1584,0.2174,0.2463,0.2463,0.2463,0.2463,0.2463,0.2463,0.2463
2025-04-02,BANKNIFTY,11:00,51215.60,0.3682,12,0.5030,Above,1.8530,Bearish,True,True,0.2743,False,True,False,0.1966,0.1966,0.2043,0.2043,0.2043,0.2043,0.3203,0.3210,0.3682
2025-04-03,BANKNIFTY,11:35,51459.60,0.3925,11,0.2496,Above,0.9657,Bullish,False,False,-0.8531,True,True,True,0.1143,0.1143,0.1143,0.1865,0.3925,0.3925,0.3925,0.3925,0.3925
2025-04-07,BANKNIFTY,10:45,49904.80,1.4986,10,0.1606,Below,1.0353,Bearish,False,False,-4.2068,False,False,True,0.8235,1.4986,1.4986,1.4986,1.4986,1.4986,1.4986,1.4986,1.4986
2025-04-08,BANKNIFTY,10:40,50094.30,1.3519,9,0.0917,Above,2.5457,Bullish,False,False,1.0599,False,True,False,0.7827,1.1801,1.3362,1.3519,1.3519,1.3519,1.3519,1.3519,1.3519
2025-04-09,BANKNIFTY,12:00,50109.00,0.3943,8,0.1305,Below,1.5104,Bullish,False,False,-0.0473,False,True,True,,0.2313,0.2853,0.3943,0.3943,0.3943,0.3943,0.3943,0.3943
2025-04-11,BANKNIFTY,10:45,50820.70,0.8343,7,0.0482,Above,1.1665,Bearish,False,False,0.7841,False,True,False,0.6902,0.8215,0.8215,0.8343,0.8343,0.8343,0.8343,0.8343,0.8343
2025-04-15,BANKNIFTY,10:45,52232.65,0.4857,6,0.0824,Above,1.1972,Bullish,False,False,2.5423,False,False,True,0.3215,0.3215,0.3215,0.3215,0.3215,0.3215,0.3215,0.3215,0.4857
2025-04-16,BANKNIFTY,10:50,52686.40,0.9073,5,0.2612,Above,1.1895,Bullish,False,False,0.5945,False,True,True,0.2420,0.2420,0.2671,0.3701,0.7519,0.8300,0.8874,0.8874,0.9073
2025-04-17,BANKNIFTY,11:05,53435.80,1.8179,4,0.3778,Above,1.3048,Bullish,False,False,0.0678,True,True,False,0.7007,1.0018,1.4034,1.8179,1.8179,1.8179,1.8179,1.8179,1.8179
2025-04-21,BANKNIFTY,10:45,55241.20,0.3991,3,0.6727,Above,2.4356,Bullish,False,False,1.1071,False,True,True,0.3483,0.3844,0.3991,0.3991,0.3991,0.3991,0.3991,0.3991,0.3991
2025-04-22,BANKNIFTY,11:30,55611.70,0.3714,2,0.2855,Above,1.4225,Bullish,False,False,0.1985,True,True,False,0.3479,0.3479,0.3479,0.3714,0.3714,0.3714,0.3714,0.3714,0.3714
2025-04-23,BANKNIFTY,11:30,55269.55,0.3145,1,0.0537,Below,1.2896,Bullish,False,False,0.8085,True,True,False,0.2182,0.2182,0.2182,0.2182,0.3145,0.3145,0.3145,0.3145,0.3145
2025-04-24,BANKNIFTY,11:20,55354.25,0.4589,0,0.3127,Below,1.6908,Bearish,False,False,-0.4807,True,False,True,0.1227,0.1227,0.1227,0.1227,0.1227,0.1227,0.2260,0.4589,0.4589
2025-04-25,BANKNIFTY,11:30,54329.20,1.0709,19,0.1423,Below,0.8370,Bullish,False,False,0.0582,True,True,True,0.2812,0.2812,0.5235,0.6730,1.0709,1.0709,1.0709,1.0709,1.0709
2025-04-29,BANKNIFTY,10:50,55433.75,0.3091,18,0.4263,Above,1.7951,Bullish,False,False,0.1652,True,True,True,0.2301,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.2625,0.3091
2025-04-30,BANKNIFTY,11:40,55184.40,0.8348,17,0.2627,Below,1.2553,Bearish,False,False,-0.0160,True,True,True,0.1240,0.1551,0.1804,0.1804,0.1804,0.1804,0.1804,0.2264,0.8348
2025-05-02,BANKNIFTY,10:50,55381.55,0.6991,16,0.0167,Above,1.3697,Bearish,False,False,0.0251,False,False,False,0.3963,0.6360,0.6991,0.6991,0.6991,0.6991,0.6991,0.6991,0.6991
2025-05-05,BANKNIFTY,13:00,54918.80,0.2956,15,0.2748,Below,1.2656,Bullish,False,False,-0.0899,True,True,True,,,,0.1098,0.1863,0.2647,0.2956,0.2956,0.2956
2025-05-07,BANKNIFTY,10:50,54277.40,0.7497,14,0.4081,Below,1.5920,Bearish,False,False,-0.4754,True,False,True,0.3693,0.3693,0.3693,0.3693,0.3693,0.4156,0.5367,0.7497,0.7497
2025-05-08,BANKNIFTY,11:10,54781.75,1.2299,13,0.3784,Above,1.3997,Bullish,False,False,0.3495,True,False,True,0.1192,0.1517,0.1517,0.1517,0.4358,0.4833,0.8020,0.8728,1.2299
2025-05-09,BANKNIFTY,10:40,53658.00,0.4899,12,0.1921,Below,1.5253,Bearish,False,False,-1.4158,False,False,True,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899
2025-05-12,BANKNIFTY,10:45,55238.00,0.4133,11,0.2156,Above,1.0668,Bearish,False,False,1.9843,False,True,True,0.2802,0.2802,0.2802,0.2802,0.2802,0.2802,0.2802,0.3317,0.4133
2025-05-13,BANKNIFTY,11:15,55246.50,0.6480,10,0.4482,Inside,1.6399,Bullish,False,False,-0.2697,True,True,False,0.2872,0.4353,0.5821,0.6311,0.6467,0.6467,0.6467,0.6467,0.6480
2025-05-15,BANKNIFTY,12:15,54762.10,1.3302,9,0.0590,Below,1.3095,Bearish,False,False,0.0956,True,True,False,,0.2419,0.2419,0.9329,1.1608,1.3302,1.3302,1.3302,1.3302
2025-05-16,BANKNIFTY,11:30,55312.75,0.1492,8,0.4709,Above,1.8937,Bullish,True,True,-0.1438,True,True,True,0.1117,0.1492,0.1492,0.1492,0.1492,0.1492,0.1492,0.1492,0.1492
2025-05-19,BANKNIFTY,11:50,55627.65,0.5824,7,0.0727,Above,0.4492,Bullish,False,False,-0.0521,True,True,True,0.1536,0.1536,0.1536,0.1897,0.3954,0.4885,0.5824,0.5824,0.5824
2025-05-20,BANKNIFTY,10:55,55229.75,0.7248,6,0.0906,Below,0.7199,Bullish,False,False,0.0444,True,True,False,0.2863,0.2863,0.3781,0.4799,0.4832,0.6635,0.7248,0.7248,0.7248
2025-05-21,BANKNIFTY,11:05,55234.05,0.9835,5,0.3891,Above,1.3465,Bearish,True,True,0.3332,False,True,False,0.5729,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835,0.9835
2025-05-23,BANKNIFTY,12:15,55299.40,0.2566,4,0.1884,Above,0.7635,Bullish,False,False,0.0328,True,True,True,,0.1797,0.2428,0.2428,0.2566,0.2566,0.2566,0.2566,0.2566
2025-05-26,BANKNIFTY,11:40,55470.20,0.2568,3,0.3022,Above,1.0592,Bullish,False,False,0.2467,True,True,True,0.1692,0.2540,0.2540,0.2540,0.2540,0.2540,0.2540,0.2540,0.2568
2025-05-27,BANKNIFTY,10:50,55124.95,1.2815,2,0.0235,Below,1.0225,Bullish,False,False,-0.2034,False,True,True,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815
2025-05-28,BANKNIFTY,10:15,55314.35,0.3480,1,0.0984,Below,1.4335,Bearish,True,True,-0.0437,True,False,True,0.2688,0.2688,0.3393,0.3480,0.3480,0.3480,0.3480,0.3480,0.3480
2025-05-29,BANKNIFTY,12:00,55202.40,1.0513,0,0.0461,Below,0.5165,Bullish,False,False,0.2786,True,True,True,,0.0727,0.1919,0.1919,0.1919,0.1919,0.4520,0.7861,1.0513
2025-06-02,BANKNIFTY,10:20,55589.95,0.6770,17,0.1974,Inside,0.8192,Bullish,True,True,-0.2717,True,False,True,0.2740,0.3861,0.4413,0.4413,0.5093,0.5093,0.6752,0.6770,0.6770
2025-06-03,BANKNIFTY,12:40,55684.70,0.4111,16,0.2630,Inside,1.0120,Bullish,False,False,0.3603,True,True,False,,,0.3626,0.4111,0.4111,0.4111,0.4111,0.4111,0.4111
2025-06-04,BANKNIFTY,12:00,55645.25,0.1667,15,0.2496,Below,1.2691,Bearish,False,False,0.0906,True,True,True,,0.0988,0.0988,0.0988,0.0988,0.0988,0.1667,0.1667,0.1667
2025-06-05,BANKNIFTY,11:30,55750.45,0.4658,14,0.0925,Above,0.6873,Bullish,False,False,0.2333,True,True,False,0.1972,0.4658,0.4658,0.4658,0.4658,0.4658,0.4658,0.4658,0.4658
2025-06-06,BANKNIFTY,12:00,56601.45,0.2590,13,0.0412,Above,0.7706,Bearish,False,False,-0.1101,True,True,True,,0.2590,0.2590,0.2590,0.2590,0.2590,0.2590,0.2590,0.2590
2025-06-09,BANKNIFTY,10:50,57017.60,0.3616,12,0.5492,Above,2.0507,Bullish,False,False,0.8327,False,False,True,0.2823,0.2823,0.2823,0.2823,0.2823,0.3227,0.3342,0.3455,0.3616
2025-06-10,BANKNIFTY,12:20,56611.30,0.2142,11,0.0955,Below,0.4518,Bearish,False,False,0.2715,True,False,True,,0.0352,0.2102,0.2142,0.2142,0.2142,0.2142,0.2142,0.2142
2025-06-11,BANKNIFTY,12:15,56765.05,0.6441,10,0.1888,Inside,0.7969,Bearish,False,False,0.0190,True,True,True,,0.0843,0.1454,0.4401,0.6043,0.6441,0.6441,0.6441,0.6441
2025-06-12,BANKNIFTY,12:05,56258.85,0.5161,9,0.1547,Below,0.6785,Bearish,False,False,0.0375,True,True,True,,0.1235,0.1328,0.2777,0.4546,0.5161,0.5161,0.5161,0.5161
2025-06-13,BANKNIFTY,10:45,55546.75,0.3070,8,0.2457,Below,1.1457,Bearish,False,False,-1.6641,False,True,True,0.2300,0.2300,0.2300,0.2300,0.2543,0.2543,0.3070,0.3070,0.3070
2025-06-16,BANKNIFTY,12:00,55740.60,0.4651,7,0.1307,Above,0.9702,Bullish,False,False,0.0482,True,True,False,,0.2216,0.2821,0.3218,0.3670,0.3876,0.3876,0.4417,0.4651
2025-06-17,BANKNIFTY,13:35,55686.05,0.1503,6,0.3039,Below,1.1054,Bullish,False,False,0.0538,True,True,True,,,,,0.0756,0.1174,0.1503,0.1503,0.1503
2025-06-18,BANKNIFTY,13:10,55770.15,0.2314,5,0.1690,Inside,0.7599,Bearish,False,False,-0.3037,True,True,True,,,,0.0604,0.1587,0.2314,0.2314,0.2314,0.2314
2025-06-19,BANKNIFTY,12:15,55645.05,0.3048,4,0.1268,Below,0.7555,Bullish,False,False,-0.0786,True,True,True,,0.0678,0.1890,0.1890,0.1890,0.1890,0.1890,0.1890,0.3048
2025-06-20,BANKNIFTY,11:50,56157.85,0.3033,3,0.1575,Above,0.8403,Bearish,False,False,-0.0193,True,True,False,0.1113,0.2311,0.2322,0.2322,0.2322,0.2322,0.2322,0.2563,0.3033
2025-06-24,BANKNIFTY,10:45,56552.55,0.5472,2,0.0630,Above,0.8104,Bullish,False,False,0.8386,False,True,True,0.4764,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472
2025-06-25,BANKNIFTY,11:00,56603.00,0.1467,1,0.1264,Above,1.0376,Bearish,True,True,0.1817,True,False,False,0.1368,0.1467,0.1467,0.1467,0.1467,0.1467,0.1467,0.1467,0.1467
2025-06-26,BANKNIFTY,13:25,56870.05,0.6918,0,0.0826,Above,0.4605,Bullish,False,False,0.1279,True,True,False,,,,0.0539,0.4262,0.6203,0.6705,0.6726,0.6918
2025-06-27,BANKNIFTY,11:45,57294.50,0.3157,20,0.3459,Above,1.2325,Bullish,False,False,0.0489,True,True,True,0.1511,0.1631,0.2102,0.2102,0.2472,0.2472,0.2943,0.3157,0.3157
2025-07-02,BANKNIFTY,11:05,57190.85,0.6243,18,0.1363,Below,0.6674,Bullish,False,False,0.1719,True,True,True,0.0912,0.1318,0.2561,0.5366,0.5935,0.5935,0.6243,0.6243,0.6243
2025-07-03,BANKNIFTY,11:10,57103.60,0.5945,17,0.2705,Inside,1.3941,Bearish,True,True,0.0898,True,True,False,0.2573,0.2692,0.2692,0.3438,0.3438,0.5575,0.5894,0.5894,0.5945
2025-07-04,BANKNIFTY,13:05,56712.30,0.6397,16,0.2187,Below,0.7557,Bearish,False,False,0.0586,True,True,True,,,,0.1191,0.2387,0.3173,0.6087,0.6087,0.6397
2025-07-07,BANKNIFTY,09:50,56963.25,0.3317,15,0.2138,Inside,0.7917,Bullish,True,True,-0.1634,True,False,False,0.3317,0.3317,0.3317,0.3317,0.3317,0.3317,0.3317,0.3317,0.3317
2025-07-08,BANKNIFTY,10:50,57145.65,0.2759,14,0.0540,Above,0.5508,Bullish,False,False,-0.0117,True,True,False,0.1487,0.1487,0.1487,0.1487,0.1487,0.1487,0.1697,0.2759,0.2759
2025-07-10,BANKNIFTY,10:10,57184.65,0.5212,13,0.0575,Inside,0.4418,Bullish,False,False,0.2206,True,True,False,0.2613,0.2812,0.2812,0.2812,0.3337,0.3337,0.3640,0.3789,0.5212
2025-07-11,BANKNIFTY,11:35,56721.80,0.2048,12,0.1976,Below,0.8377,Bearish,False,False,-0.1976,True,True,True,0.2011,0.2011,0.2048,0.2048,0.2048,0.2048,0.2048,0.2048,0.2048
2025-07-14,BANKNIFTY,12:10,56659.45,0.3022,11,0.1111,Below,0.8516,Bearish,False,False,0.0459,True,True,True,,0.0790,0.1218,0.1218,0.1218,0.1218,0.3022,0.3022,0.3022
2025-07-15,BANKNIFTY,11:30,57100.75,0.3372,10,0.0236,Above,0.5321,Bearish,False,False,-0.0989,True,True,True,0.1114,0.1904,0.1904,0.2326,0.2732,0.3246,0.3372,0.3372,0.3372
2025-07-16,BANKNIFTY,10:25,57046.05,0.4041,9,0.0998,Above,0.7493,Bullish,False,False,0.1835,True,True,True,0.1901,0.2440,0.3959,0.3959,0.3959,0.4041,0.4041,0.4041,0.4041
2025-07-18,BANKNIFTY,10:50,56263.85,0.2988,8,0.2255,Below,0.8494,Bearish,False,False,-0.5359,False,True,False,0.2001,0.2001,0.2002,0.2002,0.2002,0.2988,0.2988,0.2988,0.2988
2025-07-21,BANKNIFTY,11:15,56767.40,0.3806,7,0.2033,Above,0.8889,Bearish,False,False,0.4902,True,True,True,0.2259,0.2259,0.2776,0.2848,0.2848,0.2848,0.3328,0.3602,0.3806
2025-07-22,BANKNIFTY,12:10,56882.60,0.3351,6,0.3915,Above,1.2778,Bullish,False,False,0.5278,True,True,True,,0.1531,0.1531,0.1531,0.1602,0.2675,0.2675,0.2684,0.3351
2025-07-23,BANKNIFTY,15:10,57212.90,0.0641,5,0.2730,Above,1.0468,Bearish,True,True,0.2857,True,True,False,,,,,,,,0.0346,0.0641
2025-07-24,BANKNIFTY,10:50,57098.55,0.4337,4,0.2665,Inside,0.9320,Bullish,False,False,0.1855,True,True,True,0.3997,0.4337,0.4337,0.4337,0.4337,0.4337,0.4337,0.4337,0.4337
2025-07-28,BANKNIFTY,10:45,56360.05,0.6434,3,0.3246,Below,1.2937,Bearish,False,False,-0.5551,True,True,False,0.2839,0.2839,0.3111,0.5782,0.5980,0.6434,0.6434,0.6434,0.6434
2025-07-29,BANKNIFTY,12:50,56032.85,0.4703,2,0.2408,Below,1.0358,Bearish,False,False,-0.3621,True,True,True,,,0.0493,0.2268,0.4703,0.4703,0.4703,0.4703,0.4703
2025-07-30,BANKNIFTY,12:45,56213.75,0.2050,1,0.1808,Above,0.8060,Bullish,False,False,0.1567,True,True,False,,,0.0881,0.1015,0.1085,0.1085,0.1085,0.1432,0.2050
2025-07-31,BANKNIFTY,10:55,55708.80,1.2519,0,0.0500,Below,0.4570,Bearish,False,False,-0.7525,False,True,False,0.7413,0.8947,1.1218,1.2519,1.2519,1.2519,1.2519,1.2519,1.2519
2025-08-01,BANKNIFTY,10:15,56013.90,0.8066,15,0.0177,Above,1.5347,Bullish,True,True,-0.1158,True,True,False,0.4610,0.4610,0.5080,0.5080,0.5080,0.5342,0.6283,0.8066,0.8066
2025-08-04,BANKNIFTY,11:15,55594.30,0.2283,14,0.2538,Below,0.9628,Bearish,False,False,-0.1081,True,True,False,0.1372,0.1425,0.2283,0.2283,0.2283,0.2283,0.2283,0.2283,0.2283
2025-08-05,BANKNIFTY,11:10,55456.85,0.4580,13,0.0293,Below,0.5666,Bullish,False,False,-0.1336,True,True,True,0.0862,0.1144,0.1327,0.3293,0.4133,0.4580,0.4580,0.4580,0.4580
2025-08-06,BANKNIFTY,10:25,55369.55,0.3429,12,0.0785,Below,0.8044,Bearish,True,True,-0.0550,True,True,False,0.2562,0.2562,0.2562,0.3143,0.3429,0.3429,0.3429,0.3429,0.3429
2025-08-07,BANKNIFTY,11:20,55130.30,0.8788,11,0.0212,Below,0.5986,Bullish,False,False,-0.3528,False,True,False,0.1114,0.1314,0.1314,0.2675,0.2843,0.3005,0.5292,0.8475,0.8788
2025-08-08,BANKNIFTY,10:50,55206.85,0.5457,10,0.2733,Below,1.1550,Bullish,False,False,0.1589,True,True,False,0.2224,0.2323,0.2323,0.2665,0.2665,0.2665,0.2665,0.5066,0.5457
2025-08-11,BANKNIFTY,11:25,55277.30,0.5515,9,0.3312,Inside,1.3581,Bearish,True,True,-0.0101,True,True,False,0.2664,0.2686,0.2686,0.2686,0.2686,0.3761,0.4603,0.4995,0.5515
2025-08-12,BANKNIFTY,11:55,55255.70,0.4600,8,0.3083,Inside,1.1792,Bullish,True,True,-0.1255,True,True,True,0.0283,0.2621,0.2770,0.2770,0.2770,0.3111,0.4600,0.4600,0.4600
2025-08-13,BANKNIFTY,11:40,55074.15,0.3591,7,0.2903,Below,1.0268,Bearish,True,True,0.5384,True,True,False,0.0769,0.2030,0.2904,0.2904,0.3374,0.3591,0.3591,0.3591,0.3591
2025-08-14,BANKNIFTY,11:05,55320.80,0.2205,6,0.0025,Above,0.5674,Bearish,False,False,-0.1430,True,True,False,0.1640,0.1640,0.2205,0.2205,0.2205,0.2205,0.2205,0.2205,0.2205
2025-08-19,BANKNIFTY,10:50,55720.85,0.4392,5,0.1994,Below,0.9126,Bearish,False,False,-0.2020,True,False,False,0.3310,0.4392,0.4392,0.4392,0.4392,0.4392,0.4392,0.4392,0.4392
2025-08-20,BANKNIFTY,10:45,55672.70,0.2028,4,0.0935,Below,0.6398,Bullish,False,False,-0.2034,False,True,True,0.1144,0.1144,0.1144,0.1193,0.1693,0.2028,0.2028,0.2028,0.2028
2025-08-21,BANKNIFTY,11:20,55907.90,0.3572,3,0.0042,Above,0.4224,Bearish,False,False,0.4911,False,False,True,0.2286,0.2746,0.2746,0.2746,0.3254,0.3254,0.3254,0.3254,0.3572
2025-08-22,BANKNIFTY,11:00,55296.95,0.3515,2,0.1140,Below,0.5120,Bearish,False,False,-0.1546,False,True,True,0.1283,0.1337,0.1337,0.1337,0.1337,0.2731,0.2887,0.2887,0.3515
2025-08-25,BANKNIFTY,11:20,55126.25,0.2430,1,0.3306,Below,1.1648,Bearish,False,False,-0.0030,True,True,False,0.1360,0.1776,0.2000,0.2220,0.2220,0.2430,0.2430,0.2430,0.2430
2025-08-28,BANKNIFTY,10:45,54264.95,0.9150,0,0.3441,Below,1.2356,Bearish,False,False,-0.3571,False,False,True,0.2556,0.3058,0.4249,0.5704,0.6563,0.6780,0.8870,0.9150,0.9150
2025-08-29,BANKNIFTY,11:50,53999.65,0.7282,16,0.3149,Inside,1.1405,Bearish,False,False,-0.2973,True,True,True,0.1423,0.1769,0.3130,0.3633,0.5103,0.5103,0.5912,0.7282,0.7282
2025-09-01,BANKNIFTY,10:50,53809.85,0.4200,15,0.2362,Inside,0.8938,Bearish,True,True,0.0047,False,True,False,0.1726,0.1726,0.1726,0.2604,0.2604,0.2604,0.3585,0.3863,0.4200
2025-09-02,BANKNIFTY,11:05,54112.35,0.9875,14,0.1923,Above,0.6994,Bullish,False,False,0.0663,True,True,True,0.2007,0.2520,0.2520,0.4527,0.8894,0.9875,0.9875,0.9875,0.9875
