label,spread_width_atr,long_offset_atr,hold_bars,squeeze_min,trend_atr_min,pt_pct,sl_pct,use_di,use_rsi,lots,total_trades,long_trades,short_trades,win_rate,profit_factor,total_pnl,avg_pnl_pct,long_avg_pnl_pct,short_avg_pnl_pct,cagr,sharpe,max_drawdown,calmar,final_equity,total_return_pct,avg_days_held,avg_dte,avg_debit_pts,avg_squeeze_bars,exit_hold,exit_pt,exit_sl,exit_expiry
SW1.0_LO0.5_H7_SQ5_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,7,5,0.5,0.5,0.4,False,False,5,27,18,9,40.7,1.09,6704.0,9.14,3.15,21.13,0.26,0.74,1.68,0.16,1006704.0,0.67,5.7,31.9,247.1,9.8,14,8,5,0
SW1.0_LO0.5_H7_SQ5_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,7,5,0.5,1.0,0.6,False,False,5,26,17,9,30.8,0.42,-53629.0,-3.4,-11.08,11.1,-2.14,-0.31,5.71,-0.38,946371.0,-5.36,7.0,32.0,249.8,9.9,24,0,2,0
SW1.0_LO0.5_H7_SQ5_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,7,5,0.5,1.5,0.7,False,False,5,26,17,9,30.8,0.42,-53629.0,-3.4,-11.08,11.1,-2.14,-0.31,5.71,-0.38,946371.0,-5.36,7.0,32.0,249.8,9.9,25,0,1,0
SW1.0_LO0.5_H7_SQ5_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,7,5,1.0,0.5,0.4,False,False,5,21,13,8,42.9,1.13,7892.0,10.08,0.86,25.04,0.34,0.69,2.04,0.17,1007892.0,0.79,5.5,32.0,237.9,9.1,9,7,5,0
SW1.0_LO0.5_H7_SQ5_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,7,5,1.0,1.0,0.6,False,False,5,20,12,8,30.0,0.37,-51586.0,-5.87,-18.96,13.76,-2.29,-0.45,5.51,-0.42,948414.0,-5.16,7.0,32.1,240.9,9.2,18,0,2,0
SW1.0_LO0.5_H7_SQ5_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,7,5,1.0,1.5,0.7,False,False,5,20,12,8,30.0,0.37,-51586.0,-5.87,-18.96,13.76,-2.29,-0.45,5.51,-0.42,948414.0,-5.16,7.0,32.1,240.9,9.2,19,0,1,0
SW1.0_LO0.5_H7_SQ5_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,7,5,1.5,0.5,0.4,False,False,5,13,9,4,38.5,0.69,-16522.0,-1.31,-10.01,18.27,-0.76,-0.07,2.22,-0.34,983478.0,-1.65,5.5,30.8,261.4,9.0,5,3,5,0
SW1.0_LO0.5_H7_SQ5_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,7,5,1.5,1.0,0.6,False,False,5,12,8,4,25.0,0.23,-44638.0,-16.04,-26.33,4.55,-2.07,-1.17,4.46,-0.46,955362.0,-4.46,7.0,30.9,268.4,9.1,11,0,1,0
SW1.0_LO0.5_H7_SQ5_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,7,5,1.5,1.5,0.7,False,False,5,12,8,4,25.0,0.23,-44638.0,-16.04,-26.33,4.55,-2.07,-1.17,4.46,-0.46,955362.0,-4.46,7.0,30.9,268.4,9.1,12,0,0,0
SW1.0_LO0.5_H10_SQ2_noTF_PT50_SL40_SMA_L5,1.0,0.5,10,2,0,0.5,0.4,False,False,5,29,17,12,34.5,0.51,-66872.0,-4.86,-5.56,-3.87,-2.68,-0.36,6.82,-0.39,933128.0,-6.69,8.0,33.1,244.3,8.9,13,6,10,0
SW1.0_LO0.5_H10_SQ2_noTF_PT100_SL60_SMA_L5,1.0,0.5,10,2,0,1.0,0.6,False,False,5,27,17,10,29.6,0.29,-96113.0,-12.5,-17.88,-3.34,-3.89,-1.06,10.32,-0.38,903887.0,-9.61,9.7,33.2,248.6,9.4,22,0,4,1
SW1.0_LO0.5_H10_SQ2_noTF_PT150_SL70_SMA_L5,1.0,0.5,10,2,0,1.5,0.7,False,False,5,27,17,10,29.6,0.29,-95045.0,-12.3,-17.57,-3.34,-3.85,-1.05,10.22,-0.38,904955.0,-9.5,9.8,33.2,248.6,9.4,24,0,2,1
SW1.0_LO0.5_H10_SQ2_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,10,2,0.5,0.5,0.4,False,False,5,29,16,13,34.5,0.53,-60263.0,-3.9,-0.99,-7.48,-2.41,-0.3,6.16,-0.39,939737.0,-6.03,7.8,32.9,243.1,8.5,13,6,10,0
SW1.0_LO0.5_H10_SQ2_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,10,2,0.5,1.0,0.6,False,False,5,27,16,11,33.3,0.45,-65258.0,-5.85,-14.09,6.15,-2.62,-0.45,7.24,-0.36,934742.0,-6.53,9.6,33.0,247.3,9.0,22,1,3,1
SW1.0_LO0.5_H10_SQ2_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,10,2,0.5,1.5,0.7,False,False,5,27,16,11,33.3,0.52,-56779.0,-3.8,-13.76,10.7,-2.27,-0.26,6.7,-0.34,943221.0,-5.68,9.8,33.0,247.3,9.0,24,1,1,1
SW1.0_LO0.5_H10_SQ2_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,10,2,1.0,0.5,0.4,False,False,5,23,14,9,34.8,0.56,-47515.0,-2.55,-10.32,9.53,-2.02,-0.17,4.75,-0.42,952485.0,-4.75,7.5,33.5,238.5,8.0,8,6,9,0
SW1.0_LO0.5_H10_SQ2_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,10,2,1.0,1.0,0.6,False,False,5,21,12,9,28.6,0.26,-83835.0,-14.44,-24.6,-0.89,-3.6,-1.08,9.01,-0.4,916165.0,-8.38,9.7,33.6,239.9,8.2,16,0,4,1
SW1.0_LO0.5_H10_SQ2_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,10,2,1.0,1.5,0.7,False,False,5,21,12,9,28.6,0.26,-82767.0,-14.18,-24.16,-0.89,-3.55,-1.07,8.91,-0.4,917233.0,-8.28,9.8,33.6,239.9,8.2,19,0,1,1
SW1.0_LO0.5_H10_SQ2_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,10,2,1.5,0.5,0.4,False,False,5,17,11,6,23.5,0.34,-66835.0,-14.09,-13.95,-14.33,-2.97,-0.88,6.68,-0.44,933165.0,-6.68,7.5,31.5,256.6,7.4,6,3,8,0
SW1.0_LO0.5_H10_SQ2_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,10,2,1.5,1.0,0.6,False,False,5,15,9,6,20.0,0.2,-76115.0,-20.63,-19.91,-21.71,-3.39,-1.36,7.61,-0.45,923885.0,-7.61,9.5,31.4,260.8,7.5,11,0,3,1
SW1.0_LO0.5_H10_SQ2_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,10,2,1.5,1.5,0.7,False,False,5,15,9,6,20.0,0.21,-75047.0,-20.27,-19.32,-21.71,-3.34,-1.35,7.5,-0.45,924953.0,-7.5,9.7,31.4,260.8,7.5,13,0,1,1
SW1.0_LO0.5_H10_SQ3_noTF_PT50_SL40_SMA_L5,1.0,0.5,10,3,0,0.5,0.4,False,False,5,29,20,9,41.4,0.7,-35564.0,2.04,-1.43,9.77,-1.41,0.15,3.92,-0.36,964436.0,-3.56,7.7,32.4,246.4,9.5,12,8,9,0
SW1.0_LO0.5_H10_SQ3_noTF_PT100_SL60_SMA_L5,1.0,0.5,10,3,0,1.0,0.6,False,False,5,27,18,9,29.6,0.29,-95999.0,-12.55,-18.51,-0.65,-3.89,-1.06,10.31,-0.38,904001.0,-9.6,9.7,32.4,248.1,9.8,22,0,4,1
SW1.0_LO0.5_H10_SQ3_noTF_PT150_SL70_SMA_L5,1.0,0.5,10,3,0,1.5,0.7,False,False,5,27,18,9,29.6,0.29,-94931.0,-12.36,-18.21,-0.65,-3.84,-1.05,10.2,-0.38,905069.0,-9.49,9.8,32.4,248.1,9.8,24,0,2,1
SW1.0_LO0.5_H10_SQ3_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,10,3,0.5,0.5,0.4,False,False,5,29,19,10,41.4,0.75,-28955.0,3.0,2.62,3.72,-1.15,0.22,3.89,-0.29,971045.0,-2.9,7.5,32.2,245.2,9.1,12,8,9,0
SW1.0_LO0.5_H10_SQ3_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,10,3,0.5,1.0,0.6,False,False,5,27,17,10,33.3,0.45,-65145.0,-5.9,-14.97,9.52,-2.61,-0.46,7.23,-0.36,934855.0,-6.51,9.6,32.2,246.7,9.4,22,1,3,1
SW1.0_LO0.5_H10_SQ3_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,10,3,0.5,1.5,0.7,False,False,5,27,17,10,33.3,0.52,-56665.0,-3.85,-14.66,14.52,-2.26,-0.26,6.69,-0.34,943335.0,-5.67,9.8,32.2,246.7,9.4,24,1,1,1
SW1.0_LO0.5_H10_SQ3_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,10,3,1.0,0.5,0.4,False,False,5,23,15,8,39.1,0.65,-36214.0,1.14,-5.8,14.17,-1.53,0.07,3.74,-0.41,963786.0,-3.62,7.3,32.6,237.9,8.5,7,7,9,0
SW1.0_LO0.5_H10_SQ3_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,10,3,1.0,1.0,0.6,False,False,5,21,13,8,28.6,0.26,-83721.0,-14.51,-24.94,2.45,-3.59,-1.08,9.0,-0.4,916279.0,-8.37,9.7,32.7,239.2,8.7,16,0,4,1
SW1.0_LO0.5_H10_SQ3_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,10,3,1.0,1.5,0.7,False,False,5,21,13,8,28.6,0.26,-82654.0,-14.26,-24.53,2.45,-3.55,-1.07,8.9,-0.4,917346.0,-8.27,9.8,32.7,239.2,8.7,19,0,1,1
SW1.0_LO0.5_H10_SQ3_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,10,3,1.5,0.5,0.4,False,False,5,16,11,5,25.0,0.35,-61709.0,-13.24,-13.95,-11.69,-2.74,-0.78,6.17,-0.44,938291.0,-6.17,7.3,30.9,260.9,7.7,5,3,8,0
SW1.0_LO0.5_H10_SQ3_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,10,3,1.5,1.0,0.6,False,False,5,14,9,5,21.4,0.21,-71572.0,-20.13,-19.91,-20.54,-3.18,-1.24,7.16,-0.45,928428.0,-7.16,9.5,30.7,266.1,7.9,10,0,3,1
SW1.0_LO0.5_H10_SQ3_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,10,3,1.5,1.5,0.7,False,False,5,14,9,5,21.4,0.22,-70504.0,-19.75,-19.32,-20.54,-3.14,-1.22,7.05,-0.44,929496.0,-7.05,9.7,30.7,266.1,7.9,12,0,1,1
SW1.0_LO0.5_H10_SQ5_noTF_PT50_SL40_SMA_L5,1.0,0.5,10,5,0,0.5,0.4,False,False,5,26,18,8,46.2,0.8,-21621.0,4.43,-0.2,14.83,-0.85,0.29,2.9,-0.3,978379.0,-2.16,7.4,32.3,246.4,10.2,9,8,9,0
SW1.0_LO0.5_H10_SQ5_noTF_PT100_SL60_SMA_L5,1.0,0.5,10,5,0,1.0,0.6,False,False,5,25,17,8,32.0,0.31,-86138.0,-11.88,-18.93,3.11,-3.48,-0.93,9.65,-0.36,913862.0,-8.61,9.6,32.4,249.2,10.3,20,0,4,1
SW1.0_LO0.5_H10_SQ5_noTF_PT150_SL70_SMA_L5,1.0,0.5,10,5,0,1.5,0.7,False,False,5,25,17,8,32.0,0.31,-85070.0,-11.67,-18.62,3.11,-3.43,-0.92,9.54,-0.36,914930.0,-8.51,9.8,32.4,249.2,10.3,22,0,2,1
SW1.0_LO0.5_H10_SQ5_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,10,5,0.5,0.5,0.4,False,False,5,25,17,8,48.0,0.94,-5650.0,7.75,4.41,14.83,-0.22,0.52,2.85,-0.08,994350.0,-0.56,7.3,32.7,246.3,10.1,9,8,8,0
SW1.0_LO0.5_H10_SQ5_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,10,5,0.5,1.0,0.6,False,False,5,24,16,8,33.3,0.36,-70166.0,-9.1,-15.2,3.11,-2.82,-0.73,8.05,-0.35,929834.0,-7.02,9.6,32.9,249.2,10.2,20,0,3,1
SW1.0_LO0.5_H10_SQ5_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,10,5,0.5,1.5,0.7,False,False,5,24,16,8,33.3,0.36,-69099.0,-8.88,-14.87,3.11,-2.77,-0.72,7.95,-0.35,930901.0,-6.91,9.8,32.9,249.2,10.2,22,0,1,1
SW1.0_LO0.5_H10_SQ5_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,10,5,1.0,0.5,0.4,False,False,5,20,13,7,45.0,0.75,-22271.0,4.11,-4.76,20.58,-0.98,0.24,2.77,-0.35,977729.0,-2.23,6.8,32.5,236.5,9.2,4,7,9,0
SW1.0_LO0.5_H10_SQ5_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,10,5,1.0,1.0,0.6,False,False,5,19,12,7,31.6,0.28,-73860.0,-13.83,-26.08,7.18,-3.29,-0.95,8.34,-0.39,926140.0,-7.39,9.6,32.7,239.7,9.3,14,0,4,1
SW1.0_LO0.5_H10_SQ5_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,10,5,1.0,1.5,0.7,False,False,5,19,12,7,31.6,0.28,-72792.0,-13.55,-25.64,7.18,-3.24,-0.94,8.23,-0.39,927208.0,-7.28,9.8,32.7,239.7,9.3,17,0,1,1
SW1.0_LO0.5_H10_SQ5_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,10,5,1.5,0.5,0.4,False,False,5,12,9,3,33.3,0.49,-35949.0,-9.09,-14.26,6.4,-1.66,-0.42,3.59,-0.46,964051.0,-3.59,6.8,31.6,261.1,9.2,2,3,7,0
SW1.0_LO0.5_H10_SQ5_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,10,5,1.5,1.0,0.6,False,False,5,11,8,3,27.3,0.31,-42967.0,-14.74,-20.99,1.9,-1.98,-0.79,4.43,-0.45,957033.0,-4.3,9.7,31.8,268.8,9.3,8,0,2,1
SW1.0_LO0.5_H10_SQ5_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,10,5,1.5,1.5,0.7,False,False,5,11,8,3,27.3,0.32,-41899.0,-14.26,-20.32,1.9,-1.93,-0.78,4.32,-0.45,958101.0,-4.19,10.0,31.8,268.8,9.3,10,0,0,1
SW1.0_LO0.5_H14_SQ2_noTF_PT50_SL40_SMA_L5,1.0,0.5,14,2,0,0.5,0.4,False,False,5,27,15,12,37.0,0.58,-55491.0,-4.32,-1.61,-7.69,-2.22,-0.29,5.55,-0.4,944509.0,-5.55,9.0,32.0,247.9,8.4,8,7,11,1
SW1.0_LO0.5_H14_SQ2_noTF_PT100_SL60_SMA_L5,1.0,0.5,14,2,0,1.0,0.6,False,False,5,24,11,13,41.7,0.56,-53510.0,-5.87,9.37,-18.78,-2.14,-0.35,5.47,-0.39,946490.0,-5.35,12.0,32.7,240.7,8.7,16,1,6,1
SW1.0_LO0.5_H14_SQ2_noTF_PT150_SL70_SMA_L5,1.0,0.5,14,2,0,1.5,0.7,False,False,5,24,11,13,41.7,0.55,-56746.0,-6.55,10.95,-21.36,-2.27,-0.36,5.79,-0.39,943254.0,-5.67,12.5,32.7,240.7,8.7,17,0,6,1
SW1.0_LO0.5_H14_SQ2_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,14,2,0.5,0.5,0.4,False,False,5,27,14,13,37.0,0.61,-48882.0,-3.29,3.88,-11.01,-1.95,-0.23,4.89,-0.4,951118.0,-4.89,8.7,31.7,246.5,8.0,8,7,11,1
SW1.0_LO0.5_H14_SQ2_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,14,2,0.5,1.0,0.6,False,False,5,24,10,14,45.8,0.78,-22656.0,1.61,18.17,-10.22,-0.9,0.09,3.52,-0.25,977344.0,-2.27,11.8,32.4,239.2,8.2,16,2,5,1
SW1.0_LO0.5_H14_SQ2_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,14,2,0.5,1.5,0.7,False,False,5,24,10,14,45.8,0.84,-17897.0,3.01,19.9,-9.04,-0.71,0.15,3.89,-0.18,982103.0,-1.79,12.5,32.4,239.2,8.2,17,1,5,1
SW1.0_LO0.5_H14_SQ2_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,14,2,1.0,0.5,0.4,False,False,5,22,13,9,36.4,0.66,-36009.0,-0.76,-4.36,4.43,-1.51,-0.05,3.6,-0.42,963991.0,-3.6,8.3,32.5,242.5,7.5,5,7,10,0
SW1.0_LO0.5_H14_SQ2_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,14,2,1.0,1.0,0.6,False,False,5,20,10,10,40.0,0.5,-55240.0,-6.58,-5.2,-7.96,-2.33,-0.35,7.04,-0.33,944760.0,-5.52,11.8,33.1,240.6,7.8,12,1,6,1
SW1.0_LO0.5_H14_SQ2_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,14,2,1.0,1.5,0.7,False,False,5,19,9,10,42.1,0.59,-40194.0,-2.96,5.18,-10.3,-1.69,-0.15,5.53,-0.31,959806.0,-4.02,13.3,33.2,239.4,7.9,15,0,3,1
SW1.0_LO0.5_H14_SQ2_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,14,2,1.5,0.5,0.4,False,False,5,17,11,6,23.5,0.41,-58085.0,-11.54,-13.22,-8.44,-2.55,-0.67,5.81,-0.44,941915.0,-5.81,8.7,31.5,256.6,7.4,4,4,9,0
SW1.0_LO0.5_H14_SQ2_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,14,2,1.5,1.0,0.6,False,False,5,15,9,6,33.3,0.41,-51541.0,-11.68,-10.82,-12.97,-2.26,-0.62,6.35,-0.36,948459.0,-5.15,12.3,31.4,260.8,7.5,9,0,4,2
SW1.0_LO0.5_H14_SQ2_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,14,2,1.5,1.5,0.7,False,False,5,15,9,6,33.3,0.41,-51542.0,-11.66,-9.62,-14.72,-2.26,-0.62,6.35,-0.36,948458.0,-5.15,13.1,31.4,260.8,7.5,11,0,2,2
SW1.0_LO0.5_H14_SQ3_noTF_PT50_SL40_SMA_L5,1.0,0.5,14,3,0,0.5,0.4,False,False,5,27,18,9,44.4,0.81,-21336.0,3.85,2.31,6.92,-0.84,0.26,2.98,-0.28,978664.0,-2.13,8.5,31.2,250.1,9.0,8,9,9,1
SW1.0_LO0.5_H14_SQ3_noTF_PT100_SL60_SMA_L5,1.0,0.5,14,3,0,1.0,0.6,False,False,5,24,12,12,41.7,0.55,-54842.0,-6.48,3.41,-16.36,-2.19,-0.38,5.6,-0.39,945158.0,-5.48,12.0,31.8,240.1,9.1,15,1,6,2
SW1.0_LO0.5_H14_SQ3_noTF_PT150_SL70_SMA_L5,1.0,0.5,14,3,0,1.5,0.7,False,False,5,24,12,12,41.7,0.54,-58077.0,-7.15,4.85,-19.15,-2.32,-0.39,5.92,-0.39,941923.0,-5.81,12.5,31.8,240.1,9.1,16,0,6,2
SW1.0_LO0.5_H14_SQ3_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,14,3,0.5,0.5,0.4,False,False,5,27,17,10,44.4,0.86,-14727.0,4.88,7.07,1.15,-0.58,0.34,2.96,-0.2,985273.0,-1.47,8.3,31.0,248.8,8.6,8,9,9,1
SW1.0_LO0.5_H14_SQ3_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,14,3,0.5,1.0,0.6,False,False,5,24,11,13,45.8,0.77,-23987.0,1.01,10.86,-7.33,-0.95,0.06,3.52,-0.27,976013.0,-2.4,11.8,31.6,238.5,8.7,15,2,5,2
SW1.0_LO0.5_H14_SQ3_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,14,3,0.5,1.5,0.7,False,False,5,24,11,13,45.8,0.83,-19228.0,2.41,12.43,-6.06,-0.76,0.12,3.89,-0.2,980772.0,-1.92,12.5,31.6,238.5,8.7,16,1,5,2
SW1.0_LO0.5_H14_SQ3_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,14,3,1.0,0.5,0.4,False,False,5,22,14,8,40.9,0.78,-21862.0,4.02,0.05,10.96,-0.91,0.24,2.3,-0.4,978138.0,-2.19,7.9,31.5,241.8,8.0,5,8,9,0
SW1.0_LO0.5_H14_SQ3_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,14,3,1.0,1.0,0.6,False,False,5,20,11,9,40.0,0.5,-56572.0,-7.3,-10.38,-3.54,-2.39,-0.38,7.17,-0.33,943428.0,-5.66,11.8,32.1,239.9,8.4,11,1,6,2
SW1.0_LO0.5_H14_SQ3_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,14,3,1.0,1.5,0.7,False,False,5,19,10,9,42.1,0.58,-41526.0,-3.72,-1.56,-6.13,-1.74,-0.18,5.66,-0.31,958474.0,-4.15,13.3,32.2,238.6,8.4,14,0,3,2
SW1.0_LO0.5_H14_SQ3_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,14,3,1.5,0.5,0.4,False,False,5,16,11,5,25.0,0.45,-50113.0,-9.27,-13.22,-0.58,-2.2,-0.52,5.01,-0.44,949887.0,-5.01,8.4,30.9,260.9,7.7,4,4,8,0
SW1.0_LO0.5_H14_SQ3_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,14,3,1.5,1.0,0.6,False,False,5,14,9,5,35.7,0.44,-44530.0,-9.1,-10.82,-6.01,-1.95,-0.46,5.65,-0.35,955470.0,-4.45,12.1,30.7,266.1,7.9,8,0,4,2
SW1.0_LO0.5_H14_SQ3_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,14,3,1.5,1.5,0.7,False,False,5,14,9,5,35.7,0.44,-44531.0,-9.08,-9.62,-8.1,-1.95,-0.46,5.65,-0.35,955469.0,-4.45,13.0,30.7,266.1,7.9,10,0,2,2
SW1.0_LO0.5_H14_SQ5_noTF_PT50_SL40_SMA_L5,1.0,0.5,14,5,0,0.5,0.4,False,False,5,26,18,8,53.8,0.96,-4692.0,7.81,2.32,20.18,-0.18,0.5,1.89,-0.1,995309.0,-0.47,8.5,32.3,246.4,10.2,7,9,9,1
SW1.0_LO0.5_H14_SQ5_noTF_PT100_SL60_SMA_L5,1.0,0.5,14,5,0,1.0,0.6,False,False,5,22,14,8,50.0,0.67,-35381.0,-1.57,-4.67,3.85,-1.4,-0.09,5.14,-0.27,964619.0,-3.54,12.3,33.4,245.1,10.6,14,1,5,2
SW1.0_LO0.5_H14_SQ5_noTF_PT150_SL70_SMA_L5,1.0,0.5,14,5,0,1.5,0.7,False,False,5,22,14,8,50.0,0.68,-35079.0,-1.54,-2.95,0.92,-1.39,-0.08,5.11,-0.27,964921.0,-3.51,13.0,33.4,245.1,10.6,16,0,4,2
SW1.0_LO0.5_H14_SQ5_TF0.5_PT50_SL40_SMA_L5,1.0,0.5,14,5,0.5,0.5,0.4,False,False,5,25,17,8,56.0,1.16,14343.0,11.27,7.07,20.18,0.56,0.74,1.86,0.3,1014343.0,1.43,8.4,32.7,246.3,10.1,7,9,8,1
SW1.0_LO0.5_H14_SQ5_TF0.5_PT100_SL60_SMA_L5,1.0,0.5,14,5,0.5,1.0,0.6,False,False,5,21,13,8,52.4,0.79,-19409.0,2.09,1.01,3.85,-0.77,0.12,3.54,-0.22,980591.0,-1.94,12.4,34.0,244.9,10.5,14,1,4,2
SW1.0_LO0.5_H14_SQ5_TF0.5_PT150_SL70_SMA_L5,1.0,0.5,14,5,0.5,1.5,0.7,False,False,5,21,13,8,52.4,0.79,-19107.0,2.13,2.87,0.92,-0.75,0.11,3.51,-0.22,980893.0,-1.91,13.1,34.0,244.9,10.5,16,0,3,2
SW1.0_LO0.5_H14_SQ5_TF1.0_PT50_SL40_SMA_L5,1.0,0.5,14,5,1.0,0.5,0.4,False,False,5,20,13,7,50.0,0.89,-9354.0,7.89,-2.23,26.69,-0.41,0.44,2.05,-0.2,990646.0,-0.94,7.5,32.5,236.5,9.2,3,8,9,0
SW1.0_LO0.5_H14_SQ5_TF1.0_PT100_SL60_SMA_L5,1.0,0.5,14,5,1.0,1.0,0.6,False,False,5,18,11,7,44.4,0.53,-49753.0,-6.86,-16.34,8.02,-2.25,-0.34,6.65,-0.34,950247.0,-4.98,11.8,32.9,240.6,9.4,9,1,6,2
SW1.0_LO0.5_H14_SQ5_TF1.0_PT150_SL70_SMA_L5,1.0,0.5,14,5,1.0,1.5,0.7,False,False,5,17,10,7,47.1,0.64,-33163.0,-2.44,-7.42,4.68,-1.49,-0.11,4.99,-0.3,966837.0,-3.32,13.7,33.0,239.3,9.5,13,0,2,2
SW1.0_LO0.5_H14_SQ5_TF1.5_PT50_SL40_SMA_L5,1.0,0.5,14,5,1.5,0.5,0.4,False,False,5,12,9,3,33.3,0.57,-30639.0,-6.71,-14.99,18.11,-1.41,-0.29,3.09,-0.46,969361.0,-3.06,7.2,31.6,261.1,9.2,1,4,7,0
SW1.0_LO0.5_H14_SQ5_TF1.5_PT100_SL60_SMA_L5,1.0,0.5,14,5,1.5,1.0,0.6,False,False,5,11,8,3,45.5,0.62,-21159.0,-3.41,-11.93,19.32,-0.96,-0.15,4.15,-0.23,978841.0,-2.12,12.4,31.8,268.8,9.3,6,0,3,2
SW1.0_LO0.5_H14_SQ5_TF1.5_PT150_SL70_SMA_L5,1.0,0.5,14,5,1.5,1.5,0.7,False,False,5,11,8,3,45.5,0.62,-21160.0,-3.38,-10.58,15.83,-0.96,-0.15,3.94,-0.24,978840.0,-2.12,13.5,31.8,268.8,9.3,8,0,1,2
SW1.5_LO0.0_H3_SQ2_noTF_PT50_SL40_SMA_L5,1.5,0.0,3,2,0,0.5,0.4,False,False,5,41,25,16,41.5,0.92,-10435.0,3.19,7.76,-3.94,-0.41,0.41,3.74,-0.11,989565.0,-1.04,2.8,31.4,375.2,8.0,35,3,3,0
SW1.5_LO0.0_H3_SQ2_noTF_PT100_SL60_SMA_L5,1.5,0.0,3,2,0,1.0,0.6,False,False,5,41,25,16,41.5,0.83,-22288.0,2.14,7.43,-6.12,-0.88,0.27,3.95,-0.22,977712.0,-2.23,2.9,31.4,375.2,8.0,40,0,1,0
SW1.5_LO0.0_H3_SQ2_noTF_PT150_SL70_SMA_L5,1.5,0.0,3,2,0,1.5,0.7,False,False,5,41,25,16,41.5,0.83,-22536.0,2.12,7.39,-6.12,-0.89,0.27,3.98,-0.22,977464.0,-2.25,2.9,31.4,375.2,8.0,41,0,0,0
SW1.5_LO0.0_H3_SQ2_TF0.5_PT50_SL40_SMA_L5,1.5,0.0,3,2,0.5,0.5,0.4,False,False,5,40,23,17,42.5,1.01,1222.0,4.36,11.45,-5.24,0.05,0.57,2.58,0.02,1001222.0,0.12,2.9,30.9,375.5,7.9,35,3,2,0
SW1.5_LO0.0_H3_SQ2_TF0.5_PT100_SL60_SMA_L5,1.5,0.0,3,2,0.5,1.0,0.6,False,False,5,40,23,17,42.5,0.94,-7189.0,3.48,11.45,-7.3,-0.28,0.46,2.58,-0.11,992811.0,-0.72,2.9,30.9,375.5,7.9,40,0,0,0
SW1.5_LO0.0_H3_SQ2_TF0.5_PT150_SL70_SMA_L5,1.5,0.0,3,2,0.5,1.5,0.7,False,False,5,40,23,17,42.5,0.94,-7189.0,3.48,11.45,-7.3,-0.28,0.46,2.58,-0.11,992811.0,-0.72,2.9,30.9,375.5,7.9,40,0,0,0
SW1.5_LO0.0_H3_SQ2_TF1.0_PT50_SL40_SMA_L5,1.5,0.0,3,2,1.0,0.5,0.4,False,False,5,29,17,12,37.9,1.02,1502.0,5.0,6.33,3.13,0.06,0.55,2.84,0.02,1001502.0,0.15,3.0,31.8,374.9,7.6,25,3,1,0
