date,sym,dir,entry_t,entry,exit_t,exit,reason,pnl_unit,pnl_mis,qty_mis,grade,score,cpr_narrow,tight_risk,rsi_conviction,clean_past,cpr_pct,or_width_pct,rsi_val,past_pct
2026-01-14,AXISBANK,LONG,09:30,1269.6,10:45,1293.75,TGT,24.15,43928.85,1819,B,2,0,0,1,1,0.4915,0.9688,80.76,0.3002
2026-01-16,ADANIENT,LONG,09:50,2175,14:20,2160.4,SL,-14.6,-15505.2,1062,A+,4,1,1,1,1,0.0681,0.4322,67.31,0.2397
2026-01-16,BEL,SHORT,10:50,413.35,13:25,407.5,TGT,5.85,32689.8,5588,B,2,1,0,1,0,0.2721,0.9072,30.73,0.0363
2026-01-16,BAJFINANCE,LONG,09:45,951.9,14:30,951.9,SL,0.0,0.0,2426,B,2,1,0,0,1,0.1811,1.3762,60.34,0.2105
2026-01-19,ADANIENT,SHORT,10:20,2137.1,14:30,2136.55,SL,0.55,594.0,1080,C,1,0,1,0,0,0.4828,0.7861,38.29,0.1355
2026-01-19,TATASTEEL,LONG,09:50,188.56,14:30,188.56,SL,0.0,0.0,12250,C,0,0,0,0,0,0.3336,0.8114,61.44,0.1221
2026-01-19,BPCL,SHORT,09:45,351.5,14:30,351.48,SL,0.025,164.27,6571,B,2,1,0,1,0,0.0614,1.3798,32.2,0.1279
2026-01-19,BAJFINANCE,LONG,10:55,967.25,15:20,968.4,EOD_1518,1.15,2746.2,2388,A,3,1,0,1,1,0.0246,1.5973,68.88,0.3059
2026-01-19,GRASIM,SHORT,12:35,2795,14:30,2795,SL,0,0,826,C,1,1,0,0,0,0.0107,0.9195,35.58,0.0322
2026-01-19,RELIANCE,SHORT,10:25,1412.8,14:30,1412.8,SL,0.0,0.0,1635,B,2,0,0,1,1,0.4393,2.265,34.2,0.4089
2026-01-19,AXISBANK,SHORT,10:00,1302.5,14:30,1302.5,SL,0.0,0.0,1773,B,2,1,0,1,0,0.1825,1.8426,32.82,0.0384
2026-01-20,ADANIENT,SHORT,09:30,2113.8,14:00,2074.65,TGT,39.15,42751.8,1092,C,1,1,0,0,0,0.1653,1.0739,38.23,0.1606
2026-01-20,TATASTEEL,SHORT,09:30,187.78,13:50,184.45,TGT,3.33,40962.33,12301,A,3,1,0,1,1,0.0531,0.9692,27.28,0.2126
2026-01-20,M&M,SHORT,09:40,3636,14:35,3573.75,TGT,62.25,39528.75,635,C,1,1,0,0,0,0.1077,0.9598,35.68,0.1812
2026-01-20,TRENT,SHORT,09:30,3894,15:20,3823.3,EOD_1518,70.7,41925.1,593,C,1,0,0,1,0,0.4609,1.718,25.86,0.077
2026-01-20,GRASIM,SHORT,09:45,2774.2,13:35,2749.3,TGT,24.9,20716.8,832,B,2,0,1,1,0,0.3632,0.5803,23.17,0.018
2026-01-20,APOLLOHOSP,SHORT,09:45,7042,15:10,6911.5,TGT,130.5,42804.0,328,C,1,0,0,1,0,0.4559,1.2283,21.15,0.0071
2026-01-21,RELIANCE,LONG,09:30,1397.9,10:20,1384.2,SL,-13.7,-22632.4,1652,C,0,0,0,0,0,0.4286,0.9228,63.9,0.0573
2026-01-22,BEL,LONG,09:30,411.3,15:20,418.05,EOD_1518,6.75,37908.0,5616,B,2,1,0,1,0,0.0992,1.2035,70.21,0.0852
2026-01-22,M&M,SHORT,10:50,3566.6,14:30,3566.4,SL,0.2,129.4,647,B,2,1,0,1,0,0.0263,0.8944,30.28,0.042
2026-01-22,AXISBANK,SHORT,10:45,1285.9,14:30,1285.9,SL,0.0,0.0,1796,C,1,1,0,0,0,0.1221,0.9176,38.96,0.0078
2026-01-23,ADANIENT,SHORT,12:10,2052.6,12:30,2010.75,TGT,41.85,47081.25,1125,C,1,0,0,1,0,0.3029,1.2667,10.89,0.0925
2026-01-23,VEDL,LONG,09:50,696.5,14:30,696.5,SL,0.0,0.0,3316,B,2,1,0,0,1,0.0736,1.0481,60.13,0.6503
2026-01-23,M&M,SHORT,13:20,3545.5,14:30,3545.5,SL,0.0,0.0,651,B,2,1,0,1,0,0.0559,1.0126,34.9,0.1549
2026-01-23,BAJFINANCE,SHORT,11:35,937.85,15:20,927.05,EOD_1518,10.8,26600.4,2463,B,2,1,0,1,0,0.1576,1.4288,16.98,0.016
2026-01-23,TRENT,SHORT,10:05,3789.1,14:55,3771.95,SL,17.15,10444.35,609,B,2,1,0,1,0,0.0779,1.2668,30.14,0.0765
2026-01-23,HAL,SHORT,13:20,4304.1,14:30,4304.1,SL,0.0,0.0,536,C,0,0,0,0,0,0.3751,1.4684,36.17,0.1786
2026-01-23,GRASIM,SHORT,11:35,2772.9,15:20,2762.9,EOD_1518,10.0,8330.0,833,C,1,0,0,1,0,0.4046,0.8475,33.31,0.0397
2026-01-23,RELIANCE,SHORT,11:15,1398.6,13:20,1386.0,TGT,12.6,20802.6,1651,A,3,1,1,1,0,0.2253,0.5434,26.44,0.0572
2026-01-23,AXISBANK,SHORT,09:50,1284.6,13:55,1263.0,TGT,21.6,38836.8,1798,B,2,1,0,1,0,0.24,1.0431,30.28,0.0778
2026-01-23,APOLLOHOSP,LONG,10:45,6821.5,14:30,6826.5,SL,5.0,1690.0,338,C,0,0,0,0,0,0.4929,1.8105,64.74,0.022
2026-01-27,M&M,SHORT,14:10,3357.4,14:30,3357.4,SL,0.0,0.0,688,C,0,0,0,0,0,0.4122,3.9912,38.36,0.1873
2026-01-28,BEL,LONG,09:45,423.75,11:30,433.42,TGT,9.675,52738.42,5451,A,3,1,0,1,1,0.0842,1.2271,69.75,0.2959
2026-01-28,HAL,LONG,09:45,4471.1,15:00,4635.5,TGT,164.4,84830.4,516,C,0,0,0,0,0,0.3693,2.411,63.54,0.0403
2026-01-29,TATASTEEL,LONG,09:30,197.49,15:10,202.56,TGT,5.07,59298.72,11696,C,1,1,0,0,0,0.0688,1.6406,62.01,0.0709
2026-01-29,TRENT,SHORT,09:35,3810.2,14:30,3810.2,SL,0.0,0.0,606,A,3,0,1,1,1,0.4541,0.727,25.4,0.517
2026-01-30,BEL,LONG,10:05,447.9,14:30,448.07,SL,0.175,902.48,5157,C,1,0,0,1,0,0.3884,1.8977,68.92,0.0223
2026-01-30,M&M,LONG,10:40,3378.9,15:20,3432.6,EOD_1518,53.7,36677.1,683,C,1,0,0,1,0,0.3122,2.7968,69.87,0.0474
2026-01-30,BAJFINANCE,LONG,11:35,933.55,14:30,933.55,SL,0.0,0.0,2474,B,2,1,0,1,0,0.243,0.8195,71.07,0.0804
2026-01-30,TRENT,SHORT,10:20,3787.6,14:35,3780.1,SL,7.5,4567.5,609,B,2,1,0,1,0,0.2789,0.9161,30.48,0.0897
2026-01-30,HAL,LONG,10:35,4628,14:30,4628,SL,0,0,499,C,1,1,0,0,0,0.1526,1.7264,62.51,0.1536
2026-01-30,IRCTC,LONG,09:50,615.6,15:20,622.5,EOD_1518,6.9,25888.8,3752,C,1,0,0,1,0,0.4369,1.0559,72.19,0.0488
2026-01-30,RELIANCE,LONG,09:35,1388,14:40,1390.9,SL,2.9,4825.6,1664,A,3,1,1,1,0,0.1173,0.6052,73.08,0.0793
2026-01-30,APOLLOHOSP,LONG,09:30,6892.5,15:20,6955,EOD_1518,62.5,20937.5,335,A,3,1,0,1,1,0.2591,1.4146,65.84,0.4079
2026-02-04,BAJFINANCE,LONG,10:35,969.4,14:30,969.4,SL,0.0,0.0,2382,C,1,0,0,0,1,0.4897,2.254,64.69,0.352
2026-02-04,TRENT,LONG,10:10,3886.5,14:05,4008.75,TGT,122.25,72616.5,594,B,2,0,0,1,1,0.396,1.8011,71.71,0.2968
2026-02-05,TATASTEEL,LONG,10:30,194.36,15:20,197.5,EOD_1518,3.14,37318.9,11885,B,2,1,0,1,0,0.2068,1.3892,70.37,0.0721
2026-02-05,VEDL,SHORT,11:00,645.45,14:30,645.45,SL,0.0,0.0,3578,C,1,1,0,0,0,0.1967,3.0057,39.0,0.0697
2026-02-05,BAJFINANCE,LONG,11:55,964.1,14:30,964.58,SL,0.475,1138.1,2396,C,1,1,0,0,0,0.2341,0.9076,60.68,0.0104
2026-02-05,APOLLOHOSP,SHORT,09:50,7059.5,14:30,7059.5,SL,0.0,0.0,327,B,2,1,0,1,0,0.1032,0.9562,32.0,0.0496
2026-02-06,ADANIENT,SHORT,10:10,2213.7,14:30,2213.7,SL,0.0,0.0,1043,A,3,1,1,0,1,0.2915,0.786,37.48,0.3107
2026-02-06,VEDL,LONG,11:05,658.3,15:20,670.75,EOD_1518,12.45,43687.05,3509,B,2,1,0,1,0,0.0458,2.5444,68.35,0.1979
2026-02-06,GRASIM,SHORT,09:40,2859.4,12:40,2830.0,TGT,29.4,23725.8,807,A,3,1,1,1,0,0.2977,0.577,15.24,0.1083
2026-02-06,AXISBANK,LONG,11:05,1338.5,14:30,1338.9,SL,0.4,690.0,1725,C,1,1,0,0,0,0.0953,0.904,60.57,0.1272
2026-02-09,BEL,LONG,09:30,433.75,14:40,436.3,SL,2.55,13578.75,5325,B,2,1,0,1,0,0.0272,0.8876,69.39,0.0923
2026-02-09,BPCL,LONG,10:25,387.9,14:30,387.9,SL,0.0,0.0,5955,B,2,0,0,1,1,0.3854,1.057,71.8,0.2326
2026-02-09,M&M,LONG,10:00,3594.8,14:40,3597.4,SL,2.6,1669.2,642,C,0,0,0,0,0,0.3309,1.0209,62.44,0.0278
2026-02-09,TRENT,LONG,09:45,4132.8,11:50,4180.35,TGT,47.55,26532.9,558,A,3,1,1,1,0,0.2127,0.7162,89.0,0.0508
2026-02-09,GRASIM,LONG,09:50,2869.9,11:20,2905.0,TGT,35.1,28220.4,804,B,2,0,1,1,0,0.3034,0.7666,75.31,0.0488
2026-02-10,TATASTEEL,LONG,09:30,204.07,10:10,208.55,TGT,4.485,50765.71,11319,A,3,1,0,1,1,0.0182,0.936,70.9,0.532
2026-02-10,BEL,SHORT,10:55,435.1,14:30,435.1,SL,0.0,0.0,5309,C,0,0,0,0,0,0.421,1.4135,39.41,0.0115
2026-02-10,VEDL,LONG,10:15,686.45,14:40,687.73,SL,1.275,4290.37,3365,B,2,1,0,1,0,0.1227,1.1654,73.52,0.0656
2026-02-10,M&M,LONG,09:30,3630.8,11:10,3675.5,TGT,44.7,28429.2,636,B,2,0,1,1,0,0.3987,0.7905,88.03,0.0303
2026-02-10,BAJFINANCE,SHORT,09:40,972.55,15:20,964.6,EOD_1518,7.95,18881.25,2375,C,1,1,0,0,0,0.2277,1.1465,39.09,0.1489
2026-02-10,RELIANCE,SHORT,10:10,1463.4,15:00,1459.7,SL,3.7,5838.6,1578,A,3,1,1,1,0,0.0982,0.5057,22.19,0.0137
2026-02-10,APOLLOHOSP,SHORT,09:40,7208.5,14:30,7208.5,SL,0.0,0.0,320,B,2,1,1,0,0,0.0993,0.7491,36.92,0.1316
2026-02-11,VEDL,SHORT,12:40,690.05,14:30,690.05,SL,0.0,0.0,3347,C,0,0,0,0,0,0.4634,1.4926,37.01,0.0796
2026-02-11,M&M,SHORT,12:50,3677.6,14:30,3677.6,SL,0.0,0.0,628,C,0,0,0,0,0,0.4701,1.4058,38.22,0.0109
2026-02-11,HAL,SHORT,09:30,4116,14:30,4116,SL,0,0,561,B,2,1,0,0,1,0.0768,1.7225,38.72,0.2182
2026-02-11,IRCTC,SHORT,09:30,629.2,14:55,628.7,SL,0.5,1835.5,3671,B,2,0,0,1,1,0.4976,0.8821,30.66,0.2062
2026-02-11,AXISBANK,SHORT,10:05,1350.3,15:10,1348.35,SL,1.95,3334.5,1710,A,3,1,1,1,0,0.2463,0.5851,29.6,0.1331
2026-02-12,BEL,LONG,09:30,439.25,15:20,443.85,EOD_1518,4.6,24186.8,5258,C,1,1,0,0,0,0.1564,0.9448,61.01,0.114
2026-02-12,BPCL,SHORT,10:05,386.05,10:45,380.88,TGT,5.175,30962.03,5983,B,2,1,0,1,0,0.146,0.8548,19.24,0.0388
2026-02-12,BAJFINANCE,LONG,09:35,972.6,10:35,984.0,TGT,11.4,27075.0,2375,A,3,1,1,1,0,0.0689,0.766,91.67,0.0154
2026-02-12,RELIANCE,SHORT,09:35,1464.4,14:00,1451.5,TGT,12.9,20343.3,1577,B,2,0,1,1,0,0.3142,0.5804,17.89,0.0068
2026-02-12,AXISBANK,SHORT,10:10,1343.6,15:20,1338.3,EOD_1518,5.3,9110.7,1719,A+,4,1,1,1,1,0.2517,0.7964,20.11,0.2524
2026-02-12,APOLLOHOSP,LONG,12:10,7540.5,14:30,7542.75,SL,2.25,688.5,306,B,2,1,0,1,0,0.1375,1.5251,70.92,0.0996
2026-02-13,ADANIENT,SHORT,09:30,2163.6,15:20,2132.8,EOD_1518,30.8,32863.6,1067,C,1,1,0,0,0,0.1039,1.9874,36.05,0.1569
2026-02-13,HAL,LONG,10:30,4247.5,14:30,4247.5,SL,0.0,0.0,543,C,1,0,0,0,1,0.3604,1.5162,61.31,0.6469
2026-02-13,GRASIM,SHORT,10:50,2911,15:20,2885.7,EOD_1518,25.3,20062.9,793,B,2,1,1,0,0,0.0331,0.7832,38.42,0.0069
2026-02-13,GODREJPROP,LONG,11:50,1789.6,15:20,1801.4,EOD_1518,11.8,15222.0,1290,C,1,0,0,1,0,0.3228,3.3974,87.81,0.0951
2026-02-13,RELIANCE,SHORT,09:35,1438.3,11:35,1419.7,TGT,18.6,29871.6,1606,C,1,0,0,1,0,0.474,0.8482,21.74,0.0139
2026-02-13,AXISBANK,SHORT,09:30,1338.9,09:55,1327.5,TGT,11.4,19665.0,1725,C,1,0,1,0,0,0.3446,0.5378,35.32,0.0299
2026-02-16,TATASTEEL,LONG,10:05,204.31,15:20,205.76,EOD_1518,1.45,16393.7,11306,C,1,0,0,1,0,0.4979,1.6641,66.52,0.1765
2026-02-16,VEDL,LONG,12:55,676.85,15:20,680.05,EOD_1518,3.2,10918.4,3412,C,1,1,0,0,0,0.0124,1.6917,61.09,0.0222
2026-02-16,M&M,SHORT,12:45,3490.4,14:30,3490.4,SL,0.0,0.0,661,B,2,0,0,1,1,0.4695,1.4669,22.7,0.2258
2026-02-16,GRASIM,LONG,09:30,2879.3,13:00,2906.3,TGT,27.0,21654.0,802,B,2,0,1,1,0,0.4069,0.5835,84.15,0.0417
2026-02-16,AXISBANK,LONG,09:35,1339.6,15:20,1359.1,EOD_1518,19.5,33618.0,1724,B,2,1,0,1,0,0.0501,1.1421,90.38,0.0224
2026-02-16,APOLLOHOSP,LONG,09:30,7542.5,15:20,7606,EOD_1518,63.5,19431.0,306,A,3,1,1,1,0,0.0088,0.7226,65.52,0.1328
2026-02-17,TRENT,SHORT,11:10,4184,12:15,4131.5,TGT,52.5,28980.0,552,C,1,0,0,1,0,0.326,0.8126,18.71,0.0239
2026-02-18,TATASTEEL,LONG,09:35,207.2,15:20,208.87,EOD_1518,1.67,18617.16,11148,B,2,1,0,1,0,0.2129,1.6168,71.04,0.145
2026-02-18,BEL,SHORT,10:20,447.75,14:30,447.75,SL,0.0,0.0,5159,B,2,0,0,1,1,0.303,1.0274,27.13,0.2006
2026-02-18,TRENT,SHORT,09:55,4164,14:30,4164,SL,0,0,554,B,2,1,1,0,0,0.0886,0.7805,39.5,0.108
2026-02-18,IRCTC,LONG,11:20,621.1,14:40,621.35,SL,0.25,929.75,3719,C,1,1,0,0,0,0.2906,0.8131,60.31,0.0081
2026-02-18,GRASIM,LONG,10:45,2917,15:20,2931.8,EOD_1518,14.8,11706.8,791,A,3,1,1,1,0,0.0414,0.4525,76.26,0.1304
2026-02-18,GODREJPROP,LONG,11:30,1873.9,14:30,1873.9,SL,0.0,0.0,1232,C,0,0,0,0,0,0.4355,1.4142,61.35,0.0481
2026-02-18,AXISBANK,LONG,10:55,1364.8,15:20,1377.5,EOD_1518,12.7,21488.4,1692,A,3,1,1,1,0,0.0762,0.6228,75.36,0.0587
2026-02-19,ADANIENT,SHORT,09:40,2196.6,13:50,2163.15,TGT,33.45,35155.95,1051,B,2,1,0,1,0,0.2961,0.9742,26.75,0.041
2026-02-19,BEL,SHORT,09:30,443.9,15:05,435.87,TGT,8.025,41754.08,5203,C,1,0,0,1,0,0.3154,1.025,29.9,0.1799
2026-02-19,BPCL,SHORT,10:05,373.05,15:20,365.95,EOD_1518,7.1,43963.2,6192,C,1,0,0,1,0,0.4086,1.3805,34.79,0.1739
2026-02-19,M&M,SHORT,09:55,3513,11:50,3462.75,TGT,50.25,33014.25,657,A,3,0,1,1,1,0.3106,0.6604,2.45,0.2923
2026-02-19,TRENT,SHORT,09:35,4155.1,10:45,4116.1,TGT,39.0,21645.0,555,A,3,1,1,1,0,0.2906,0.5078,14.12,0.1178
2026-02-19,HAL,SHORT,09:30,4230,12:15,4168.5,TGT,61.5,33579.0,546,A,3,0,1,1,1,0.4142,0.6832,12.66,0.2852
2026-02-19,IRCTC,LONG,09:30,627.95,15:05,630.5,SL,2.55,9378.9,3678,B,2,1,0,1,0,0.2412,1.3616,74.02,0.0159
2026-02-19,GRASIM,SHORT,10:25,2925.9,12:10,2895.0,TGT,30.9,24380.1,789,B,2,0,1,1,0,0.3272,0.6357,20.06,0.0683
2026-02-19,RELIANCE,SHORT,09:45,1435,12:05,1423.0,TGT,12.0,19308.0,1609,B,2,0,1,1,0,0.495,0.5436,12.52,0.0139
2026-02-20,BAJFINANCE,LONG,10:25,1020.2,15:20,1024.8,EOD_1518,4.6,10414.4,2264,B,2,1,0,1,0,0.0853,1.0929,76.72,0.0294
2026-02-20,IRCTC,LONG,10:15,640.85,15:15,644.7,SL,3.85,13875.4,3604,A,3,1,0,1,1,0.1566,2.3172,73.48,0.2111
2026-02-20,APOLLOHOSP,LONG,11:35,7610,14:35,7615.75,SL,5.75,1742.25,303,A,3,1,1,1,0,0.068,0.7884,68.41,0.1316
2026-02-23,TATASTEEL,SHORT,10:40,207.73,14:30,207.73,SL,0.0,0.0,11120,C,0,0,0,0,0,0.4322,0.9917,37.37,0.149
2026-02-23,BEL,SHORT,10:15,440.5,14:40,439.2,SL,1.3,6817.2,5244,B,2,1,0,1,0,0.2424,0.9762,20.51,0.1134
2026-02-23,VEDL,SHORT,09:50,689.85,10:25,681.0,TGT,8.85,29629.8,3348,C,1,0,0,1,0,0.4366,0.8263,14.01,0.029
2026-02-23,TRENT,SHORT,10:05,4074.2,14:30,4068.0,SL,6.2,3509.2,566,B,2,1,0,1,0,0.1248,0.9916,21.66,0.1299
2026-02-23,HAL,SHORT,10:00,4055,14:35,4021.2,SL,33.8,19232.2,569,B,2,1,0,1,0,0.0424,2.3157,17.25,0.0271
2026-02-23,RELIANCE,SHORT,11:40,1422.7,14:30,1422.7,SL,0.0,0.0,1623,B,2,1,0,1,0,0.1246,0.8364,34.81,0.0211
2026-02-24,ADANIENT,SHORT,13:30,2165.1,14:30,2165.1,SL,0.0,0.0,1066,C,1,0,0,1,0,0.3619,1.6674,30.27,0.1614
2026-02-24,BEL,SHORT,09:30,434.25,14:50,433.38,SL,0.875,4654.12,5319,A,3,1,1,1,0,0.1136,0.6333,30.8,0.115
2026-02-24,TRENT,SHORT,10:00,3996.6,15:20,3942.3,EOD_1518,54.3,31331.1,577,C,1,0,0,1,0,0.4102,1.5863,29.95,0.0025
2026-02-24,IRCTC,SHORT,13:00,627.7,15:10,613.9,TGT,13.8,50784.0,3680,C,1,1,0,0,0,0.2107,1.3462,37.82,0.1193
2026-02-24,GODREJPROP,SHORT,09:30,1802.2,14:30,1758.7,TGT,43.5,55723.5,1281,B,2,1,0,1,0,0.2228,1.4482,29.22,0.1607
2026-02-25,TATASTEEL,LONG,09:30,212.39,15:20,214.75,EOD_1518,2.36,25667.36,10876,C,0,0,0,0,0,0.315,1.2712,63.06,0.1367
2026-02-25,M&M,LONG,09:40,3457,15:20,3493.4,EOD_1518,36.4,24315.2,668,C,1,0,0,1,0,0.3449,0.8562,68.16,0.0579
2026-02-25,GRASIM,SHORT,12:35,2883,14:30,2883,SL,0,0,801,A,3,1,1,1,0,0.2844,0.6139,28.94,0.0173
2026-02-25,RELIANCE,SHORT,09:40,1430.3,12:50,1415.0,TGT,15.3,24709.5,1615,A,3,1,1,1,0,0.2174,0.5943,14.06,0.1187
2026-02-26,BEL,LONG,10:25,442.95,14:40,447.15,TGT,4.2,21903.0,5215,B,2,0,1,1,0,0.3083,0.5418,85.24,0.0904
2026-02-26,TRENT,SHORT,09:50,3913.1,11:55,3862.7,TGT,50.4,29736.0,590,A+,4,1,1,1,1,0.1739,0.6517,17.98,0.2066
2026-02-26,GRASIM,SHORT,11:05,2870.3,14:50,2862.45,SL,7.85,6311.4,804,B,2,1,1,0,0,0.2426,0.4878,35.42,0.1009
2026-02-26,APOLLOHOSP,SHORT,10:25,7767,14:40,7761.0,SL,6.0,1782.0,297,B,2,1,1,0,0,0.2232,0.3991,39.4,0.0257
2026-02-27,ADANIENT,SHORT,09:40,2201.3,14:55,2195.3,SL,6.0,6294.0,1049,A,3,1,1,1,0,0.0045,0.6496,32.24,0.0363
2026-02-27,TATASTEEL,SHORT,11:30,213.42,14:30,213.42,SL,0.0,0.0,10823,C,1,0,0,1,0,0.3227,1.0824,33.17,0.0796
2026-02-27,BAJFINANCE,SHORT,12:30,1003.75,14:30,1003.75,SL,0.0,0.0,2301,B,2,0,0,1,1,0.3721,0.8767,25.12,0.2336
2026-02-27,HAL,SHORT,10:00,3963.9,14:35,3949.45,SL,14.45,8409.9,582,B,2,1,0,1,0,0.1232,0.8956,21.14,0.0403
2026-02-27,GRASIM,SHORT,09:30,2835.1,11:25,2790.85,TGT,44.25,36019.5,814,B,2,1,0,1,0,0.1105,0.8994,27.25,0.1409
2026-02-27,GODREJPROP,SHORT,09:45,1775.7,15:00,1738.05,TGT,37.65,48945.0,1300,A,3,1,0,1,1,0.2453,1.1714,26.7,0.2416
2026-02-27,RELIANCE,LONG,11:45,1404.6,14:30,1404.6,SL,0.0,0.0,1644,B,2,1,0,1,0,0.2089,1.075,79.48,0.0998
2026-02-27,APOLLOHOSP,LONG,11:45,7820,14:50,7836.25,SL,16.25,4793.75,295,B,2,1,0,1,0,0.0429,1.0997,69.33,0.032
2026-03-02,RELIANCE,SHORT,11:25,1359.8,14:35,1355.25,SL,4.55,7725.9,1698,B,2,1,0,1,0,0.2552,1.1472,33.12,0.1835
2026-03-04,TRENT,SHORT,11:15,3754.4,14:35,3750.35,SL,4.05,2490.75,615,C,0,0,0,0,0,0.4734,1.124,39.24,0.0373
2026-03-04,RELIANCE,LONG,10:30,1338.8,15:05,1342.3,SL,3.5,6037.5,1725,B,2,1,0,1,0,0.1005,2.2109,86.32,0.0448
2026-03-05,ADANIENT,SHORT,09:30,2073,14:35,2059.55,SL,13.45,14983.3,1114,A,3,1,0,1,1,0.1753,0.8249,28.32,0.3701
2026-03-05,M&M,LONG,09:45,3306.2,10:30,3277,SL,-29.2,-20381.6,698,C,0,0,0,0,0,0.4369,0.8318,60.37,0.0514
2026-03-06,BAJFINANCE,SHORT,11:10,951.05,14:30,951.05,SL,0.0,0.0,2428,C,0,0,0,0,0,0.3702,0.9779,36.88,0.1208
2026-03-06,AXISBANK,SHORT,09:30,1333,15:20,1315.7,EOD_1518,17.3,29963.6,1732,A,3,1,0,1,1,0.1757,0.9077,32.86,0.2096
2026-03-09,M&M,SHORT,10:15,3195.3,14:55,3185.3,SL,10.0,7220.0,722,B,2,1,0,1,0,0.1698,1.5648,26.83,0.1469
2026-03-09,BAJFINANCE,LONG,10:35,927.65,14:30,928.42,SL,0.775,1929.75,2490,B,2,1,0,1,0,0.2694,1.9889,76.07,0.0162
2026-03-09,GRASIM,LONG,10:50,2673.5,14:30,2673.5,SL,0.0,0.0,864,B,2,1,0,1,0,0.12,1.4849,72.56,0.1048
2026-03-09,APOLLOHOSP,LONG,12:15,7665,15:20,7773,EOD_1518,108,32508,301,B,2,1,0,1,0,0.0043,1.3568,79.56,0.0065
2026-03-10,BPCL,SHORT,09:35,327.45,15:10,326.15,SL,1.3,9170.2,7054,C,1,1,0,0,0,0.1959,4.306,36.12,0.1981
2026-03-11,ADANIENT,SHORT,10:05,1997.4,15:20,1973.9,EOD_1518,23.5,27166.0,1156,C,1,0,0,1,0,0.3195,1.2316,23.43,0.1849
2026-03-11,TATASTEEL,SHORT,11:20,195.69,15:20,194.77,EOD_1518,0.92,10859.68,11804,B,2,1,0,1,0,0.233,1.4922,30.56,0.0255
2026-03-11,M&M,SHORT,10:05,3256.9,10:40,3202.9,TGT,54.0,38286.0,709,C,1,0,0,1,0,0.4994,0.9948,23.65,0.1104
2026-03-11,BAJFINANCE,SHORT,09:35,931.8,11:15,917.62,TGT,14.175,35139.83,2479,B,2,1,0,1,0,0.1558,0.9712,12.99,0.0429
2026-03-11,TRENT,SHORT,10:05,3699,11:35,3656.85,TGT,42.15,26301.6,624,A,3,1,1,1,0,0.0834,0.7056,19.55,0.054
2026-03-11,IRCTC,SHORT,10:40,543.25,15:20,533.15,EOD_1518,10.1,42945.2,4252,C,1,0,0,1,0,0.3296,1.6107,17.28,0.1379
2026-03-11,GODREJPROP,SHORT,10:40,1665.6,14:30,1661.45,SL,4.15,5751.9,1386,B,2,1,0,1,0,0.2433,1.3088,29.8,0.036
2026-03-11,RELIANCE,SHORT,09:30,1412.8,15:20,1387,EOD_1518,25.8,42183.0,1635,B,2,0,0,1,1,0.3419,1.2741,27.65,0.226
2026-03-11,APOLLOHOSP,SHORT,10:00,7725,14:30,7715.5,SL,9.5,2840.5,299,B,2,1,0,1,0,0.145,0.8608,32.7,0.0905
2026-03-12,BPCL,LONG,09:30,321.15,15:20,327,EOD_1518,5.85,42073.2,7192,A,3,1,0,1,1,0.1587,1.7126,79.47,0.5164
2026-03-13,TATASTEEL,SHORT,09:35,188.14,15:20,183.21,EOD_1518,4.93,60530.54,12278,C,1,0,0,1,0,0.377,2.3121,25.3,0.0053
2026-03-13,BEL,SHORT,09:40,444.45,15:20,439.1,EOD_1518,5.35,27803.95,5197,A,3,1,0,1,1,0.2653,1.5525,23.76,0.2357
2026-03-13,VEDL,SHORT,09:45,698.85,15:20,687.75,EOD_1518,11.1,36685.5,3305,A,3,1,0,1,1,0.2019,1.9174,30.76,0.4629
2026-03-13,HAL,SHORT,09:40,3960,10:15,3893.85,TGT,66.15,38565.45,583,B,2,0,0,1,1,0.4421,0.8965,33.64,0.2167
2026-03-13,RELIANCE,SHORT,12:35,1383.2,14:30,1383.2,SL,0.0,0.0,1670,B,2,1,0,1,0,0.1816,1.0194,33.26,0.0361
2026-03-13,AXISBANK,SHORT,09:45,1221.1,12:00,1201.0,TGT,20.1,38009.1,1891,C,1,0,0,1,0,0.3739,0.95,18.68,0.1472
2026-03-16,BAJFINANCE,LONG,09:30,861.95,14:30,879.73,TGT,17.775,47619.23,2679,C,1,1,0,0,0,0.2741,1.224,61.35,0.151
2026-03-16,APOLLOHOSP,SHORT,10:10,7548.5,14:45,7512.5,SL,36.0,11016.0,306,B,2,1,0,1,0,0.0066,2.5767,19.52,0.0926
2026-03-17,VEDL,LONG,10:20,695.2,14:30,695.28,SL,0.075,249.15,3322,A,3,1,0,1,1,0.1723,1.6974,70.4,0.4624
2026-03-17,HAL,LONG,10:10,3930.6,15:20,3953.5,EOD_1518,22.9,13442.3,587,C,0,0,0,0,0,0.3797,0.9617,62.26,0.0076
2026-03-18,BAJFINANCE,SHORT,09:35,873.55,14:30,873.55,SL,0.0,0.0,2644,B,2,1,0,0,1,0.1303,2.0434,37.38,0.2911
2026-03-18,IRCTC,LONG,10:45,533.5,15:20,540.35,EOD_1518,6.85,29653.65,4329,A,3,1,0,1,1,0.1298,1.4433,75.71,0.433
2026-03-18,RELIANCE,LONG,09:45,1410,14:30,1410,SL,0,0,1638,C,1,1,0,0,0,0.0262,0.8865,60.18,0.0213
