symbol,timeframe,signal,category,zone_width_atr,hold_period,zone_hold_rate,avg_zone_duration,avg_break_magnitude,max_break_magnitude,signal_frequency,total_signals,total_bars,score
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.0,15,1.31,2.75,0.3,4.97,42.54,1839,4323,0.4001
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.0,20,0.65,2.79,0.37,5.06,42.54,1839,4323,0.3857
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,1,94.18,0.94,0.06,0.5,42.54,1839,4323,0.9329
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,3,69.28,2.46,0.1,3.08,42.54,1839,4323,0.8075
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,5,48.89,3.53,0.12,3.15,42.54,1839,4323,0.7019
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,7,35.07,4.29,0.15,3.19,42.54,1839,4323,0.627
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,10,22.46,5.08,0.2,3.22,42.54,1839,4323,0.5534
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,15,11.26,5.83,0.27,4.91,42.54,1839,4323,0.482
BANKNIFTY,5min,RSI_MID_14,mean_reversion,1.5,20,6.1,6.22,0.34,5.01,42.54,1839,4323,0.4433
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,1,98.1,0.98,0.09,0.45,42.54,1839,4323,0.9553
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,3,84.39,2.75,0.12,3.01,42.54,1839,4323,0.8864
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,5,68.95,4.21,0.14,3.08,42.54,1839,4323,0.809
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,7,56.01,5.39,0.16,3.12,42.54,1839,4323,0.7418
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,10,41.54,6.78,0.21,3.16,42.54,1839,4323,0.6636
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,15,26.1,8.37,0.27,4.86,42.54,1839,4323,0.5754
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.0,20,17.21,9.4,0.33,4.96,42.54,1839,4323,0.52
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,1,99.02,0.99,0.1,0.4,42.54,1839,4323,0.9602
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,3,91.03,2.86,0.14,2.94,42.54,1839,4323,0.9193
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,5,81.19,4.54,0.16,3.01,42.54,1839,4323,0.8701
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,7,70.69,6.01,0.18,3.05,42.54,1839,4323,0.8173
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,10,57.97,7.86,0.23,3.1,42.54,1839,4323,0.7502
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,15,40.67,10.21,0.28,4.81,42.54,1839,4323,0.658
BANKNIFTY,5min,RSI_MID_14,mean_reversion,2.5,20,29.85,11.91,0.33,4.91,42.54,1839,4323,0.5956
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,1,78.89,0.79,0.05,0.86,32.55,1407,4323,0.8015
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,3,36.58,1.69,0.08,1.14,32.55,1407,4323,0.5855
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,5,18.46,2.13,0.12,1.28,32.55,1407,4323,0.4845
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,7,10.2,2.37,0.16,3.19,32.55,1407,4323,0.4324
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,10,3.85,2.53,0.21,3.28,32.55,1407,4323,0.3878
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,15,1.36,2.64,0.3,4.83,32.55,1407,4323,0.3589
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.0,20,0.93,2.69,0.38,4.99,32.55,1407,4323,0.3457
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,1,94.1,0.94,0.08,0.8,32.55,1407,4323,0.8915
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,3,68.9,2.45,0.09,1.08,32.55,1407,4323,0.7657
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,5,49.11,3.52,0.12,1.22,32.55,1407,4323,0.6627
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,7,37.02,4.32,0.15,3.13,32.55,1407,4323,0.5954
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,10,23.47,5.15,0.2,3.22,32.55,1407,4323,0.5191
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,15,11.09,5.9,0.27,4.77,32.55,1407,4323,0.4424
BANKNIFTY,5min,MACD_FLAT,mean_reversion,1.5,20,6.03,6.3,0.34,4.94,32.55,1407,4323,0.4036
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,1,97.3,0.97,0.1,0.73,32.55,1407,4323,0.9098
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,3,84.34,2.73,0.11,1.01,32.55,1407,4323,0.8452
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,5,68.64,4.18,0.13,1.15,32.55,1407,4323,0.767
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,7,56.49,5.37,0.16,3.08,32.55,1407,4323,0.7032
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,10,43.44,6.79,0.21,3.16,32.55,1407,4323,0.6315
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,15,26.9,8.46,0.27,4.72,32.55,1407,4323,0.5397
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.0,20,18.31,9.55,0.34,4.89,32.55,1407,4323,0.4855
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,1,98.72,0.99,0.14,0.67,32.55,1407,4323,0.9168
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,3,90.75,2.85,0.12,0.95,32.55,1407,4323,0.8782
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,5,80.76,4.52,0.14,1.08,32.55,1407,4323,0.8284
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,7,70.97,5.99,0.17,3.02,32.55,1407,4323,0.7783
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,10,59.77,7.89,0.23,3.1,32.55,1407,4323,0.7179
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,15,42.85,10.35,0.29,4.66,32.55,1407,4323,0.6281
BANKNIFTY,5min,MACD_FLAT,mean_reversion,2.5,20,30.08,12.1,0.34,4.84,32.55,1407,4323,0.5581
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,1,83.36,0.83,0.05,0.55,32.66,1412,4323,0.8289
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,3,37.89,1.77,0.07,0.81,32.66,1412,4323,0.5971
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,5,17.56,2.21,0.11,1.05,32.66,1412,4323,0.4849
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,7,9.35,2.43,0.14,3.26,32.66,1412,4323,0.4318
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,10,3.19,2.57,0.19,3.28,32.66,1412,4323,0.3871
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,15,0.85,2.63,0.28,4.84,32.66,1412,4323,0.3581
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.0,20,0.14,2.65,0.34,5.06,32.66,1412,4323,0.3442
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,1,94.9,0.95,0.06,0.5,32.66,1412,4323,0.8977
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,3,70.47,2.5,0.08,0.73,32.66,1412,4323,0.776
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,5,49.22,3.57,0.11,0.97,32.66,1412,4323,0.6663
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,7,34.99,4.34,0.13,3.19,32.66,1412,4323,0.5892
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,10,21.25,5.1,0.18,3.22,32.66,1412,4323,0.5105
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,15,8.99,5.73,0.24,4.79,32.66,1412,4323,0.4332
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,1.5,20,4.25,6.02,0.3,5.01,32.66,1412,4323,0.3959
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,1,98.3,0.98,0.07,0.45,32.66,1412,4323,0.9175
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,3,85.69,2.77,0.09,0.66,32.66,1412,4323,0.8549
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,5,69.48,4.24,0.11,0.9,32.66,1412,4323,0.774
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,7,56.44,5.43,0.13,3.12,32.66,1412,4323,0.7062
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,10,40.86,6.81,0.17,3.16,32.66,1412,4323,0.6233
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,15,24.01,8.31,0.23,4.74,32.66,1412,4323,0.5281
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.0,20,15.17,9.24,0.28,4.96,32.66,1412,4323,0.4725
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,1,99.22,0.99,0.08,0.4,32.66,1412,4323,0.9227
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,3,92.14,2.88,0.09,0.58,32.66,1412,4323,0.8876
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,5,82.58,4.58,0.12,0.83,32.66,1412,4323,0.8393
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,7,72.03,6.07,0.14,3.05,32.66,1412,4323,0.7864
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,10,58.43,7.95,0.18,3.1,32.66,1412,4323,0.716
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,15,39.02,10.26,0.23,4.69,32.66,1412,4323,0.6142
BANKNIFTY,5min,PRICE_HUG_MA20,mean_reversion,2.5,20,27.85,11.85,0.27,4.91,32.66,1412,4323,0.5497
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,1,77.28,0.77,0.07,3.19,29.63,1281,4323,0.7795
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,3,33.65,1.61,0.1,3.19,29.63,1281,4323,0.5563
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,5,15.46,2.0,0.15,3.22,29.63,1281,4323,0.4545
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,7,8.51,2.19,0.19,3.26,29.63,1281,4323,0.4076
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,10,3.83,2.35,0.26,3.28,29.63,1281,4323,0.3705
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,15,0.94,2.44,0.38,4.97,29.63,1281,4323,0.3397
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.0,20,0.47,2.47,0.47,5.06,29.63,1281,4323,0.3263
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,1,92.66,0.93,0.12,3.12,29.63,1281,4323,0.8699
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,3,64.32,2.35,0.12,3.12,29.63,1281,4323,0.7276
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,5,43.33,3.3,0.15,3.15,29.63,1281,4323,0.6179
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,7,30.13,3.96,0.19,3.19,29.63,1281,4323,0.5449
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,10,18.35,4.62,0.24,3.21,29.63,1281,4323,0.4746
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,15,8.38,5.19,0.35,4.91,29.63,1281,4323,0.4073
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,1.5,20,4.64,5.49,0.44,5.01,29.63,1281,4323,0.3745
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,1,97.27,0.97,0.22,3.05,29.63,1281,4323,0.8935
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,3,81.58,2.7,0.15,3.05,29.63,1281,4323,0.8188
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,5,63.62,4.07,0.17,3.08,29.63,1281,4323,0.729
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,7,50.98,5.14,0.2,3.12,29.63,1281,4323,0.6614
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,10,35.99,6.36,0.25,3.14,29.63,1281,4323,0.5799
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,15,20.91,7.69,0.34,4.86,29.63,1281,4323,0.4909
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.0,20,14.23,8.53,0.43,4.96,29.63,1281,4323,0.4437
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,1,98.52,0.99,0.32,2.99,29.63,1281,4323,0.8968
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,3,89.38,2.83,0.19,2.99,29.63,1281,4323,0.857
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,5,78.06,4.45,0.21,3.01,29.63,1281,4323,0.8004
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,7,66.04,5.83,0.22,3.05,29.63,1281,4323,0.7403
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,10,51.91,7.51,0.26,3.07,29.63,1281,4323,0.6659
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,15,33.2,9.53,0.35,4.81,29.63,1281,4323,0.5645
BANKNIFTY,5min,PRICE_HUG_MA50,mean_reversion,2.5,20,23.27,10.9,0.42,4.91,29.63,1281,4323,0.5038
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,1,80.97,0.81,0.06,0.86,10.46,452,4323,0.7254
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,3,36.73,1.71,0.1,1.14,10.46,452,4323,0.4992
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,5,17.92,2.15,0.13,1.28,10.46,452,4323,0.3943
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,7,11.95,2.41,0.17,1.4,10.46,452,4323,0.3517
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,10,6.19,2.64,0.23,1.92,10.46,452,4323,0.3102
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,15,2.21,2.8,0.35,4.97,10.46,452,4323,0.2738
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.0,20,1.55,2.89,0.48,5.06,10.46,452,4323,0.2576
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,1,94.03,0.94,0.1,0.8,10.46,452,4323,0.802
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,3,64.16,2.37,0.11,1.08,10.46,452,4323,0.6522
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,5,42.92,3.31,0.14,1.22,10.46,452,4323,0.5406
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,7,32.52,4.01,0.17,1.33,10.46,452,4323,0.4796
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,10,20.8,4.75,0.22,1.85,10.46,452,4323,0.411
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,15,9.07,5.39,0.33,4.91,10.46,452,4323,0.3366
BANKNIFTY,5min,SQUEEZE_ADX,combined,1.5,20,5.09,5.72,0.46,5.01,10.46,452,4323,0.3011
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,1,96.9,0.97,0.12,0.73,10.46,452,4323,0.8183
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,3,79.87,2.67,0.14,1.01,10.46,452,4323,0.7336
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,5,63.5,4.01,0.16,1.15,10.46,452,4323,0.65
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,7,50.66,5.07,0.18,1.25,10.46,452,4323,0.5823
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,10,38.5,6.35,0.24,1.78,10.46,452,4323,0.5134
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,15,21.68,7.71,0.34,4.86,10.46,452,4323,0.4178
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.0,20,11.95,8.5,0.45,4.96,10.46,452,4323,0.3568
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,1,98.23,0.98,0.15,0.67,10.46,452,4323,0.8251
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,3,87.61,2.79,0.16,0.95,10.46,452,4323,0.7716
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,5,75.66,4.36,0.18,1.08,10.46,452,4323,0.7117
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,7,63.27,5.68,0.19,1.18,10.46,452,4323,0.6499
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,10,50.66,7.33,0.24,1.71,10.46,452,4323,0.5813
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,15,32.52,9.29,0.35,4.81,10.46,452,4323,0.4818
BANKNIFTY,5min,SQUEEZE_ADX,combined,2.5,20,21.46,10.56,0.45,4.91,10.46,452,4323,0.4152
BANKNIFTY,5min,BB_CHOP,combined,1.0,1,78.83,0.79,0.05,0.86,13.88,600,4323,0.7264
BANKNIFTY,5min,BB_CHOP,combined,1.0,3,34.0,1.66,0.08,1.14,13.88,600,4323,0.4987
BANKNIFTY,5min,BB_CHOP,combined,1.0,5,14.5,2.03,0.11,1.28,13.88,600,4323,0.3903
BANKNIFTY,5min,BB_CHOP,combined,1.0,7,8.17,2.22,0.15,1.4,13.88,600,4323,0.3456
BANKNIFTY,5min,BB_CHOP,combined,1.0,10,3.0,2.35,0.21,3.21,13.88,600,4323,0.3063
BANKNIFTY,5min,BB_CHOP,combined,1.0,15,0.83,2.42,0.27,3.21,13.88,600,4323,0.2804
BANKNIFTY,5min,BB_CHOP,combined,1.0,20,0.17,2.44,0.33,4.57,13.88,600,4323,0.2675
BANKNIFTY,5min,BB_CHOP,combined,1.5,1,92.17,0.92,0.07,0.8,13.88,600,4323,0.8057
BANKNIFTY,5min,BB_CHOP,combined,1.5,3,64.67,2.37,0.08,1.08,13.88,600,4323,0.6685
BANKNIFTY,5min,BB_CHOP,combined,1.5,5,42.67,3.32,0.11,1.22,13.88,600,4323,0.5547
BANKNIFTY,5min,BB_CHOP,combined,1.5,7,27.33,3.94,0.14,1.33,13.88,600,4323,0.472
BANKNIFTY,5min,BB_CHOP,combined,1.5,10,14.0,4.47,0.19,3.15,13.88,600,4323,0.3936
BANKNIFTY,5min,BB_CHOP,combined,1.5,15,7.33,4.92,0.24,3.15,13.88,600,4323,0.3409
BANKNIFTY,5min,BB_CHOP,combined,1.5,20,4.0,5.19,0.29,4.52,13.88,600,4323,0.3116
BANKNIFTY,5min,BB_CHOP,combined,2.0,1,97.0,0.97,0.11,0.73,13.88,600,4323,0.8332
BANKNIFTY,5min,BB_CHOP,combined,2.0,3,81.5,2.69,0.1,1.01,13.88,600,4323,0.7568
BANKNIFTY,5min,BB_CHOP,combined,2.0,5,63.33,4.05,0.12,1.15,13.88,600,4323,0.6661
BANKNIFTY,5min,BB_CHOP,combined,2.0,7,48.83,5.08,0.14,1.25,13.88,600,4323,0.5904
BANKNIFTY,5min,BB_CHOP,combined,2.0,10,30.67,6.17,0.18,3.09,13.88,600,4323,0.4943
BANKNIFTY,5min,BB_CHOP,combined,2.0,15,18.67,7.24,0.22,3.09,13.88,600,4323,0.4178
BANKNIFTY,5min,BB_CHOP,combined,2.0,20,11.17,7.97,0.27,4.47,13.88,600,4323,0.3691
BANKNIFTY,5min,BB_CHOP,combined,2.5,1,98.33,0.98,0.13,0.67,13.88,600,4323,0.8401
BANKNIFTY,5min,BB_CHOP,combined,2.5,3,89.0,2.82,0.11,0.95,13.88,600,4323,0.7952
BANKNIFTY,5min,BB_CHOP,combined,2.5,5,76.33,4.41,0.13,1.08,13.88,600,4323,0.7324
BANKNIFTY,5min,BB_CHOP,combined,2.5,7,62.83,5.74,0.14,1.18,13.88,600,4323,0.6651
BANKNIFTY,5min,BB_CHOP,combined,2.5,10,46.0,7.28,0.18,3.03,13.88,600,4323,0.5778
BANKNIFTY,5min,BB_CHOP,combined,2.5,15,31.33,9.1,0.22,3.03,13.88,600,4323,0.4935
BANKNIFTY,5min,BB_CHOP,combined,2.5,20,21.17,10.36,0.26,4.43,13.88,600,4323,0.4334
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,1,79.97,0.8,0.05,0.86,27.13,1173,4323,0.7864
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,3,36.06,1.69,0.09,3.15,27.13,1173,4323,0.5622
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,5,17.48,2.13,0.12,3.15,27.13,1173,4323,0.4588
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,7,10.49,2.36,0.15,3.19,27.13,1173,4323,0.4118
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,10,3.75,2.53,0.21,3.28,27.13,1173,4323,0.3657
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,15,1.19,2.62,0.29,4.97,27.13,1173,4323,0.3367
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.0,20,0.68,2.66,0.37,5.06,27.13,1173,4323,0.3229
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,1,93.61,0.94,0.07,0.8,27.13,1173,4323,0.8675
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,3,66.41,2.41,0.1,3.08,27.13,1173,4323,0.7306
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,5,47.06,3.44,0.12,3.08,27.13,1173,4323,0.6293
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,7,32.74,4.16,0.15,3.13,27.13,1173,4323,0.5523
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,10,20.03,4.87,0.2,3.22,27.13,1173,4323,0.478
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,15,9.72,5.51,0.27,4.91,27.13,1173,4323,0.4103
BANKNIFTY,5min,CONSENSUS_3of5,combined,1.5,20,4.86,5.84,0.34,5.01,27.13,1173,4323,0.3727
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,1,97.53,0.98,0.09,0.73,27.13,1173,4323,0.89
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,3,82.35,2.71,0.13,3.01,27.13,1173,4323,0.8136
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,5,66.67,4.13,0.14,3.01,27.13,1173,4323,0.7348
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,7,54.05,5.26,0.16,3.08,27.13,1173,4323,0.6687
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,10,38.53,6.56,0.2,3.16,27.13,1173,4323,0.5857
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,15,23.27,7.99,0.26,4.86,27.13,1173,4323,0.4977
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.0,20,13.04,8.85,0.32,4.96,27.13,1173,4323,0.4362
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,1,98.89,0.99,0.13,0.67,27.13,1173,4323,0.8965
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,3,89.43,2.83,0.15,2.94,27.13,1173,4323,0.8488
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,5,78.69,4.46,0.15,2.94,27.13,1173,4323,0.7955
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,7,67.35,5.87,0.17,3.02,27.13,1173,4323,0.7388
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,10,53.28,7.6,0.21,3.1,27.13,1173,4323,0.665
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,15,35.46,9.71,0.26,4.81,27.13,1173,4323,0.5695
BANKNIFTY,5min,CONSENSUS_3of5,combined,2.5,20,23.53,11.12,0.32,4.91,27.13,1173,4323,0.5011
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,1,79.46,0.79,0.05,0.86,12.84,555,4323,0.7261
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,3,35.32,1.69,0.08,1.14,12.84,555,4323,0.5018
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,5,14.95,2.07,0.12,1.28,12.84,555,4323,0.3895
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,7,8.65,2.27,0.15,1.4,12.84,555,4323,0.3447
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,10,3.96,2.43,0.2,3.21,12.84,555,4323,0.3076
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,15,1.26,2.53,0.29,4.97,12.84,555,4323,0.2787
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.0,20,0.72,2.58,0.38,5.06,12.84,555,4323,0.2649
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,1,93.51,0.94,0.08,0.8,12.84,555,4323,0.8092
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,3,65.95,2.4,0.09,1.08,12.84,555,4323,0.6715
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,5,42.16,3.35,0.12,1.22,12.84,555,4323,0.5494
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,7,29.91,4.0,0.15,1.33,12.84,555,4323,0.4795
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,10,18.38,4.66,0.19,3.15,12.84,555,4323,0.4105
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,15,8.11,5.24,0.26,4.91,12.84,555,4323,0.3432
BANKNIFTY,5min,CONSENSUS_4of5,combined,1.5,20,4.14,5.52,0.35,5.01,12.84,555,4323,0.3093
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,1,96.94,0.97,0.1,0.73,12.84,555,4323,0.8289
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,3,82.16,2.7,0.12,1.01,12.84,555,4323,0.7551
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,5,64.32,4.07,0.13,1.15,12.84,555,4323,0.6664
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,7,49.55,5.13,0.15,1.25,12.84,555,4323,0.5902
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,10,35.68,6.34,0.19,3.09,12.84,555,4323,0.513
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,15,20.54,7.6,0.26,4.86,12.84,555,4323,0.4246
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.0,20,10.81,8.31,0.33,4.96,12.84,555,4323,0.3647
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.5,1,98.38,0.98,0.13,0.67,12.84,555,4323,0.8362
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.5,3,88.83,2.81,0.13,0.95,12.84,555,4323,0.7892
BANKNIFTY,5min,CONSENSUS_4of5,combined,2.5,5,76.94,4.41,0.14,1.08,12.84,555,4323,0.7299
