date,symbol,entry_time,exit_time,exit_reason,spot_at_entry,ce_strike,pe_strike,entry_premium,exit_premium,pnl,lots,dte,filter_used
2025-01-20,NIFTY50,12:45:00,13:00:00,time,23350.8,23350,23350,176.11,172.67,257.97,1,1,NIFTY50_BB_Only
2025-01-23,NIFTY50,11:10:00,13:00:00,time,23223.75,23200,23200,304.82,292.38,932.88,1,3,NIFTY50_BB_Only
2025-01-27,NIFTY50,11:45:00,13:00:00,time,22892.0,22900,22900,172.61,157.0,1170.58,1,1,NIFTY50_BB_Only
2025-01-31,NIFTY50,11:50:00,13:00:00,time,23424.5,23400,23400,307.49,303.72,283.03,1,3,NIFTY50_BB_Only
2025-02-06,NIFTY50,11:05:00,13:00:00,time,23617.5,23600,23600,252.77,231.48,1596.19,1,2,NIFTY50_BB_Only
2025-02-10,NIFTY50,11:35:00,13:00:00,time,23389.25,23400,23400,176.4,158.83,1317.11,1,1,NIFTY50_BB_Only
2025-02-14,NIFTY50,12:10:00,13:00:00,time,22842.05,22850,22850,243.54,238.72,361.59,1,2,NIFTY50_BB_Only
2025-02-17,NIFTY50,12:25:00,13:00:00,time,22819.55,22800,22800,173.14,174.72,-118.38,1,1,NIFTY50_BB_Only
2025-02-18,NIFTY50,11:45:00,13:00:00,time,22875.1,22900,22900,173.2,157.27,1194.29,1,1,NIFTY50_BB_Only
2025-02-19,NIFTY50,12:00:00,13:00:00,time,23005.7,23000,23000,347.46,340.27,539.4,1,4,NIFTY50_BB_Only
2025-02-20,NIFTY50,12:05:00,13:00:00,time,22894.95,22900,22900,299.06,291.43,572.33,1,3,NIFTY50_BB_Only
2025-02-21,NIFTY50,11:20:00,13:00:00,time,22752.0,22750,22750,242.76,227.08,1175.73,1,2,NIFTY50_BB_Only
2025-02-24,NIFTY50,11:10:00,13:00:00,time,22568.55,22550,22550,171.17,146.5,1849.91,1,1,NIFTY50_BB_Only
2025-02-25,NIFTY50,11:50:00,13:00:00,time,22557.25,22550,22550,170.34,155.4,1120.33,1,1,NIFTY50_BB_Only
2025-02-27,NIFTY50,12:50:00,13:00:00,time,22531.4,22550,22550,240.33,238.73,120.62,1,2,NIFTY50_BB_Only
2025-03-04,NIFTY50,11:45:00,13:00:00,time,22054.8,22050,22050,166.45,148.7,1331.44,1,1,NIFTY50_BB_Only
2025-03-07,NIFTY50,11:30:00,13:00:00,time,22608.85,22600,22600,382.03,371.79,767.95,1,5,NIFTY50_BB_Only
2025-03-12,NIFTY50,12:55:00,13:00:00,time,22367.7,22350,22350,293.19,294.22,-76.92,1,3,NIFTY50_BB_Only
2025-03-13,NIFTY50,12:55:00,13:00:00,time,22459.0,22450,22450,239.91,238.58,99.67,1,2,NIFTY50_BB_Only
2025-03-17,NIFTY50,11:50:00,13:00:00,time,22494.95,22500,22500,169.59,154.77,1111.56,1,1,NIFTY50_BB_Only
2025-03-18,NIFTY50,11:25:00,13:00:00,time,22753.6,22750,22750,171.68,148.22,1759.24,1,1,NIFTY50_BB_Only
2025-03-21,NIFTY50,12:00:00,13:00:00,time,23359.65,23350,23350,249.55,242.08,560.17,1,2,NIFTY50_BB_Only
2025-03-24,NIFTY50,11:55:00,13:00:00,time,23621.35,23600,23600,179.33,164.61,1104.13,1,1,NIFTY50_BB_Only
2025-03-25,NIFTY50,12:20:00,13:00:00,time,23687.4,23700,23700,178.69,169.35,700.02,1,1,NIFTY50_BB_Only
2025-04-01,NIFTY50,11:55:00,13:00:00,time,23197.25,23200,23200,174.9,159.68,1140.96,1,1,NIFTY50_BB_Only
2025-04-02,NIFTY50,11:50:00,13:00:00,time,23263.45,23250,23250,304.61,295.82,659.57,1,3,NIFTY50_BB_Only
2025-04-03,NIFTY50,11:40:00,13:00:00,time,23283.05,23300,23300,248.3,235.53,958.34,1,2,NIFTY50_BB_Only
2025-04-09,NIFTY50,12:55:00,13:00:00,time,22425.3,22450,22450,239.4,238.82,43.38,1,2,NIFTY50_BB_Only
2025-04-22,NIFTY50,11:40:00,13:00:00,time,24209.7,24200,24200,182.91,162.18,1554.12,1,1,NIFTY50_BB_Only
2025-04-23,NIFTY50,11:35:00,13:00:00,time,24200.3,24200,24200,316.26,311.22,377.8,1,3,NIFTY50_BB_Only
2025-04-24,NIFTY50,12:05:00,13:00:00,time,24263.65,24250,24250,259.4,249.96,708.61,1,2,NIFTY50_BB_Only
2025-04-25,NIFTY50,11:25:00,13:00:00,time,23912.05,23900,23900,180.8,190.12,-699.03,1,1,NIFTY50_BB_Only
2025-04-29,NIFTY50,11:10:00,13:00:00,time,24356.05,24350,24350,183.84,155.44,2130.04,1,1,NIFTY50_BB_Only
2025-05-02,NIFTY50,12:55:00,13:00:00,time,24282.95,24300,24300,448.54,448.13,31.36,1,6,NIFTY50_BB_Only
2025-05-05,NIFTY50,12:50:00,13:00:00,time,24469.75,24450,24450,414.11,412.92,89.18,1,5,NIFTY50_BB_Only
2025-05-07,NIFTY50,12:40:00,13:00:00,time,24388.35,24400,24400,367.79,365.08,203.82,1,4,NIFTY50_BB_Only
2025-05-12,NIFTY50,11:20:00,13:00:00,time,24722.75,24700,24700,187.73,174.21,1014.08,1,1,NIFTY50_BB_Only
2025-05-21,NIFTY50,11:20:00,13:00:00,time,24869.9,24850,24850,326.0,311.18,1111.76,1,3,NIFTY50_BB_Only
2025-05-23,NIFTY50,12:15:00,13:00:00,time,24843.6,24850,24850,264.9,260.29,345.46,1,2,NIFTY50_BB_Only
2025-05-26,NIFTY50,11:50:00,13:00:00,time,24995.6,25000,25000,188.45,170.73,1329.0,1,1,NIFTY50_BB_Only
2025-06-03,NIFTY50,12:10:00,13:00:00,time,24615.35,24600,24600,186.31,178.04,619.88,1,1,NIFTY50_BB_Only
2025-06-04,NIFTY50,11:30:00,13:00:00,time,24594.9,24600,24600,371.05,360.82,767.61,1,4,NIFTY50_BB_Only
2025-06-06,NIFTY50,12:00:00,13:00:00,time,25011.85,25000,25000,267.28,255.6,875.64,1,2,NIFTY50_BB_Only
2025-06-09,NIFTY50,12:30:00,13:00:00,time,25125.15,25150,25150,190.06,184.31,431.39,1,1,NIFTY50_BB_Only
2025-06-10,NIFTY50,12:35:00,13:00:00,time,25133.8,25150,25150,189.69,183.15,490.21,1,1,NIFTY50_BB_Only
2025-06-13,NIFTY50,11:50:00,13:00:00,time,24684.8,24700,24700,263.21,250.73,935.89,1,2,NIFTY50_BB_Only
2025-06-16,NIFTY50,11:55:00,13:00:00,time,24892.2,24900,24900,187.68,172.88,1110.01,1,1,NIFTY50_BB_Only
2025-06-18,NIFTY50,12:35:00,13:00:00,time,24793.45,24800,24800,323.83,320.05,284.11,1,3,NIFTY50_BB_Only
2025-06-20,NIFTY50,11:45:00,13:00:00,time,25034.25,25050,25050,188.92,169.52,1454.69,1,1,NIFTY50_BB_Only
2025-06-27,NIFTY50,12:15:00,13:00:00,time,25628.4,25650,25650,473.33,468.5,362.57,1,6,NIFTY50_BB_Only
2025-07-07,NIFTY50,12:50:00,13:00:00,time,25445.85,25450,25450,191.84,189.45,179.44,1,1,NIFTY50_BB_Only
2025-07-11,NIFTY50,12:05:00,13:00:00,time,25154.65,25150,25150,268.48,258.96,713.71,1,2,NIFTY50_BB_Only
2025-07-14,NIFTY50,12:30:00,13:00:00,time,25048.7,25050,25050,188.87,181.15,579.66,1,1,NIFTY50_BB_Only
2025-07-15,NIFTY50,12:10:00,13:00:00,time,25205.95,25200,25200,190.25,177.96,921.33,1,1,NIFTY50_BB_Only
2025-07-18,NIFTY50,11:35:00,13:00:00,time,24951.75,24950,24950,266.22,250.73,1161.72,1,2,NIFTY50_BB_Only
2025-07-21,NIFTY50,11:15:00,13:00:00,time,25061.3,25050,25050,189.41,160.26,2186.02,1,1,NIFTY50_BB_Only
2025-07-30,NIFTY50,12:40:00,13:00:00,time,24857.25,24850,24850,375.48,373.81,125.2,1,4,NIFTY50_BB_Only
2025-08-01,NIFTY50,12:40:00,13:00:00,time,24635.45,24650,24650,262.68,259.18,262.77,1,2,NIFTY50_BB_Only
2025-08-05,NIFTY50,11:10:00,13:00:00,time,24635.0,24650,24650,185.89,156.84,2178.75,1,1,NIFTY50_BB_Only
2025-08-06,NIFTY50,12:00:00,13:00:00,time,24594.35,24600,24600,371.03,364.54,486.39,1,4,NIFTY50_BB_Only
2025-08-08,NIFTY50,11:20:00,13:00:00,time,24433.45,24450,24450,260.55,242.69,1339.37,1,2,NIFTY50_BB_Only
2025-08-12,NIFTY50,12:00:00,13:00:00,time,24554.1,24550,24550,185.27,178.79,485.66,1,1,NIFTY50_BB_Only
2025-08-20,NIFTY50,11:35:00,13:00:00,time,25018.4,25000,25000,500.97,497.42,266.15,1,7,NIFTY50_BB_Only
2025-08-21,NIFTY50,11:20:00,13:00:00,time,25131.05,25150,25150,464.18,453.4,808.6,1,6,NIFTY50_BB_Only
2025-08-22,NIFTY50,11:45:00,13:00:00,time,24938.8,24950,24950,420.58,411.6,672.97,1,5,NIFTY50_BB_Only
2025-08-25,NIFTY50,12:10:00,13:00:00,time,24974.7,24950,24950,378.35,374.03,323.47,1,4,NIFTY50_BB_Only
2025-08-28,NIFTY50,12:05:00,13:00:00,time,24627.6,24650,24650,321.63,317.87,282.06,1,3,NIFTY50_BB_Only
2025-09-04,NIFTY50,11:45:00,13:00:00,time,24809.25,24800,24800,324.58,315.9,651.03,1,3,NIFTY50_BB_Only
2025-09-05,NIFTY50,11:35:00,13:00:00,time,24694.25,24700,24700,263.31,250.78,939.93,1,2,NIFTY50_BB_Only
2025-09-10,NIFTY50,12:50:00,13:00:00,time,24972.5,24950,24950,327.53,326.11,106.26,1,3,NIFTY50_BB_Only
2025-09-12,NIFTY50,12:35:00,13:00:00,time,25118.5,25100,25100,268.82,263.83,374.85,1,2,NIFTY50_BB_Only
2025-09-30,NIFTY50,12:25:00,13:00:00,time,24673.8,24650,24650,187.46,177.01,784.25,1,1,NIFTY50_BB_Only
2025-10-01,NIFTY50,12:55:00,13:00:00,time,24753.5,24750,24750,323.6,322.85,55.77,1,3,NIFTY50_BB_Only
2025-10-08,NIFTY50,12:25:00,13:00:00,time,25025.8,25050,25050,326.85,324.65,164.58,1,3,NIFTY50_BB_Only
2025-10-09,NIFTY50,12:25:00,13:00:00,time,25144.75,25150,25150,268.13,261.7,482.22,1,2,NIFTY50_BB_Only
2025-10-10,NIFTY50,12:20:00,13:00:00,time,25289.85,25300,25300,190.7,181.19,713.22,1,1,NIFTY50_BB_Only
2025-10-15,NIFTY50,11:50:00,13:00:00,time,25304.55,25300,25300,505.83,501.46,327.51,1,7,NIFTY50_BB_Only
2025-10-17,NIFTY50,12:10:00,13:00:00,time,25760.6,25750,25750,435.31,428.74,492.69,1,5,NIFTY50_BB_Only
2025-10-27,NIFTY50,11:10:00,13:00:00,time,25976.3,26000,26000,196.38,165.75,2296.96,1,1,NIFTY50_BB_Only
2025-10-28,NIFTY50,11:30:00,13:00:00,time,25872.5,25850,25850,196.34,180.32,1201.6,1,1,NIFTY50_BB_Only
2025-10-31,NIFTY50,11:45:00,13:00:00,time,25794.95,25800,25800,275.06,261.64,1006.37,1,2,NIFTY50_BB_Only
2025-11-07,NIFTY50,12:45:00,13:00:00,time,25486.2,25500,25500,271.74,269.07,200.6,1,2,NIFTY50_BB_Only
2025-11-10,NIFTY50,12:15:00,13:00:00,time,25628.9,25650,25650,193.62,181.37,919.29,1,1,NIFTY50_BB_Only
2025-11-12,NIFTY50,12:05:00,13:00:00,time,25899.45,25900,25900,338.43,331.14,547.18,1,3,NIFTY50_BB_Only
2025-11-19,NIFTY50,11:30:00,13:00:00,time,25949.9,25950,25950,391.66,388.22,258.05,1,4,NIFTY50_BB_Only
2025-11-26,NIFTY50,11:20:00,13:00:00,time,26130.45,26150,26150,393.99,383.93,754.65,1,4,NIFTY50_BB_Only
2025-12-02,NIFTY50,11:10:00,13:00:00,time,26080.75,26100,26100,196.93,170.39,1990.38,1,1,NIFTY50_BB_Only
2025-12-03,NIFTY50,11:00:00,13:00:00,time,25918.0,25900,25900,339.56,323.19,1227.42,1,3,NIFTY50_BB_Only
2025-12-05,NIFTY50,12:10:00,13:00:00,time,26130.15,26150,26150,197.33,186.62,803.22,1,1,NIFTY50_BB_Only
2025-12-10,NIFTY50,12:20:00,13:00:00,time,25826.3,25850,25850,515.24,510.73,338.29,1,7,NIFTY50_BB_Only
2025-12-11,NIFTY50,11:40:00,13:00:00,time,25833.7,25850,25850,477.23,470.73,486.97,1,6,NIFTY50_BB_Only
2025-12-12,NIFTY50,12:40:00,13:00:00,time,26016.75,26000,26000,440.0,438.38,121.42,1,5,NIFTY50_BB_Only
2025-12-15,NIFTY50,11:35:00,13:00:00,time,25970.05,25950,25950,393.01,388.74,320.36,1,4,NIFTY50_BB_Only
2025-12-17,NIFTY50,11:20:00,13:00:00,time,25828.25,25850,25850,337.29,323.09,1064.54,1,3,NIFTY50_BB_Only
2025-12-18,NIFTY50,11:45:00,13:00:00,time,25851.75,25850,25850,275.82,264.28,865.42,1,2,NIFTY50_BB_Only
2025-12-23,NIFTY50,11:30:00,13:00:00,time,26183.9,26200,26200,197.58,172.28,1897.66,1,1,NIFTY50_BB_Only
2025-12-29,NIFTY50,12:10:00,13:00:00,time,25979.9,26000,26000,196.21,183.48,954.55,1,1,NIFTY50_BB_Only
2025-12-30,NIFTY50,12:45:00,13:00:00,time,25911.6,25900,25900,195.83,191.3,339.89,1,1,NIFTY50_BB_Only
2026-01-02,NIFTY50,11:10:00,13:00:00,time,26254.05,26250,26250,280.18,262.89,1297.1,1,2,NIFTY50_BB_Only
2026-01-06,NIFTY50,12:45:00,13:00:00,time,26158.5,26150,26150,197.53,195.11,181.77,1,1,NIFTY50_BB_Only
2026-01-16,NIFTY50,11:35:00,13:00:00,time,25801.6,25800,25800,275.28,263.37,893.39,1,2,NIFTY50_BB_Only
2026-01-22,NIFTY50,12:05:00,13:00:00,time,25230.5,25250,25250,269.09,259.45,723.66,1,2,NIFTY50_BB_Only
2026-01-27,NIFTY50,12:40:00,13:00:00,time,25079.55,25100,25100,189.46,184.32,385.96,1,1,NIFTY50_BB_Only
2026-02-05,NIFTY50,12:00:00,13:00:00,time,25651.3,25650,25650,335.25,325.74,713.57,1,3,NIFTY50_BB_Only
2026-02-09,NIFTY50,12:05:00,13:00:00,time,25855.2,25850,25850,195.11,179.99,1134.3,1,1,NIFTY50_BB_Only
2026-02-11,NIFTY50,11:50:00,13:00:00,time,25958.05,25950,25950,392.13,381.68,783.52,1,4,NIFTY50_BB_Only
2026-02-17,NIFTY50,11:25:00,13:00:00,time,25693.6,25700,25700,193.71,168.39,1899.33,1,1,NIFTY50_BB_Only
2026-02-20,NIFTY50,11:45:00,13:00:00,time,25592.4,25600,25600,272.88,258.82,1054.02,1,2,NIFTY50_BB_Only
2026-03-10,NIFTY50,12:05:00,13:00:00,time,24205.3,24200,24200,182.68,170.24,933.1,1,1,NIFTY50_BB_Only
2026-03-11,NIFTY50,12:40:00,13:00:00,time,24010.95,24000,24000,362.9,359.17,279.94,1,4,NIFTY50_BB_Only
2026-03-12,NIFTY50,12:00:00,13:00:00,time,23744.2,23750,23750,310.14,302.28,589.29,1,3,NIFTY50_BB_Only
2026-03-17,NIFTY50,12:45:00,13:00:00,time,23484.35,23500,23500,177.26,173.83,256.86,1,1,NIFTY50_BB_Only
2026-03-18,NIFTY50,12:15:00,13:00:00,time,23786.45,23800,23800,358.69,353.6,381.78,1,4,NIFTY50_BB_Only
2026-03-23,NIFTY50,11:25:00,13:00:00,time,22559.15,22550,22550,170.44,155.67,1107.55,1,1,NIFTY50_BB_Only
2026-03-25,NIFTY50,12:15:00,13:00:00,time,23441.4,23450,23450,395.37,390.24,384.71,1,5,NIFTY50_BB_Only
2024-03-07,NIFTY50,12:35:00,13:00:00,time,22493.3,22500,22500,169.59,164.5,381.76,1,1,NIFTY50_BB+CPR
2024-03-12,NIFTY50,12:15:00,13:00:00,time,22372.95,22350,22350,239.94,230.94,675.04,1,2,NIFTY50_BB+CPR
2024-03-22,NIFTY50,11:30:00,13:00:00,time,22082.45,22100,22100,288.36,277.5,814.9,1,3,NIFTY50_BB+CPR
2024-03-27,NIFTY50,11:25:00,13:00:00,time,22167.7,22150,22150,168.08,145.05,1727.48,1,1,NIFTY50_BB+CPR
2024-04-02,NIFTY50,11:25:00,13:00:00,time,22417.45,22400,22400,239.98,224.49,1162.13,1,2,NIFTY50_BB+CPR
2024-04-03,NIFTY50,11:30:00,13:00:00,time,22463.1,22450,22450,169.95,154.17,1184.15,1,1,NIFTY50_BB+CPR
2024-04-05,NIFTY50,11:55:00,13:00:00,time,22500.9,22500,22500,416.17,409.2,522.68,1,6,NIFTY50_BB+CPR
2024-04-22,NIFTY50,12:20:00,13:00:00,time,22295.5,22300,22300,412.15,407.74,330.69,1,6,NIFTY50_BB+CPR
2024-04-24,NIFTY50,11:35:00,13:00:00,time,22455.35,22450,22450,339.14,328.94,764.88,1,4,NIFTY50_BB+CPR
2024-04-29,NIFTY50,11:45:00,13:00:00,time,22545.9,22550,22550,240.42,229.43,824.37,1,2,NIFTY50_BB+CPR
2024-05-10,NIFTY50,12:20:00,13:00:00,time,22020.9,22000,22000,333.53,327.84,426.92,1,4,NIFTY50_BB+CPR
2024-05-14,NIFTY50,12:30:00,13:00:00,time,22190.2,22200,22200,236.59,233.88,203.55,1,2,NIFTY50_BB+CPR
2024-05-17,NIFTY50,12:00:00,13:00:00,time,22473.15,22450,22450,340.52,332.14,628.39,1,4,NIFTY50_BB+CPR
2024-05-24,NIFTY50,12:15:00,13:00:00,time,22965.8,22950,22950,300.87,300.94,-4.96,1,3,NIFTY50_BB+CPR
2024-06-14,NIFTY50,11:25:00,13:00:00,time,23433.95,23450,23450,467.64,459.52,608.35,1,7,NIFTY50_BB+CPR
2024-06-18,NIFTY50,11:45:00,13:00:00,time,23539.3,23550,23550,434.95,427.13,586.06,1,6,NIFTY50_BB+CPR
2024-06-19,NIFTY50,12:25:00,13:00:00,time,23553.1,23550,23550,397.68,394.01,274.94,1,5,NIFTY50_BB+CPR
2024-06-24,NIFTY50,12:35:00,13:00:00,time,23537.3,23550,23550,307.35,304.06,246.61,1,3,NIFTY50_BB+CPR
2024-06-26,NIFTY50,12:55:00,13:00:00,time,23830.25,23850,23850,180.04,181.2,-87.11,1,1,NIFTY50_BB+CPR
2024-07-01,NIFTY50,11:10:00,13:00:00,time,24078.7,24100,24100,314.45,300.13,1074.35,1,3,NIFTY50_BB+CPR
2024-07-03,NIFTY50,11:30:00,13:00:00,time,24265.45,24250,24250,183.68,162.13,1616.08,1,1,NIFTY50_BB+CPR
2024-07-04,NIFTY50,11:50:00,13:00:00,time,24332.75,24350,24350,183.7,165.53,1363.08,1,1,NIFTY50_BB+CPR
2024-07-09,NIFTY50,12:15:00,13:00:00,time,24389.7,24400,24400,260.04,252.64,554.83,1,2,NIFTY50_BB+CPR
2024-07-12,NIFTY50,12:20:00,13:00:00,time,24501.65,24500,24500,320.24,314.88,401.56,1,3,NIFTY50_BB+CPR
2024-07-15,NIFTY50,12:10:00,13:00:00,time,24598.9,24600,24600,262.38,253.41,672.2,1,2,NIFTY50_BB+CPR
2024-07-31,NIFTY50,11:35:00,13:00:00,time,24925.65,24950,24950,188.53,167.13,1604.95,1,1,NIFTY50_BB+CPR
2024-08-09,NIFTY50,11:35:00,13:00:00,time,24352.1,24350,24350,520.4,512.38,601.19,1,8,NIFTY50_BB+CPR
2024-08-12,NIFTY50,12:10:00,13:00:00,time,24388.1,24400,24400,486.81,484.98,137.42,1,7,NIFTY50_BB+CPR
2024-08-19,NIFTY50,12:45:00,13:00:00,time,24574.45,24550,24550,322.49,321.89,45.1,1,3,NIFTY50_BB+CPR
2024-08-20,NIFTY50,11:15:00,13:00:00,time,24705.3,24700,24700,263.71,246.0,1328.34,1,2,NIFTY50_BB+CPR
2024-08-21,NIFTY50,12:50:00,13:00:00,time,24721.2,24700,24700,187.57,185.11,184.78,1,1,NIFTY50_BB+CPR
2024-08-26,NIFTY50,11:10:00,13:00:00,time,24982.35,25000,25000,326.22,312.6,1021.56,1,3,NIFTY50_BB+CPR
2024-08-27,NIFTY50,12:30:00,13:00:00,time,25046.0,25050,25050,267.09,261.79,397.57,1,2,NIFTY50_BB+CPR
2024-08-28,NIFTY50,12:45:00,13:00:00,time,25094.85,25100,25100,189.19,185.5,277.33,1,1,NIFTY50_BB+CPR
2024-09-13,NIFTY50,12:00:00,13:00:00,time,25372.65,25350,25350,332.76,325.04,579.06,1,3,NIFTY50_BB+CPR
2024-09-17,NIFTY50,12:10:00,13:00:00,time,25412.55,25400,25400,271.59,263.9,576.77,1,2,NIFTY50_BB+CPR
2024-09-19,NIFTY50,12:50:00,13:00:00,time,25435.7,25450,25450,191.9,190.19,127.58,1,1,NIFTY50_BB+CPR
2024-10-08,NIFTY50,12:25:00,13:00:00,time,24930.75,24950,24950,460.48,457.41,229.7,1,6,NIFTY50_BB+CPR
2024-10-14,NIFTY50,11:15:00,13:00:00,time,25112.0,25100,25100,328.67,312.59,1206.47,1,3,NIFTY50_BB+CPR
2024-10-21,NIFTY50,11:25:00,13:00:00,time,24798.05,24800,24800,324.0,312.05,895.96,1,3,NIFTY50_BB+CPR
2024-10-28,NIFTY50,11:40:00,13:00:00,time,24427.85,24450,24450,319.02,307.84,838.36,1,3,NIFTY50_BB+CPR
2024-11-29,NIFTY50,12:00:00,13:00:00,time,24094.55,24100,24100,256.92,246.92,750.07,1,2,NIFTY50_BB+CPR
2024-12-03,NIFTY50,11:50:00,13:00:00,time,24403.35,24400,24400,184.11,167.01,1282.52,1,1,NIFTY50_BB+CPR
2024-12-06,NIFTY50,12:45:00,13:00:00,time,24715.95,24700,24700,264.37,260.95,256.31,1,2,NIFTY50_BB+CPR
2024-12-11,NIFTY50,12:00:00,13:00:00,time,24672.6,24650,24650,323.63,313.36,769.86,1,3,NIFTY50_BB+CPR
2024-12-16,NIFTY50,12:25:00,13:00:00,time,24612.65,24600,24600,186.11,183.75,177.1,1,1,NIFTY50_BB+CPR
2024-12-24,NIFTY50,11:25:00,13:00:00,time,23833.35,23850,23850,179.92,162.12,1334.71,1,1,NIFTY50_BB+CPR
2024-12-26,NIFTY50,11:30:00,13:00:00,time,23763.6,23750,23750,311.15,297.7,1008.99,1,3,NIFTY50_BB+CPR
2024-12-27,NIFTY50,11:25:00,13:00:00,time,23885.6,23900,23900,254.69,241.63,979.56,1,2,NIFTY50_BB+CPR
2025-01-01,NIFTY50,12:05:00,13:00:00,time,23713.85,23700,23700,310.52,305.55,372.91,1,3,NIFTY50_BB+CPR
2025-01-16,NIFTY50,12:10:00,13:00:00,time,23298.9,23300,23300,304.43,299.15,396.58,1,3,NIFTY50_BB+CPR
2025-01-20,NIFTY50,12:45:00,13:00:00,time,23350.8,23350,23350,176.11,172.67,257.97,1,1,NIFTY50_BB+CPR
2025-01-23,NIFTY50,11:10:00,13:00:00,time,23223.75,23200,23200,304.82,292.38,932.88,1,3,NIFTY50_BB+CPR
2025-01-31,NIFTY50,11:50:00,13:00:00,time,23424.5,23400,23400,307.49,303.72,283.03,1,3,NIFTY50_BB+CPR
2025-02-19,NIFTY50,12:00:00,13:00:00,time,23005.7,23000,23000,347.46,340.27,539.4,1,4,NIFTY50_BB+CPR
2025-03-07,NIFTY50,11:30:00,13:00:00,time,22608.85,22600,22600,382.03,371.79,767.95,1,5,NIFTY50_BB+CPR
2025-03-17,NIFTY50,11:50:00,13:00:00,time,22494.95,22500,22500,169.59,154.77,1111.56,1,1,NIFTY50_BB+CPR
2025-03-18,NIFTY50,11:25:00,13:00:00,time,22753.6,22750,22750,171.68,148.22,1759.24,1,1,NIFTY50_BB+CPR
2025-03-21,NIFTY50,12:00:00,13:00:00,time,23359.65,23350,23350,249.55,242.08,560.17,1,2,NIFTY50_BB+CPR
2025-03-24,NIFTY50,11:55:00,13:00:00,time,23621.35,23600,23600,179.33,164.61,1104.13,1,1,NIFTY50_BB+CPR
2025-03-25,NIFTY50,12:20:00,13:00:00,time,23687.4,23700,23700,178.69,169.35,700.02,1,1,NIFTY50_BB+CPR
2025-04-02,NIFTY50,11:50:00,13:00:00,time,23263.45,23250,23250,304.61,295.82,659.57,1,3,NIFTY50_BB+CPR
2025-04-22,NIFTY50,11:40:00,13:00:00,time,24209.7,24200,24200,182.91,162.18,1554.12,1,1,NIFTY50_BB+CPR
2025-04-23,NIFTY50,11:35:00,13:00:00,time,24200.3,24200,24200,316.26,311.22,377.8,1,3,NIFTY50_BB+CPR
2025-04-29,NIFTY50,11:10:00,13:00:00,time,24356.05,24350,24350,183.84,155.44,2130.04,1,1,NIFTY50_BB+CPR
2025-05-05,NIFTY50,12:50:00,13:00:00,time,24469.75,24450,24450,414.11,412.92,89.18,1,5,NIFTY50_BB+CPR
2025-05-12,NIFTY50,11:20:00,13:00:00,time,24722.75,24700,24700,187.73,174.21,1014.08,1,1,NIFTY50_BB+CPR
2025-05-21,NIFTY50,11:20:00,13:00:00,time,24869.9,24850,24850,326.0,311.18,1111.76,1,3,NIFTY50_BB+CPR
2025-05-23,NIFTY50,12:15:00,13:00:00,time,24843.6,24850,24850,264.9,260.29,345.46,1,2,NIFTY50_BB+CPR
2025-05-26,NIFTY50,11:50:00,13:00:00,time,24995.6,25000,25000,188.45,170.73,1329.0,1,1,NIFTY50_BB+CPR
2025-06-04,NIFTY50,11:30:00,13:00:00,time,24594.9,24600,24600,371.05,360.82,767.61,1,4,NIFTY50_BB+CPR
2025-06-06,NIFTY50,12:00:00,13:00:00,time,25011.85,25000,25000,267.28,255.6,875.64,1,2,NIFTY50_BB+CPR
2025-06-09,NIFTY50,12:30:00,13:00:00,time,25125.15,25150,25150,190.06,184.31,431.39,1,1,NIFTY50_BB+CPR
2025-06-10,NIFTY50,12:35:00,13:00:00,time,25133.8,25150,25150,189.69,183.15,490.21,1,1,NIFTY50_BB+CPR
2025-06-16,NIFTY50,11:55:00,13:00:00,time,24892.2,24900,24900,187.68,172.88,1110.01,1,1,NIFTY50_BB+CPR
2025-06-20,NIFTY50,11:45:00,13:00:00,time,25034.25,25050,25050,188.92,169.52,1454.69,1,1,NIFTY50_BB+CPR
2025-06-27,NIFTY50,12:15:00,13:00:00,time,25628.4,25650,25650,473.33,468.5,362.57,1,6,NIFTY50_BB+CPR
2025-07-07,NIFTY50,12:50:00,13:00:00,time,25445.85,25450,25450,191.84,189.45,179.44,1,1,NIFTY50_BB+CPR
2025-07-15,NIFTY50,12:10:00,13:00:00,time,25205.95,25200,25200,190.25,177.96,921.33,1,1,NIFTY50_BB+CPR
2025-07-21,NIFTY50,11:15:00,13:00:00,time,25061.3,25050,25050,189.41,160.26,2186.02,1,1,NIFTY50_BB+CPR
2025-07-30,NIFTY50,12:40:00,13:00:00,time,24857.25,24850,24850,375.48,373.81,125.2,1,4,NIFTY50_BB+CPR
2025-08-12,NIFTY50,12:00:00,13:00:00,time,24554.1,24550,24550,185.27,178.79,485.66,1,1,NIFTY50_BB+CPR
2025-08-20,NIFTY50,11:35:00,13:00:00,time,25018.4,25000,25000,500.97,497.42,266.15,1,7,NIFTY50_BB+CPR
2025-08-21,NIFTY50,11:20:00,13:00:00,time,25131.05,25150,25150,464.18,453.4,808.6,1,6,NIFTY50_BB+CPR
2025-08-25,NIFTY50,12:10:00,13:00:00,time,24974.7,24950,24950,378.35,374.03,323.47,1,4,NIFTY50_BB+CPR
2025-09-04,NIFTY50,11:45:00,13:00:00,time,24809.25,24800,24800,324.58,315.9,651.03,1,3,NIFTY50_BB+CPR
2025-09-10,NIFTY50,12:50:00,13:00:00,time,24972.5,24950,24950,327.53,326.11,106.26,1,3,NIFTY50_BB+CPR
