label,symbol,strategy,strike_dist,hold_period,signal,trend_filter,lots,total_trades,win_rate,total_pnl,total_return_pct,cagr_pct,profit_factor,max_drawdown_pct,avg_premium,avg_zone_width_pct,zone_hold_rate,max_consecutive_losses,avg_pnl_per_trade,avg_win,avg_loss,max_win,max_loss,final_capital
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_noTF_L5,NIFTY50,iron_condor,1.5,weekly,BB+ATR,noTF,5,33,24.24,-54688.75,-5.47,-1.89,0.14,5.47,198.04,2.73,33.33,9,-1657.23,1114.38,-2544.15,2270.0,-8395.0,945311.25
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_TF1.5_L3,NIFTY50,iron_condor,1.5,weekly,BB+ATR,TF1.5,3,28,14.29,-32223.75,-3.22,-1.1,0.05,3.22,192.63,2.67,21.43,9,-1150.85,423.56,-1413.25,1239.0,-5854.5,967776.25
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_TF1.5_L5,NIFTY50,iron_condor,1.5,weekly,BB+ATR,TF1.5,5,28,14.29,-53706.25,-5.37,-1.85,0.05,5.37,192.63,2.67,21.43,9,-1918.08,705.94,-2355.42,2065.0,-9757.5,946293.75
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_TF2.0_L3,NIFTY50,iron_condor,1.5,weekly,BB+ATR,TF2.0,3,29,27.59,-25694.25,-2.57,-0.88,0.14,2.57,192.45,2.7,34.48,9,-886.01,509.34,-1417.57,1362.0,-4599.75,974305.75
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_TF2.0_L5,NIFTY50,iron_condor,1.5,weekly,BB+ATR,TF2.0,5,29,27.59,-42823.75,-4.28,-1.47,0.14,4.28,192.45,2.7,34.48,9,-1476.68,848.91,-2362.62,2270.0,-7666.25,957176.25
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_TF2.5_L3,NIFTY50,iron_condor,1.5,weekly,BB+ATR,TF2.5,3,32,25.0,-32211.0,-3.22,-1.1,0.14,3.22,198.48,2.74,31.25,9,-1006.59,640.97,-1555.78,1362.0,-6428.25,967789.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_TF2.5_L5,NIFTY50,iron_condor,1.5,weekly,BB+ATR,TF2.5,5,32,25.0,-53685.0,-5.37,-1.85,0.14,5.37,198.48,2.74,31.25,9,-1677.66,1068.28,-2592.97,2270.0,-10713.75,946315.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_noTF_L3,NIFTY50,iron_condor,2.0,weekly,BB+ATR,noTF,3,33,39.39,-30288.0,-3.03,-1.04,0.21,3.03,174.54,3.64,51.52,8,-917.82,635.31,-1927.35,1559.25,-5754.75,969712.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_noTF_L5,NIFTY50,iron_condor,2.0,weekly,BB+ATR,noTF,5,33,39.39,-50480.0,-5.05,-1.74,0.21,5.05,174.54,3.64,51.52,8,-1529.7,1058.85,-3212.25,2598.75,-9591.25,949520.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_TF1.5_L3,NIFTY50,iron_condor,2.0,weekly,BB+ATR,TF1.5,3,28,25.0,-30114.0,-3.01,-1.03,0.11,3.01,169.48,3.55,35.71,8,-1075.5,544.71,-1615.57,1366.5,-5582.25,969886.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_TF1.5_L5,NIFTY50,iron_condor,2.0,weekly,BB+ATR,TF1.5,5,28,25.0,-50190.0,-5.02,-1.73,0.11,5.02,169.48,3.55,35.71,8,-1792.5,907.86,-2692.62,2277.5,-9303.75,949810.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_TF2.0_L3,NIFTY50,iron_condor,2.0,weekly,BB+ATR,TF2.0,3,29,37.93,-22969.5,-2.3,-0.78,0.25,2.3,171.39,3.58,51.72,8,-792.05,681.0,-1692.25,1559.25,-5347.5,977030.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_TF2.0_L5,NIFTY50,iron_condor,2.0,weekly,BB+ATR,TF2.0,5,29,37.93,-38282.5,-3.83,-1.31,0.25,3.83,171.39,3.58,51.72,8,-1320.09,1135.0,-2820.42,2598.75,-8912.5,961717.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_TF2.5_L3,NIFTY50,iron_condor,2.0,weekly,BB+ATR,TF2.5,3,32,37.5,-29730.75,-2.97,-1.02,0.22,2.97,176.12,3.65,50.0,8,-929.09,685.06,-1897.58,1559.25,-7077.75,970269.25
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.0_TF2.5_L5,NIFTY50,iron_condor,2.0,weekly,BB+ATR,TF2.5,5,32,37.5,-49551.25,-4.96,-1.71,0.22,4.96,176.12,3.65,50.0,8,-1548.48,1141.77,-3162.62,2598.75,-11796.25,950448.75
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_noTF_L3,NIFTY50,iron_condor,2.5,weekly,BB+ATR,noTF,3,33,45.45,-23560.5,-2.36,-0.8,0.29,2.36,150.9,4.55,57.58,6,-713.95,628.45,-1832.62,1791.0,-7917.75,976439.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_noTF_L5,NIFTY50,iron_condor,2.5,weekly,BB+ATR,noTF,5,33,45.45,-39267.5,-3.93,-1.35,0.29,3.93,150.9,4.55,57.58,6,-1189.92,1047.42,-3054.38,2985.0,-13196.25,960732.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_TF1.5_L3,NIFTY50,iron_condor,2.5,weekly,BB+ATR,TF1.5,3,28,39.29,-23873.25,-2.39,-0.82,0.16,2.39,148.76,4.42,50.0,4,-852.62,405.0,-1666.37,1944.75,-5947.5,976126.75
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_TF1.5_L5,NIFTY50,iron_condor,2.5,weekly,BB+ATR,TF1.5,5,28,39.29,-39788.75,-3.98,-1.37,0.16,3.98,148.76,4.42,50.0,4,-1421.03,675.0,-2777.28,3241.25,-9912.5,960211.25
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_TF2.0_L3,NIFTY50,iron_condor,2.5,weekly,BB+ATR,TF2.0,3,29,44.83,-15619.5,-1.56,-0.53,0.34,1.56,147.61,4.47,51.72,6,-538.6,627.63,-1486.17,1791.0,-3969.75,984380.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_TF2.0_L5,NIFTY50,iron_condor,2.5,weekly,BB+ATR,TF2.0,5,29,44.83,-26032.5,-2.6,-0.89,0.34,2.6,147.61,4.47,51.72,6,-897.67,1046.06,-2476.95,2985.0,-6616.25,973967.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_TF2.5_L3,NIFTY50,iron_condor,2.5,weekly,BB+ATR,TF2.5,3,32,43.75,-22417.5,-2.24,-0.77,0.28,2.24,150.42,4.58,56.25,6,-700.55,623.73,-1730.54,1791.0,-7503.0,977582.5
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD2.5_TF2.5_L5,NIFTY50,iron_condor,2.5,weekly,BB+ATR,TF2.5,5,32,43.75,-37362.5,-3.74,-1.28,0.28,3.74,150.42,4.58,56.25,6,-1167.58,1039.55,-2884.24,2985.0,-12505.0,962637.5
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_noTF_L3,NIFTY50,iron_condor,1.5,weekly,Consensus3,noTF,3,36,38.89,-30938.25,-3.09,-1.07,0.2,3.19,210.69,2.94,33.33,6,-859.4,568.5,-1768.06,1372.5,-6428.25,969061.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_noTF_L5,NIFTY50,iron_condor,1.5,weekly,Consensus3,noTF,5,36,38.89,-51563.75,-5.16,-1.79,0.2,5.31,210.69,2.94,33.33,6,-1432.33,947.5,-2946.76,2287.5,-10713.75,948436.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_TF1.5_L3,NIFTY50,iron_condor,1.5,weekly,Consensus3,TF1.5,3,36,30.56,-40438.5,-4.04,-1.4,0.13,4.14,206.96,2.93,22.22,6,-1123.29,531.61,-1851.45,1372.5,-6428.25,959561.5
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_TF1.5_L5,NIFTY50,iron_condor,1.5,weekly,Consensus3,TF1.5,5,36,30.56,-67397.5,-6.74,-2.35,0.13,6.89,206.96,2.93,22.22,6,-1872.15,886.02,-3085.75,2287.5,-10713.75,932602.5
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_TF2.0_L3,NIFTY50,iron_condor,1.5,weekly,Consensus3,TF2.0,3,36,36.11,-38007.75,-3.8,-1.31,0.15,3.89,209.35,2.92,30.56,6,-1055.77,518.77,-1945.73,1372.5,-6428.25,961992.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_TF2.0_L5,NIFTY50,iron_condor,1.5,weekly,Consensus3,TF2.0,5,36,36.11,-63346.25,-6.33,-2.21,0.15,6.49,209.35,2.92,30.56,6,-1759.62,864.62,-3242.88,2287.5,-10713.75,936653.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_TF2.5_L3,NIFTY50,iron_condor,1.5,weekly,Consensus3,TF2.5,3,36,38.89,-30938.25,-3.09,-1.07,0.2,3.19,210.69,2.94,33.33,6,-859.4,568.5,-1768.06,1372.5,-6428.25,969061.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD1.5_TF2.5_L5,NIFTY50,iron_condor,1.5,weekly,Consensus3,TF2.5,5,36,38.89,-51563.75,-5.16,-1.79,0.2,5.31,210.69,2.94,33.33,6,-1432.33,947.5,-2946.76,2287.5,-10713.75,948436.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_noTF_L3,NIFTY50,iron_condor,2.0,weekly,Consensus3,noTF,3,36,47.22,-27744.75,-2.77,-0.95,0.3,2.91,184.94,3.92,50.0,4,-770.69,700.76,-2087.25,2075.25,-7077.75,972255.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_noTF_L5,NIFTY50,iron_condor,2.0,weekly,Consensus3,noTF,5,36,47.22,-46241.25,-4.62,-1.6,0.3,4.85,184.94,3.92,50.0,4,-1284.48,1167.94,-3478.75,3458.75,-11796.25,953758.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_TF1.5_L3,NIFTY50,iron_condor,2.0,weekly,Consensus3,TF1.5,3,36,41.67,-37578.75,-3.76,-1.3,0.2,3.89,182.73,3.87,38.89,4,-1043.85,629.0,-2238.75,2075.25,-7077.75,962421.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_TF1.5_L5,NIFTY50,iron_condor,2.0,weekly,Consensus3,TF1.5,5,36,41.67,-62631.25,-6.26,-2.18,0.2,6.49,182.73,3.87,38.89,4,-1739.76,1048.33,-3731.25,3458.75,-11796.25,937368.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_TF2.0_L3,NIFTY50,iron_condor,2.0,weekly,Consensus3,TF2.0,3,36,44.44,-33032.25,-3.3,-1.14,0.25,3.44,183.88,3.89,47.22,4,-917.56,675.23,-2191.8,2075.25,-7077.75,966967.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_TF2.0_L5,NIFTY50,iron_condor,2.0,weekly,Consensus3,TF2.0,5,36,44.44,-55053.75,-5.51,-1.91,0.25,5.73,183.88,3.89,47.22,4,-1529.27,1125.39,-3653.0,3458.75,-11796.25,944946.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_TF2.5_L3,NIFTY50,iron_condor,2.0,weekly,Consensus3,TF2.5,3,36,47.22,-27744.75,-2.77,-0.95,0.3,2.91,184.94,3.92,50.0,4,-770.69,700.76,-2087.25,2075.25,-7077.75,972255.25
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.0_TF2.5_L5,NIFTY50,iron_condor,2.0,weekly,Consensus3,TF2.5,5,36,47.22,-46241.25,-4.62,-1.6,0.3,4.85,184.94,3.92,50.0,4,-1284.48,1167.94,-3478.75,3458.75,-11796.25,953758.75
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_noTF_L3,NIFTY50,iron_condor,2.5,weekly,Consensus3,noTF,3,36,47.22,-23310.0,-2.33,-0.8,0.37,2.49,160.06,4.89,61.11,6,-647.5,816.57,-1957.46,1870.5,-7503.0,976690.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_noTF_L5,NIFTY50,iron_condor,2.5,weekly,Consensus3,noTF,5,36,47.22,-38850.0,-3.88,-1.34,0.37,4.15,160.06,4.89,61.11,6,-1079.17,1360.96,-3262.43,3117.5,-12505.0,961150.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_TF1.5_L3,NIFTY50,iron_condor,2.5,weekly,Consensus3,TF1.5,3,36,44.44,-34791.0,-3.48,-1.2,0.25,3.64,159.79,4.83,55.56,6,-966.42,716.02,-2312.36,1944.75,-7503.0,965209.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_TF1.5_L5,NIFTY50,iron_condor,2.5,weekly,Consensus3,TF1.5,5,36,44.44,-57985.0,-5.8,-2.01,0.25,6.06,159.79,4.83,55.56,6,-1610.69,1193.36,-3853.94,3241.25,-12505.0,942015.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_TF2.0_L3,NIFTY50,iron_condor,2.5,weekly,Consensus3,TF2.0,3,36,44.44,-30240.0,-3.02,-1.04,0.3,3.18,159.97,4.86,58.33,6,-840.0,806.2,-2156.96,1944.75,-7503.0,969760.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_TF2.0_L5,NIFTY50,iron_condor,2.5,weekly,Consensus3,TF2.0,5,36,44.44,-50400.0,-5.04,-1.75,0.3,5.31,159.97,4.86,58.33,6,-1400.0,1343.67,-3594.94,3241.25,-12505.0,949600.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_TF2.5_L3,NIFTY50,iron_condor,2.5,weekly,Consensus3,TF2.5,3,36,47.22,-23310.0,-2.33,-0.8,0.37,2.49,160.06,4.89,61.11,6,-647.5,816.57,-1957.46,1870.5,-7503.0,976690.0
NIFTY50_iron_condor_weekly_monthly_Consensus3_SD2.5_TF2.5_L5,NIFTY50,iron_condor,2.5,weekly,Consensus3,TF2.5,5,36,47.22,-38850.0,-3.88,-1.34,0.37,4.15,160.06,4.89,61.11,6,-1079.17,1360.96,-3262.43,3117.5,-12505.0,961150.0
