sym,entry,net_ret_pct,hold_days
TEAMLEASE,2017-09-05,44.21,104
TEAMLEASE,2018-04-25,-2.03,23
TEAMLEASE,2018-06-18,-11.86,18
TEAMLEASE,2021-02-08,-4.85,42
TEAMLEASE,2021-07-07,17.98,78
TEGA,2023-12-22,-1.25,20
TEJASNET,2021-09-09,-7.05,30
TEJASNET,2022-04-07,-18.58,16
TEJASNET,2022-08-29,7.01,45
TEJASNET,2023-07-13,0.12,48
TEJASNET,2024-04-22,15.71,29
TEJASNET,2024-06-07,5.2,23
TEXMOPIPES,2016-01-11,-24.02,17
TEXMOPIPES,2016-04-27,-13.43,33
THERMAX,2014-03-04,28.8,85
THERMAX,2014-11-07,0.28,23
THERMAX,2015-01-22,0.21,39
THERMAX,2018-01-09,-10.2,18
THERMAX,2021-02-26,-5.43,23
THERMAX,2021-04-27,-6.46,39
THERMAX,2021-11-12,6.49,24
THERMAX,2022-01-06,-2.48,25
THERMAX,2022-04-13,-12.86,17
THERMAX,2022-08-19,-2.94,25
THERMAX,2023-07-25,10.12,62
THERMAX,2024-01-03,-6.1,14
THERMAX,2024-02-06,55.1,92
THERMAX,2024-07-08,-12.83,7
THYROCARE,2018-01-01,-4.42,23
THYROCARE,2020-07-28,42.86,79
THYROCARE,2021-06-11,6.06,30
TI,2024-09-02,0.91,22
TI,2024-11-05,17.74,45
TI,2025-07-22,-2.63,30
TI,2025-10-31,-11.2,16
TIINDIA,2018-12-06,0.61,24
TIINDIA,2019-02-26,-1.76,35
TIINDIA,2019-07-17,-9.99,5
TIINDIA,2019-11-01,13.94,76
TIINDIA,2020-02-24,-11.97,12
TIINDIA,2020-08-13,-3.61,28
TIINDIA,2020-11-04,17.89,33
TIINDIA,2021-02-05,34.78,73
TIINDIA,2021-06-08,-9.74,15
TIINDIA,2021-08-31,-3.03,24
TIINDIA,2021-11-02,-6.68,31
TIINDIA,2021-12-30,-4.09,18
TIINDIA,2022-07-06,29.61,85
TIINDIA,2022-12-02,-6.36,19
TIINDIA,2023-06-20,3.28,24
TIINDIA,2023-09-08,-10.61,18
TIINDIA,2023-11-22,-3.68,50
TIINDIA,2024-06-12,-3.58,28
TIINDIA,2024-10-23,-12.01,10
TIMKEN,2014-06-03,65.55,72
TIMKEN,2014-11-20,6.08,57
TIMKEN,2015-02-16,3.56,52
TIMKEN,2017-01-25,-7.93,6
TIMKEN,2017-04-07,3.22,23
TIMKEN,2017-07-05,-10.94,22
TIMKEN,2017-09-15,8.38,95
TIMKEN,2020-01-24,-7.27,26
TIMKEN,2020-08-25,-4.74,20
TIMKEN,2020-11-24,-6.33,13
TIMKEN,2020-12-29,-3.96,21
TIMKEN,2021-02-08,-8.53,15
TIMKEN,2021-06-23,-3.58,29
TIMKEN,2021-08-27,-0.93,40
TIMKEN,2021-11-11,-9.05,26
TIMKEN,2022-03-17,-7.02,24
TIMKEN,2022-05-31,25.6,76
TIMKEN,2022-11-17,-6.81,22
TIMKEN,2024-05-14,8.94,41
TORNTPHARM,2014-02-03,-4.17,24
TORNTPHARM,2014-04-10,16.83,63
TORNTPHARM,2014-07-28,15.68,49
TORNTPHARM,2014-11-03,17.85,65
TORNTPHARM,2015-04-06,13.48,111
TORNTPHARM,2016-08-24,-6.1,37
TORNTPHARM,2018-08-08,0.5,26
TORNTPHARM,2019-01-10,-3.51,16
TORNTPHARM,2019-03-29,-9.11,16
TORNTPHARM,2020-01-17,-1.32,38
TORNTPHARM,2020-04-07,-2.38,37
TORNTPHARM,2021-07-12,-4.07,21
TORNTPHARM,2021-08-31,-2.41,14
TORNTPHARM,2021-12-30,-2.69,17
TORNTPHARM,2022-10-31,-2.88,32
TORNTPHARM,2023-05-25,13.54,62
TORNTPHARM,2023-11-17,24.19,82
TORNTPHARM,2024-05-03,21.72,118
TORNTPHARM,2025-07-25,-2.4,34
TORNTPHARM,2025-11-10,7.3,97
TORNTPHARM,2026-05-11,12.68,57
TORNTPOWER,2015-12-02,-9.4,4
TORNTPOWER,2016-01-04,8.58,55
TORNTPOWER,2017-10-23,4.16,71
TORNTPOWER,2019-07-03,-8.36,23
TORNTPOWER,2020-01-17,-7.79,38
TORNTPOWER,2020-04-30,-4.34,53
TORNTPOWER,2020-08-17,-6.05,15
TORNTPOWER,2021-02-18,6.9,34
TORNTPOWER,2021-05-10,0.35,55
TORNTPOWER,2021-08-27,0.82,39
TORNTPOWER,2021-11-12,-1.49,29
TORNTPOWER,2023-06-06,15.03,96
TORNTPOWER,2023-11-06,92.03,122
TORNTPOWER,2024-06-12,11.33,99
TPLPLASTEH,2016-08-30,-12.11,16
TPLPLASTEH,2017-02-02,-15.48,36
TPLPLASTEH,2017-05-25,-12.23,20
TPLPLASTEH,2017-09-07,-5.64,21
TREEHOUSE,2014-04-17,6.89,45
TREEHOUSE,2014-07-04,-11.08,18
TREEHOUSE,2014-08-12,18.9,46
TRENT,2014-09-12,-3.21,20
TRENT,2014-11-13,-2.62,24
TRENT,2015-11-30,-2.57,39
TRENT,2016-05-13,-9.4,12
TRENT,2016-06-30,15.01,60
TRENT,2017-01-24,-3.55,25
TRENT,2017-03-31,-6.76,19
TRENT,2017-08-01,4.17,37
TRENT,2017-10-06,3.75,50
TRENT,2018-04-06,-7.56,18
TRENT,2018-08-16,-4.18,21
TRENT,2019-03-15,9.25,85
TRENT,2019-08-16,-4.87,20
TRENT,2019-09-20,1.4,35
TRENT,2020-01-10,19.54,41
TRENT,2021-02-22,-7.55,22
TRENT,2021-08-02,4.73,60
TRENT,2021-11-16,-16.56,13
TRENT,2022-03-17,-3.72,29
TRENT,2022-08-11,2.54,43
TRENT,2022-10-31,-9.88,13
TRENT,2023-05-30,6.51,31
TRENT,2023-08-09,12.71,37
TRENT,2023-11-01,37.34,65
TRENT,2024-02-07,42.81,110
TRF,2014-09-22,-11.5,16
TRF,2014-11-03,13.48,29
TRF,2015-07-07,-4.9,22
TRIDENT,2014-04-29,-16.62,12
TRIDENT,2014-06-04,10.13,27
TRIDENT,2014-08-25,18.83,49
TRIDENT,2015-07-13,2.54,32
TRIDENT,2015-11-10,4.6,43
TRIDENT,2016-10-20,-16.23,16
TRIDENT,2016-12-15,35.14,106
TRIDENT,2017-08-28,-0.92,46
TRIDENT,2021-01-01,27.04,58
TRIDENT,2021-05-10,250.64,190
TRITURBINE,2014-03-10,4.53,32
TRITURBINE,2014-05-16,16.14,56
TRITURBINE,2014-09-09,-4.9,63
TRITURBINE,2015-01-01,-10.33,25
TRITURBINE,2015-02-12,5.55,41
TRITURBINE,2017-03-31,-8.37,32
TRITURBINE,2017-07-04,-10.57,20
TRITURBINE,2022-09-05,14.54,75
TRITURBINE,2023-02-21,26.92,93
TRITURBINE,2023-09-15,-11.6,15
TRITURBINE,2024-02-07,14.6,79
TRITURBINE,2024-07-03,10.16,58
TRITURBINE,2024-10-15,-19.86,17
TRITURBINE,2024-11-26,-10.68,20
TTKHLTCARE,2014-06-10,-8.65,21
TTKHLTCARE,2014-08-22,3.62,36
TTKPRESTIG,2014-06-10,-15.36,23
TTKPRESTIG,2014-08-19,3.26,25
TTKPRESTIG,2015-12-29,-11.8,16
TTKPRESTIG,2016-06-27,1.04,51
TTKPRESTIG,2016-10-03,-1.15,27
TTKPRESTIG,2017-04-18,-2.02,52
TTKPRESTIG,2017-11-21,8.58,48
TTKPRESTIG,2019-03-06,-8.34,32
TTKPRESTIG,2021-03-02,-8.79,44
TTKPRESTIG,2021-05-25,4.54,45
TTKPRESTIG,2021-10-19,-0.56,26
TTKPRESTIG,2021-12-13,-19.23,5
TVSMOTOR,2014-02-03,79.94,117
TVSMOTOR,2014-08-11,28.8,64
TVSMOTOR,2022-06-24,26.29,66
TVSMOTOR,2024-06-05,15.49,82
TVSMOTOR,2025-08-05,16.02,61
TVTODAY,2014-04-02,1.95,52
TVTODAY,2014-08-04,21.34,36
TVTODAY,2014-11-07,-23.91,6
TVTODAY,2015-09-30,-12.92,20
TVTODAY,2015-12-04,-5.08,30
TVTODAY,2016-11-01,-12.54,9
TVTODAY,2017-09-22,26.84,137
UBL,2015-01-23,-9.95,60
UBL,2018-01-11,-10.48,19
UBL,2018-04-30,-4.09,41
UBL,2018-08-13,-4.83,33
UBL,2021-08-18,5.71,63
UBL,2022-12-12,-5.32,13
UBL,2023-12-29,-0.87,25
UBL,2024-04-24,-8.1,21
UBL,2024-06-07,-6.11,39
UBL,2024-09-24,-6.25,15
UBL,2025-02-01,-9.93,12
UBL,2025-04-23,-10.15,18
UEL,2014-05-26,24.6,33
UEL,2016-11-10,5.66,61
UGARSUGAR,2016-04-01,141.81,89
UGARSUGAR,2023-05-04,-3.58,70
UJJIVANSFB,2023-10-03,-14.39,18
UJJIVANSFB,2023-12-11,-9.52,30
UJJIVANSFB,2026-01-09,1.96,32
UJJIVANSFB,2026-07-13,6.91,14
UNITEDTEA,2014-03-03,-4.37,21
UNITEDTEA,2015-09-02,1.72,44
UNITEDTEA,2015-12-28,30.23,26
UTIAMC,2024-10-31,-7.85,34
UTIAMC,2025-07-14,-5.78,32
VADILALIND,2014-11-20,-9.98,18
VADILALIND,2015-04-07,62.87,38
VADILALIND,2015-06-04,28.75,50
VADILALIND,2017-03-21,2.25,42
VADILALIND,2017-08-31,-14.09,30
VADILALIND,2022-12-19,-6.61,38
VASCONEQ,2023-09-01,17.37,63
VASCONEQ,2024-01-15,-12.25,30
VBL,2017-12-21,8.35,40
VBL,2018-05-04,1.12,36
VBL,2018-08-13,-1.49,26
VBL,2019-01-15,-7.97,21
VBL,2019-03-29,-1.28,51
VBL,2019-06-28,-3.25,15
VBL,2019-07-26,-9.66,29
VBL,2019-11-05,-2.0,24
VBL,2020-01-20,-0.1,33
VBL,2020-11-27,2.38,33
VBL,2021-02-22,-9.07,36
VBL,2021-06-04,0.72,21
VBL,2021-07-16,6.23,64
VBL,2021-11-08,-13.68,20
VBL,2022-04-13,52.38,114
VBL,2022-11-03,7.86,47
VENUSPIPES,2023-06-08,14.38,74
VENUSPIPES,2024-02-16,14.81,70
VENUSPIPES,2024-06-21,-6.75,13
VENUSPIPES,2024-07-25,-8.18,12
VENUSPIPES,2024-08-23,-3.3,18
VETO,2016-06-03,4.3,41
VETO,2016-09-28,2.46,29
VETO,2017-04-21,-9.48,22
VETO,2017-06-21,7.84,35
VETO,2017-12-12,0.88,26
VGUARD,2014-05-20,79.18,163
VGUARD,2016-05-05,50.85,109
VGUARD,2016-10-24,-8.36,15
VGUARD,2017-02-07,15.6,71
VGUARD,2017-11-01,0.39,60
VGUARD,2018-04-20,-10.5,19
VGUARD,2021-02-04,-13.8,20
VGUARD,2021-03-31,-10.11,11
VGUARD,2021-05-27,-2.91,37
VIDHIING,2017-09-18,37.0,83
VIKASECO,2014-02-19,8.82,44
VIKASECO,2014-06-13,3.29,59
VIKASECO,2015-09-16,10.77,32
VIKASECO,2017-03-28,-8.75,20
VIKASECO,2017-05-03,-6.48,36
VIKASECO,2017-11-20,32.54,54
VINATIORGA,2014-02-17,8.2,63
VINATIORGA,2014-06-06,40.17,79
VINATIORGA,2015-01-01,6.41,35
VINATIORGA,2015-04-01,1.66,22
VINATIORGA,2017-01-11,7.68,32
VINATIORGA,2017-04-19,17.45,79
VINATIORGA,2018-10-31,0.64,58
VINATIORGA,2019-03-11,18.68,89
VINATIORGA,2019-09-09,-6.85,16
VINATIORGA,2020-09-15,-0.63,31
VINATIORGA,2021-02-11,-3.07,23
VINATIORGA,2021-04-07,20.69,86
VINATIORGA,2021-10-06,-8.21,16
VINATIORGA,2022-04-20,-12.47,10
VINATIORGA,2022-08-02,-4.88,33
VINCOFE,2026-01-07,-16.51,9
VIPIND,2014-03-28,-13.81,20
VIPIND,2014-05-21,-8.25,56
VIPIND,2014-10-09,-5.48,21
VIPIND,2015-01-28,-16.99,2
VIPIND,2016-08-01,-5.29,23
VIPIND,2016-09-08,-1.96,37
VIPIND,2017-02-20,26.77,60
VIPIND,2017-08-28,51.55,106
VIPIND,2018-04-10,2.68,27
VIPIND,2018-05-25,-3.76,28
VIPIND,2018-07-24,19.32,32
VIPIND,2021-11-09,-19.09,17
VIPIND,2022-02-02,-13.15,22
VIPIND,2022-03-25,-4.79,21
VIVIDHA,2014-09-02,331.24,81
VIVIDHA,2015-03-17,48.95,36
VIVIDHA,2015-05-28,-23.49,7
VMART,2014-04-01,3.59,49
VMART,2014-06-24,52.83,87
VMART,2015-02-23,-16.52,13
VMART,2015-12-29,-23.5,31
VMART,2017-02-15,59.8,120
VMART,2017-08-21,-5.29,27
VMART,2017-10-12,-9.83,20
VMART,2017-12-20,-2.5,29
VMART,2018-03-05,9.39,40
VMART,2018-05-15,-12.15,15
VMART,2018-06-19,-11.72,21
VMART,2018-08-28,-11.69,12
VMART,2021-07-13,0.68,41
VMART,2021-10-12,-3.58,30
VOLTAS,2024-04-10,-5.37,18
VOLTAS,2024-06-14,-3.51,34
VOLTAS,2024-08-12,10.64,38
VPRPL,2024-10-16,-9.47,20
VPRPL,2024-12-09,-13.99,13
VRLLOG,2021-11-08,-18.44,29
VRLLOG,2022-02-04,-21.77,14
VRLLOG,2022-04-20,-1.07,41
VRLLOG,2022-07-18,-12.36,10
VRLLOG,2023-05-22,-4.95,24
VRLLOG,2023-07-14,-10.65,16
VSSL,2014-06-16,-10.59,19
VSSL,2014-07-25,-18.45,13
VSSL,2015-07-16,-10.76,13
VSSL,2015-12-02,11.05,29
VSSL,2016-06-09,13.82,109
VSSL,2017-10-18,1.27,35
VSTIND,2014-04-30,-7.41,19
VSTIND,2015-01-05,-4.18,13
VSTIND,2016-07-29,11.48,66
VSTIND,2017-01-17,7.58,37
VSTIND,2017-03-17,4.11,40
VSTIND,2017-06-14,0.55,28
VSTIND,2019-09-23,9.71,51
VSTIND,2020-01-17,-11.08,30
VSTTILLERS,2014-02-12,25.6,61
VSTTILLERS,2014-05-20,50.83,43
VSTTILLERS,2016-06-10,0.37,34
VSTTILLERS,2017-05-11,-4.67,8
VSTTILLERS,2017-06-12,10.42,33
VSTTILLERS,2017-12-15,1.12,29
VSTTILLERS,2018-03-07,-5.45,13
VSTTILLERS,2018-04-03,0.64,33
WABAG,2014-02-11,163.77,198
WABAG,2015-02-18,-6.72,26
WABAG,2024-04-16,31.21,75
WABAG,2024-08-19,18.88,84
WABAG,2026-06-19,-0.96,25
WELCORP,2015-07-06,-2.82,28
WELCORP,2017-11-02,-17.64,11
WELCORP,2018-01-11,-4.41,17
WELCORP,2020-02-06,-15.98,18
WELCORP,2022-05-20,-22.63,21
WELCORP,2022-09-05,-5.3,27
WELCORP,2023-07-10,67.1,112
WELCORP,2024-01-01,-7.64,36
WELCORP,2024-05-02,-9.69,21
WELCORP,2024-07-09,5.25,47
WELCORP,2024-09-27,-8.43,16
WELCORP,2024-11-06,-12.63,6
WELCORP,2024-12-09,-6.57,23
WELCORP,2025-03-20,-12.25,12
WELCORP,2025-05-29,-0.12,40
WELCORP,2026-04-13,63.72,75
WESTLIFE,2021-02-23,-6.07,20
WESTLIFE,2021-07-08,-8.23,22
WESTLIFE,2021-09-23,-4.04,44
WESTLIFE,2022-08-02,19.49,79
WESTLIFE,2023-05-08,17.44,101
WHIRLPOOL,2014-05-22,47.78,80
WHIRLPOOL,2014-10-31,21.69,30
WHIRLPOOL,2014-12-30,-0.48,28
WHIRLPOOL,2015-03-17,-3.46,21
WHIRLPOOL,2015-07-17,-12.64,7
WHIRLPOOL,2016-06-21,26.59,94
WHIRLPOOL,2017-03-27,0.19,26
WHIRLPOOL,2017-09-18,4.1,37
WHIRLPOOL,2017-11-21,3.7,39
WHIRLPOOL,2018-07-24,0.56,28
WHIRLPOOL,2019-09-20,11.91,43
WHIRLPOOL,2019-12-05,-5.21,48
WHIRLPOOL,2020-12-28,-8.38,29
WOCKPHARMA,2026-05-29,-10.51,27
WONDERLA,2015-11-13,0.41,43
WONDERLA,2016-07-25,-4.83,36
WONDERLA,2018-01-19,-11.64,12
WONDERLA,2023-05-04,29.39,85
WONDERLA,2023-09-25,25.34,51
YATHARTH,2025-08-06,11.06,62
YATHARTH,2026-05-07,-2.95,6
ZAGGLE,2024-11-22,8.23,33
ZEELEARN,2014-06-03,-4.11,29
ZEELEARN,2014-08-19,-10.85,30
ZEELEARN,2015-12-03,-16.52,26
ZEELEARN,2017-01-05,1.09,28
ZEELEARN,2017-03-21,-8.31,39
ZENSARTECH,2014-06-24,-1.07,27
ZENSARTECH,2014-09-05,22.95,53
ZENSARTECH,2015-01-21,-9.7,35
ZENSARTECH,2015-04-10,-7.99,40
ZENSARTECH,2015-07-21,-2.19,24
ZENSARTECH,2015-10-15,2.81,60
ZENSARTECH,2016-08-02,-5.45,22
ZENSARTECH,2018-04-24,5.93,58
ZENSARTECH,2018-08-16,-2.28,23
ZENSARTECH,2021-07-05,30.5,76
ZENSARTECH,2023-12-15,-6.56,23
ZENSARTECH,2024-04-04,-8.66,9
ZENSARTECH,2024-05-03,-9.8,22
ZENSARTECH,2024-06-06,11.11,71
ZENSARTECH,2025-01-23,-9.37,23
ZENTEC,2017-12-14,-5.6,24
ZENTEC,2023-05-25,121.82,76
ZENTEC,2024-02-01,11.11,63
ZENTEC,2024-06-14,44.74,57
ZENTEC,2024-10-10,-12.83,24
ZENTEC,2024-12-09,9.02,25
ZFCVINDIA,2014-04-15,61.95,73
ZFCVINDIA,2014-08-21,-0.78,44
ZFCVINDIA,2014-11-12,36.2,108
ZFCVINDIA,2015-07-30,12.56,61
ZFCVINDIA,2017-12-15,-3.9,33
ZFCVINDIA,2021-11-25,-5.51,17
ZFCVINDIA,2021-12-28,-1.33,20
ZFCVINDIA,2022-10-12,-8.78,17
ZFCVINDIA,2023-06-05,7.92,35
ZUARI,2017-01-24,-8.29,37
ZUARI,2017-04-05,4.05,31
ZUARI,2017-09-01,21.55,57
ZYDUSLIFE,2026-06-09,-0.98,34
ZYDUSWELL,2014-12-02,21.7,91
ZYDUSWELL,2018-07-06,-5.02,32
ZYDUSWELL,2018-08-27,-12.89,19
ZYDUSWELL,2019-09-09,-12.2,17
ZYDUSWELL,2020-09-16,-7.05,33
ZYDUSWELL,2020-12-09,0.54,33
ZYDUSWELL,2021-04-26,-4.7,26
ZYDUSWELL,2021-07-06,6.03,64
