weights,n,w_OA,w_TN,w_IPO,w_GOLD,A_cagr,A_dcagr,A_dd,A_calmar,A_dcalmar,A_winb,A_winc,A_winm,B_cagr,B_dcagr,B_dd,B_calmar,B_dcalmar,B_winb,B_winc,B_winm,C_cagr,C_dcagr,C_dd,C_calmar,C_dcalmar,C_winb,C_winc,C_winm,ADMITTED,minCalmar
GOLD:0.20|IPO:0.25|OA:0.50|TN:0.05,4,0.5,0.05,0.25,0.2,29.02,2.33,-13.22,2.205,0.512,348,360,356,30.12,2.32,-13.22,2.288,0.635,360,360,360,34.96,4.61,-13.22,2.653,0.722,356,360,360,True,2.205
GOLD:0.15|IPO:0.30|OA:0.50|TN:0.05,4,0.5,0.05,0.3,0.15,29.89,3.17,-14.33,2.082,0.399,333,360,360,31.03,3.2,-14.33,2.169,0.516,360,360,360,36.26,5.89,-14.33,2.523,0.609,351,360,360,True,2.082
GOLD:0.10|IPO:0.35|OA:0.50|TN:0.05,4,0.5,0.05,0.35,0.1,30.71,4.04,-15.43,1.978,0.307,322,360,360,31.92,4.13,-15.43,2.066,0.418,360,360,360,37.59,7.16,-15.43,2.412,0.517,344,360,360,True,1.978
GOLD:0.05|IPO:0.40|OA:0.50|TN:0.05,4,0.5,0.05,0.4,0.05,31.54,4.82,-16.67,1.89,0.215,289,360,360,32.8,4.98,-16.67,1.965,0.318,357,360,360,38.9,8.42,-16.67,2.321,0.409,329,360,360,True,1.89
IPO:0.45|OA:0.50|TN:0.05,3,0.5,0.05,0.45,0.0,32.35,5.62,-18.07,1.782,0.117,242,332,360,33.65,5.84,-18.07,1.861,0.216,338,354,360,40.17,9.72,-18.07,2.209,0.313,312,360,360,False,1.782
GOLD:0.40|OA:0.50|TN:0.10,3,0.5,0.1,0.0,0.4,24.84,-1.81,-9.51,2.622,0.936,360,360,360,25.68,-2.09,-12.47,2.07,0.405,360,360,360,28.45,-1.66,-9.42,3.034,1.12,360,360,360,False,2.07
GOLD:0.35|IPO:0.05|OA:0.50|TN:0.10,4,0.5,0.1,0.05,0.35,25.77,-0.94,-9.45,2.716,1.042,360,360,349,26.64,-1.16,-11.62,2.304,0.641,360,360,360,29.76,-0.33,-9.45,3.159,1.244,360,360,360,False,2.304
GOLD:0.30|IPO:0.10|OA:0.50|TN:0.10,4,0.5,0.1,0.1,0.3,26.65,-0.02,-10.36,2.582,0.88,360,360,299,27.59,-0.21,-10.83,2.542,0.899,360,360,360,31.11,0.95,-10.36,3.005,1.09,360,360,360,False,2.542
GOLD:0.25|IPO:0.15|OA:0.50|TN:0.10,4,0.5,0.1,0.15,0.25,27.54,0.88,-11.46,2.421,0.722,360,360,329,28.52,0.73,-11.46,2.504,0.858,360,360,360,32.46,2.3,-11.46,2.857,0.922,360,360,360,True,2.421
GOLD:0.20|IPO:0.20|OA:0.50|TN:0.10,4,0.5,0.1,0.2,0.2,28.37,1.73,-12.57,2.273,0.585,355,360,348,29.42,1.69,-12.57,2.355,0.705,360,360,360,33.8,3.55,-12.57,2.713,0.779,358,360,360,True,2.273
GOLD:0.15|IPO:0.25|OA:0.50|TN:0.10,4,0.5,0.1,0.25,0.15,29.22,2.58,-13.68,2.146,0.459,343,360,360,30.31,2.61,-13.68,2.226,0.58,360,360,360,35.09,4.86,-13.68,2.578,0.653,355,360,360,True,2.146
GOLD:0.10|IPO:0.30|OA:0.50|TN:0.10,4,0.5,0.1,0.3,0.1,30.05,3.44,-14.78,2.041,0.355,327,360,360,31.19,3.52,-14.78,2.115,0.471,360,360,360,36.42,6.12,-14.78,2.457,0.551,348,360,360,True,2.041
GOLD:0.05|IPO:0.35|OA:0.50|TN:0.10,4,0.5,0.1,0.35,0.05,30.89,4.24,-16.01,1.937,0.251,311,360,360,32.07,4.38,-16.01,2.014,0.366,359,360,360,37.73,7.38,-16.01,2.355,0.444,331,360,360,True,1.937
IPO:0.40|OA:0.50|TN:0.10,3,0.5,0.1,0.4,0.0,31.69,5.05,-17.38,1.82,0.15,261,306,360,32.93,5.25,-17.38,1.895,0.252,348,328,360,39.03,8.68,-17.38,2.235,0.342,317,360,360,False,1.82
GOLD:0.35|OA:0.50|TN:0.15,3,0.5,0.15,0.0,0.35,25.11,-1.52,-9.46,2.677,0.968,360,360,360,26.0,-1.76,-12.35,2.118,0.465,360,360,360,28.74,-1.38,-9.46,3.073,1.131,360,360,360,False,2.118
GOLD:0.30|IPO:0.05|OA:0.50|TN:0.15,4,0.5,0.15,0.05,0.3,26.02,-0.65,-9.86,2.606,0.92,360,360,310,26.95,-0.84,-11.52,2.354,0.709,360,360,360,30.08,-0.09,-9.86,3.015,1.101,360,360,351,False,2.354
GOLD:0.25|IPO:0.10|OA:0.50|TN:0.15,4,0.5,0.15,0.1,0.25,26.9,0.26,-10.86,2.453,0.785,360,360,312,27.9,0.08,-10.86,2.526,0.895,360,360,360,31.37,1.22,-10.86,2.865,0.974,360,360,360,True,2.453
GOLD:0.20|IPO:0.15|OA:0.50|TN:0.15,4,0.5,0.15,0.15,0.2,27.77,1.13,-11.99,2.316,0.648,359,360,349,28.83,1.05,-11.99,2.403,0.771,360,360,360,32.68,2.51,-11.99,2.731,0.831,360,360,360,True,2.316
GOLD:0.15|IPO:0.20|OA:0.50|TN:0.15,4,0.5,0.15,0.2,0.15,28.61,1.99,-13.03,2.195,0.523,351,360,353,29.71,1.98,-13.03,2.281,0.645,360,360,360,33.97,3.81,-13.03,2.606,0.703,357,360,360,True,2.195
GOLD:0.10|IPO:0.25|OA:0.50|TN:0.15,4,0.5,0.15,0.25,0.1,29.43,2.83,-14.13,2.082,0.402,337,360,360,30.59,2.88,-14.13,2.164,0.527,360,360,360,35.28,5.07,-14.13,2.496,0.586,353,360,360,True,2.082
GOLD:0.05|IPO:0.30|OA:0.50|TN:0.15,4,0.5,0.15,0.3,0.05,30.26,3.65,-15.36,1.98,0.295,318,360,360,31.49,3.76,-15.36,2.058,0.414,360,360,360,36.57,6.33,-15.36,2.394,0.479,334,360,360,True,1.98
IPO:0.35|OA:0.50|TN:0.15,3,0.5,0.15,0.35,0.0,31.05,4.46,-16.68,1.858,0.194,283,299,352,32.33,4.65,-16.68,1.937,0.288,354,316,359,37.85,7.63,-16.68,2.264,0.368,321,359,360,False,1.858
GOLD:0.30|OA:0.50|TN:0.20,3,0.5,0.2,0.0,0.3,25.38,-1.25,-9.88,2.56,0.842,360,360,360,26.32,-1.45,-12.25,2.153,0.524,360,360,360,29.03,-1.13,-9.87,2.931,0.987,360,360,360,False,2.153
GOLD:0.25|IPO:0.05|OA:0.50|TN:0.20,4,0.5,0.2,0.05,0.25,26.28,-0.39,-10.56,2.459,0.764,360,360,326,27.26,-0.53,-11.45,2.376,0.744,360,360,360,30.34,0.14,-10.56,2.842,0.925,360,360,359,False,2.376
GOLD:0.20|IPO:0.10|OA:0.50|TN:0.20,4,0.5,0.2,0.1,0.2,27.16,0.51,-11.51,2.338,0.666,360,360,340,28.15,0.4,-11.51,2.433,0.795,360,360,360,31.64,1.46,-11.51,2.724,0.83,360,360,360,True,2.338
GOLD:0.15|IPO:0.15|OA:0.50|TN:0.20,4,0.5,0.2,0.15,0.15,28.03,1.37,-12.49,2.225,0.561,357,360,352,29.09,1.34,-12.49,2.312,0.675,360,360,360,32.91,2.73,-12.49,2.622,0.736,358,360,360,True,2.225
GOLD:0.10|IPO:0.20|OA:0.50|TN:0.20,4,0.5,0.2,0.2,0.1,28.84,2.21,-13.58,2.122,0.455,347,360,360,29.97,2.24,-13.58,2.208,0.567,360,360,360,34.25,4.01,-13.58,2.516,0.632,355,360,360,True,2.122
GOLD:0.05|IPO:0.25|OA:0.50|TN:0.20,4,0.5,0.2,0.25,0.05,29.65,3.04,-14.71,2.019,0.34,325,360,348,30.84,3.14,-14.71,2.095,0.461,360,360,355,35.51,5.28,-14.71,2.411,0.515,343,360,360,True,2.019
IPO:0.30|OA:0.50|TN:0.20,3,0.5,0.2,0.3,0.0,30.43,3.86,-15.99,1.9,0.228,294,289,338,31.7,4.03,-15.99,1.977,0.332,357,312,347,36.74,6.57,-15.99,2.29,0.386,324,343,360,True,1.9
GOLD:0.25|OA:0.50|TN:0.25,3,0.5,0.25,0.0,0.25,25.66,-0.99,-10.78,2.382,0.676,360,360,360,26.59,-1.16,-12.16,2.172,0.569,360,360,360,29.29,-0.9,-10.78,2.712,0.79,360,360,360,False,2.172
GOLD:0.20|IPO:0.05|OA:0.50|TN:0.25,4,0.5,0.25,0.05,0.2,26.51,-0.14,-11.47,2.312,0.604,360,360,346,27.51,-0.24,-11.62,2.333,0.698,360,360,360,30.61,0.37,-11.47,2.662,0.729,360,360,360,False,2.312
GOLD:0.15|IPO:0.10|OA:0.50|TN:0.25,4,0.5,0.25,0.1,0.15,27.36,0.75,-12.17,2.227,0.538,360,360,355,28.42,0.68,-12.2,2.308,0.67,360,360,360,31.91,1.68,-12.17,2.598,0.675,360,360,360,True,2.227
GOLD:0.10|IPO:0.15|OA:0.50|TN:0.25,4,0.5,0.25,0.15,0.1,28.21,1.6,-13.09,2.137,0.465,354,360,357,29.31,1.6,-13.09,2.226,0.579,360,360,360,33.2,2.95,-13.09,2.517,0.613,357,360,360,True,2.137
GOLD:0.05|IPO:0.20|OA:0.50|TN:0.25,4,0.5,0.25,0.2,0.05,29.04,2.43,-14.19,2.038,0.37,329,359,342,30.19,2.51,-14.19,2.12,0.486,360,360,349,34.43,4.21,-14.19,2.42,0.526,352,360,358,True,2.038
IPO:0.25|OA:0.50|TN:0.25,3,0.5,0.25,0.25,0.0,29.85,3.25,-15.36,1.925,0.264,306,285,337,31.05,3.39,-15.36,2.006,0.376,357,322,345,35.68,5.5,-15.36,2.303,0.418,324,338,357,False,1.925
GOLD:0.20|OA:0.50|TN:0.30,3,0.5,0.3,0.0,0.2,25.87,-0.76,-11.64,2.203,0.516,360,360,360,26.87,-0.89,-12.27,2.165,0.523,360,360,360,29.55,-0.68,-11.64,2.51,0.599,360,360,360,False,2.165
GOLD:0.15|IPO:0.05|OA:0.50|TN:0.30,4,0.5,0.3,0.05,0.15,26.73,0.1,-12.35,2.161,0.459,360,360,354,27.75,0.01,-12.47,2.214,0.574,360,360,360,30.87,0.58,-12.35,2.478,0.56,360,360,360,True,2.161
GOLD:0.10|IPO:0.10|OA:0.50|TN:0.30,4,0.5,0.3,0.1,0.1,27.58,0.96,-13.14,2.099,0.408,359,360,355,28.65,0.94,-13.2,2.183,0.527,360,360,359,32.14,1.86,-13.14,2.444,0.525,359,360,360,True,2.099
GOLD:0.05|IPO:0.15|OA:0.50|TN:0.30,4,0.5,0.3,0.15,0.05,28.4,1.81,-13.94,2.028,0.353,341,360,342,29.5,1.86,-13.95,2.106,0.459,360,360,353,33.44,3.14,-13.94,2.39,0.478,355,360,353,True,2.028
IPO:0.20|OA:0.50|TN:0.30,3,0.5,0.3,0.2,0.0,29.19,2.63,-15.12,1.928,0.28,313,296,329,30.36,2.74,-15.12,2.012,0.374,359,343,351,34.67,4.41,-15.12,2.293,0.416,327,334,353,True,1.928
GOLD:0.15|OA:0.50|TN:0.35,3,0.5,0.35,0.0,0.15,26.09,-0.54,-12.66,2.05,0.367,360,360,360,27.11,-0.64,-12.9,2.085,0.428,360,360,360,29.83,-0.48,-12.66,2.337,0.423,360,360,360,False,2.05
GOLD:0.10|IPO:0.05|OA:0.50|TN:0.35,4,0.5,0.35,0.05,0.1,26.94,0.31,-13.23,2.017,0.325,360,360,351,27.99,0.27,-13.42,2.078,0.434,360,360,359,31.14,0.78,-13.23,2.323,0.399,360,360,355,True,2.017
GOLD:0.05|IPO:0.10|OA:0.50|TN:0.35,4,0.5,0.35,0.1,0.05,27.76,1.16,-13.92,1.978,0.287,355,360,345,28.86,1.18,-14.08,2.047,0.404,360,360,358,32.41,2.05,-13.92,2.292,0.378,358,360,354,True,1.978
IPO:0.15|OA:0.50|TN:0.35,3,0.5,0.35,0.15,0.0,28.58,1.99,-15.0,1.912,0.239,321,306,320,29.73,2.07,-15.06,1.981,0.327,360,354,356,33.66,3.32,-15.0,2.243,0.343,329,328,352,True,1.912
GOLD:0.10|OA:0.50|TN:0.40,3,0.5,0.4,0.0,0.1,26.27,-0.34,-13.67,1.911,0.23,360,360,360,27.35,-0.4,-13.99,1.972,0.311,360,360,360,30.12,-0.3,-13.67,2.185,0.264,360,360,360,False,1.911
GOLD:0.05|IPO:0.05|OA:0.50|TN:0.40,4,0.5,0.4,0.05,0.05,27.09,0.5,-14.25,1.888,0.197,359,360,343,28.23,0.5,-14.56,1.958,0.309,360,360,359,31.43,0.95,-14.25,2.18,0.251,359,360,348,True,1.888
IPO:0.10|OA:0.50|TN:0.40,3,0.5,0.4,0.1,0.0,27.92,1.34,-14.94,1.856,0.17,326,314,320,29.06,1.4,-15.3,1.928,0.268,360,359,359,32.69,2.23,-14.94,2.155,0.243,329,331,348,True,1.856
GOLD:0.05|OA:0.50|TN:0.45,3,0.5,0.45,0.0,0.05,26.47,-0.16,-14.67,1.796,0.109,360,360,360,27.55,-0.19,-15.38,1.832,0.159,360,360,360,30.41,-0.14,-14.67,2.044,0.126,360,360,360,False,1.796
IPO:0.05|OA:0.50|TN:0.45,3,0.5,0.45,0.05,0.0,27.27,0.67,-15.3,1.775,0.087,331,326,330,28.44,0.7,-16.08,1.806,0.141,360,360,360,31.63,1.12,-15.3,2.045,0.122,331,334,344,True,1.775
OA:0.50|TN:0.50,2,0.5,0.5,0.0,0.0,26.63,0.0,-15.69,1.685,0.0,0,0,0,27.74,0.0,-17.01,1.678,0.0,0,0,0,30.54,0.0,-15.69,1.925,0.0,0,0,0,False,1.678
GOLD:0.45|OA:0.55,2,0.55,0.0,0.0,0.45,25.15,-1.45,-10.33,2.425,0.75,358,360,360,25.97,-1.72,-13.09,1.98,0.321,360,360,360,28.97,-0.96,-10.33,2.804,0.891,359,360,360,False,1.98
GOLD:0.40|IPO:0.05|OA:0.55,3,0.55,0.0,0.05,0.4,26.1,-0.52,-10.13,2.556,0.862,360,360,360,26.99,-0.78,-12.24,2.198,0.541,360,360,360,30.33,0.32,-10.13,2.997,1.042,360,360,360,False,2.198
GOLD:0.35|IPO:0.10|OA:0.55,3,0.55,0.0,0.1,0.35,27.05,0.37,-11.11,2.485,0.743,360,360,360,27.94,0.17,-11.42,2.429,0.767,360,360,360,31.69,1.61,-11.11,2.937,0.941,360,360,360,True,2.429
GOLD:0.30|IPO:0.15|OA:0.55,3,0.55,0.0,0.15,0.3,27.96,1.29,-12.24,2.33,0.603,354,360,348,28.88,1.13,-12.24,2.394,0.734,360,360,360,33.1,2.98,-12.24,2.768,0.796,358,360,360,True,2.33
GOLD:0.25|IPO:0.20|OA:0.55,3,0.55,0.0,0.2,0.25,28.89,2.17,-13.35,2.191,0.479,341,360,360,29.85,2.06,-13.35,2.263,0.599,360,360,360,34.5,4.25,-13.35,2.619,0.665,355,360,360,True,2.191
GOLD:0.20|IPO:0.25|OA:0.55,3,0.55,0.0,0.25,0.2,29.81,3.05,-14.46,2.071,0.37,328,360,360,30.8,2.99,-14.46,2.149,0.485,360,360,360,35.89,5.58,-14.46,2.494,0.559,347,360,360,True,2.071
GOLD:0.15|IPO:0.30|OA:0.55,3,0.55,0.0,0.3,0.15,30.7,3.91,-15.56,1.968,0.282,318,360,360,31.73,3.93,-15.56,2.05,0.388,360,360,360,37.26,6.9,-15.56,2.388,0.473,335,360,360,True,1.968
GOLD:0.10|IPO:0.35|OA:0.55,3,0.55,0.0,0.35,0.1,31.59,4.74,-16.65,1.879,0.199,290,360,360,32.66,4.85,-16.65,1.963,0.306,357,360,360,38.6,8.14,-16.65,2.296,0.396,328,360,360,True,1.879
GOLD:0.05|IPO:0.40|OA:0.55,3,0.55,0.0,0.4,0.05,32.41,5.55,-17.75,1.802,0.124,255,360,360,33.58,5.7,-17.75,1.883,0.228,352,360,360,39.9,9.39,-17.75,2.216,0.319,320,360,360,False,1.802
IPO:0.45|OA:0.55,2,0.55,0.0,0.45,0.0,33.19,6.32,-19.07,1.726,0.056,204,360,360,34.48,6.58,-19.07,1.802,0.147,315,360,360,41.15,10.63,-19.07,2.141,0.227,291,360,360,False,1.726
GOLD:0.40|OA:0.55|TN:0.05,3,0.55,0.05,0.0,0.4,25.52,-1.13,-10.25,2.507,0.819,360,360,360,26.35,-1.36,-12.96,2.039,0.373,360,360,360,29.29,-0.66,-10.25,2.889,0.969,360,360,360,False,2.039
GOLD:0.35|IPO:0.05|OA:0.55|TN:0.05,4,0.55,0.05,0.05,0.35,26.43,-0.22,-10.53,2.51,0.819,360,360,346,27.31,-0.44,-12.11,2.261,0.596,360,360,360,30.66,0.59,-10.53,2.9,0.997,360,360,360,False,2.261
GOLD:0.30|IPO:0.10|OA:0.55|TN:0.05,4,0.55,0.05,0.1,0.3,27.35,0.68,-11.6,2.397,0.672,359,360,346,28.29,0.51,-11.6,2.454,0.786,360,360,360,32.05,1.89,-11.6,2.827,0.856,360,360,360,True,2.397
GOLD:0.25|IPO:0.15|OA:0.55|TN:0.05,4,0.55,0.05,0.15,0.25,28.25,1.58,-12.69,2.258,0.547,352,360,348,29.25,1.46,-12.69,2.331,0.672,360,360,360,33.39,3.23,-12.69,2.684,0.724,357,360,360,True,2.258
GOLD:0.20|IPO:0.20|OA:0.55|TN:0.05,4,0.55,0.05,0.2,0.2,29.16,2.44,-13.8,2.134,0.431,339,360,360,30.19,2.38,-13.8,2.207,0.549,360,360,360,34.79,4.51,-13.8,2.55,0.601,351,360,360,True,2.134
GOLD:0.15|IPO:0.25|OA:0.55|TN:0.05,4,0.55,0.05,0.25,0.15,29.99,3.33,-14.91,2.024,0.328,325,360,360,31.11,3.31,-14.91,2.101,0.443,360,360,360,36.15,5.87,-14.91,2.434,0.51,339,360,360,True,2.024
GOLD:0.10|IPO:0.30|OA:0.55|TN:0.05,4,0.55,0.05,0.3,0.1,30.87,4.16,-16.01,1.928,0.241,308,360,360,32.03,4.23,-16.01,2.007,0.352,360,360,360,37.47,7.11,-16.01,2.335,0.425,331,360,360,True,1.928
GOLD:0.05|IPO:0.35|OA:0.55|TN:0.05,4,0.55,0.05,0.35,0.05,31.68,4.98,-17.11,1.845,0.166,273,360,360,32.92,5.11,-17.11,1.924,0.269,355,360,360,38.77,8.35,-17.11,2.249,0.35,323,360,360,False,1.845
IPO:0.40|OA:0.55|TN:0.05,3,0.55,0.05,0.4,0.0,32.49,5.76,-18.46,1.758,0.088,223,359,360,33.78,5.99,-18.46,1.834,0.181,332,360,360,40.08,9.61,-18.46,2.162,0.252,298,360,360,False,1.758
GOLD:0.35|OA:0.55|TN:0.10,3,0.55,0.1,0.0,0.35,25.82,-0.82,-10.37,2.493,0.812,360,360,360,26.7,-1.03,-12.85,2.089,0.422,360,360,360,29.65,-0.38,-10.37,2.868,0.956,360,360,360,False,2.089
GOLD:0.30|IPO:0.05|OA:0.55|TN:0.10,4,0.55,0.1,0.05,0.3,26.74,0.06,-11.02,2.392,0.719,360,360,322,27.66,-0.11,-12.04,2.31,0.645,360,360,360,30.98,0.83,-11.02,2.781,0.878,360,360,360,False,2.31
GOLD:0.25|IPO:0.10|OA:0.55|TN:0.10,4,0.55,0.1,0.1,0.25,27.65,0.96,-12.08,2.28,0.595,358,360,348,28.6,0.84,-12.08,2.36,0.715,360,360,360,32.31,2.15,-12.08,2.669,0.756,359,360,360,True,2.28
GOLD:0.20|IPO:0.15|OA:0.55|TN:0.10,4,0.55,0.1,0.15,0.2,28.52,1.84,-13.15,2.177,0.489,347,360,359,29.52,1.77,-13.15,2.251,0.603,360,360,360,33.64,3.46,-13.15,2.573,0.646,355,360,360,True,2.177
GOLD:0.15|IPO:0.20|OA:0.55|TN:0.10,4,0.55,0.1,0.2,0.15,29.37,2.72,-14.27,2.072,0.38,331,360,360,30.43,2.69,-14.27,2.148,0.495,360,360,360,35.0,4.78,-14.27,2.473,0.547,347,360,360,True,2.072
GOLD:0.10|IPO:0.25|OA:0.55|TN:0.10,4,0.55,0.1,0.25,0.1,30.19,3.56,-15.36,1.977,0.282,318,360,360,31.3,3.61,-15.36,2.049,0.401,360,360,360,36.3,6.06,-15.36,2.375,0.452,336,360,360,True,1.977
GOLD:0.05|IPO:0.30|OA:0.55|TN:0.10,4,0.55,0.1,0.3,0.05,30.99,4.39,-16.46,1.89,0.201,290,360,360,32.18,4.51,-16.46,1.961,0.314,355,360,360,37.59,7.3,-16.46,2.283,0.368,325,360,360,True,1.89
IPO:0.35|OA:0.55|TN:0.10,3,0.55,0.1,0.35,0.0,31.84,5.19,-17.76,1.794,0.117,245,353,360,33.02,5.38,-17.76,1.872,0.216,343,359,360,38.89,8.59,-17.76,2.187,0.277,307,360,360,False,1.794
GOLD:0.30|OA:0.55|TN:0.15,3,0.55,0.15,0.0,0.3,26.13,-0.54,-10.78,2.396,0.691,360,360,360,27.0,-0.71,-12.76,2.134,0.478,360,360,360,29.93,-0.13,-10.78,2.743,0.828,360,360,360,False,2.134
GOLD:0.25|IPO:0.05|OA:0.55|TN:0.15,4,0.55,0.15,0.05,0.25,27.0,0.34,-11.64,2.287,0.608,360,360,345,27.95,0.2,-12.06,2.295,0.666,360,360,360,31.27,1.1,-11.64,2.651,0.737,360,360,360,True,2.287
GOLD:0.20|IPO:0.10|OA:0.55|TN:0.15,4,0.55,0.15,0.1,0.2,27.86,1.22,-12.59,2.181,0.508,354,360,351,28.89,1.14,-12.59,2.272,0.629,360,360,360,32.57,2.42,-12.59,2.553,0.652,357,360,360,True,2.181
GOLD:0.15|IPO:0.15|OA:0.55|TN:0.15,4,0.55,0.15,0.15,0.15,28.73,2.1,-13.71,2.089,0.409,340,360,360,29.82,2.06,-13.71,2.17,0.526,360,360,360,33.86,3.7,-13.71,2.465,0.567,352,360,360,True,2.089
GOLD:0.10|IPO:0.20|OA:0.55|TN:0.15,4,0.55,0.15,0.2,0.1,29.55,2.95,-14.76,2.0,0.329,325,360,360,30.68,2.98,-14.76,2.077,0.438,360,360,360,35.16,4.99,-14.76,2.373,0.478,340,360,360,True,2.0
GOLD:0.05|IPO:0.25|OA:0.55|TN:0.15,4,0.55,0.15,0.25,0.05,30.37,3.79,-15.91,1.92,0.238,309,360,360,31.59,3.89,-15.91,1.996,0.352,359,360,360,36.45,6.25,-15.91,2.295,0.389,328,360,360,True,1.92
IPO:0.30|OA:0.55|TN:0.15,3,0.55,0.15,0.3,0.0,31.18,4.6,-17.09,1.831,0.147,268,333,360,32.44,4.76,-17.09,1.903,0.251,351,348,360,37.73,7.54,-17.09,2.211,0.298,311,360,360,False,1.831
GOLD:0.25|OA:0.55|TN:0.20,3,0.55,0.2,0.0,0.25,26.35,-0.28,-11.7,2.25,0.547,360,360,360,27.3,-0.42,-12.72,2.14,0.501,360,360,360,30.24,0.09,-11.7,2.576,0.645,360,360,360,False,2.14
GOLD:0.20|IPO:0.05|OA:0.55|TN:0.20,4,0.55,0.2,0.05,0.2,27.24,0.59,-12.42,2.174,0.485,359,360,355,28.23,0.5,-12.58,2.233,0.612,360,360,360,31.51,1.34,-12.42,2.514,0.594,360,360,360,True,2.174
GOLD:0.15|IPO:0.10|OA:0.55|TN:0.20,4,0.55,0.2,0.1,0.15,28.13,1.47,-13.31,2.092,0.41,352,360,358,29.15,1.41,-13.31,2.174,0.543,360,360,360,32.82,2.64,-13.31,2.45,0.534,355,360,360,True,2.092
GOLD:0.10|IPO:0.15|OA:0.55|TN:0.20,4,0.55,0.2,0.15,0.1,28.98,2.32,-14.21,2.015,0.334,336,360,360,30.06,2.34,-14.21,2.094,0.455,360,360,360,34.09,3.91,-14.21,2.376,0.468,348,360,360,True,2.015
GOLD:0.05|IPO:0.20|OA:0.55|TN:0.20,4,0.55,0.2,0.2,0.05,29.8,3.18,-15.33,1.934,0.265,316,360,360,30.95,3.24,-15.33,2.008,0.374,360,360,360,35.4,5.22,-15.33,2.302,0.405,330,360,360,True,1.934
IPO:0.25|OA:0.55|TN:0.20,3,0.55,0.2,0.25,0.0,30.58,4.0,-16.49,1.854,0.187,282,331,352,31.81,4.13,-16.49,1.925,0.289,353,337,356,36.67,6.49,-16.49,2.217,0.323,316,358,360,False,1.854
GOLD:0.20|OA:0.55|TN:0.25,3,0.55,0.25,0.0,0.2,26.63,-0.03,-12.62,2.109,0.409,360,360,360,27.57,-0.15,-12.96,2.094,0.463,360,360,360,30.42,0.3,-12.62,2.408,0.485,360,360,360,False,2.094
GOLD:0.15|IPO:0.05|OA:0.55|TN:0.25,4,0.55,0.25,0.05,0.15,27.48,0.83,-13.39,2.054,0.363,357,360,358,28.49,0.76,-13.41,2.125,0.492,360,360,360,31.77,1.56,-13.39,2.367,0.459,358,360,360,True,2.054
GOLD:0.10|IPO:0.10|OA:0.55|TN:0.25,4,0.55,0.25,0.1,0.1,28.34,1.69,-14.11,2.003,0.312,343,360,360,29.39,1.68,-14.11,2.076,0.438,360,360,360,33.06,2.83,-14.11,2.333,0.412,353,360,360,True,2.003
GOLD:0.05|IPO:0.15|OA:0.55|TN:0.25,4,0.55,0.25,0.15,0.05,29.14,2.53,-14.9,1.937,0.253,321,360,354,30.28,2.58,-14.9,2.009,0.374,360,360,356,34.32,4.13,-14.9,2.286,0.366,333,360,360,True,1.937
IPO:0.20|OA:0.55|TN:0.25,3,0.55,0.25,0.2,0.0,29.97,3.37,-16.01,1.86,0.193,301,333,346,31.13,3.48,-16.01,1.931,0.299,357,344,351,35.55,5.41,-16.01,2.213,0.317,320,348,360,True,1.86
GOLD:0.15|OA:0.55|TN:0.30,3,0.55,0.3,0.0,0.15,26.83,0.2,-13.55,1.97,0.285,359,360,360,27.84,0.09,-13.78,2.004,0.369,360,360,360,30.69,0.48,-13.55,2.243,0.34,360,360,360,True,1.97
GOLD:0.10|IPO:0.05|OA:0.55|TN:0.30,4,0.55,0.3,0.05,0.1,27.69,1.05,-14.2,1.942,0.248,351,360,359,28.73,0.99,-14.31,2.004,0.373,360,360,360,32.03,1.75,-14.2,2.236,0.327,355,360,360,True,1.942
GOLD:0.05|IPO:0.10|OA:0.55|TN:0.30,4,0.55,0.3,0.1,0.05,28.52,1.9,-15.03,1.9,0.213,329,360,352,29.62,1.91,-15.03,1.968,0.321,360,360,356,33.28,3.02,-15.03,2.211,0.297,347,360,357,True,1.9
IPO:0.15|OA:0.55|TN:0.30,3,0.55,0.3,0.15,0.0,29.33,2.74,-15.92,1.842,0.161,306,328,342,30.47,2.81,-15.92,1.911,0.272,358,349,353,34.57,4.32,-15.92,2.169,0.26,321,350,359,True,1.842
GOLD:0.10|OA:0.55|TN:0.35,3,0.55,0.35,0.0,0.1,27.0,0.4,-14.5,1.845,0.172,357,360,360,28.07,0.33,-14.7,1.898,0.263,360,360,360,30.93,0.66,-14.5,2.106,0.21,356,360,360,True,1.845
GOLD:0.05|IPO:0.05|OA:0.55|TN:0.35,4,0.55,0.35,0.05,0.05,27.85,1.26,-15.16,1.825,0.145,345,360,351,28.92,1.23,-15.32,1.889,0.254,360,360,358,32.23,1.92,-15.16,2.106,0.203,351,360,357,True,1.825
IPO:0.10|OA:0.55|TN:0.35,3,0.55,0.35,0.1,0.0,28.7,2.09,-15.86,1.798,0.118,312,325,338,29.81,2.13,-16.02,1.862,0.213,359,355,357,33.5,3.2,-15.86,2.084,0.186,324,345,356,True,1.798
GOLD:0.05|OA:0.55|TN:0.40,3,0.55,0.4,0.0,0.05,27.2,0.59,-15.51,1.741,0.067,335,360,360,28.28,0.55,-15.72,1.795,0.158,358,360,360,31.21,0.82,-15.51,1.99,0.088,347,360,360,True,1.741
IPO:0.05|OA:0.55|TN:0.40,3,0.55,0.4,0.05,0.0,28.03,1.44,-16.14,1.726,0.049,284,325,335,29.14,1.45,-16.39,1.785,0.143,357,358,358,32.51,2.08,-16.14,1.99,0.086,321,342,355,False,1.726
