symbol,signal_dt,entry_dt,exit_dt,entry_price,exit_price,exit_reason,candles_held,net_return_pct,nifty_30m_adx14,nifty_30m_ema_bull,nifty_30m_volpct,nifty_d_above_ema50d,nifty_d_above_ema200d,nifty_d_ret20,nifty_d_vol20
IOC,2025-10-31 09:15:00,2025-10-31 09:45:00,2025-11-06 09:45:00,160.8,162.56,X9OR4,36,0.9945273631840738,10.166789028130312,1.0,0.2474452926377593,1.0,1.0,5.147067868180355,0.47036805435772977
IOC,2025-12-30 14:45:00,2026-01-01 09:15:00,2026-01-01 12:45:00,167.0,165.01,X9OR4,7,-1.2916167664670715,37.63931439489639,1.0,0.16081581946462453,1.0,1.0,0.3741535235134652,0.47884695469393446
IOC,2026-01-02 12:45:00,2026-01-02 13:15:00,2026-01-05 09:45:00,166.35,165.87,X9OR4,5,-0.38854824165914625,31.719831846184825,1.0,0.13807455120127538,1.0,1.0,0.6178356855614631,0.4766545399530123
IOC,2026-02-05 13:15:00,2026-02-05 13:45:00,2026-02-06 10:15:00,176.15,175.45,X9OR4,5,-0.49738858927051777,17.030931677163924,1.0,0.25397400753936694,1.0,1.0,-1.8068394156793177,0.842506125434201
IOC,2026-02-10 09:15:00,2026-02-10 12:45:00,2026-02-12 10:15:00,177.9,179.05,X9OR4,19,0.5464305789769565,41.24294198973306,1.0,0.16407220277989482,1.0,1.0,-0.036901045796322585,0.8363119805620718
IRCTC,2024-03-22 14:15:00,2024-03-26 11:45:00,2024-03-26 14:45:00,934.05,928.1,X9OR4,6,-0.7370108666559533,13.554886990079266,1.0,0.25602968355524525,1.0,1.0,-0.5432631692396939,0.7299190000864794
IRCTC,2024-03-26 10:45:00,2024-03-26 11:15:00,2024-03-26 14:45:00,933.55,928.1,X9OR4,7,-0.6837930480424114,13.854112174791016,1.0,0.2620085189519869,1.0,1.0,-0.5432631692396939,0.7299190000864794
IRCTC,2024-07-09 12:45:00,2024-07-09 13:15:00,2024-07-09 14:15:00,1036.3,1030.5,X9OR4,2,-0.6596834893370601,22.018086111497915,1.0,0.1597769152343661,1.0,1.0,4.42418951077177,0.3234804998481796
IRCTC,2025-03-21 09:15:00,2025-03-21 11:45:00,2025-03-25 09:45:00,724.6,725.3,X9OR4,20,-0.0033949765387894376,63.07483790192409,1.0,0.23871178787494746,1.0,0.0,1.0692804235344244,0.7720757270574627
IRCTC,2025-04-23 11:45:00,2025-04-23 12:15:00,2025-04-23 12:45:00,773.7,771.7,X9OR4,1,-0.3584981258885873,36.9762771796723,1.0,0.2579887845448789,1.0,1.0,5.4988318815799575,1.3593899162196879
IRCTC,2025-06-10 13:45:00,2025-06-10 14:15:00,2025-06-11 12:15:00,792.05,789.0,X9OR4,8,-0.4850766997032958,47.1367167485664,1.0,0.1443609890692201,1.0,1.0,0.7161570875275469,0.7605207325541526
IRCTC,2026-02-05 13:15:00,2026-02-05 13:45:00,2026-02-05 14:15:00,622.75,620.9,X9OR4,1,-0.3970694500200759,17.030931677163924,1.0,0.25397400753936694,1.0,1.0,-1.8068394156793177,0.842506125434201
ITC,2024-07-22 13:15:00,2024-07-23 09:15:00,2024-07-23 09:45:00,407.25,405.7,X9OR4,1,-0.4806015960712121,18.515508281567705,1.0,0.26134348110666433,1.0,1.0,4.289800934347898,0.47928961024623284
ITC,2024-07-23 09:15:00,2024-07-23 09:45:00,2024-07-23 10:15:00,408.7,407.1,X9OR4,1,-0.49148519696598136,20.008528333524644,1.0,0.2631793170402257,1.0,1.0,4.289800934347898,0.47928961024623284
ITC,2024-07-25 12:15:00,2024-07-25 12:45:00,2024-07-25 13:15:00,423.75,425.55,X9OR4,1,0.3247787610619496,30.426651292135436,0.0,0.30041409313716466,1.0,1.0,2.918049162367753,0.4753057634079672
ITC,2024-12-17 11:15:00,2024-12-17 11:45:00,2024-12-19 10:45:00,405.25,403.75,X9OR4,10,-0.4701418877236274,25.409715317679595,0.0,0.261374685791241,1.0,1.0,4.825416628557577,0.8343823820119892
ITC,2025-01-02 11:45:00,2025-01-02 12:15:00,2025-01-06 11:30:00,421.45,448.8,X9OR4,10,6.389500533871165,28.949292374795434,1.0,0.2946597969840095,0.0,1.0,-2.920413820057255,0.668385424403556
ITC,2025-03-26 12:15:00,2025-03-26 14:15:00,2025-03-26 14:45:00,410.55,407.2,X9OR4,1,-0.9159785653391846,29.629706158548384,1.0,0.2720620449027167,1.0,1.0,3.828539276996157,0.8143835151219395
ITC,2025-04-15 13:15:00,2025-04-15 14:45:00,2025-04-16 09:15:00,421.25,422.5,X9OR4,1,0.1967359050445104,40.314077685948696,1.0,0.2784523646849575,0.0,0.0,1.4696944376319854,1.2479180681693218
ITC,2025-04-16 09:15:00,2025-04-16 09:45:00,2025-04-16 10:15:00,422.8,420.6,X9OR4,1,-0.6203405865657494,42.00827751931456,1.0,0.272443473716565,1.0,0.0,3.81856559155338,1.3324271233649347
ITC,2025-04-21 13:15:00,2025-04-22 09:15:00,2025-04-23 10:45:00,425.95,430.65,X9OR4,15,1.0034158938842561,53.66392628848416,1.0,0.27867919275311104,1.0,1.0,5.654869892316938,1.3591971350893237
ITC,2025-04-22 09:15:00,2025-04-22 12:15:00,2025-04-23 10:45:00,427.6,430.65,X9OR4,9,0.6132834424695871,51.633286155205155,1.0,0.24165665075022352,1.0,1.0,5.654869892316938,1.3591971350893237
ITC,2025-04-24 10:15:00,2025-04-24 10:45:00,2025-04-24 13:45:00,433.65,431.3,X9OR4,6,-0.6419116799261999,33.01232170548551,1.0,0.22824965600844135,1.0,1.0,4.908438568782736,1.344176684338558
ITC,2025-05-06 14:15:00,2025-05-06 14:45:00,2025-05-07 09:15:00,437.4,434.3,X9OR4,1,-0.8087334247827997,11.516776469505894,1.0,0.24275388043395632,1.0,1.0,5.5921090904369475,1.2803965388461533
ITC,2025-05-21 09:45:00,2025-05-21 10:15:00,2025-05-21 11:45:00,436.85,434.5,X9OR4,3,-0.6379420853840042,22.080299572980305,1.0,0.25321189094227686,1.0,1.0,2.314349688583861,1.1422317356106964
ITC,2025-10-24 11:45:00,2025-10-24 12:15:00,2025-10-24 12:45:00,416.15,416.0,X9OR4,1,-0.13604469542231823,28.710519708161815,1.0,0.24589742879054044,1.0,1.0,2.868155468424094,0.5316906029065294
JINDALSTEL,2024-03-27 11:15:00,2024-03-27 11:45:00,2024-03-27 12:15:00,840.05,837.5,X9OR4,1,-0.40355335991904706,16.70468804936109,1.0,0.2121309375661374,1.0,1.0,-0.9364012808692146,0.7351549307185904
JINDALSTEL,2024-04-04 14:15:00,2024-04-04 14:45:00,2024-04-05 09:15:00,905.55,892.5,X9OR4,1,-1.5411131356634042,14.003611463660723,1.0,0.29674483574748733,1.0,1.0,0.4293006127245258,0.6341085444470653
JINDALSTEL,2024-05-23 12:15:00,2024-05-23 12:45:00,2024-05-23 13:15:00,1065.05,1060.6,X9OR4,1,-0.517820759588756,37.920711994478744,1.0,0.2275957318918948,1.0,1.0,1.1702887934204265,0.6081275751879907
JINDALSTEL,2024-06-10 09:45:00,2024-06-10 10:15:00,2024-06-10 11:15:00,1028.85,1021.2,X9OR4,2,-0.843548622248128,29.112358722282096,1.0,0.46724974794927854,1.0,1.0,6.069226417511109,1.8642819271188482
JINDALSTEL,2024-08-20 13:15:00,2024-08-20 13:45:00,2024-08-27 14:15:00,945.95,970.65,X9OR4,49,2.511131666578564,43.684751465337044,1.0,0.17159494394823036,1.0,1.0,0.1701935083310513,0.9924129452572776
JINDALSTEL,2024-11-07 14:15:00,2024-11-07 14:45:00,2024-11-08 10:15:00,947.05,940.85,X9OR4,3,-0.7546644844517113,19.598246274692105,1.0,0.2546132559086611,0.0,1.0,-1.993032781950843,0.6900150210908433
JINDALSTEL,2024-12-05 12:15:00,2024-12-05 13:15:00,2024-12-13 09:15:00,932.2,985.9,X9OR4,52,5.660566402059637,28.238164602681366,1.0,0.25772249492070787,1.0,1.0,1.9674629336950744,0.9859212790389192
JINDALSTEL,2024-12-13 11:45:00,2024-12-13 12:45:00,2024-12-16 09:15:00,993.0,983.5,X9OR4,5,-1.0566968781470292,21.018297106115828,1.0,0.152287641286382,1.0,1.0,2.7854016976649243,0.8845884076526809
JINDALSTEL,2025-05-19 12:45:00,2025-05-19 13:15:00,2025-05-20 11:45:00,973.3,967.5,X9OR4,9,-0.6959108188636551,34.352655795439325,1.0,0.23936825188046038,1.0,1.0,6.752519990673211,1.1722903912665674
JINDALSTEL,2025-07-22 09:15:00,2025-07-22 11:15:00,2025-07-28 10:45:00,968.1,985.1,X9OR4,35,1.656016940398719,20.135058381536687,0.0,0.19904714578935198,1.0,1.0,0.47573002561551725,0.4972012260252342
JINDALSTEL,2025-10-30 12:45:00,2025-10-30 14:15:00,2025-10-30 14:45:00,1070.05,1069.9,X9OR4,1,-0.11401803654033583,10.944507929959114,1.0,0.22193226442964054,1.0,1.0,5.7601207128891385,0.42596126808151397
JINDALSTEL,2026-02-12 10:45:00,2026-02-12 11:15:00,2026-02-13 09:15:00,1195.45,1177.0,X9OR4,8,-1.6433518758626497,28.441379603797674,1.0,0.17637271207997263,1.0,1.0,0.6343467371390243,0.8145380941838181
JINDALSTEL,2026-02-19 12:45:00,2026-02-19 13:15:00,2026-02-19 14:45:00,1221.85,1210.2,X9OR4,3,-1.0534721938044658,17.796943462266448,0.0,0.22345088607493058,1.0,1.0,2.3257687877737077,0.8272979527462658
JINDALSTEL,2026-02-20 09:15:00,2026-02-20 09:45:00,2026-02-20 13:15:00,1219.75,1218.8,X9OR4,7,-0.17788481246157373,25.517713434549876,0.0,0.253978161330902,0.0,1.0,1.1799646601411196,0.8919479682973692
JINDALSTEL,2026-02-27 12:45:00,2026-02-27 13:15:00,2026-02-27 14:45:00,1257.55,1245.1,X9OR4,3,-1.0900202775237602,31.19677233593782,0.0,0.22813447393413103,0.0,1.0,0.3054828864809567,0.8897661313383308
JINDALSTEL,2026-03-12 10:15:00,2026-03-12 10:45:00,2026-03-12 14:45:00,1196.35,1226.5,EOD,8,2.4201655034062015,31.50291712945963,0.0,0.4277511906458745,0.0,0.0,-7.97489411126625,0.9839579013416715
JSWSTEEL,2024-03-26 13:45:00,2024-03-26 14:15:00,2024-03-27 10:15:00,824.55,820.2,X9OR4,4,-0.6275604875386465,12.449584907032003,1.0,0.22041190684441073,1.0,1.0,-0.5432631692396939,0.7299190000864794
JSWSTEEL,2024-04-29 10:15:00,2024-04-30 09:15:00,2024-04-30 09:45:00,902.55,890.5,X9OR4,1,-1.4351060883053521,24.177021232341403,1.0,0.20261787996648842,1.0,1.0,2.349295847760491,0.6517724585753084
JSWSTEEL,2024-09-30 09:15:00,2024-09-30 10:15:00,2024-10-04 14:15:00,1024.2,1033.4,X9OR4,32,0.7982620581917638,32.59024964356012,1.0,0.21271722856774372,1.0,1.0,3.7369335491407307,0.6604911024339911
JSWSTEEL,2024-12-05 11:45:00,2024-12-05 12:15:00,2024-12-09 11:45:00,993.65,998.2,X9OR4,23,0.35790771398380394,28.238164602681366,1.0,0.25772249492070787,1.0,1.0,1.9674629336950744,0.9859212790389192
JSWSTEEL,2025-02-10 12:15:00,2025-02-10 12:45:00,2025-02-10 13:15:00,961.05,957.95,X9OR4,1,-0.4225638624421112,36.06887674842149,0.0,0.22492207352745164,0.0,0.0,2.053196927311207,0.7302720186324697
JSWSTEEL,2025-04-16 12:15:00,2025-04-16 12:45:00,2025-04-16 13:15:00,999.35,995.5,X9OR4,1,-0.4852504127683016,40.237643926215384,1.0,0.22821883123021455,1.0,0.0,3.81856559155338,1.3324271233649347
JSWSTEEL,2025-04-24 11:45:00,2025-04-24 12:15:00,2025-04-25 09:45:00,1037.65,1030.6,X9OR4,7,-0.7794198429142949,29.997408631841836,1.0,0.2022724375859149,1.0,1.0,4.908438568782736,1.344176684338558
JSWSTEEL,2025-05-15 09:15:00,2025-05-15 09:45:00,2025-05-16 12:15:00,1016.45,1023.8,X9OR4,17,0.6231049240001878,23.68348235982333,1.0,0.392322608773232,1.0,1.0,8.05285288142299,1.206103837712561
JSWSTEEL,2025-05-19 10:45:00,2025-05-20 09:15:00,2025-05-20 12:45:00,1031.0,1018.8,X9OR4,7,-1.2833171677982587,27.10491158663462,1.0,0.23932762323134404,1.0,1.0,4.585841273922586,1.1294497789405558
JSWSTEEL,2025-06-10 13:45:00,2025-06-11 09:15:00,2025-06-12 09:15:00,1006.95,1004.2,X9OR4,12,-0.37310194150652964,44.067627560257336,1.0,0.1536472785834821,1.0,1.0,2.1396896007387145,0.6826518088361225
JSWSTEEL,2025-06-11 09:45:00,2025-06-11 11:45:00,2025-06-12 09:15:00,1012.9,1004.2,X9OR4,7,-0.9589199328660215,43.070999221291835,1.0,0.1455784610604146,1.0,1.0,2.1396896007387145,0.6826518088361225
JSWSTEEL,2025-06-26 13:45:00,2025-06-26 14:15:00,2025-06-27 11:45:00,1030.55,1026.35,X9OR4,7,-0.5075493668429524,30.90981093987899,1.0,0.25316491683843706,1.0,1.0,1.9888972476997724,0.6211534375192713
JSWSTEEL,2025-08-20 09:45:00,2025-08-20 10:15:00,2025-08-21 13:15:00,1076.75,1076.8,X9OR4,18,-0.09535639656373769,35.66677822093533,1.0,0.2004044631066973,1.0,1.0,-0.43860407063810447,0.6104197658592309
JSWSTEEL,2025-09-30 09:15:00,2025-09-30 09:45:00,2025-10-01 10:15:00,1138.55,1134.3,X9OR4,13,-0.47328180580562995,38.8388469149144,0.0,0.24051695017858468,0.0,1.0,0.03999833122172447,0.43518098595462584
JSWSTEEL,2025-10-30 14:15:00,2025-10-30 14:45:00,2025-11-03 09:45:00,1209.35,1204.5,X9OR4,14,-0.5010418820027213,10.45486190205332,1.0,0.22468404956173965,1.0,1.0,5.7601207128891385,0.42596126808151397
JSWSTEEL,2025-12-01 13:15:00,2025-12-01 13:45:00,2025-12-02 09:45:00,1165.55,1163.5,X9OR4,4,-0.2758826305177774,14.246110364387114,1.0,0.16844653255597108,1.0,1.0,1.25628525662822,0.4922375660270066
JSWSTEEL,2025-12-24 13:15:00,2025-12-24 13:45:00,2025-12-24 14:15:00,1094.05,1089.6,X9OR4,1,-0.5067455783556553,33.75101145025029,1.0,0.1461619140928138,1.0,1.0,1.1294257655124262,0.527860696448396
JSWSTEEL,2026-01-14 09:45:00,2026-01-14 10:15:00,2026-01-14 14:45:00,1185.55,1182.0,X9OR4,9,-0.3994390789085197,23.800497364483256,0.0,0.3058365275649365,0.0,1.0,-1.133425254041387,0.4960436497116054
JSWSTEEL,2026-02-04 13:45:00,2026-02-05 11:15:00,2026-02-06 10:15:00,1232.55,1224.9,X9OR4,10,-0.7206644760861518,19.104607827077615,1.0,0.2865665976512995,1.0,1.0,-1.8068394156793177,0.842506125434201
KOTAKBANK,2024-05-22 11:15:00,2024-05-22 11:45:00,2024-05-22 13:15:00,1693.95,1695.05,X9OR4,3,-0.03506301838897789,24.321285521498698,1.0,0.20921227921958915,1.0,1.0,1.7250678703661926,0.6317778571818389
KOTAKBANK,2024-07-30 09:15:00,2024-07-30 09:45:00,2024-07-30 10:15:00,1803.45,1796.45,X9OR4,1,-0.488144944412099,37.75580827123573,1.0,0.28858570060236716,1.0,1.0,3.4380649106225736,0.5743939314950408
KOTAKBANK,2024-09-19 09:15:00,2024-09-19 13:45:00,2024-09-24 12:15:00,1866.35,1912.75,X9OR4,33,2.386136040935521,23.161168018237053,1.0,0.24309377358078857,1.0,1.0,2.451944601399325,0.5754087445584775
KOTAKBANK,2025-01-22 09:45:00,2025-01-22 10:15:00,2025-01-22 11:45:00,1905.05,1890.35,X9OR4,3,-0.8716332904648195,20.237215125665564,0.0,0.4353674927978512,0.0,0.0,-3.0681810519952446,0.8213488098421879
KOTAKBANK,2025-01-22 13:15:00,2025-01-22 13:45:00,2025-01-23 13:45:00,1903.2,1903.15,X9OR4,12,-0.10262715426649614,20.237215125665564,0.0,0.4353674927978512,0.0,0.0,-3.0681810519952446,0.8213488098421879
KOTAKBANK,2025-03-20 09:45:00,2025-03-20 10:15:00,2025-03-26 09:45:00,2031.95,2155.45,X9OR4,35,5.977905460272142,38.366867590471024,1.0,0.2892811531405819,0.0,0.0,-0.2260519202290978,0.7205336499345618
KOTAKBANK,2025-04-15 14:45:00,2025-04-16 09:15:00,2025-04-16 13:15:00,2120.45,2115.7,X9OR4,8,-0.3240090546817893,41.15098799247937,1.0,0.28367813469519954,1.0,0.0,3.81856559155338,1.3324271233649347
KOTAKBANK,2025-06-26 11:45:00,2025-06-26 14:15:00,2025-06-27 09:15:00,2205.05,2187.6,X9OR4,2,-0.8913652751638408,30.90981093987899,1.0,0.25316491683843706,1.0,1.0,1.9888972476997724,0.6211534375192713
KOTAKBANK,2025-07-11 13:45:00,2025-07-11 14:45:00,2025-07-15 11:45:00,2224.05,2216.8,X9OR4,6,-0.4259818799037791,29.82317122710263,0.0,0.1720155915935015,1.0,1.0,1.876595317905272,0.5770459838030388
KOTAKBANK,2025-09-11 12:15:00,2025-09-11 13:45:00,2025-09-12 13:15:00,1981.05,1973.4,X9OR4,11,-0.48615885515256374,15.257120583389785,1.0,0.17456714500560147,1.0,1.0,1.5783934374500097,0.5468674765407218
KOTAKBANK,2025-10-09 10:15:00,2025-10-09 10:45:00,2025-10-13 09:45:00,2124.85,2141.0,X9OR4,22,0.6600536508459464,19.394179864940998,1.0,0.234923903613981,1.0,1.0,0.7139556872477248,0.4910575942072006
KOTAKBANK,2025-10-16 09:15:00,2025-10-16 12:45:00,2025-10-20 09:45:00,2187.55,2224.6,X9OR4,18,1.5936755731297443,41.40119469164762,1.0,0.1763813825388413,1.0,1.0,0.3346045349558846,0.5052895773927042
KOTAKBANK,2025-10-23 09:15:00,2025-10-23 09:45:00,2025-10-24 09:15:00,2236.45,2183.9,X9OR4,11,-2.4497060072883245,40.60187410179331,1.0,0.28724882278244274,1.0,1.0,2.6436027208834645,0.5351069617397766
KOTAKBANK,2026-02-11 13:45:00,2026-02-11 14:15:00,2026-02-12 09:45:00,429.95,428.65,X9OR4,3,-0.4023607396208888,32.81640824928975,1.0,0.16854360632840584,1.0,1.0,0.9805967368448965,0.8189954374337779
LT,2024-06-14 14:45:00,2024-06-18 09:15:00,2024-06-20 09:15:00,3708.0,3587.1,X9OR4,12,-3.360517799352753,31.077641587777485,1.0,0.19808171896801224,1.0,1.0,4.739140899944738,1.8589279835752446
LT,2024-07-10 12:15:00,2024-07-11 09:15:00,2024-07-11 11:45:00,3660.0,3634.7,X9OR4,5,-0.7912568306010979,25.843333480807587,1.0,0.23482735146119296,1.0,1.0,4.554508742442143,0.34994075120664236
LT,2024-08-26 09:15:00,2024-08-26 10:15:00,2024-08-28 12:45:00,3617.05,3694.7,X9OR4,29,2.046777069711495,38.68049261067506,1.0,0.179614576406169,1.0,1.0,1.708797341340862,0.995720942967143
LT,2024-08-28 13:45:00,2024-08-29 09:45:00,2024-08-29 13:15:00,3705.0,3691.0,X9OR4,7,-0.4778677462887989,26.78247630369275,1.0,0.16038901335461883,1.0,1.0,0.7846742083602587,0.9306836811869255
LT,2024-09-20 09:15:00,2024-09-20 09:45:00,2024-09-25 12:45:00,3722.65,3782.35,X9OR4,30,1.503696291620212,21.924799178899722,1.0,0.27134614916274696,1.0,1.0,2.4355673024605506,0.5753554707932877
LT,2024-11-27 12:45:00,2024-11-27 13:15:00,2024-11-27 13:45:00,3710.05,3702.15,X9OR4,1,-0.3129351356450746,31.25764630508755,1.0,0.28960227860114374,0.0,1.0,0.05665328817654469,0.9645815151928175
LT,2024-11-28 09:45:00,2024-11-28 10:15:00,2024-11-28 10:45:00,3709.85,3686.85,X9OR4,1,-0.7199711578635255,29.728504439074378,1.0,0.3630590518863831,0.0,1.0,-0.2639779900647121,0.9558404768297363
LT,2025-03-25 13:45:00,2025-03-25 14:15:00,2025-03-25 14:45:00,3465.05,3469.6,X9OR4,1,0.03131123649008605,49.55849791891718,1.0,0.28236247625518535,1.0,1.0,3.252277430409145,0.8290146758619532
LT,2025-04-30 09:15:00,2025-04-30 11:15:00,2025-04-30 12:45:00,3354.95,3331.7,X9OR4,3,-0.7930058570172431,26.52509450031786,1.0,0.2664938902444163,1.0,1.0,3.6152128680386086,1.3447268595273476
LT,2025-05-15 10:15:00,2025-05-15 12:45:00,2025-05-19 11:45:00,3592.05,3598.2,X9OR4,22,0.0712114252307077,28.41403136432523,1.0,0.4880095444563989,1.0,1.0,8.05285288142299,1.206103837712561
LT,2025-05-19 14:45:00,2025-05-20 09:15:00,2025-05-20 11:15:00,3630.0,3601.2,X9OR4,4,-0.8933884297520711,27.10491158663462,1.0,0.23932762323134404,1.0,1.0,4.585841273922586,1.1294497789405558
LT,2025-06-11 10:15:00,2025-06-11 10:45:00,2025-06-12 09:45:00,3688.85,3672.6,X9OR4,10,-0.5405166921940443,42.573869160769924,1.0,0.15112973002227428,1.0,1.0,2.1396896007387145,0.6826518088361225
LT,2025-10-21 13:45:00,2025-10-23 09:15:00,2025-10-24 13:15:00,3895.05,3907.1,X9OR4,20,0.20936701711145497,39.92175342070387,1.0,0.29284430015608337,1.0,1.0,2.6436027208834645,0.5351069617397766
LT,2025-11-18 12:45:00,2025-11-18 13:15:00,2025-11-18 14:45:00,4001.55,3990.6,X9OR4,3,-0.3736439629643581,12.820293595840898,1.0,0.16940855039981473,1.0,1.0,1.6734156895812813,0.4325397522559777
LT,2025-12-16 13:45:00,2025-12-17 09:15:00,2025-12-17 10:15:00,4079.0,4044.0,X9OR4,2,-0.9580534444716842,15.79790895667415,1.0,0.2109302008784483,1.0,1.0,-0.19278685440148324,0.5346906830255627
LT,2026-01-06 09:45:00,2026-01-06 10:15:00,2026-01-06 10:45:00,4182.05,4153.1,X9OR4,1,-0.792244234287008,28.246832490304904,1.0,0.18385505968811355,1.0,1.0,0.24383436626558286,0.48821002687225973
LT,2026-02-20 09:15:00,2026-02-20 09:45:00,2026-02-24 11:15:00,4322.05,4374.9,X9OR4,27,1.1227993660415647,25.517713434549876,0.0,0.253978161330902,0.0,1.0,1.1799646601411196,0.8919479682973692
M&M,2024-05-16 14:15:00,2024-05-16 14:45:00,2024-05-22 10:15:00,2332.05,2493.35,X9OR4,21,6.816661306575748,16.270333027450942,1.0,0.4065567883296808,0.0,1.0,-0.32304060500617515,0.6486776077037555
M&M,2024-05-22 13:15:00,2024-05-22 13:45:00,2024-05-27 09:45:00,2530.05,2558.0,X9OR4,28,1.004721250568163,26.371269151683336,1.0,0.1938524104150552,1.0,1.0,1.7250678703661926,0.6317778571818389
M&M,2024-05-27 11:45:00,2024-05-27 12:15:00,2024-05-27 13:15:00,2574.5,2570.35,X9OR4,2,-0.26119634880559683,57.764451936976144,1.0,0.22456496801468045,1.0,1.0,2.4760704615480966,0.7042885765701734
M&M,2024-06-12 10:15:00,2024-06-12 10:45:00,2024-06-12 11:15:00,2835.35,2824.6,X9OR4,1,-0.4791419048794682,21.912138260279907,1.0,0.2763350074728817,1.0,1.0,5.251520816762056,1.86744876779044
M&M,2024-06-13 09:45:00,2024-06-13 13:15:00,2024-06-18 14:45:00,2828.05,2959.1,X9OR4,27,4.533935043581256,23.971168525133557,1.0,0.24033429100653977,1.0,1.0,4.973926949747165,1.8665831102570738
M&M,2024-09-20 09:15:00,2024-09-20 09:45:00,2024-09-25 11:45:00,2850.7,3057.0,X9OR4,28,7.1368190269056795,21.924799178899722,1.0,0.27134614916274696,1.0,1.0,2.4355673024605506,0.5753554707932877
M&M,2024-09-25 14:15:00,2024-09-25 14:45:00,2024-09-26 09:45:00,3077.05,3057.0,X9OR4,2,-0.7515981215774907,22.622668087001358,1.0,0.19026147230627738,1.0,1.0,3.6879830945029113,0.6428193954228314
M&M,2024-09-26 11:45:00,2024-09-26 12:15:00,2024-09-30 09:15:00,3103.5,3144.4,X9OR4,18,1.217866924440151,34.85172993994318,1.0,0.166553922355522,1.0,1.0,3.7992475599726516,0.6428734560971774
M&M,2024-10-03 09:15:00,2024-10-03 09:45:00,2024-10-03 11:15:00,3137.3,3133.85,X9OR4,3,-0.20996716922195113,38.18393857844152,0.0,0.29843882216324846,1.0,1.0,2.0453079794361395,0.7509039344721997
M&M,2024-11-05 13:45:00,2024-11-05 14:15:00,2024-11-07 09:45:00,2870.0,2875.85,X9OR4,15,0.10383275261323724,28.664872944764717,0.0,0.35068726830459973,0.0,1.0,-3.2279741109867643,0.625061011755748
M&M,2024-11-21 14:15:00,2024-11-22 09:15:00,2024-11-25 13:15:00,2945.05,3051.65,X9OR4,20,3.519632943413521,37.23995580319017,0.0,0.28409046087931056,0.0,0.0,-4.585627047382957,0.7257508086339429
M&M,2024-11-22 09:45:00,2024-11-22 13:15:00,2024-11-25 13:15:00,2964.45,3051.65,X9OR4,12,2.841523722781638,34.13872699951509,0.0,0.333108038652249,0.0,0.0,-4.585627047382957,0.7257508086339429
M&M,2024-12-13 11:45:00,2024-12-16 09:15:00,2024-12-16 09:45:00,3089.4,3060.3,X9OR4,1,-1.0419304719362954,22.088990207972966,1.0,0.20706446981787538,1.0,1.0,5.13284686733817,0.8250365390736614
M&M,2025-01-06 09:45:00,2025-01-06 10:15:00,2025-01-06 10:45:00,3218.05,3120.8,X9OR4,1,-3.122016438526437,28.457447195778514,1.0,0.26785574696363934,0.0,1.0,-2.84781847266804,0.7828782454655915
M&M,2025-02-04 13:45:00,2025-02-04 14:45:00,2025-02-05 09:15:00,3186.8,3163.0,X9OR4,1,-0.8468306765407362,24.79015267608085,1.0,0.3360423548004365,0.0,0.0,-1.4630127664622572,0.733480900059561
M&M,2025-02-04 14:45:00,2025-02-05 09:15:00,2025-02-05 09:45:00,3194.0,3155.7,X9OR4,1,-1.2991233562930553,26.45939914903164,1.0,0.3303367235611597,1.0,1.0,0.21233859208151795,0.825058656533427
M&M,2025-02-05 10:45:00,2025-02-05 11:15:00,2025-02-05 11:45:00,3180.0,3187.3,X9OR4,1,0.12955974842767864,30.1094974379345,1.0,0.3045576038837703,1.0,1.0,0.21233859208151795,0.825058656533427
M&M,2025-04-24 14:15:00,2025-04-24 14:45:00,2025-04-25 09:45:00,2895.15,2852.7,X9OR4,2,-1.5662452722656952,23.19863224315254,1.0,0.1738498261691117,1.0,1.0,4.908438568782736,1.344176684338558
M&M,2025-04-30 09:15:00,2025-04-30 09:45:00,2025-04-30 10:45:00,2936.75,2913.7,X9OR4,2,-0.884881246275651,30.6387587308987,1.0,0.2806638838307169,1.0,1.0,3.6152128680386086,1.3447268595273476
M&M,2025-07-18 14:15:00,2025-07-21 09:45:00,2025-07-23 13:15:00,3200.15,3250.5,X9OR4,31,1.4733637485742825,27.27835460208186,0.0,0.2422355392893034,1.0,1.0,-0.5734218862397444,0.5009092281805941
M&M,2025-07-21 09:45:00,2025-07-21 10:15:00,2025-07-23 13:15:00,3234.35,3250.5,X9OR4,30,0.39932753103405905,26.882385748348263,0.0,0.23291265580164086,1.0,1.0,-0.5734218862397444,0.5009092281805941
M&M,2025-08-14 13:45:00,2025-08-14 14:15:00,2025-08-14 14:45:00,3287.25,3263.5,X9OR4,1,-0.8224884021598601,11.162140367492995,1.0,0.18383988166709586,0.0,1.0,-2.350864580662304,0.578818826782367
M&M,2025-08-18 09:15:00,2025-08-18 09:45:00,2025-08-19 09:15:00,3416.05,3347.2,X9OR4,11,-2.115485721813216,10.372003141569577,1.0,0.1817560746760078,0.0,1.0,-1.9120698025723137,0.5759980307034054
M&M,2025-11-17 09:15:00,2025-11-17 10:45:00,2025-11-18 09:15:00,3718.05,3708.7,X9OR4,9,-0.3514759080701003,21.677634416382542,1.0,0.1965074579220001,1.0,1.0,2.3160259201653988,0.47778160782222395
M&M,2025-12-01 13:15:00,2025-12-01 13:45:00,2025-12-01 14:15:00,3751.05,3745.8,X9OR4,1,-0.23996081097292757,14.246110364387114,1.0,0.16844653255597108,1.0,1.0,1.25628525662822,0.4922375660270066
