gap_pct,first_open_eq_low,first_open_eq_high,first_bullish,first_bearish,bar3_above_vwap,bar6_above_vwap,bar9_above_vwap,rsi_at_bar3,rsi_at_bar6,rsi_at_bar9,ema9_above_ema21_bar6,vol_first3,hi_bar,lo_bar,bars,symbol,session,ret_pct,range_pct,direction
0.118,0,1,0,1,-1,-1,1,37.7,31.7,44.2,0,0,0,70,75,NIFTY50,2025-01-03,-0.852,0.911,dn
0.363,0,1,0,1,-1,1,-1,50.5,47.9,34.5,1,0,0,65,75,NIFTY50,2025-01-21,-1.574,1.919,dn
0.52,0,0,1,0,-1,1,-1,79.8,84.5,79.2,1,0,74,0,75,NIFTY50,2025-01-31,1.018,1.156,up
0.643,0,1,0,1,1,1,-1,77.9,81.9,75.1,1,0,70,16,75,NIFTY50,2025-02-04,0.841,1.444,up
0.032,0,1,0,1,-1,-1,-1,32.6,37.3,33.7,0,0,0,58,75,NIFTY50,2025-02-11,-1.339,1.725,dn
0.335,0,0,0,1,-1,1,1,41.0,47.6,52.4,0,0,0,45,75,NIFTY50,2025-02-14,-0.862,1.554,dn
-0.344,0,0,0,1,-1,-1,1,10.1,9.3,13.2,0,0,0,73,75,NIFTY50,2025-02-28,-1.364,1.54,dn
-0.033,1,0,1,0,1,1,-1,81.1,85.2,73.1,1,0,39,0,75,NIFTY50,2025-03-05,1.24,1.482,up
0.653,0,1,0,1,1,1,1,81.4,76.8,80.1,1,0,74,0,75,NIFTY50,2025-03-18,0.823,1.141,up
0.011,0,0,1,0,1,-1,-1,61.8,63.9,61.5,1,0,45,0,75,NIFTY50,2025-03-21,0.809,1.165,up
0.402,0,1,1,0,-1,1,-1,48.9,44.2,47.3,0,0,2,68,75,NIFTY50,2025-03-26,-0.998,1.202,dn
-6.382,0,0,1,0,1,1,-1,18.8,17.2,18.0,0,0,74,0,75,NIFTY50,2025-04-07,2.204,2.346,up
-0.134,0,1,0,1,1,1,-1,35.2,57.6,52.4,0,0,69,2,75,NIFTY50,2025-04-17,1.863,2.452,up
0.181,0,0,1,0,-1,-1,-1,54.8,32.8,16.7,0,0,0,31,75,NIFTY50,2025-04-25,-1.224,2.131,dn
0.091,0,0,0,1,-1,-1,1,44.0,42.7,52.8,0,0,0,74,75,NIFTY50,2025-05-08,-1.135,1.216,dn
1.587,0,0,1,0,1,1,-1,91.5,87.6,85.7,1,0,72,0,75,NIFTY50,2025-05-12,2.048,2.318,up
-0.226,0,0,1,0,1,-1,-1,30.4,33.5,35.5,0,0,0,73,75,NIFTY50,2025-05-13,-1.088,1.715,dn
0.41,0,1,0,1,-1,1,-1,47.6,38.6,38.7,0,0,62,6,75,NIFTY50,2025-05-15,1.38,2.518,up
0.244,0,0,0,1,-1,-1,1,43.0,35.8,37.9,0,0,0,70,75,NIFTY50,2025-05-20,-1.13,1.363,dn
-0.651,0,0,0,1,1,1,1,46.0,50.9,54.8,0,0,20,0,75,NIFTY50,2025-05-23,0.835,1.197,up
0.389,0,0,0,1,1,1,1,32.7,44.9,41.7,0,0,0,43,75,NIFTY50,2025-06-03,-1.0,1.384,dn
-0.05,0,0,1,0,-1,1,-1,36.0,38.5,35.4,0,0,32,9,75,NIFTY50,2025-06-06,1.017,1.447,up
0.15,0,1,0,1,1,1,-1,63.7,38.7,33.5,0,0,4,58,75,NIFTY50,2025-06-12,-1.226,1.472,dn
-1.541,1,0,1,0,-1,-1,-1,20.9,27.5,31.1,0,0,54,0,75,NIFTY50,2025-06-13,1.073,1.15,up
-0.013,0,0,1,0,-1,-1,1,58.7,45.8,51.5,1,0,59,0,75,NIFTY50,2025-06-16,0.843,1.065,up
0.174,1,0,1,0,-1,1,1,55.5,67.1,61.0,1,0,74,0,75,NIFTY50,2025-06-20,1.178,1.422,up
0.129,1,0,1,0,1,1,-1,78.1,74.4,78.2,1,0,70,0,75,NIFTY50,2025-06-26,1.035,1.209,up
0.135,0,1,0,1,-1,-1,-1,42.3,37.9,36.1,0,0,0,34,75,NIFTY50,2025-07-24,-0.758,0.901,dn
-0.261,1,0,1,0,-1,-1,1,50.4,48.2,53.3,0,0,73,0,75,NIFTY50,2025-07-29,0.897,1.01,up
-0.335,1,0,1,0,-1,-1,-1,48.6,43.5,37.4,1,0,0,71,75,NIFTY50,2025-08-08,-0.788,1.01,dn
0.085,0,0,1,0,1,-1,1,54.8,39.2,53.4,0,0,70,0,75,NIFTY50,2025-08-11,0.782,1.04,up
-0.051,0,0,0,1,-1,-1,1,11.2,20.0,19.0,0,0,0,74,75,NIFTY50,2025-08-22,-0.777,0.9,dn
-0.004,1,0,1,0,1,-1,-1,63.2,61.3,59.2,1,0,69,0,75,NIFTY50,2025-09-01,0.784,0.83,up
1.651,0,1,0,1,1,1,-1,83.2,75.9,72.9,1,0,0,72,75,NIFTY50,2025-09-04,-0.965,1.091,dn
-0.053,1,0,0,1,1,1,-1,61.5,68.8,48.2,1,0,67,1,75,NIFTY50,2025-10-01,0.946,1.064,up
-0.067,1,0,1,0,1,1,1,63.3,68.1,72.8,1,0,70,0,75,NIFTY50,2025-11-26,1.395,1.44,up
-0.154,0,0,1,0,1,1,-1,34.1,43.0,39.6,0,0,0,74,75,NIFTY50,2026-01-08,-0.896,1.05,dn
0.096,0,1,0,1,-1,-1,1,29.0,26.7,35.3,0,0,0,74,75,NIFTY50,2026-01-20,-1.387,1.599,dn
0.07,0,1,0,1,-1,1,1,57.4,54.0,51.5,1,0,3,72,75,NIFTY50,2026-01-23,-1.079,1.262,dn
3.749,0,0,0,1,-1,1,-1,79.3,75.7,66.1,1,0,0,10,75,NIFTY50,2026-02-03,-2.094,2.467,dn
-0.13,0,0,1,0,1,-1,1,54.6,38.2,56.6,0,0,71,0,75,NIFTY50,2026-02-16,1.003,1.258,up
0.235,0,0,0,1,-1,1,1,54.5,55.3,49.4,1,0,0,73,75,NIFTY50,2026-02-19,-1.739,1.891,dn
-0.091,0,1,0,1,-1,-1,-1,31.3,30.8,28.1,0,0,0,70,75,NIFTY50,2026-02-27,-1.132,1.287,dn
-0.328,0,1,0,1,-1,-1,1,47.3,48.2,46.0,0,0,6,72,75,NIFTY50,2026-03-06,-0.758,1.101,dn
-0.097,0,0,1,0,1,1,1,44.6,39.4,34.6,0,0,1,74,75,NIFTY50,2026-03-11,-1.708,1.902,dn
-0.705,0,0,0,1,-1,-1,1,26.9,23.2,23.3,0,0,3,56,75,NIFTY50,2026-03-13,-1.286,1.613,dn
-0.195,0,0,1,0,1,-1,1,56.1,59.0,50.2,1,0,67,20,75,NIFTY50,2026-03-16,0.994,2.363,up
-2.335,1,0,1,0,-1,-1,1,17.3,17.1,21.5,0,0,0,68,69,NIFTY50,2026-03-19,-0.979,1.698,dn
-1.341,0,0,0,1,1,-1,1,19.9,18.2,19.1,0,0,0,47,75,NIFTY50,2026-03-23,-1.453,1.667,dn
0.462,1,0,1,0,1,-1,-1,79.9,79.3,78.3,1,0,39,0,75,NIFTY50,2026-03-25,1.061,1.744,up
0.452,0,0,1,0,1,1,1,70.2,62.2,61.6,1,117375,67,0,75,AARTIIND,2024-04-01,2.849,3.531,up
4.66,0,0,1,0,1,-1,1,88.4,72.5,74.7,1,333668,74,0,75,AARTIIND,2024-04-12,2.704,3.107,up
0.388,0,0,1,0,-1,1,1,57.8,61.1,75.2,1,74513,26,0,75,AARTIIND,2024-04-23,2.573,3.829,up
-0.154,0,0,0,1,-1,-1,-1,39.9,38.9,37.6,0,60633,0,48,75,AARTIIND,2024-05-07,-3.519,5.148,dn
-0.028,0,0,0,1,-1,-1,1,27.2,36.2,39.7,0,65482,0,72,75,AARTIIND,2024-05-09,-5.7,6.606,dn
0.65,0,0,0,1,-1,-1,-1,33.3,28.6,28.8,0,107424,0,74,75,AARTIIND,2024-05-14,-3.186,3.527,dn
-0.291,0,0,0,1,1,-1,-1,34.7,34.0,29.3,0,373786,0,17,75,AARTIIND,2024-05-15,-4.415,4.977,dn
-2.776,1,0,1,0,1,1,1,35.8,44.1,59.8,0,831072,43,0,75,AARTIIND,2024-05-16,3.799,5.041,up
1.282,1,0,1,0,-1,-1,-1,71.8,64.7,63.9,1,1515417,2,69,75,AARTIIND,2024-05-24,-2.398,5.825,dn
-0.088,0,1,0,1,-1,-1,1,15.2,31.1,43.1,0,224656,0,38,75,AARTIIND,2024-06-04,-4.088,9.92,dn
1.89,0,1,0,1,-1,1,-1,57.8,66.0,58.3,1,94395,61,4,75,AARTIIND,2024-06-10,2.372,5.912,up
0.059,0,0,0,1,1,1,1,58.5,56.1,69.3,1,55822,60,1,75,AARTIIND,2024-06-20,4.291,5.687,up
-0.226,0,0,0,1,1,1,1,48.3,55.5,65.1,1,59539,69,0,75,AARTIIND,2024-07-01,2.859,3.53,up
0.0,0,0,0,1,-1,-1,-1,38.1,28.7,23.8,0,44451,0,74,75,AARTIIND,2024-07-19,-4.689,5.222,dn
-1.58,1,0,1,0,1,1,1,37.7,54.3,55.1,0,94387,69,0,75,AARTIIND,2024-07-22,5.393,5.999,up
0.014,0,0,0,1,-1,-1,-1,41.5,42.4,28.6,0,52685,46,10,75,AARTIIND,2024-07-30,3.762,5.202,up
-2.304,1,0,1,0,1,1,1,40.6,48.7,49.2,0,181647,5,25,75,AARTIIND,2024-08-05,-2.358,5.125,dn
1.53,0,1,0,1,1,1,1,54.5,60.3,62.0,1,135016,74,1,75,AARTIIND,2024-08-07,3.425,4.712,up
2.273,0,1,0,1,-1,-1,-1,64.4,34.8,36.8,1,938955,0,74,75,AARTIIND,2024-08-12,-4.052,4.392,dn
-2.452,0,1,0,1,-1,-1,-1,4.6,9.9,8.5,0,1918999,0,31,75,AARTIIND,2024-08-13,-13.198,15.398,dn
0.394,0,0,0,1,-1,-1,1,32.6,27.9,44.1,0,1069889,0,30,75,AARTIIND,2024-08-14,-3.951,5.201,dn
-0.168,0,0,0,1,-1,-1,-1,20.4,29.6,23.6,0,370228,0,69,75,AARTIIND,2024-09-11,-3.948,4.461,dn
0.217,0,0,0,1,1,1,1,57.2,66.3,63.0,1,104352,51,0,75,AARTIIND,2024-09-24,2.378,3.038,up
0.127,0,0,1,0,-1,-1,-1,44.1,32.1,25.2,0,103021,0,61,75,AARTIIND,2024-10-07,-3.834,5.372,dn
-1.006,1,0,1,0,1,1,1,56.6,64.1,61.2,1,111609,22,0,75,AARTIIND,2024-10-08,2.498,2.84,up
0.187,0,0,0,1,-1,-1,-1,37.7,24.6,24.8,0,39741,0,74,75,AARTIIND,2024-10-17,-2.836,3.405,dn
0.239,0,0,0,1,-1,-1,1,32.8,34.7,48.2,0,63717,0,74,75,AARTIIND,2024-10-21,-3.1,3.92,dn
0.394,0,0,0,1,-1,-1,-1,23.4,35.5,28.0,0,107125,0,73,75,AARTIIND,2024-10-22,-4.176,5.088,dn
-0.188,0,0,0,1,-1,-1,-1,29.5,23.1,18.9,0,70197,0,18,75,AARTIIND,2024-10-25,-3.069,5.307,dn
0.102,0,0,0,1,-1,-1,1,47.1,43.2,55.3,0,109731,66,6,75,AARTIIND,2024-10-28,4.347,5.929,up
0.117,0,0,1,0,1,1,1,73.7,80.5,79.7,1,72777,5,0,12,AARTIIND,2024-11-01,2.478,3.19,up
0.583,0,0,0,1,1,-1,-1,39.3,39.8,40.4,0,184552,0,73,75,AARTIIND,2024-11-08,-8.571,8.977,dn
-3.938,0,0,0,1,1,1,-1,22.2,29.7,22.9,0,4619221,0,11,75,AARTIIND,2024-11-11,-3.396,6.814,dn
1.479,0,1,0,1,-1,-1,-1,45.4,38.5,42.9,0,177798,0,70,75,AARTIIND,2024-11-13,-3.531,4.439,dn
-0.291,0,0,1,0,1,1,1,53.4,53.1,60.9,1,187232,74,0,75,AARTIIND,2024-11-14,2.552,3.042,up
0.481,0,0,1,0,-1,-1,-1,61.4,50.6,41.8,1,138622,2,70,75,AARTIIND,2024-12-20,-2.993,5.111,dn
0.178,0,1,0,1,-1,-1,-1,25.2,37.1,41.0,0,75195,0,65,75,AARTIIND,2025-01-06,-3.848,4.513,dn
0.151,0,0,1,0,1,-1,-1,80.5,54.8,52.2,1,845983,55,0,75,AARTIIND,2025-01-09,4.052,4.893,up
0.363,0,0,0,1,-1,-1,-1,19.7,25.9,25.5,0,265353,0,37,75,AARTIIND,2025-01-22,-3.434,6.165,dn
-1.136,0,1,0,1,-1,-1,-1,23.6,21.6,16.1,0,133925,0,74,75,AARTIIND,2025-01-27,-4.253,4.506,dn
0.488,0,0,1,0,1,1,1,69.3,70.0,76.8,1,143622,73,0,75,AARTIIND,2025-01-29,3.762,5.109,up
1.982,0,0,0,1,1,1,1,76.6,76.0,73.2,1,80792,55,31,75,AARTIIND,2025-02-01,2.747,5.528,up
0.0,0,0,0,1,1,1,1,55.3,63.1,53.6,1,78087,67,1,75,AARTIIND,2025-02-05,2.396,3.516,up
0.614,0,0,0,1,-1,-1,-1,31.7,29.9,28.7,0,102864,0,47,75,AARTIIND,2025-02-10,-2.538,3.47,dn
0.209,0,0,0,1,-1,-1,-1,27.3,36.2,32.1,0,87571,0,74,75,AARTIIND,2025-02-11,-3.662,4.408,dn
-0.158,0,0,1,0,-1,-1,1,45.8,44.8,48.6,0,67450,0,73,75,AARTIIND,2025-02-13,-2.432,3.246,dn
-0.012,0,0,0,1,-1,-1,-1,26.8,29.4,35.2,0,119480,0,59,75,AARTIIND,2025-02-14,-3.919,5.357,dn
-1.023,0,1,0,1,-1,1,-1,30.4,39.0,37.6,0,162188,1,59,75,AARTIIND,2025-02-28,-3.699,4.681,dn
0.091,0,0,1,0,1,1,1,73.9,76.4,70.6,1,137248,74,0,75,AARTIIND,2025-03-05,5.093,5.249,up
0.099,0,0,1,0,1,1,-1,56.1,58.3,48.7,1,137280,22,74,75,AARTIIND,2025-03-10,-4.024,6.227,dn
0.722,0,0,0,1,-1,-1,-1,42.2,42.9,33.2,0,120101,0,74,75,AARTIIND,2025-03-25,-3.465,3.781,dn
-0.363,0,0,0,1,-1,-1,-1,33.2,25.5,20.0,0,260038,0,65,75,AARTIIND,2025-04-04,-5.885,7.115,dn
2.571,0,0,0,1,1,1,1,80.1,78.2,67.2,1,100774,74,0,75,AARTIIND,2025-04-11,5.462,6.62,up
0.207,0,0,1,0,-1,1,1,66.2,74.4,80.7,1,186899,12,0,75,AARTIIND,2025-04-15,3.016,3.97,up
0.305,0,0,0,1,-1,-1,-1,17.4,14.7,9.8,0,247621,0,26,75,AARTIIND,2025-04-25,-3.428,6.236,dn
-1.058,0,0,0,1,1,1,-1,40.3,41.6,38.7,0,64675,0,74,75,AARTIIND,2025-04-30,-2.442,2.802,dn
0.211,0,0,0,1,1,1,1,60.9,73.6,69.4,1,115781,74,0,75,AARTIIND,2025-05-05,5.918,6.528,up
0.266,0,0,0,1,1,1,-1,66.5,56.5,51.5,1,275739,0,74,75,AARTIIND,2025-05-06,-4.348,4.613,dn
5.768,0,0,1,0,1,1,1,79.6,78.6,80.9,1,323356,19,74,75,AARTIIND,2025-05-08,-3.305,6.577,dn
0.042,0,0,1,0,1,1,1,80.6,73.9,68.2,1,623658,44,0,75,AARTIIND,2025-05-19,2.728,4.056,up
0.492,0,0,0,1,1,-1,-1,64.9,48.4,43.1,1,157818,4,73,75,AARTIIND,2025-05-20,-3.286,4.571,dn
-0.085,0,0,1,0,-1,-1,-1,39.2,35.5,29.4,0,57821,74,8,75,AARTIIND,2025-05-27,2.658,3.737,up
1.913,0,0,1,0,-1,-1,-1,65.5,61.5,60.2,1,1272955,0,54,75,AARTIIND,2025-05-28,-2.582,3.867,dn
-0.468,0,0,1,0,1,1,-1,58.9,59.5,49.1,1,259935,6,74,75,AARTIIND,2025-06-19,-2.606,4.318,dn
-1.739,0,0,1,0,1,1,1,50.6,54.9,54.8,1,57576,44,0,75,AARTIIND,2025-06-23,2.46,2.736,up
2.412,0,0,1,0,1,1,1,87.7,87.9,83.7,1,91634,20,0,75,AARTIIND,2025-06-25,3.319,3.922,up
0.656,0,1,0,1,-1,-1,-1,15.1,10.9,15.9,0,235647,0,69,75,AARTIIND,2025-07-22,-4.709,5.237,dn
0.093,0,0,1,0,1,1,1,76.4,76.3,73.3,1,273380,46,0,75,AARTIIND,2025-07-29,3.054,3.648,up
-1.124,0,0,0,1,-1,-1,-1,11.2,9.0,7.2,0,212918,0,74,75,AARTIIND,2025-07-31,-5.08,6.001,dn
0.258,0,0,0,1,-1,-1,-1,38.9,43.0,39.3,0,165584,5,58,75,AARTIIND,2025-08-04,-2.821,5.188,dn
-0.038,0,0,0,1,-1,-1,-1,50.2,37.0,36.8,0,168835,0,74,75,AARTIIND,2025-08-05,-3.295,4.129,dn
-0.038,0,1,0,1,-1,1,1,35.3,43.6,49.2,0,94826,0,73,75,AARTIIND,2025-08-21,-3.034,3.783,dn
-0.013,0,0,0,1,1,1,1,72.3,77.3,88.1,1,65726,26,1,75,AARTIIND,2025-09-08,3.257,4.713,up
-0.249,0,0,1,0,1,1,-1,82.4,82.6,60.0,1,39702,13,0,75,AARTIIND,2025-11-03,2.421,3.448,up
0.84,0,0,0,1,-1,-1,-1,11.4,19.7,20.8,0,87465,0,74,75,AARTIIND,2025-12-08,-3.838,4.617,dn
2.254,0,0,1,0,1,1,-1,80.0,79.9,68.1,1,1580510,26,0,75,AARTIIND,2025-12-15,3.623,6.102,up
0.093,0,1,0,1,-1,-1,-1,41.7,47.4,47.7,0,15236,6,74,75,AARTIIND,2026-01-08,-2.368,2.434,dn
-0.014,0,1,0,1,1,1,1,61.3,56.0,56.6,1,53180,24,1,75,AARTIIND,2026-01-30,4.761,7.352,up
-0.272,0,0,0,1,1,1,1,37.7,44.3,45.2,0,86957,70,2,75,AARTIIND,2026-02-02,2.459,3.893,up
14.587,0,0,1,0,-1,-1,-1,83.3,83.8,78.3,1,1143753,0,0,75,AARTIIND,2026-02-04,2.723,5.003,up
-0.397,0,0,0,1,-1,-1,-1,38.6,41.8,40.8,0,301369,0,5,75,AARTIIND,2026-02-06,-2.416,3.391,dn
1.953,0,0,1,0,-1,-1,-1,69.1,57.9,54.5,1,226670,72,0,75,AARTIIND,2026-02-09,4.478,6.405,up
-8.772,1,0,1,0,1,1,1,43.1,44.4,41.6,0,217974,4,0,75,AARTIIND,2026-03-02,3.906,8.233,up
-2.152,0,0,0,1,-1,-1,-1,15.2,27.4,19.5,0,156906,0,74,75,AARTIIND,2026-03-04,-3.499,6.549,dn
0.89,0,0,0,1,-1,1,1,66.0,74.4,70.3,1,48072,65,0,75,AARTIIND,2026-03-10,3.227,3.856,up
0.221,0,1,0,1,1,1,1,54.9,58.4,59.1,1,73671,36,0,75,AARTIIND,2026-03-12,3.698,8.477,up
0.46,0,1,0,1,-1,-1,-1,30.0,21.7,19.0,0,81354,0,74,75,AARTIIND,2026-03-13,-6.15,6.407,dn
-1.923,0,1,0,1,1,-1,-1,28.8,26.5,25.4,0,71479,0,72,75,AARTIIND,2026-03-19,-2.829,3.651,dn
0.326,0,0,1,0,1,1,1,60.3,63.3,58.9,1,47029,58,0,75,AARTIIND,2026-03-20,3.083,4.094,up
2.003,0,0,1,0,1,1,1,76.6,79.9,83.0,1,23081,72,0,75,AAVAS,2024-04-01,6.197,7.803,up
2.726,0,0,1,0,1,1,1,77.0,74.5,73.7,1,758269,66,0,75,AAVAS,2024-04-05,6.311,8.668,up
0.191,0,0,0,1,-1,-1,-1,22.6,22.9,21.8,0,58017,0,58,75,AAVAS,2024-04-09,-2.34,4.09,dn
0.194,1,0,1,0,1,1,1,73.5,77.0,81.8,1,33133,22,0,75,AAVAS,2024-04-23,3.587,4.903,up
-0.192,1,0,1,0,-1,-1,-1,43.9,41.1,38.4,0,17420,74,19,75,AAVAS,2024-05-07,2.436,3.569,up
0.468,0,0,1,0,1,-1,-1,73.9,49.5,50.5,1,24183,1,72,75,AAVAS,2024-05-09,-2.241,5.656,dn
-0.85,0,0,1,0,1,1,1,54.6,56.8,55.8,1,18116,74,0,75,AAVAS,2024-05-10,3.495,6.726,up
1.861,0,1,0,1,-1,-1,-1,36.7,31.1,32.7,0,7530,0,66,75,AAVAS,2024-05-14,-3.069,3.604,dn
0.128,0,0,1,0,1,-1,-1,58.4,46.6,47.1,1,6423,74,0,75,AAVAS,2024-05-31,3.898,4.214,up
2.854,0,0,0,1,1,-1,-1,80.6,68.5,69.0,1,25758,0,74,75,AAVAS,2024-06-03,-2.655,4.06,dn
-1.637,0,0,0,1,-1,-1,1,19.4,28.6,44.7,0,23637,0,38,75,AAVAS,2024-06-04,-3.831,9.864,dn
3.201,0,0,1,0,1,-1,1,75.2,73.2,73.6,1,59221,0,0,75,AAVAS,2024-06-06,2.561,4.467,up
0.141,0,0,0,1,1,1,1,57.7,66.6,69.1,1,11446,48,0,75,AAVAS,2024-06-07,2.916,5.161,up
2.151,0,0,1,0,-1,1,1,62.1,71.2,81.3,1,86784,12,0,75,AAVAS,2024-06-11,4.998,8.66,up
0.468,0,0,0,1,-1,-1,-1,39.9,33.5,39.0,0,33824,0,64,75,AAVAS,2024-06-20,-2.47,3.887,dn
2.205,0,1,0,1,-1,-1,1,43.4,53.4,56.8,1,33117,0,59,75,AAVAS,2024-06-24,-2.83,3.189,dn
-0.124,0,0,0,1,-1,-1,-1,12.4,25.9,22.2,0,46740,0,52,75,AAVAS,2024-07-04,-3.394,4.465,dn
0.608,0,1,0,1,1,1,1,45.5,50.0,45.9,0,11680,51,1,75,AAVAS,2024-07-22,2.658,4.749,up
-2.397,1,0,1,0,1,1,-1,40.3,35.2,28.4,0,12935,71,0,75,AAVAS,2024-07-25,2.959,4.994,up
1.95,0,1,0,1,-1,-1,-1,35.1,39.5,38.2,0,35500,0,73,75,AAVAS,2024-07-29,-2.645,2.927,dn
0.403,0,1,0,1,-1,1,1,53.4,62.7,56.4,1,24175,12,74,75,AAVAS,2024-08-13,-2.36,3.333,dn
0.312,0,0,0,1,1,-1,1,67.4,60.6,60.1,1,9587,73,0,75,AAVAS,2024-09-05,3.65,4.506,up
0.182,0,0,0,1,-1,-1,-1,36.5,40.7,40.6,0,12461,0,73,75,AAVAS,2024-09-11,-3.497,3.945,dn
0.736,0,0,0,1,-1,-1,-1,47.3,53.0,39.6,1,22484,0,72,75,AAVAS,2024-09-16,-2.826,3.811,dn
0.767,0,1,0,1,1,-1,1,47.0,47.1,51.4,0,7040,0,72,75,AAVAS,2024-09-27,-3.531,4.953,dn
-5.522,0,0,1,0,1,1,1,20.0,42.3,42.8,0,19389,29,3,75,AAVAS,2024-10-04,2.178,4.37,up
-0.011,0,0,0,1,1,1,-1,42.9,44.8,34.9,0,18922,0,22,75,AAVAS,2024-10-07,-3.242,5.374,dn
-0.063,0,0,1,0,-1,-1,-1,53.9,45.4,43.2,0,13747,73,5,75,AAVAS,2024-10-15,2.487,3.278,up
-1.802,1,0,1,0,1,1,1,62.1,61.2,71.1,1,15072,9,0,75,AAVAS,2024-10-23,2.58,4.016,up
-1.387,1,0,1,0,1,1,1,73.1,67.8,62.9,1,7136,5,0,75,AAVAS,2024-10-30,2.193,3.037,up
0.318,0,0,0,1,-1,-1,-1,36.9,40.9,38.7,0,45430,0,17,75,AAVAS,2024-11-08,-3.18,4.643,dn
-0.993,0,0,1,0,-1,-1,1,18.1,22.6,29.2,0,131507,66,3,75,AAVAS,2025-03-11,3.294,6.412,up
0.0,0,0,0,1,1,1,1,50.0,47.8,51.3,0,9980,57,2,75,AAVAS,2025-03-19,2.564,4.292,up
0.248,0,1,0,1,1,-1,-1,35.8,32.2,29.3,0,21662,0,12,75,AAVAS,2025-03-25,-2.417,3.077,dn
0.036,0,0,1,0,1,1,1,65.6,65.9,68.6,1,14737,27,0,75,AAVAS,2025-03-26,2.69,4.754,up
-0.739,0,0,1,0,1,-1,1,45.3,37.1,47.6,0,26977,71,0,75,AAVAS,2025-03-27,4.511,5.927,up
-19.895,1,0,1,0,1,1,1,39.2,38.6,38.1,0,69336,74,0,75,AAVAS,2025-04-07,20.95,20.953,up
0.242,0,0,1,0,-1,-1,-1,71.7,67.1,69.4,1,21011,44,5,75,AAVAS,2025-04-08,2.815,3.594,up
7.248,0,0,0,1,1,1,1,89.6,88.3,87.7,1,31415,15,0,75,AAVAS,2025-04-22,2.363,3.988,up
0.131,0,0,0,1,-1,1,-1,37.0,40.3,31.6,0,24808,0,71,75,AAVAS,2025-04-23,-4.031,6.49,dn
0.285,0,0,0,1,1,-1,-1,30.3,24.6,27.0,0,82336,74,2,75,AAVAS,2025-04-25,-2.844,7.867,dn
-0.102,0,0,0,1,-1,-1,-1,43.1,48.2,45.4,0,33020,0,72,75,AAVAS,2025-04-28,-2.803,3.838,dn
0.035,0,0,0,1,-1,1,-1,23.8,35.6,28.5,0,19741,0,50,75,AAVAS,2025-04-30,-3.224,3.741,dn
0.208,0,0,0,1,-1,-1,1,20.7,23.2,35.1,0,18271,0,52,75,AAVAS,2025-05-02,-4.614,5.873,dn
0.555,1,0,1,0,-1,-1,-1,56.4,46.4,42.6,1,20313,0,70,75,AAVAS,2025-05-06,-2.152,5.596,dn
1.359,0,0,0,1,1,1,1,57.0,56.3,60.3,1,12384,5,74,75,AAVAS,2025-05-08,-2.176,4.012,dn
2.548,0,0,1,0,1,1,1,89.5,79.0,73.7,1,24389,69,0,75,AAVAS,2025-05-12,5.364,8.323,up
0.482,0,1,0,1,-1,-1,-1,31.1,35.6,36.2,0,18692,0,57,75,AAVAS,2025-05-13,-4.0,4.427,dn
-0.496,1,0,1,0,-1,-1,1,39.5,47.3,56.9,0,5622,61,0,75,AAVAS,2025-06-06,6.371,7.224,up
0.15,0,0,0,1,1,1,-1,39.2,40.4,39.3,0,9330,0,64,75,AAVAS,2025-06-10,-2.214,3.101,dn
-0.005,1,0,1,0,-1,-1,-1,42.4,40.6,37.0,0,3647,0,65,75,AAVAS,2025-06-11,-2.422,4.132,dn
1.244,0,0,0,1,-1,-1,1,41.6,37.4,52.3,0,10151,0,59,75,AAVAS,2025-06-12,-2.377,3.52,dn
-2.052,1,0,1,0,-1,1,1,37.2,42.0,47.2,0,11025,74,0,75,AAVAS,2025-06-13,3.631,3.966,up
0.319,0,0,1,0,-1,1,1,37.1,62.7,57.6,0,11050,42,1,75,AAVAS,2025-06-26,2.966,6.223,up
0.211,0,0,0,1,1,1,1,57.9,63.7,60.9,1,12829,74,1,75,AAVAS,2025-06-27,3.136,3.913,up
-0.349,0,0,1,0,1,-1,1,89.5,73.3,73.2,1,30267,8,0,75,AAVAS,2025-06-30,4.202,7.919,up
0.485,0,0,0,1,1,1,1,63.7,60.1,54.0,1,34120,4,64,75,AAVAS,2025-07-01,-2.25,4.73,dn
-2.16,0,1,0,1,-1,1,-1,20.0,27.0,20.9,0,11198,0,73,75,AAVAS,2025-07-03,-3.187,3.387,dn
0.207,0,0,1,0,1,1,1,82.7,73.5,67.6,1,21287,32,0,75,AAVAS,2025-07-08,4.132,8.514,up
-1.568,0,0,1,0,-1,-1,-1,31.2,30.0,35.0,0,8612,72,49,75,AAVAS,2025-07-11,2.724,7.379,up
0.25,0,0,0,1,-1,-1,-1,16.8,26.1,30.0,0,11488,0,18,75,AAVAS,2025-07-29,-2.52,4.68,dn
-0.766,0,0,1,0,1,-1,1,40.8,34.8,42.4,0,16964,74,5,75,AAVAS,2025-08-04,2.239,3.629,up
1.151,0,0,0,1,-1,-1,-1,49.4,49.3,52.7,1,13251,0,62,75,AAVAS,2025-08-13,-3.448,4.305,dn
0.362,0,0,0,1,-1,-1,-1,19.3,21.4,25.2,0,10927,0,73,75,AAVAS,2025-08-21,-3.018,3.905,dn
0.196,0,1,0,1,-1,-1,1,16.8,31.5,41.9,0,16557,0,73,75,AAVAS,2025-08-26,-3.403,4.493,dn
0.171,0,1,0,1,-1,-1,1,16.4,23.1,33.2,0,20570,0,4,75,AAVAS,2025-08-28,-2.353,3.043,dn
