variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,COALINDIA,2024-12-19,SHORT,2024-12-19T11:35:00,382.70,383.44,381.96,783,0.74,3.13,2024-12-19T12:10:00,381.96,TARGET,581.66,132.61
baseline,COALINDIA,2024-12-23,SHORT,2024-12-23T11:35:00,377.40,378.02,376.77,794,0.62,2.58,2024-12-23T12:00:00,378.02,STOP,-496.25,-946.11
baseline,COALINDIA,2024-12-26,SHORT,2024-12-26T11:35:00,378.95,379.59,378.31,791,0.64,2.23,2024-12-26T11:50:00,379.59,STOP,-508.50,-958.51
baseline,COALINDIA,2024-12-27,LONG,2024-12-27T11:40:00,374.70,373.91,375.49,800,0.79,-2.07,2024-12-27T12:00:00,373.91,STOP,-628.57,-1077.74
baseline,COALINDIA,2024-12-30,LONG,2024-12-30T13:00:00,369.00,368.39,369.61,813,0.61,-2.40,2024-12-30T13:05:00,369.61,TARGET,499.41,49.04
baseline,COALINDIA,2024-12-31,SHORT,2024-12-31T12:30:00,371.65,372.67,370.63,807,1.02,2.77,2024-12-31T12:50:00,372.67,STOP,-824.29,-1274.79
baseline,COALINDIA,2025-01-01,SHORT,2025-01-01T12:10:00,376.35,377.00,375.70,797,0.65,2.06,2025-01-01T12:20:00,377.00,STOP,-515.20,-965.52
baseline,COALINDIA,2025-01-02,LONG,2025-01-02T11:40:00,375.05,374.25,375.85,799,0.80,-2.23,2025-01-02T11:50:00,374.25,STOP,-636.35,-1085.37
baseline,COALINDIA,2025-01-03,SHORT,2025-01-03T11:35:00,384.65,385.49,383.81,779,0.84,2.92,2025-01-03T11:40:00,383.81,TARGET,656.59,207.61
baseline,COALINDIA,2025-01-06,LONG,2025-01-06T11:35:00,374.55,373.58,375.52,800,0.97,-2.41,2025-01-06T11:40:00,373.58,STOP,-777.14,-1226.02
baseline,COALINDIA,2025-01-07,LONG,2025-01-07T12:10:00,368.15,367.47,368.83,814,0.68,-2.61,2025-01-07T12:15:00,367.47,STOP,-552.36,-1001.45
baseline,COALINDIA,2025-01-08,SHORT,2025-01-08T12:55:00,369.55,370.36,368.74,811,0.81,2.23,2025-01-08T13:05:00,368.74,TARGET,660.39,211.32
baseline,COALINDIA,2025-01-09,LONG,2025-01-09T11:35:00,364.65,363.96,365.34,822,0.69,-2.44,2025-01-09T11:40:00,363.96,STOP,-563.66,-1012.85
baseline,COALINDIA,2025-01-10,SHORT,2025-01-10T11:35:00,362.60,363.66,361.54,827,1.06,3.04,2025-01-10T11:40:00,361.54,TARGET,880.16,431.02
baseline,COALINDIA,2025-01-14,SHORT,2025-01-14T12:45:00,357.65,358.21,357.09,838,0.56,2.21,2025-01-14T13:05:00,358.21,STOP,-472.87,-922.79
baseline,COALINDIA,2025-01-15,SHORT,2025-01-15T11:35:00,370.30,371.29,369.31,810,0.99,2.44,2025-01-15T11:40:00,371.29,STOP,-804.21,-1254.73
baseline,COALINDIA,2025-01-16,SHORT,2025-01-16T11:35:00,369.80,370.47,369.13,811,0.67,2.37,2025-01-16T11:40:00,369.13,TARGET,541.63,92.18
baseline,COALINDIA,2025-01-17,SHORT,2025-01-17T11:35:00,376.35,377.22,375.48,797,0.87,2.38,2025-01-17T11:40:00,375.48,TARGET,694.53,245.12
baseline,COALINDIA,2025-01-22,LONG,2025-01-22T12:00:00,365.50,364.52,366.48,820,0.97,-2.66,2025-01-22T12:15:00,366.48,TARGET,799.50,349.34
baseline,COALINDIA,2025-01-23,SHORT,2025-01-23T11:35:00,374.00,374.69,373.31,802,0.69,3.58,2025-01-23T11:40:00,373.31,TARGET,552.81,103.30
baseline,COALINDIA,2025-01-24,LONG,2025-01-24T12:40:00,374.05,373.25,374.85,802,0.80,-3.64,2025-01-24T13:05:00,373.25,STOP,-638.74,-1088.24
baseline,COALINDIA,2025-01-27,LONG,2025-01-27T11:35:00,365.70,364.48,366.92,820,1.22,-3.25,2025-01-27T11:40:00,364.48,STOP,-1004.50,-1453.56
baseline,COALINDIA,2025-01-28,SHORT,2025-01-28T12:10:00,363.55,364.46,362.64,825,0.91,2.21,2025-01-28T12:20:00,362.64,TARGET,748.39,299.06
baseline,COALINDIA,2025-01-30,SHORT,2025-01-30T11:35:00,376.65,377.38,375.92,796,0.73,3.37,2025-01-30T12:15:00,375.92,TARGET,582.79,133.50
baseline,COALINDIA,2025-01-31,SHORT,2025-01-31T11:35:00,373.85,374.55,373.15,802,0.70,4.70,2025-01-31T11:45:00,374.55,STOP,-564.26,-1014.43
baseline,COALINDIA,2025-02-01,LONG,2025-02-01T11:50:00,378.05,376.17,379.93,793,1.88,-3.40,2025-02-01T12:00:00,379.93,TARGET,1492.54,1041.73
baseline,COALINDIA,2025-02-03,LONG,2025-02-03T12:45:00,359.90,359.03,360.77,833,0.87,-2.06,2025-02-03T12:50:00,360.77,TARGET,722.92,272.69
baseline,COALINDIA,2025-02-04,LONG,2025-02-04T13:50:00,365.95,365.35,366.55,819,0.60,-2.06,2025-02-04T14:00:00,366.55,TARGET,488.48,38.54
baseline,COALINDIA,2025-02-05,SHORT,2025-02-05T11:35:00,374.60,375.33,373.87,800,0.73,2.78,2025-02-05T11:40:00,373.87,TARGET,585.71,136.63
baseline,COALINDIA,2025-02-07,SHORT,2025-02-07T11:35:00,371.25,372.06,370.44,808,0.81,2.44,2025-02-07T11:55:00,372.06,STOP,-657.94,-1108.39
baseline,COALINDIA,2025-02-10,LONG,2025-02-10T11:35:00,360.85,360.15,361.55,831,0.70,-3.03,2025-02-10T11:45:00,361.55,TARGET,581.70,131.46
baseline,COALINDIA,2025-02-11,LONG,2025-02-11T13:00:00,352.55,351.92,353.18,850,0.63,-2.98,2025-02-11T13:05:00,351.92,STOP,-537.32,-986.42
baseline,COALINDIA,2025-02-12,SHORT,2025-02-12T11:35:00,348.70,349.91,347.49,860,1.21,2.33,2025-02-12T11:40:00,349.91,STOP,-1038.14,-1488.74
baseline,COALINDIA,2025-02-13,SHORT,2025-02-13T11:35:00,355.25,355.94,354.56,844,0.69,2.64,2025-02-13T11:40:00,355.94,STOP,-578.74,-1028.92
baseline,COALINDIA,2025-02-17,SHORT,2025-02-17T12:50:00,348.30,349.11,347.49,861,0.81,2.04,2025-02-17T12:55:00,349.11,STOP,-698.03,-1148.38
baseline,COALINDIA,2025-02-18,SHORT,2025-02-18T11:40:00,348.95,349.71,348.19,859,0.76,1.99,2025-02-18T11:55:00,348.19,TARGET,650.39,201.25
baseline,COALINDIA,2025-02-19,LONG,2025-02-19T13:50:00,352.30,351.73,352.87,851,0.57,-1.87,2025-02-19T14:10:00,352.87,TARGET,486.29,36.21
baseline,COALINDIA,2025-02-20,SHORT,2025-02-20T11:35:00,355.10,355.71,354.49,844,0.61,2.52,2025-02-20T11:45:00,355.71,STOP,-515.44,-965.39
baseline,COALINDIA,2025-02-21,SHORT,2025-02-21T12:35:00,360.50,361.33,359.67,832,0.83,1.83,2025-02-21T12:50:00,359.67,TARGET,692.34,242.96
baseline,COALINDIA,2025-02-27,LONG,2025-02-27T11:35:00,348.30,347.82,348.78,861,0.48,-1.93,2025-02-27T11:55:00,347.82,STOP,-408.98,-858.50
baseline,COALINDIA,2025-02-28,LONG,2025-02-28T12:40:00,359.00,358.14,359.86,835,0.86,-4.00,2025-02-28T12:50:00,358.14,STOP,-721.68,-1170.78
baseline,COALINDIA,2025-03-03,LONG,2025-03-03T11:35:00,345.50,344.25,346.75,868,1.25,-3.05,2025-03-03T11:55:00,344.25,STOP,-1085.00,-1534.03
baseline,COALINDIA,2025-03-04,SHORT,2025-03-04T11:40:00,350.60,351.61,349.59,855,1.01,1.90,2025-03-04T12:20:00,351.61,STOP,-867.21,-1317.51
baseline,COALINDIA,2025-03-05,SHORT,2025-03-05T11:35:00,357.65,358.20,357.10,838,0.55,2.82,2025-03-05T11:55:00,357.10,TARGET,457.91,8.68
baseline,COALINDIA,2025-03-06,SHORT,2025-03-06T11:35:00,365.70,366.63,364.77,820,0.93,2.32,2025-03-06T12:00:00,366.63,STOP,-761.43,-1211.81
baseline,COALINDIA,2025-03-07,LONG,2025-03-07T12:15:00,371.45,370.45,372.45,807,1.00,-3.78,2025-03-07T12:25:00,372.45,TARGET,804.12,353.87
baseline,COALINDIA,2025-03-11,SHORT,2025-03-11T13:35:00,365.25,365.88,364.62,821,0.63,2.45,2025-03-11T13:40:00,365.88,STOP,-518.99,-969.18
baseline,COALINDIA,2025-03-12,LONG,2025-03-12T11:35:00,364.45,363.51,365.39,823,0.94,-4.16,2025-03-12T11:45:00,365.39,TARGET,770.09,319.60
baseline,COALINDIA,2025-03-13,LONG,2025-03-13T11:40:00,369.35,368.65,370.05,812,0.70,-2.12,2025-03-13T11:55:00,370.05,TARGET,568.40,118.11
baseline,COALINDIA,2025-03-17,SHORT,2025-03-17T13:35:00,374.80,375.37,374.23,800,0.57,2.14,2025-03-17T13:55:00,375.37,STOP,-454.29,-904.39
baseline,COALINDIA,2025-03-19,SHORT,2025-03-19T11:35:00,385.70,386.33,385.07,777,0.63,4.17,2025-03-19T11:55:00,386.33,STOP,-491.18,-941.08
baseline,COALINDIA,2025-03-20,SHORT,2025-03-20T13:20:00,385.65,386.09,385.21,777,0.44,1.85,2025-03-20T13:25:00,385.21,TARGET,344.10,-105.12
baseline,COALINDIA,2025-03-21,SHORT,2025-03-21T11:35:00,396.45,397.26,395.64,756,0.81,4.94,2025-03-21T11:45:00,395.64,TARGET,615.60,166.49
baseline,COALINDIA,2025-03-24,LONG,2025-03-24T11:35:00,396.20,395.59,396.81,757,0.61,-2.55,2025-03-24T11:40:00,395.59,STOP,-459.61,-909.15
baseline,COALINDIA,2025-03-25,LONG,2025-03-25T11:35:00,388.70,387.62,389.78,771,1.08,-3.15,2025-03-25T11:55:00,389.78,TARGET,831.58,381.42
baseline,COALINDIA,2025-03-27,SHORT,2025-03-27T11:45:00,388.65,389.08,388.22,771,0.43,1.98,2025-03-27T12:05:00,388.22,TARGET,333.18,-116.04
baseline,COALINDIA,2025-03-28,LONG,2025-03-28T12:25:00,387.00,386.22,387.78,775,0.78,-2.98,2025-03-28T12:30:00,386.22,STOP,-600.63,-1050.06
baseline,COALINDIA,2025-04-01,LONG,2025-04-01T12:00:00,387.45,386.64,388.26,774,0.81,-2.00,2025-04-01T12:10:00,388.26,TARGET,624.73,174.43
baseline,COALINDIA,2025-04-02,SHORT,2025-04-02T13:10:00,386.15,386.99,385.31,776,0.84,2.04,2025-04-02T13:45:00,385.31,TARGET,651.29,202.30
baseline,COALINDIA,2025-04-04,LONG,2025-04-04T12:50:00,375.50,374.56,376.44,798,0.94,-1.99,2025-04-04T13:10:00,374.56,STOP,-749.55,-1198.46
baseline,COALINDIA,2025-04-07,SHORT,2025-04-07T11:35:00,362.55,364.31,360.79,827,1.76,2.50,2025-04-07T11:55:00,360.79,TARGET,1459.06,1010.42
baseline,COALINDIA,2025-04-08,SHORT,2025-04-08T13:30:00,371.40,372.11,370.69,807,0.71,1.85,2025-04-08T13:40:00,370.69,TARGET,576.43,127.28
baseline,COALINDIA,2025-04-09,SHORT,2025-04-09T11:35:00,370.05,371.01,369.09,810,0.96,2.08,2025-04-09T12:10:00,371.01,STOP,-775.29,-1225.48
baseline,COALINDIA,2025-04-15,LONG,2025-04-15T11:55:00,385.65,385.22,386.07,777,0.42,-2.09,2025-04-15T12:15:00,386.07,TARGET,330.23,-119.50
baseline,COALINDIA,2025-04-16,SHORT,2025-04-16T11:35:00,387.30,388.07,386.53,774,0.77,3.65,2025-04-16T11:40:00,386.53,TARGET,599.85,150.64
baseline,COALINDIA,2025-04-17,SHORT,2025-04-17T11:35:00,384.20,384.91,383.49,780,0.71,3.61,2025-04-17T11:40:00,384.91,STOP,-551.57,-1001.50
baseline,COALINDIA,2025-04-21,SHORT,2025-04-21T11:45:00,393.55,394.38,392.72,762,0.83,2.08,2025-04-21T12:25:00,394.38,STOP,-631.37,-1081.67
baseline,COALINDIA,2025-04-22,SHORT,2025-04-22T11:40:00,394.40,395.20,393.60,760,0.80,2.62,2025-04-22T12:05:00,393.60,TARGET,605.29,156.12
baseline,COALINDIA,2025-04-23,SHORT,2025-04-23T14:00:00,389.45,390.10,388.80,770,0.65,2.35,2025-04-23T14:40:00,388.80,TARGET,503.25,53.81
baseline,COALINDIA,2025-04-24,SHORT,2025-04-24T11:40:00,390.25,390.89,389.61,768,0.64,2.68,2025-04-24T12:30:00,389.61,TARGET,490.97,41.77
baseline,COALINDIA,2025-04-25,LONG,2025-04-25T11:35:00,381.70,380.11,383.29,785,1.59,-1.98,2025-04-25T11:45:00,380.11,STOP,-1244.79,-1693.30
baseline,COALINDIA,2025-04-28,SHORT,2025-04-28T11:35:00,387.00,387.66,386.34,775,0.66,2.51,2025-04-28T11:55:00,386.34,TARGET,512.05,62.55
baseline,COALINDIA,2025-04-29,LONG,2025-04-29T11:35:00,382.65,381.90,383.40,784,0.75,-2.84,2025-04-29T11:50:00,381.90,STOP,-588.00,-1037.56
baseline,COALINDIA,2025-04-30,LONG,2025-04-30T11:50:00,376.70,376.06,377.34,796,0.64,-1.98,2025-04-30T11:55:00,377.34,TARGET,508.87,58.71
baseline,COALINDIA,2025-05-02,LONG,2025-05-02T11:35:00,373.75,372.62,374.88,802,1.13,-2.65,2025-05-02T11:50:00,372.62,STOP,-902.25,-1351.19
baseline,COALINDIA,2025-05-06,LONG,2025-05-06T11:45:00,370.05,369.20,370.90,810,0.85,-2.35,2025-05-06T11:50:00,370.90,TARGET,685.61,235.48
baseline,COALINDIA,2025-05-07,SHORT,2025-05-07T11:35:00,372.25,373.25,371.25,805,1.00,2.70,2025-05-07T12:05:00,373.25,STOP,-807.88,-1257.97
baseline,COALINDIA,2025-05-08,LONG,2025-05-08T11:35:00,376.00,375.20,376.80,797,0.80,-4.52,2025-05-08T11:55:00,375.20,STOP,-634.75,-1083.79
baseline,COALINDIA,2025-05-09,SHORT,2025-05-09T11:35:00,372.30,373.19,371.41,805,0.89,2.13,2025-05-09T12:35:00,371.90,TIME_STOP,322.00,-127.31
baseline,COALINDIA,2025-05-12,LONG,2025-05-12T12:00:00,381.80,381.28,382.32,785,0.52,-1.89,2025-05-12T12:05:00,382.32,TARGET,409.32,-40.56
baseline,COALINDIA,2025-05-14,LONG,2025-05-14T11:50:00,389.75,389.12,390.38,769,0.62,-1.94,2025-05-14T11:55:00,390.38,TARGET,480.62,30.69
baseline,COALINDIA,2025-05-15,SHORT,2025-05-15T13:35:00,393.10,394.32,391.88,763,1.22,1.84,2025-05-15T13:55:00,394.32,STOP,-929.23,-1379.82
baseline,COALINDIA,2025-05-16,LONG,2025-05-16T11:55:00,394.40,393.70,395.10,760,0.70,-3.11,2025-05-16T12:10:00,395.10,TARGET,532.00,81.98
baseline,COALINDIA,2025-05-19,LONG,2025-05-19T11:35:00,393.55,393.08,394.02,762,0.47,-2.92,2025-05-19T11:55:00,393.08,STOP,-356.51,-806.07
baseline,COALINDIA,2025-05-20,SHORT,2025-05-20T11:35:00,405.05,405.94,404.16,740,0.89,2.81,2025-05-20T12:20:00,404.16,TARGET,660.71,211.60
baseline,COALINDIA,2025-05-22,LONG,2025-05-22T11:35:00,388.05,387.57,388.53,773,0.48,-5.16,2025-05-22T11:40:00,388.53,TARGET,369.94,-80.29
baseline,COALINDIA,2025-05-23,LONG,2025-05-23T11:45:00,389.00,388.40,389.60,771,0.60,-2.55,2025-05-23T12:00:00,389.60,TARGET,462.60,12.37
baseline,COALINDIA,2025-05-26,SHORT,2025-05-26T11:50:00,394.20,394.83,393.57,761,0.63,2.28,2025-05-26T12:00:00,394.83,STOP,-478.34,-928.68
baseline,COALINDIA,2025-05-28,LONG,2025-05-28T11:35:00,386.40,385.79,387.01,776,0.61,-3.07,2025-05-28T11:45:00,387.01,TARGET,473.91,23.79
baseline,COALINDIA,2025-05-30,LONG,2025-05-30T11:40:00,388.60,387.90,389.30,772,0.70,-2.40,2025-05-30T12:35:00,387.90,STOP,-537.64,-987.24
baseline,COALINDIA,2025-06-02,SHORT,2025-06-02T12:40:00,389.80,390.35,389.25,769,0.55,1.98,2025-06-02T13:40:00,390.05,TIME_STOP,-192.25,-642.03
baseline,COALINDIA,2025-06-03,LONG,2025-06-03T11:35:00,382.00,381.38,382.62,785,0.62,-4.15,2025-06-03T11:50:00,382.62,TARGET,487.82,37.65
baseline,COALINDIA,2025-06-04,SHORT,2025-06-04T11:35:00,382.95,383.66,382.24,783,0.71,2.33,2025-06-04T12:20:00,383.66,STOP,-553.69,-1003.88
baseline,COALINDIA,2025-06-05,SHORT,2025-06-05T12:10:00,386.55,387.16,385.94,776,0.61,2.80,2025-06-05T12:15:00,387.16,STOP,-476.69,-926.99
baseline,COALINDIA,2025-06-10,LONG,2025-06-10T12:30:00,391.15,390.68,391.62,766,0.47,-1.90,2025-06-10T12:35:00,390.68,STOP,-358.38,-807.54
baseline,COALINDIA,2025-06-11,LONG,2025-06-11T12:20:00,394.40,393.90,394.90,760,0.50,-2.25,2025-06-11T12:25:00,394.90,TARGET,377.29,-72.61
baseline,COALINDIA,2025-06-12,LONG,2025-06-12T11:35:00,386.45,385.79,387.11,776,0.66,-3.44,2025-06-12T11:40:00,385.79,STOP,-512.71,-962.16
baseline,COALINDIA,2025-06-13,SHORT,2025-06-13T11:35:00,381.50,382.20,380.80,786,0.70,3.92,2025-06-13T11:45:00,380.80,TARGET,547.39,98.01
baseline,COALINDIA,2025-06-16,SHORT,2025-06-16T11:35:00,381.35,381.96,380.74,786,0.61,3.40,2025-06-16T12:35:00,381.96,STOP,-482.83,-932.80
baseline,COALINDIA,2025-06-17,LONG,2025-06-17T12:05:00,382.55,381.96,383.14,784,0.59,-2.01,2025-06-17T12:30:00,381.96,STOP,-459.20,-908.73
baseline,COALINDIA,2025-06-18,LONG,2025-06-18T11:35:00,379.20,378.48,379.92,791,0.72,-2.14,2025-06-18T11:50:00,378.48,STOP,-567.83,-1017.32
baseline,COALINDIA,2025-06-19,LONG,2025-06-19T11:50:00,377.45,376.94,377.96,794,0.51,-2.15,2025-06-19T12:25:00,376.94,STOP,-402.67,-851.91
baseline,COALINDIA,2025-06-20,LONG,2025-06-20T12:25:00,376.85,376.04,377.66,796,0.81,-2.01,2025-06-20T13:05:00,377.66,TARGET,642.49,192.04
baseline,COALINDIA,2025-06-23,SHORT,2025-06-23T11:35:00,379.80,380.72,378.88,789,0.92,3.13,2025-06-23T12:35:00,379.50,TIME_STOP,236.70,-212.62
baseline,COALINDIA,2025-06-24,LONG,2025-06-24T13:00:00,381.70,380.94,382.46,785,0.76,-2.03,2025-06-24T13:30:00,380.94,STOP,-599.96,-1048.97
baseline,COALINDIA,2025-06-25,LONG,2025-06-25T11:45:00,381.70,381.00,382.40,785,0.70,-2.34,2025-06-25T11:55:00,382.40,TARGET,546.70,96.83
baseline,COALINDIA,2025-06-26,LONG,2025-06-26T12:10:00,380.60,379.96,381.24,788,0.64,-2.23,2025-06-26T12:20:00,381.24,TARGET,500.94,50.70
baseline,COALINDIA,2025-06-27,LONG,2025-06-27T12:55:00,384.30,383.84,384.76,780,0.46,-2.09,2025-06-27T13:00:00,383.84,STOP,-356.57,-805.93
baseline,COALINDIA,2025-07-01,LONG,2025-07-01T12:00:00,380.75,380.26,381.24,787,0.49,-2.02,2025-07-01T12:10:00,381.24,TARGET,382.26,-67.50
baseline,COALINDIA,2025-07-02,LONG,2025-07-02T12:45:00,376.25,375.75,376.75,797,0.50,-2.17,2025-07-02T13:00:00,376.75,TARGET,398.50,-51.61
baseline,COALINDIA,2025-07-03,LONG,2025-07-03T13:15:00,376.15,375.75,376.55,797,0.40,-1.99,2025-07-03T13:30:00,376.55,TARGET,321.65,-128.28
baseline,COALINDIA,2025-07-04,LONG,2025-07-04T11:45:00,374.75,374.38,375.12,800,0.37,-2.70,2025-07-04T12:00:00,375.12,TARGET,300.00,-149.93
baseline,COALINDIA,2025-07-07,LONG,2025-07-07T11:40:00,374.45,374.07,374.83,801,0.38,-2.22,2025-07-07T12:10:00,374.07,STOP,-306.10,-755.77
baseline,COALINDIA,2025-07-09,SHORT,2025-07-09T11:35:00,375.65,376.12,375.18,798,0.47,3.41,2025-07-09T11:45:00,375.18,TARGET,373.35,-76.02
baseline,COALINDIA,2025-07-10,LONG,2025-07-10T11:35:00,373.70,373.26,374.14,802,0.44,-2.18,2025-07-10T11:50:00,374.14,TARGET,349.44,-100.38
baseline,COALINDIA,2025-07-11,LONG,2025-07-11T13:40:00,371.35,370.94,371.76,807,0.41,-2.00,2025-07-11T13:45:00,371.76,TARGET,331.45,-118.32
baseline,COALINDIA,2025-07-14,LONG,2025-07-14T11:35:00,372.20,371.82,372.58,806,0.38,-3.71,2025-07-14T11:45:00,372.58,TARGET,308.01,-142.21
baseline,COALINDIA,2025-07-15,SHORT,2025-07-15T12:15:00,375.80,376.16,375.44,798,0.36,2.24,2025-07-15T12:20:00,375.44,TARGET,285.00,-164.62
baseline,COALINDIA,2025-07-18,LONG,2025-07-18T12:05:00,375.20,374.81,375.59,799,0.39,-2.14,2025-07-18T12:15:00,374.81,STOP,-313.89,-763.33
baseline,COALINDIA,2025-07-21,LONG,2025-07-21T11:35:00,375.70,375.33,376.07,798,0.37,-2.63,2025-07-21T11:40:00,375.33,STOP,-293.55,-743.04
baseline,COALINDIA,2025-07-22,SHORT,2025-07-22T11:45:00,377.85,378.44,377.26,793,0.59,1.92,2025-07-22T12:00:00,377.26,TARGET,467.30,18.20
baseline,COALINDIA,2025-07-23,LONG,2025-07-23T13:20:00,379.85,379.44,380.26,789,0.41,-2.04,2025-07-23T13:40:00,379.44,STOP,-326.87,-776.18
baseline,COALINDIA,2025-07-25,LONG,2025-07-25T11:35:00,370.85,370.47,371.23,808,0.38,-4.19,2025-07-25T11:45:00,370.47,STOP,-308.77,-758.01
baseline,COALINDIA,2025-07-28,LONG,2025-07-28T12:15:00,370.85,370.32,371.38,808,0.53,-2.93,2025-07-28T12:40:00,370.32,STOP,-429.97,-879.12
baseline,COALINDIA,2025-07-29,SHORT,2025-07-29T11:35:00,371.85,372.69,371.01,806,0.84,2.92,2025-07-29T12:35:00,371.65,TIME_STOP,161.20,-288.25
baseline,COALINDIA,2025-07-31,SHORT,2025-07-31T11:45:00,367.20,367.64,366.76,816,0.44,2.24,2025-07-31T11:55:00,367.64,STOP,-355.54,-805.26
baseline,COALINDIA,2025-08-04,SHORT,2025-08-04T11:35:00,367.40,368.17,366.63,816,0.77,2.69,2025-08-04T11:50:00,366.63,TARGET,626.57,177.34
baseline,COALINDIA,2025-08-05,LONG,2025-08-05T11:35:00,364.85,364.42,365.28,822,0.43,-4.24,2025-08-05T11:40:00,365.28,TARGET,352.29,-97.84
baseline,COALINDIA,2025-08-06,SHORT,2025-08-06T13:00:00,367.55,368.28,366.82,816,0.73,2.38,2025-08-06T13:40:00,366.82,TARGET,594.51,145.08
baseline,COALINDIA,2025-08-07,LONG,2025-08-07T13:30:00,364.90,364.25,365.55,822,0.65,-2.20,2025-08-07T13:40:00,365.55,TARGET,531.36,81.04
baseline,COALINDIA,2025-08-08,SHORT,2025-08-08T13:20:00,371.00,371.53,370.47,808,0.53,2.21,2025-08-08T13:25:00,371.53,STOP,-429.97,-879.95
baseline,COALINDIA,2025-08-11,SHORT,2025-08-11T11:35:00,369.30,369.90,368.70,812,0.60,2.37,2025-08-11T11:50:00,368.70,TARGET,484.30,34.86
baseline,COALINDIA,2025-08-12,SHORT,2025-08-12T11:35:00,375.00,375.57,374.43,800,0.58,2.16,2025-08-12T12:00:00,375.57,STOP,-460.00,-910.34
baseline,COALINDIA,2025-08-13,SHORT,2025-08-13T12:30:00,377.10,377.57,376.63,795,0.47,2.18,2025-08-13T12:35:00,376.63,TARGET,371.95,-77.47
baseline,COALINDIA,2025-08-14,LONG,2025-08-14T11:35:00,372.90,372.50,373.30,804,0.40,-2.38,2025-08-14T11:40:00,372.50,STOP,-318.73,-768.21
baseline,COALINDIA,2025-08-18,SHORT,2025-08-18T13:00:00,376.45,376.99,375.91,796,0.54,2.01,2025-08-18T13:05:00,376.99,STOP,-429.27,-879.07
baseline,COALINDIA,2025-08-19,SHORT,2025-08-19T11:40:00,377.95,378.47,377.43,793,0.52,2.01,2025-08-19T12:10:00,377.43,TARGET,416.32,-32.93
baseline,COALINDIA,2025-08-21,LONG,2025-08-21T13:35:00,369.30,369.00,369.60,812,0.30,-2.32,2025-08-21T13:40:00,369.00,STOP,-240.70,-690.33
baseline,COALINDIA,2025-08-22,LONG,2025-08-22T11:35:00,364.95,364.52,365.38,822,0.42,-3.25,2025-08-22T12:10:00,364.52,STOP,-349.35,-799.07
baseline,COALINDIA,2025-08-26,SHORT,2025-08-26T13:30:00,365.65,365.90,365.40,820,0.25,1.81,2025-08-26T13:35:00,365.40,TARGET,205.00,-244.60
baseline,COALINDIA,2025-08-28,SHORT,2025-08-28T11:35:00,365.30,365.79,364.81,821,0.49,5.92,2025-08-28T11:55:00,364.81,TARGET,398.77,-50.80
baseline,COALINDIA,2025-08-29,LONG,2025-08-29T12:35:00,365.85,365.43,366.27,820,0.42,-2.43,2025-08-29T12:45:00,366.27,TARGET,342.64,-107.61
baseline,COALINDIA,2025-09-01,SHORT,2025-09-01T13:50:00,367.10,367.50,366.70,817,0.40,2.09,2025-09-01T14:05:00,366.70,TARGET,323.88,-125.76
baseline,COALINDIA,2025-09-03,SHORT,2025-09-03T11:55:00,372.40,372.91,371.89,805,0.51,2.06,2025-09-03T12:05:00,372.91,STOP,-408.25,-858.23
baseline,COALINDIA,2025-09-04,SHORT,2025-09-04T12:00:00,379.70,380.15,379.25,790,0.45,3.04,2025-09-04T12:05:00,380.15,STOP,-352.68,-802.89
baseline,COALINDIA,2025-09-05,LONG,2025-09-05T11:50:00,379.30,378.69,379.91,790,0.61,-2.09,2025-09-05T11:55:00,379.91,TARGET,479.64,29.81
baseline,COALINDIA,2025-09-08,LONG,2025-09-08T11:35:00,381.45,380.84,382.06,786,0.61,-3.21,2025-09-08T12:00:00,380.84,STOP,-480.02,-929.39
baseline,COALINDIA,2025-09-09,SHORT,2025-09-09T13:00:00,379.00,379.54,378.46,791,0.54,2.14,2025-09-09T13:10:00,378.46,TARGET,426.57,-22.79
baseline,COALINDIA,2025-09-11,SHORT,2025-09-11T12:40:00,383.60,384.27,382.93,782,0.67,1.86,2025-09-11T13:15:00,382.93,TARGET,522.26,72.69
baseline,COALINDIA,2025-09-12,LONG,2025-09-12T11:50:00,383.20,382.69,383.71,782,0.51,-2.67,2025-09-12T12:00:00,383.71,TARGET,402.17,-47.62
baseline,COALINDIA,2025-09-15,LONG,2025-09-15T12:15:00,386.45,385.97,386.93,776,0.48,-2.33,2025-09-15T13:15:00,386.45,TIME_STOP,0.00,-449.83
baseline,COALINDIA,2025-09-16,SHORT,2025-09-16T11:45:00,386.50,386.94,386.06,776,0.44,2.01,2025-09-16T11:55:00,386.06,TARGET,340.89,-108.74
baseline,COALINDIA,2025-09-17,LONG,2025-09-17T12:10:00,388.05,387.59,388.51,773,0.46,-2.43,2025-09-17T12:20:00,388.51,TARGET,353.37,-96.84
baseline,COALINDIA,2025-09-19,SHORT,2025-09-19T11:45:00,384.05,384.41,383.69,781,0.36,2.24,2025-09-19T11:50:00,383.69,TARGET,284.51,-165.19
baseline,COALINDIA,2025-09-23,SHORT,2025-09-23T12:15:00,384.40,384.86,383.94,780,0.46,2.43,2025-09-23T12:40:00,383.94,TARGET,362.14,-87.33
baseline,COALINDIA,2025-09-24,SHORT,2025-09-24T12:35:00,384.25,384.76,383.74,780,0.51,2.02,2025-09-24T12:45:00,383.74,TARGET,395.57,-53.70
