symbol,trigger_date,entry_date,entry_i,x_bars,depth_pct,tv20_cr,ext_pct,rs252,entry_open,prev_ath
DLINKINDIA,2022-10-25,2022-10-27,4415,1802,78.21,4.86,1.4857881136951079,78.05525207519531,235.65,232.2
BHARATFORG,2022-10-31,2022-11-01,4418,242,27.58,125.88,0.01798453330137395,9.669363021850586,834.2,834.05
MAXHEALTH,2022-10-31,2022-11-01,4418,205,25.89,70.44,3.3867690223526647,36.637210845947266,457.9,442.9
TORNTPHARM,2022-10-31,2022-11-01,4418,205,23.61,47.98,0.7900195217179107,7.003891468048096,1652.15,1639.2
COCHINSHIP,2022-11-02,2022-11-03,4420,1239,62.74,96.76,0.39675694324650124,65.17300415039062,291.0,289.85
MIDHANI,2022-11-04,2022-11-07,4422,667,42.51,25.41,1.285855588526208,37.951637268066406,256.0,252.75
RVNL,2022-11-04,2022-11-07,4422,257,32.17,38.55,8.826945412311282,30.4532527923584,46.85,43.05
SUNDRMFAST,2022-11-04,2022-11-07,4422,267,28.94,8.02,1.5286690666249214,15.972471237182617,973.0,958.35
VIMTALABS,2022-11-04,2022-11-07,4422,221,30.72,2.95,7.55494505494505,31.989717483520508,234.9,218.4
APOLLOTYRE,2022-11-07,2022-11-09,4423,1129,74.52,59.5,0.3166138976837152,36.30183792114258,301.0,300.05
BRITANNIA,2022-11-07,2022-11-09,4423,291,24.97,78.38,0.3831046021046447,12.536191940307617,4140.0,4124.2
GODFRYPHLP,2022-11-07,2022-11-09,4423,1712,58.82,17.24,1.6544117647058876,30.4964542388916,553.0,544.0
IRFC,2022-11-07,2022-11-09,4423,417,22.38,9.05,2.3348017621145356,6.447136402130127,23.23,22.7
SJVN,2022-11-07,2022-11-09,4423,1196,52.08,12.74,1.298701298701288,34.79020690917969,39.0,38.5
PIIND,2022-11-09,2022-11-10,4424,286,32.32,72.34,3.6424977127172964,30.25989532470703,3625.0,3497.6
PANAMAPET,2022-11-18,2022-11-21,4431,138,29.62,2.74,4.042927190304391,32.20224380493164,337.38,324.27
IRCON,2022-11-21,2022-11-22,4432,682,48.94,39.23,0.9329940627650579,23.760330200195312,59.5,58.95
EASEMYTRIP,2022-11-22,2022-11-23,4433,124,21.87,44.29,21.595262974573302,110.68560791015625,34.91,28.71
KIRLFER,2022-11-22,2022-11-23,4433,324,39.43,6.78,3.5933959210100452,39.87215805053711,320.0,308.9
HITECH,2022-11-23,2022-11-24,4434,327,44.96,5.9,6.416816484580279,23.99479103088379,76.95,72.31
JTEKTINDIA,2022-11-23,2022-11-24,4434,1053,74.78,2.07,1.4535724616719703,41.942691802978516,140.29,138.28
REDINGTON,2022-11-24,2022-11-25,4435,339,35.26,90.87,1.2553495007132653,21.81127166748047,177.45,175.25
JKTYRE,2022-11-28,2022-11-29,4437,1184,81.92,24.12,2.233315817130843,44.33258819580078,194.55,190.3
TITAGARH,2022-11-28,2022-11-29,4437,1236,88.28,4.79,3.980503655564571,94.34941101074219,192.0,184.65
UGARSUGAR,2022-11-28,2022-11-29,4437,167,46.37,3.58,9.365889212827994,236.75469970703125,90.03,82.32
LIKHITHA,2022-11-30,2022-12-01,4439,365,47.46,4.48,4.559283919044055,37.196563720703125,237.13,226.79
LT,2022-11-30,2022-12-01,4439,215,28.88,266.13,0.7659224896105155,12.16012191772461,2085.25,2069.4
JINDWORLD,2022-12-01,2022-12-02,4440,156,45.69,3.72,0.5998400426552974,113.30496978759766,75.47,75.02
SALASAR,2022-12-01,2022-12-02,4440,374,40.25,3.71,9.745762711864403,47.24857711791992,7.77,7.08
ACCELYA,2022-12-02,2022-12-05,4441,1438,58.22,9.03,2.2833906787613323,67.37840270996094,1635.0,1598.5
JKLAKSHMI,2022-12-02,2022-12-05,4441,303,48.76,31.06,1.6637240255330754,15.597248077392578,748.55,736.3
GRAVITA,2022-12-06,2022-12-07,4443,208,38.16,6.5,0.22178734507503073,96.2490463256836,384.1,383.25
FACT,2022-12-07,2022-12-08,4444,218,42.59,6.01,12.02239789196311,43.57048416137695,170.05,151.8
MADRASFERT,2022-12-07,2022-12-08,4444,153,33.79,2.24,6.222990492653424,115.63055419921875,61.45,57.85
KPIL,2022-12-12,2022-12-13,4447,880,67.61,7.53,2.3419420531333834,44.28364181518555,552.8,540.15
RKFORGE,2022-12-12,2022-12-13,4447,283,39.22,6.76,2.8895768833849367,28.095483779907227,249.25,242.25
UBL,2022-12-12,2022-12-13,4447,271,26.84,42.71,-0.08995839424266183,16.393924713134766,1777.0,1778.6
IRB,2022-12-13,2022-12-14,4448,3040,84.57,38.84,0.5188067444876765,40.452491760253906,15.5,15.42
JSL,2022-12-13,2022-12-14,4448,210,55.17,23.9,2.6182820395039164,29.132949829101562,223.4,217.7
KTKBANK,2022-12-13,2022-12-14,4448,1369,78.7,65.3,1.4413958781135383,143.83499145507812,160.46,158.18
INDBANK,2022-12-15,2022-12-16,4450,352,50.07,2.42,5.241379310344829,67.47251892089844,38.15,36.25
PONNIERODE,2022-12-19,2022-12-20,4452,2381,78.18,3.21,10.206637445209775,106.74078369140625,440.0,399.25
VADILALIND,2022-12-19,2022-12-20,4452,65,24.8,4.43,-0.026704027918511564,178.6414794921875,2732.94,2733.67
CIEINDIA,2022-12-20,2022-12-21,4453,3683,89.35,6.84,0.6832021387197518,43.03770065307617,338.95,336.65
USHAMART,2022-12-26,2022-12-27,4457,171,34.32,7.86,8.103879849812268,95.82368469238281,172.75,159.8
ARVSMART,2022-12-28,2022-12-29,4459,73,22.25,2.25,9.017585156466357,48.47931671142578,314.93,288.88
JSWSTEEL,2022-12-29,2022-12-30,4460,176,31.18,110.53,0.6707039135247728,18.132972717285156,773.0,767.85
NACLIND,2022-12-29,2022-12-30,4460,236,29.87,2.14,3.819548872180456,24.09505844116211,103.56,99.75
SPIC,2023-01-02,2023-01-03,4462,176,52.76,36.15,0.6629834254143541,58.65384292602539,91.1,90.5
PRECWIRE,2023-01-03,2023-01-04,4463,237,51.56,2.58,0.8552229688454593,68.64147186279297,82.55,81.85
SWANCORP,2023-01-03,2023-01-04,4463,169,44.51,11.12,0.4805645112233137,122.30396270751953,330.36,328.78
TDPOWERSYS,2023-01-03,2023-01-04,4463,77,27.96,4.71,5.029585798816583,75.18611145019531,71.0,67.6
SPECIALITY,2023-01-05,2023-01-06,4465,80,20.57,2.84,6.800258564964445,183.44439697265625,247.83,232.05
TECHNOE,2023-01-05,2023-01-06,4465,395,35.64,3.52,4.675586246583219,50.737892150878906,363.8,347.55
SAKSOFT,2023-01-09,2023-01-10,4467,74,29.86,3.68,4.500703234880454,40.287315368652344,111.45,106.65
TI,2023-01-09,2023-01-10,4467,2998,91.09,3.52,3.6557501904036505,23.135149002075195,122.49,118.17
SUNFLAG,2023-01-13,2023-01-16,4471,183,40.77,13.24,1.4447481452557476,76.73468780517578,129.9,128.05
HDFCBANK,2023-01-24,2023-01-25,4478,316,24.14,871.38,0.1539554713406055,11.670171737670898,845.7,844.4
KABRAEXTRU,2023-01-30,2023-01-31,4481,254,51.76,4.54,1.0193133047210257,17.773378372192383,564.9,559.2
AEGISLOG,2023-01-31,2023-02-01,4482,408,55.67,15.72,-0.1969796454366346,88.1903305053711,380.0,380.75
KPITTECH,2023-01-31,2023-02-01,4482,263,39.05,59.46,3.950103950103956,17.65885353088379,775.0,745.55
DATAPATTNS,2023-02-03,2023-02-06,4485,63,29.37,9.67,3.389093764460105,101.95672607421875,1474.68,1426.34
SUPREMEIND,2023-02-03,2023-02-06,4485,329,35.38,20.57,1.435379227191813,25.24468994140625,2650.05,2612.55
ACE,2023-02-07,2023-02-08,4487,60,22.08,11.32,4.607360185453491,48.45000457763672,361.0,345.1
CARBORUNIV,2023-02-07,2023-02-08,4487,273,34.14,14.13,0.7852102176721942,14.68348503112793,1014.0,1006.1
CIGNITITEC,2023-02-09,2023-02-10,4489,310,43.14,6.05,5.909448030440756,39.33774185180664,687.49,649.13
KDDL,2023-02-10,2023-02-13,4490,254,44.52,2.79,3.353575140872045,4.855978488922119,1133.52,1096.74
NAVA,2023-02-16,2023-02-17,4494,125,32.69,16.61,1.0898158586997386,97.50367736816406,134.5,133.05
PERSISTENT,2023-02-16,2023-02-17,4494,217,36.09,204.52,-0.1973269320747817,17.720783233642578,2453.0,2457.85
CERA,2023-02-20,2023-02-21,4496,334,39.09,8.38,1.8167393891312944,47.34600830078125,6417.0,6302.5
PENIND,2023-02-20,2023-02-21,4496,1266,83.87,3.63,5.813193990855647,105.24296569824219,81.0,76.55
SONATSOFTW,2023-02-20,2023-02-21,4496,334,35.44,14.14,0.9848800110972444,25.9284610748291,364.0,360.45
ZENTEC,2023-02-20,2023-02-21,4496,296,38.55,7.53,3.3401221995926544,18.449581146240234,253.7,245.5
EQUITASBNK,2023-02-28,2023-03-01,4502,407,45.86,22.47,3.1469555035128938,31.923723220825195,70.47,68.32
DREAMFOLKS,2023-03-03,2023-03-06,4505,124,23.54,10.75,1.1894463667819988,-1000000000.0,467.9,462.4
FINCABLES,2023-03-03,2023-03-06,4505,1266,76.86,45.95,4.3229796961140154,87.5846176147461,775.85,743.7
WONDERLA,2023-03-03,2023-03-06,4505,114,28.02,9.84,2.6102773988176287,106.26449584960938,451.28,439.8
INGERRAND,2023-03-06,2023-03-08,4506,74,23.8,3.21,2.902430284762758,78.46907043457031,2441.0,2372.15
POWERMECH,2023-03-06,2023-03-08,4506,62,30.0,20.16,1.7812324248096756,172.7264404296875,1212.53,1191.31
GRAUWEIL,2023-03-08,2023-03-09,4507,68,25.3,2.93,1.5932521087160367,94.92752838134766,54.2,53.35
LINDEINDIA,2023-03-09,2023-03-10,4508,227,30.38,20.3,1.3384874965373106,54.8924674987793,4024.05,3970.9
TIIL,2023-03-10,2023-03-13,4509,232,42.19,3.98,-0.5988511834439936,51.73796463012695,1220.0,1227.35
HGINFRA,2023-03-23,2023-03-24,4518,351,36.6,11.84,0.5115343547466011,38.38703536987305,809.54,805.42
SBCL,2023-03-28,2023-03-29,4521,121,27.17,2.95,7.560846128716103,56.44561004638672,526.79,489.76
SDBL,2023-03-31,2023-04-03,4523,1212,84.82,5.8,4.263891220412952,132.87722778320312,62.11,59.57
JBMA,2023-04-03,2023-04-05,4524,296,44.15,34.44,8.444444444444454,59.51517868041992,353.8,326.25
GATECHDVR-BE,2023-04-13,2023-04-17,4530,376,59.01,2.29,2.3125996810207328,105.39214324951172,12.83,12.54
BECTORFOOD,2023-04-17,2023-04-18,4531,570,57.92,10.1,0.9504060825989313,68.80986785888672,116.84,115.74
LIKHITHA,2023-04-18,2023-04-19,4532,91,24.06,3.51,9.892210075682284,74.02765655517578,287.5,261.62
APTECHT-BE,2023-04-19,2023-04-20,4533,318,53.91,4.66,4.346654994781329,23.904693603515625,309.92,297.01
BHARATWIRE,2023-04-19,2023-04-20,4533,1300,93.37,12.43,0.5831798649478248,106.62879943847656,163.85,162.9
UGARSUGAR,2023-04-19,2023-04-20,4533,80,20.95,5.0,1.3356831462758567,41.13050842285156,109.25,107.81
AGI,2023-04-20,2023-04-21,4534,141,27.82,8.4,1.240192356365477,27.30632972717285,400.0,395.1
BAJAJ-AUTO,2023-04-20,2023-04-21,4534,467,27.7,141.01,0.6445452375268612,16.213226318359375,4216.0,4189.0
ROHLTD,2023-04-20,2023-04-21,4534,96,27.56,5.95,11.50058420964779,138.97113037109375,334.0,299.55
ANURAS,2023-04-21,2023-04-24,4535,321,47.21,58.57,0.6236139280095365,21.987104415893555,1061.72,1055.14
LUMAXTECH,2023-04-21,2023-04-24,4535,147,31.5,5.0,5.77453365774534,74.87712097167969,326.05,308.25
IRCON,2023-04-24,2023-04-25,4536,87,24.02,19.53,5.065234075211045,59.59952926635742,68.45,65.15
RAMKY,2023-04-24,2023-04-25,4536,3088,95.69,4.55,7.203556020394819,123.60961151123047,410.0,382.45
RVNL,2023-04-24,2023-04-25,4536,99,28.28,86.62,10.736579275905122,155.45852661132812,88.7,80.1
MINDACORP,2023-04-25,2023-04-26,4537,249,38.15,38.13,0.11061946902655162,8.565735816955566,271.5,271.2
REFEX,2023-04-25,2023-04-26,4537,97,30.66,2.26,2.7237354085603016,157.08737182617188,66.0,64.25
SANGHVIMOV,2023-04-25,2023-04-26,4537,1902,88.62,2.58,0.9336361342417332,100.60546112060547,200.0,198.15
ORIENTHOT,2023-04-26,2023-04-27,4538,99,26.62,4.92,3.5077630822311745,41.199684143066406,90.0,86.95
KECL,2023-04-27,2023-04-28,4539,3216,92.66,4.05,6.554798112218152,273.012939453125,101.6,95.35
NAVINFLUOR,2023-04-28,2023-05-02,4540,152,20.61,55.42,1.2273001476920564,20.32101058959961,4866.3,4807.3
SYNGENE,2023-04-28,2023-05-02,4540,440,21.4,28.87,1.164179104477614,8.164238929748535,677.8,670.0
RITES,2023-05-02,2023-05-03,4541,118,24.58,10.47,-0.5337214944201807,53.78619384765625,205.0,206.1
MRF,2023-05-05,2023-05-08,4544,551,34.06,30.8,1.6975194859232712,36.337745666503906,98620.0,96973.85
SURYAROSNI,2023-05-05,2023-05-08,4544,392,59.16,28.68,0.8970727101038634,91.0152816772461,213.7,211.8
STYLAMIND,2023-05-09,2023-05-10,4546,434,43.56,3.87,4.603942093702651,38.82905197143555,1442.98,1379.47
SULA,2023-05-09,2023-05-10,4546,69,22.5,19.68,2.4970099343406105,-1000000000.0,419.92,409.69
CYIENT,2023-05-10,2023-05-11,4547,385,40.47,36.74,2.3990876135391748,44.68929672241211,1257.0,1227.55
KEC,2023-05-10,2023-05-11,4547,381,33.68,19.78,6.393084449510766,47.35859680175781,560.0,526.35
LANDMARK,2023-05-10,2023-05-11,4547,68,24.5,3.53,0.23927138005557236,-1000000000.0,649.35,647.8
SALZERELEC,2023-05-10,2023-05-11,4547,78,26.76,2.54,3.640330372448175,67.52516174316406,332.53,320.85
CHOLAHLDNG,2023-05-11,2023-05-12,4548,390,31.53,7.88,1.0023898035050438,25.481678009033203,760.75,753.2
CHALET,2023-05-12,2023-05-15,4549,138,21.26,11.7,3.398838215300959,45.174766540527344,418.3,404.55
ELECON,2023-05-12,2023-05-15,4549,109,25.17,12.41,11.77987962166811,191.56069946289062,260.0,232.6
FOODSIN,2023-05-12,2023-05-15,4549,78,23.51,2.26,12.870012870012882,101.55194091796875,166.63,147.63
KIRLOSENG,2023-05-12,2023-05-15,4549,1329,80.69,8.32,1.5853951477299955,197.73609924316406,422.9,416.3
MAHSEAMLES,2023-05-12,2023-05-15,4549,140,34.39,14.39,0.7327684909548937,46.865177154541016,439.9,436.7
NEULANDLAB,2023-05-15,2023-05-16,4550,499,63.88,8.5,11.677951952509048,122.96795654296875,3010.0,2695.25
POWERINDIA,2023-05-15,2023-05-16,4550,295,26.5,16.01,1.9817271004749948,33.331634521484375,3929.05,3852.7
AUBANK,2023-05-16,2023-05-17,4551,264,23.32,150.15,1.5818815331010594,15.45102596282959,728.85,717.5
AURIONPRO,2023-05-17,2023-05-18,4552,3617,94.78,4.84,11.24955500178,95.23970794677734,312.5,280.9
CREDITACC,2023-05-17,2023-05-18,4552,231,21.39,11.39,8.555657773689052,30.602001190185547,1180.0,1087.0
LINCOLN,2023-05-17,2023-05-18,4552,402,35.76,2.32,7.270486752926675,46.58024215698242,435.25,405.75
BANCOINDIA,2023-05-18,2023-05-19,4553,1324,78.52,4.63,6.472968002942259,136.51316833496094,144.75,135.95
EMUDHRA,2023-05-18,2023-05-19,4553,188,44.53,5.84,2.0300553651463105,-1000000000.0,387.0,379.3
POONAWALLA,2023-05-18,2023-05-19,4553,142,26.37,74.68,1.1219147344801783,55.19630813598633,338.0,334.25
TEGA,2023-05-18,2023-05-19,4553,354,44.93,2.87,2.568251597377813,77.73556518554688,741.63,723.06
SYRMA,2023-05-19,2023-05-22,4554,178,22.71,10.43,0.5363984674329414,-1000000000.0,328.0,326.25
VRLLOG,2023-05-22,2023-05-23,4555,205,28.68,4.36,4.74027817201248,27.863061904907227,369.0,352.3
AKZOINDIA,2023-05-23,2023-05-24,4556,575,31.4,2.82,1.507699750060465,41.41081619262695,2518.0,2480.6
JSWDULUX,2023-05-23,2023-05-24,4556,575,31.4,2.82,1.507699750060465,41.41081619262695,2518.0,2480.6
TARIL,2023-05-23,2023-05-24,4556,80,30.37,4.01,0.6965944272445901,149.5524139404297,39.03,38.76
CEATLTD,2023-05-24,2023-05-25,4557,1337,68.98,85.77,2.8329672523961458,96.48973083496094,2059.95,2003.2
ELGIEQUIP,2023-05-24,2023-05-25,4557,173,35.43,11.87,1.0898695729855135,73.68501281738281,565.8,559.7
ASTERDM,2023-05-25,2023-05-26,4558,137,23.0,3.89,3.116304952698945,63.810359954833984,277.95,269.55
METROBRAND,2023-05-25,2023-05-26,4558,156,22.05,12.28,0.3700036479232782,83.28921508789062,963.0,959.45
HINDWAREAP,2023-05-26,2023-05-29,4559,383,43.51,3.86,6.6298690396239035,68.14157104492188,508.07,476.48
JWL,2023-05-26,2023-05-29,4559,3104,94.47,9.51,8.239848317269715,135.45921325683594,137.01,126.58
NUCLEUS,2023-05-26,2023-05-29,4559,654,50.3,5.67,29.51803122230554,90.6253662109375,949.95,733.45
SCHNEIDER,2023-05-26,2023-05-29,4559,2009,73.45,9.74,3.677758318739066,92.83387756347656,236.8,228.4
VOLTAMP,2023-05-26,2023-05-29,4559,202,31.44,4.32,11.032125182366915,107.15164947509766,3881.35,3495.7
BAJAJHLDNG,2023-05-29,2023-05-30,4560,173,21.88,16.62,1.478790932695051,46.540653228759766,7250.0,7144.35
CENTUM,2023-05-29,2023-05-30,4560,2042,79.73,2.08,11.827246185203544,117.02530670166016,1015.0,907.65
MANAKSIA,2023-05-29,2023-05-30,4560,69,32.79,2.57,6.18323081903529,113.7795181274414,164.0,154.45
UGROCAP,2023-05-29,2023-05-30,4560,329,39.24,14.7,5.4304213022068115,56.704402923583984,231.23,219.32
FORCEMOT,2023-05-30,2023-05-31,4561,380,44.47,3.32,5.386157575032158,67.36779022216797,1760.95,1670.95
INDIGO,2023-05-30,2023-05-31,4561,380,34.47,145.06,0.3383522246658721,40.90313720703125,2372.4,2364.4
JINDALSAW,2023-05-30,2023-05-31,4561,3800,88.55,31.23,4.2884990253411415,144.3155517578125,107.0,102.6
TRENT,2023-05-30,2023-05-31,4561,142,24.48,59.51,0.2471830759847249,44.841529846191406,1561.4,1557.55
CRAFTSMAN,2023-05-31,2023-06-01,4562,100,22.5,12.17,3.8343400822972162,68.74247741699219,3742.2,3604.01
CRISIL,2023-05-31,2023-06-01,4562,255,26.39,7.64,0.5277044854881119,6.739532947540283,3790.95,3771.05
BEL,2023-06-01,2023-06-02,4563,178,21.18,102.41,0.48737261852016545,49.8341064453125,113.4,112.85
CANFINHOME,2023-06-01,2023-06-02,4563,411,41.53,34.06,2.4630541871921263,59.06062316894531,728.0,710.5
SJS,2023-06-01,2023-06-02,4563,183,25.69,2.66,0.24737873684610445,41.705204010009766,526.81,525.51
PFC,2023-06-02,2023-06-05,4564,3120,74.25,158.08,0.6568144499178974,74.61318969726562,153.25,152.25
SHREYANIND,2023-06-02,2023-06-05,4564,1334,74.15,2.07,1.5706806282722585,137.6871337890625,232.8,229.2
APOLLOPIPE,2023-06-05,2023-06-06,4565,404,38.48,5.8,2.779734738260786,32.22056579589844,671.09,652.94
AXISCADES,2023-06-05,2023-06-06,4565,2014,92.91,3.2,1.7557349737280514,199.57949829101562,397.0,390.15
HBLENGINE,2023-06-05,2023-06-06,4565,161,24.31,22.45,2.4810765349032593,45.19807052612305,121.85,118.9
MARATHON,2023-06-05,2023-06-06,4565,1333,87.51,2.05,3.684577366620201,120.29476165771484,327.27,315.64
MAZDOCK,2023-06-05,2023-06-06,4565,124,31.71,62.11,11.148796498905899,247.58546447753906,507.95,457.0
PITTIENG,2023-06-05,2023-06-06,4565,207,28.03,4.19,4.175057054638209,43.125579833984375,388.0,372.45
RSYSTEMS,2023-06-05,2023-06-06,4565,356,40.04,17.41,2.3422348202297494,55.3028564453125,343.0,335.15
TALBROAUTO,2023-06-05,2023-06-06,4565,341,39.44,3.05,3.0338849487785646,45.91089630126953,130.75,126.9
CGCL,2023-06-06,2023-06-07,4566,280,23.66,13.09,4.330392943063344,19.685041427612305,195.15,187.05
MPSLTD,2023-06-06,2023-06-07,4566,69,29.4,2.42,3.224046200718478,84.55725860595703,1135.0,1099.55
SKMEGGPROD,2023-06-06,2023-06-07,4566,1887,89.39,3.55,2.287282708142735,245.65560913085938,111.8,109.3
STARCEMENT,2023-06-06,2023-06-07,4566,1335,54.68,5.37,0.901845637583909,63.61771774291992,144.33,143.04
TORNTPOWER,2023-06-06,2023-06-07,4566,365,29.87,9.11,5.24557300367523,34.23967361450195,630.0,598.6
PHOENIXLTD,2023-06-07,2023-06-08,4567,144,20.69,32.56,4.896823856653065,41.37751007080078,810.8,772.95
ASTRAL,2023-06-08,2023-06-09,4568,184,33.28,105.59,0.33068443988721885,47.013641357421875,1956.95,1950.5
PRESTIGE,2023-06-08,2023-06-09,4568,343,26.64,24.9,0.2658311971897698,18.756330490112305,528.05,526.65
SANSERA,2023-06-08,2023-06-09,4568,385,33.8,8.6,0.5209136754672272,22.451030731201172,847.14,842.75
ASTRAMICRO,2023-06-09,2023-06-12,4569,193,40.39,20.87,-0.3276897870016393,63.66682052612305,365.0,366.2
DPWIRES,2023-06-09,2023-06-12,4569,185,27.75,4.44,3.504180298073445,52.4063835144043,427.11,412.65
DPWIRES-BE,2023-06-09,2023-06-12,4569,185,27.9,4.45,3.2826454260197924,52.08408737182617,427.9,414.3
TARC,2023-06-09,2023-06-12,4569,349,42.77,5.46,2.3668639053254337,59.283817291259766,60.55,59.15
GRSE,2023-06-12,2023-06-13,4570,125,26.74,22.48,2.174710956138748,129.786376953125,556.75,544.9
SARDAEN,2023-06-12,2023-06-13,4570,282,45.53,4.57,6.374045801526718,56.71981430053711,139.35,131.0
ULTRACEMCO,2023-06-13,2023-06-14,4571,396,36.97,179.95,1.155337500989173,48.98292922973633,8308.95,8214.05
FACT,2023-06-14,2023-06-15,4572,111,47.22,11.35,1.3794027052363766,202.00399780273438,378.5,373.35
KFINTECH,2023-06-14,2023-06-15,4572,112,25.01,5.06,-0.34225610774111237,-1000000000.0,358.15,359.38
OLECTRA,2023-06-14,2023-06-15,4572,370,57.76,139.47,0.9996704383170352,32.12195587158203,919.4,910.3
PCBL,2023-06-14,2023-06-15,4572,1343,81.78,17.74,5.78756987832949,51.43267059326172,160.85,152.05
PRECAM,2023-06-14,2023-06-15,4572,345,52.75,7.51,2.136799821468416,78.28106689453125,183.07,179.24
BRIGADE,2023-06-15,2023-06-16,4573,186,24.68,10.71,2.3255813953488413,28.023290634155273,594.0,580.5
GESHIP,2023-06-15,2023-06-16,4573,120,24.05,15.95,4.994832931450222,85.69844818115234,762.0,725.75
GENUSPOWER,2023-06-16,2023-06-19,4574,288,37.3,10.58,1.0928961748633892,30.342388153076172,111.0,109.8
IDFCFIRSTB,2023-06-16,2023-06-19,4574,1661,77.62,212.21,1.1097410604192337,139.94126892089844,82.0,81.1
MIDHANI,2023-06-16,2023-06-19,4574,151,33.89,16.92,2.3592085235920823,55.631099700927734,269.0,262.8
POLYMED,2023-06-16,2023-06-19,4574,515,41.07,3.52,1.8400035299827922,62.99587631225586,1154.0,1133.15
FIVESTAR,2023-06-19,2023-06-20,4575,110,23.09,10.44,0.19924010749698962,-1000000000.0,648.75,647.46
GPIL,2023-06-19,2023-06-20,4575,292,52.97,15.31,1.9812304483837195,86.52008819580078,97.8,95.9
KALYANKJIL,2023-06-19,2023-06-20,4575,116,22.72,20.56,1.4144054116381088,126.69877624511719,131.93,130.09
LTFOODS,2023-06-19,2023-06-20,4575,159,32.96,19.08,0.33296337402883847,84.74114990234375,135.6,135.15
SHOPERSTOP,2023-06-19,2023-06-20,4575,164,27.25,5.77,0.7921162602133158,81.05975341796875,808.0,801.65
BCLIND,2023-06-20,2023-06-21,4576,299,43.19,6.45,2.900580116023188,46.26567459106445,51.44,49.99
CMSINFO,2023-06-20,2023-06-21,4576,146,21.99,17.93,1.3920126436083091,52.194881439208984,333.6,329.02
GOKEX,2023-06-20,2023-06-21,4576,271,35.36,14.95,5.329378068739765,35.78599548339844,514.85,488.8
ROLEXRINGS,2023-06-20,2023-06-21,4576,172,21.26,6.89,5.559957123549419,52.424442291259766,226.5,214.57
LAOPALA,2023-06-21,2023-06-22,4577,381,43.8,6.03,2.1199840708379325,74.07157135009766,435.94,426.89
M&MFIN,2023-06-21,2023-06-22,4577,1273,77.38,109.27,1.2679346012679282,86.61949920654297,303.5,299.7
SPLPETRO,2023-06-21,2023-06-22,4577,232,26.35,2.76,1.8657516620201653,8.243393898010254,475.0,466.3
WELENT,2023-06-21,2023-06-22,4577,1252,82.47,10.61,5.607241639426697,118.48564147949219,210.0,198.85
SSWL,2023-06-22,2023-06-23,4578,450,31.99,3.51,1.220462217605811,32.29450988769531,194.9,192.55
SJVN,2023-06-26,2023-06-27,4580,138,25.67,32.32,2.9197080291970767,62.47582244873047,42.3,41.1
JKTYRE,2023-06-27,2023-06-28,4581,138,30.47,23.29,0.6750241080038633,105.34577178955078,208.8,207.4
VGUARD,2023-06-27,2023-06-28,4581,516,34.34,4.71,2.240544900519814,35.340309143066406,285.2,278.95
