symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
IEX,L120,0,2023-05-11,162.55,2023-07-27,119.95,26.21,120,0.63,0.705,4.291e-05,0.692,0.575,1,0,1.027,0.3069,0.3726,0,2023-09-29,104.54,2023-11-22,143.6,142.0,60,4.33,1,0,1,1,1,36,1.23,58.16,2023-11-23,150.0,11.66,0.3662,-2.83,5.57,10.75,2024-01-17,147.25,-1.83,38,0,62.93,-13.2
IEX,L180,0,2022-08-17,172.6,2022-12-23,130.2,24.57,180,0.648,0.7,1.261e-05,0.694,0.472,1,0,0.672,0.2251,0.2155,0,2023-03-24,72.05,2023-05-05,158.25,156.55,60,3.66,1,0,1,1,1,25,1.54,74.12,2023-05-08,159.0,8.31,0.2296,-22.86,-21.42,-7.23,2023-06-06,147.2,-7.42,22,0,9.03,-27.04
IEX,L180,0,2023-05-11,162.55,2023-07-27,119.95,26.21,180,0.413,0.706,3.106e-05,0.525,0.528,1,0,1.085,0.4046,0.2843,0,2023-12-29,174.44,2024-05-21,160.45,159.35,60,5.13,1,1,1,1,0,96,1.33,146.31,2024-05-22,161.55,1.29,0.3948,20.59,4.85,20.72,2024-06-04,145.15,-10.15,10,0,51.28,-16.96
IEX,L180,0,2024-09-23,239.37,2025-03-04,152.82,36.16,180,0.693,0.701,2.877e-05,0.552,0.561,1,0,0.878,0.0225,-0.0587,0,2025-05-28,93.93,2025-06-04,202.01,201.17,60,3.69,1,0,1,1,1,5,0.42,96.41,2025-06-05,203.0,15.61,0.2894,-31.13,-30.17,-40.86,2025-06-12,190.21,-6.3,6,0,6.11,-43.55
IEX,VAR,0,2023-05-11,162.55,2023-07-27,119.95,26.21,91,0.6,0.831,1.041e-04,0.601,0.67,1,1,1.021,0.3517,0.3921,0,2023-09-18,89.15,2023-11-22,143.6,142.0,60,4.33,1,0,1,1,1,44,1.23,58.16,2023-11-23,150.0,11.66,0.5607,-2.83,5.57,10.75,2024-01-17,147.25,-1.83,38,0,62.93,-13.2
IFBAGRO,VAR,0,2020-12-15,589.6,2021-03-25,370.75,37.12,125,0.556,0.783,7.109e-05,0.509,0.528,1,0,1.317,0.5369,0.5621,1,2021-06-17,2.01,2021-06-18,651.9,544.65,60,27.81,1,1,1,1,1,1,20.0,2.01,2021-06-21,649.7,-10.57,0.6136,-11.78,-2.13,-19.4,2021-08-20,531.65,-18.17,43,0,33.45,-26.43
IFBIND,L120,0,2021-01-27,1417.1,2021-05-14,908.35,35.9,120,0.664,0.757,5.296e-05,0.695,0.408,1,0,1.397,0.3039,0.2026,1,2021-07-09,4.89,2021-09-15,1168.7,1110.35,60,7.31,1,1,1,1,1,45,8.63,3.27,2021-09-16,1194.0,17.53,0.3327,-2.81,-29.7,-17.14,2021-11-30,1139.75,-4.54,51,0,14.39,-33.0
IFBIND,L120,0,2025-01-08,1998.8,2025-02-28,1070.55,46.44,120,0.529,0.727,8.012e-05,0.697,0.6,1,0,1.153,0.2243,0.1667,0,2025-05-27,3.76,2025-06-02,1547.7,1396.9,60,18.68,1,1,1,1,0,4,10.8,4.39,2025-06-03,1562.9,22.57,0.5023,-6.85,9.52,-19.66,2025-07-21,1383.8,-11.46,35,0,29.23,-43.49
IFBIND,L120,0,2025-12-24,1651.5,2026-03-30,894.1,45.86,120,0.672,0.816,8.078e-05,0.69,0.492,1,1,1.208,0.717,0.2862,1,2026-05-29,7.37,2026-06-02,1317.8,1252.5,60,3.66,1,0,1,1,0,2,5.72,7.8,2026-06-03,1333.3,20.21,0.4531,2.74,-3.92,-3.92,2026-09-09,1266.8,-4.99,70,0,10.71,-8.3
IFBIND,L180,0,2022-11-18,1084.5,2023-03-29,708.15,34.7,180,0.559,0.773,1.457e-05,0.7,0.511,1,0,1.358,0.5049,0.3961,1,2023-07-26,2.51,2023-08-17,892.8,861.3,60,8.3,1,1,1,1,1,15,5.63,3.99,2023-08-18,899.8,17.68,0.5726,8.65,49.44,125.88,2023-09-25,907.65,0.87,26,0,141.39,-5.53
IFBIND,L180,0,2025-10-29,1956.0,2026-03-30,894.1,54.29,180,0.654,0.809,4.232e-05,0.699,0.478,1,1,1.377,0.5357,0.7216,1,2026-07-02,6.58,2026-07-10,1380.5,1317.8,60,11.32,1,1,1,1,1,6,7.86,7.36,2026-07-13,1384.0,29.42,0.4102,-7.44,-7.44,-7.44,2026-09-09,1266.8,-8.47,43,0,6.65,-9.32
IFBIND,VAR,0,2021-01-27,1417.1,2021-05-14,908.35,35.9,104,0.689,0.785,8.061e-05,0.653,0.404,1,0,1.584,0.314,0.3228,1,2021-06-29,7.8,2021-09-15,1168.7,1110.35,60,7.31,1,1,1,1,1,53,8.63,3.27,2021-09-16,1194.0,17.53,0.3483,-2.81,-29.7,-17.14,2021-11-30,1139.75,-4.54,51,0,14.39,-33.0
IFBIND,VAR,0,2021-10-26,1304.15,2022-03-07,807.25,38.1,207,0.437,0.794,2.214e-05,0.662,0.507,1,0,1.421,0.526,0.4447,1,2022-08-24,2.54,2022-11-18,1084.5,1063.3,60,66.08,1,1,1,1,1,58,16.05,2.36,2022-11-21,1034.05,16.84,0.6061,-19.49,-21.29,-1.32,2022-12-23,877.3,-15.16,25,0,9.27,-32.5
IFBIND,VAR,0,2022-11-18,1084.5,2023-03-29,708.15,34.7,170,0.538,0.8,1.804e-05,0.67,0.541,1,0,1.353,0.5429,0.4009,1,2023-07-25,2.07,2023-08-17,892.8,861.3,60,8.3,1,1,1,1,1,16,5.63,3.99,2023-08-18,899.8,17.68,0.65,8.65,49.44,125.88,2023-09-25,907.65,0.87,26,0,141.39,-5.53
IFBIND,VAR,0,2025-10-29,1956.0,2026-03-30,894.1,54.29,154,0.673,0.855,5.809e-05,0.699,0.552,1,1,1.529,0.5583,0.6435,1,2026-06-15,10.41,2026-07-10,1380.5,1317.8,60,11.32,1,1,1,1,1,18,7.86,7.36,2026-07-13,1384.0,29.42,0.515,-7.44,-7.44,-7.44,2026-09-09,1266.8,-8.47,43,0,6.65,-9.32
IFCI,L120,0,2005-02-04,19.2,2005-03-24,11.3,41.15,120,0.319,0.712,9.083e-05,0.566,0.55,1,0,0.289,0.3102,0.1841,0,2005-07-19,7.13,2005-07-20,16.95,16.55,60,6.81,1,1,1,1,1,1,2.42,7.13,2005-07-21,17.2,11.72,0.3489,-16.28,-33.43,-52.33,2005-09-23,15.8,-8.14,44,0,7.56,-55.23
IFCI,L120,0,2005-09-19,18.1,2005-12-29,9.6,46.96,120,0.664,0.849,8.613e-05,0.7,0.65,1,1,1.385,0.1163,0.0314,1,2006-02-28,11.52,2006-05-10,14.05,12.9,60,3.34,1,0,1,1,1,46,8.91,24.46,2006-05-11,14.2,22.38,0.501,-41.2,-14.08,234.86,2006-05-19,10.7,-24.65,7,0,249.3,-45.77
IFCI,L120,0,2006-05-11,14.7,2006-07-19,7.9,46.26,120,0.521,0.705,8.797e-05,0.596,0.733,1,0,0.44,0.0281,0.0286,0,2006-10-10,8.11,2006-10-20,11.4,10.35,60,9.63,1,1,1,1,1,8,13.43,6.16,2006-10-23,12.75,22.45,0.4375,110.2,190.59,550.2,2006-12-12,10.35,-18.82,35,0,723.53,-20.39
IFCI,L120,0,2012-07-10,42.3,2012-09-03,24.85,41.25,120,0.378,0.702,8.923e-05,0.593,0.458,1,0,1.411,0.3416,0.2282,1,2012-12-21,59.71,2013-01-04,38.15,36.0,60,5.01,1,1,1,1,1,9,11.39,50.52,2013-01-07,38.5,9.81,0.3454,-26.75,-31.95,-34.94,2013-01-24,34.0,-11.69,14,0,4.42,-53.77
IFCI,L120,0,2020-01-09,6.8,2020-03-19,3.45,49.26,120,0.437,0.706,1.943e-04,0.519,0.417,1,0,1.672,0.1272,0.128,1,2020-06-30,3.84,2020-12-03,7.6,6.95,60,8.86,1,1,1,1,0,110,10.95,1.19,2020-12-04,7.75,-11.76,0.2969,22.58,54.19,129.68,2021-03-31,12.0,54.84,80,0,134.84,-8.39
IFCI,L120,0,2022-04-07,13.2,2022-06-20,8.35,36.74,120,0.588,0.71,6.004e-05,0.642,0.4,1,0,0.784,0.281,0.325,0,2022-08-30,5.11,2022-09-01,12.3,11.3,60,6.84,1,1,1,1,0,1,11.82,5.52,2022-09-02,12.3,6.82,0.3259,8.54,-10.16,41.46,2022-09-23,10.1,-17.89,16,0,42.68,-26.83
IFCI,L180,0,2021-12-28,17.4,2022-06-20,8.35,52.01,180,0.665,0.875,4.034e-05,0.696,0.528,1,1,0.791,0.2617,0.3387,0,2022-09-15,4.59,2022-11-21,12.65,12.3,60,4.31,1,0,1,1,1,44,8.12,7.27,2022-11-22,12.7,27.3,0.4666,-7.09,-8.27,89.76,2022-12-23,12.0,-5.51,24,0,109.45,-29.13
IFCI,L250,0,2006-05-11,14.7,2006-07-19,7.9,46.26,250,0.438,0.704,4.146e-05,0.397,0.428,1,0,1.328,0.2873,0.1973,1,2007-02-12,238.85,2007-06-07,50.0,49.2,60,3.53,1,0,1,1,1,78,4.93,114.52,2007-06-08,50.0,-240.14,0.3378,30.5,76.5,19.3,2007-07-23,49.95,-0.1,32,0,142.4,-26.9
IFCI,L250,0,2013-01-08,39.1,2013-09-03,18.6,52.43,250,0.671,0.778,1.740e-05,0.696,0.476,1,0,0.639,0.0432,-0.0601,0,2014-01-03,13.31,2014-05-21,36.9,32.85,60,5.34,1,1,1,1,1,91,12.33,28.6,2014-05-22,37.6,5.63,0.2553,-4.79,5.59,-18.09,2014-07-09,36.8,-2.13,35,0,18.88,-23.4
IFCI,L250,0,2021-12-14,17.9,2022-06-20,8.35,53.35,250,0.57,0.704,1.941e-05,0.69,0.528,1,0,0.731,0.3135,0.2283,0,2022-11-24,9.57,2022-12-09,14.6,14.3,60,4.51,1,0,1,1,1,11,3.55,19.2,2022-12-12,14.8,18.44,0.3589,-22.97,-23.65,89.53,2022-12-23,12.0,-18.92,10,0,99.32,-39.19
IFCI,VAR,1,2005-02-04,19.2,2005-03-24,11.3,41.15,90,0.382,0.934,1.766e-04,0.609,0.622,1,1,0.273,0.3036,0.1684,0,2005-06-13,8.69,2005-07-19,16.55,15.1,60,8.58,1,1,1,1,1,26,9.6,7.13,2005-07-20,16.95,13.8,0.7015,-14.45,-30.38,-52.21,2005-09-23,15.8,-6.78,45,0,9.14,-54.57
IFCI,VAR,0,2005-09-19,18.1,2005-12-29,9.6,46.96,104,0.67,0.838,1.135e-04,0.672,0.692,1,1,1.385,0.089,0.0181,1,2006-02-20,11.88,2006-05-10,14.05,12.9,60,3.34,1,0,1,1,1,52,8.91,24.46,2006-05-11,14.2,22.38,0.4764,-41.2,-14.08,234.86,2006-05-19,10.7,-24.65,7,0,249.3,-45.77
IFCI,VAR,0,2006-05-11,14.7,2006-07-19,7.9,46.26,121,0.408,0.703,1.042e-04,0.498,0.785,1,0,0.529,0.0924,0.0616,0,2006-11-01,11.62,2006-11-06,13.95,13.9,60,5.43,1,1,1,1,1,3,8.98,16.08,2006-11-07,14.25,5.1,0.3779,75.44,240.35,473.33,2006-12-12,10.35,-27.37,26,0,636.84,-28.77
IFCI,VAR,0,2013-01-08,39.1,2013-09-03,18.6,52.43,242,0.676,0.769,1.791e-05,0.7,0.488,1,0,0.66,0.0358,-0.0627,0,2013-12-30,12.7,2014-05-21,36.9,32.85,60,5.34,1,1,1,1,1,95,12.33,28.6,2014-05-22,37.6,5.63,0.247,-4.79,5.59,-18.09,2014-07-09,36.8,-2.13,35,0,18.88,-23.4
IFCI,VAR,0,2021-12-14,17.9,2022-06-20,8.35,53.35,225,0.571,0.841,2.538e-05,0.697,0.587,1,1,0.641,0.2695,0.1951,0,2022-11-09,2.16,2022-11-21,12.65,12.3,60,4.31,1,0,1,1,1,8,8.12,7.27,2022-11-22,12.7,29.33,0.5572,-7.09,-8.27,89.76,2022-12-23,12.0,-5.51,24,0,109.45,-29.13
IFCI,VAR,0,2024-02-07,68.65,2024-03-19,37.6,45.23,90,0.326,0.725,1.935e-04,0.415,0.478,1,0,1.484,0.2646,0.3409,1,2024-06-19,167.41,2024-07-12,69.57,66.26,60,9.65,1,1,1,1,1,17,12.05,128.94,2024-07-15,70.4,-1.34,0.3018,-9.63,-17.9,-10.54,2024-09-26,65.82,-6.51,52,0,29.83,-48.58
IFCI,VAR,0,2025-05-29,71.76,2025-08-29,51.08,28.82,108,0.598,0.731,4.112e-05,0.697,0.537,1,0,0.684,0.5308,0.4943,0,2025-10-31,31.19,2026-01-16,60.67,57.95,60,51.58,1,1,1,1,1,52,8.15,27.73,2026-01-19,60.9,15.45,0.4506,0.48,21.74,39.9,2026-03-04,53.87,-11.54,32,0,76.52,-23.81
IGARASHI,L120,0,2025-02-04,680.1,2025-04-07,420.7,38.14,120,0.437,0.818,7.263e-05,0.618,0.542,1,1,0.866,0.4632,0.2343,0,2025-07-15,2.07,2025-07-16,616.55,595.75,60,5.95,1,1,1,1,1,1,3.49,2.13,2025-07-17,619.0,9.34,0.6352,-13.8,-28.93,-27.7,2025-08-08,524.25,-15.31,17,0,7.43,-56.21
IGARASHI,L180,0,2022-01-13,530.8,2022-06-20,257.25,51.54,180,0.698,0.81,3.803e-05,0.7,0.456,1,1,1.601,0.3048,0.2276,1,2022-09-07,4.16,2022-09-08,457.05,439.0,60,17.93,1,1,1,1,1,1,4.11,5.16,2022-09-09,463.95,13.89,0.3363,-3.09,-21.95,40.06,2022-12-21,404.05,-12.91,71,0,48.23,-28.91
IGARASHI,L250,0,2018-12-28,568.95,2019-06-19,178.0,68.71,250,0.466,0.911,4.403e-05,0.655,0.636,1,1,2.632,0.3267,0.1458,1,2020-01-03,3.17,2020-06-18,281.4,243.25,60,9.53,1,1,1,1,0,112,20.0,2.58,2020-06-19,305.0,50.54,0.7161,-2.74,9.43,52.97,2020-09-23,275.95,-9.52,69,0,73.43,-16.38
IGARASHI,L250,0,2021-10-13,582.6,2022-06-20,257.25,55.84,250,0.699,0.74,2.473e-05,0.672,0.456,1,0,1.417,0.4109,0.4693,1,2022-10-07,3.37,2022-11-28,470.05,470.0,60,3.45,1,0,1,1,1,34,1.74,1.84,2022-11-29,465.35,19.32,0.2393,-21.29,-10.3,16.1,2022-12-21,404.05,-13.17,17,0,48.81,-29.13
IGARASHI,VAR,0,2018-12-28,568.95,2019-06-19,178.0,68.71,250,0.466,0.911,4.403e-05,0.655,0.636,1,1,2.632,0.3267,0.1458,1,2020-01-03,3.17,2020-06-18,281.4,243.25,60,9.53,1,1,1,1,0,112,20.0,2.58,2020-06-19,305.0,50.54,0.7161,-2.74,9.43,52.97,2020-09-23,275.95,-9.52,69,0,73.43,-16.38
IGARASHI,VAR,0,2021-10-13,582.6,2022-06-20,257.25,55.84,243,0.698,0.754,2.649e-05,0.669,0.469,1,0,1.448,0.3997,0.4626,1,2022-10-04,3.37,2022-11-28,470.05,470.0,60,3.45,1,0,1,1,1,36,1.74,1.84,2022-11-29,465.35,19.32,0.2661,-21.29,-10.3,16.1,2022-12-21,404.05,-13.17,17,0,48.81,-29.13
IGIL,L120,1,2025-01-08,607.33,2025-03-12,291.01,52.08,119,0.483,0.778,8.869e-05,0.698,0.563,1,0,0.466,0.2678,0.2487,0,2025-06-13,24.59,2025-07-24,406.84,402.16,60,3.79,1,0,1,1,1,29,2.01,20.52,2025-07-25,406.84,33.01,0.5282,-17.53,-27.17,-10.3,2025-08-01,366.51,-9.91,6,0,7.01,-30.0
IGIL,L180,1,2025-01-08,607.33,2025-03-12,291.01,52.08,119,0.483,0.778,8.869e-05,0.698,0.563,1,0,0.466,0.2678,0.2487,0,2025-06-13,24.59,2025-07-24,406.84,402.16,60,3.79,1,0,1,1,1,29,2.01,20.52,2025-07-25,406.84,33.01,0.5282,-17.53,-27.17,-10.3,2025-08-01,366.51,-9.91,6,0,7.01,-30.0
IGIL,L250,1,2025-01-08,607.33,2025-03-12,291.01,52.08,119,0.483,0.778,8.869e-05,0.698,0.563,1,0,0.466,0.2678,0.2487,0,2025-06-13,24.59,2025-07-24,406.84,402.16,60,3.79,1,0,1,1,1,29,2.01,20.52,2025-07-25,406.84,33.01,0.5282,-17.53,-27.17,-10.3,2025-08-01,366.51,-9.91,6,0,7.01,-30.0
IGIL,VAR,1,2025-01-08,607.33,2025-03-12,291.01,52.08,95,0.479,0.824,1.346e-04,0.7,0.611,1,1,0.57,0.3009,0.2817,0,2025-05-28,26.93,2025-07-24,406.84,402.16,60,3.79,1,0,1,1,1,41,2.01,20.52,2025-07-25,406.84,33.01,0.6008,-17.53,-27.17,-10.3,2025-08-01,366.51,-9.91,6,0,7.01,-30.0
IGL,L120,0,2007-01-04,12.25,2007-04-18,9.3,24.08,120,0.63,0.719,5.945e-05,0.549,0.4,1,0,3.099,0.607,0.6438,1,2007-06-21,2.99,2007-07-04,12.5,12.45,60,5.29,1,1,1,1,1,9,1.63,1.69,2007-07-05,12.6,-2.04,0.3616,6.35,25.79,-16.67,2007-07-27,11.25,-10.71,17,0,44.44,-27.78
IGL,L120,0,2012-03-30,37.95,2012-05-31,19.35,49.01,120,0.546,0.7,1.146e-04,0.628,0.733,1,0,1.78,0.2085,0.1712,1,2012-08-16,14.18,2013-01-18,27.45,26.65,60,8.78,1,1,1,1,1,104,5.58,9.96,2013-01-21,27.6,27.67,0.4659,7.61,4.71,-5.07,2013-05-16,28.4,2.9,79,0,19.2,-14.86
IGL,L180,0,2020-06-04,252.4,2020-10-13,182.7,27.61,180,0.676,0.707,3.017e-05,0.503,0.4,1,0,0.777,0.3129,0.3106,0,2021-01-05,127.91,2021-06-29,275.0,271.25,60,3.39,1,0,1,1,0,118,3.07,150.04,2021-06-30,277.3,-8.95,0.1859,-4.35,-10.28,-35.83,2021-08-09,262.85,-5.21,28,0,8.55,-42.12
IGL,L180,0,2021-12-14,255.4,2022-03-04,165.9,35.04,180,0.38,0.822,2.446e-05,0.695,0.667,1,1,1.136,0.3352,0.1136,0,2022-08-16,87.66,2022-11-28,221.8,217.7,60,3.16,1,0,1,1,1,70,3.02,64.71,2022-11-29,223.1,13.16,0.5851,-2.06,7.44,-12.8,2022-12-23,200.7,-10.04,19,0,15.58,-15.8
IGL,L250,0,2021-09-15,292.8,2022-03-04,165.9,43.34,250,0.47,0.819,1.545e-05,0.695,0.572,1,1,1.073,0.3073,0.1864,0,2022-09-15,77.24,2022-11-28,221.8,217.7,60,3.16,1,0,1,1,1,49,3.02,64.71,2022-11-29,223.1,24.25,0.6357,-2.06,7.44,-12.8,2022-12-23,200.7,-10.04,19,0,15.58,-15.8
IGL,VAR,0,2021-09-15,292.8,2022-03-04,165.9,43.34,250,0.47,0.819,1.545e-05,0.695,0.572,1,1,1.073,0.3073,0.1864,0,2022-09-15,77.24,2022-11-28,221.8,217.7,60,3.16,1,0,1,1,1,49,3.02,64.71,2022-11-29,223.1,24.25,0.6357,-2.06,7.44,-12.8,2022-12-23,200.7,-10.04,19,0,15.58,-15.8
IGPL,L120,0,2024-12-11,600.55,2025-03-17,406.9,32.25,120,0.555,0.866,6.766e-05,0.612,0.675,1,1,1.456,0.2092,0.0871,1,2025-06-05,2.28,2025-07-18,510.8,488.4,60,10.81,1,1,1,1,1,31,5.67,1.07,2025-07-21,511.8,14.94,0.6774,-18.04,-27.33,-11.77,2025-08-11,457.7,-10.57,16,0,1.56,-38.45
IGPL,VAR,0,2023-09-20,563.55,2023-11-22,435.8,22.67,90,0.483,0.764,9.604e-05,0.541,0.456,1,0,1.677,0.2282,0.262,1,2024-01-30,3.3,2024-04-30,541.55,524.65,60,7.35,1,1,1,1,1,61,5.73,3.25,2024-05-02,548.85,3.9,0.4471,16.11,0.43,-22.08,2024-06-04,468.85,-14.58,24,0,32.46,-29.67
IIFL,L120,0,2010-04-06,84.15,2010-07-30,62.9,25.25,120,0.697,0.73,4.354e-05,0.596,0.608,1,0,1.332,0.2257,-0.04,0,2010-09-21,15.02,2010-09-22,78.55,76.9,60,3.58,1,0,1,1,1,1,2.15,17.11,2010-09-23,79.05,6.65,0.327,-31.06,-39.41,-33.78,2010-11-19,75.05,-5.06,41,0,13.6,-46.43
IIFL,L120,0,2010-11-12,80.25,2011-02-09,45.3,43.55,120,0.504,0.721,5.449e-05,0.682,0.775,1,0,0.572,0.3082,0.2724,0,2011-05-09,3.65,2011-06-14,58.8,57.55,60,4.09,1,0,1,1,1,26,2.17,2.77,2011-06-15,59.0,26.73,0.5464,-14.32,-33.05,-31.19,2011-08-03,54.25,-8.05,36,0,7.03,-52.46
IIFL,L120,0,2016-10-28,232.9,2016-11-21,169.8,27.09,120,0.345,0.725,7.217e-05,0.371,0.5,1,0,0.896,0.5708,0.5144,0,2017-03-14,6.14,2017-04-05,300.35,281.75,60,3.37,1,0,1,1,1,15,7.54,7.88,2017-04-06,297.7,-28.96,0.3452,41.67,41.95,83.46,2017-09-27,422.6,41.95,120,0,104.7,-2.17
IIFL,L120,0,2019-06-14,159.6,2019-10-15,102.15,36.0,120,0.697,0.792,1.057e-04,0.513,0.525,1,0,3.204,0.629,0.7318,1,2019-12-06,4.41,2020-01-21,166.65,165.8,60,6.54,1,1,1,1,1,31,5.81,4.13,2020-01-22,168.75,-4.42,0.5582,-53.51,-58.61,-33.51,2020-02-27,167.6,-0.68,27,0,22.55,-66.52
IIFL,L120,0,2020-02-24,179.4,2020-06-02,59.45,66.86,120,0.538,0.79,1.484e-04,0.642,0.867,1,0,2.646,0.4217,0.2783,1,2020-08-18,3.62,2020-08-26,88.35,80.15,60,10.85,1,1,1,1,1,6,15.41,4.42,2020-08-27,89.2,50.75,0.5874,27.35,163.12,208.91,2020-09-24,74.5,-16.48,21,0,277.13,-19.62
IIFL,L120,0,2024-01-15,642.25,2024-03-26,312.2,51.39,120,0.437,0.7,1.268e-04,0.598,0.492,1,0,1.968,0.4707,0.3745,1,2024-07-04,156.65,2024-09-18,528.85,523.95,60,4.34,1,0,1,1,1,52,2.55,69.01,2024-09-19,531.0,17.66,0.4226,-19.6,-41.25,-14.49,2024-10-07,436.5,-17.8,12,0,5.57,-47.31
IIFL,L120,0,2026-01-06,665.15,2026-04-24,419.35,36.95,120,0.697,0.801,6.118e-05,0.66,0.575,1,1,1.754,0.5942,0.5562,1,2026-06-17,108.95,2026-08-21,681.0,636.1,60,8.03,1,1,1,1,1,46,7.41,91.82,2026-08-24,684.75,-2.38,0.5535,-10.48,-10.48,-10.48,2026-09-09,605.15,-11.62,13,0,2.96,-12.19
IIFL,L180,0,2010-03-05,85.35,2010-07-30,62.9,26.3,180,0.631,0.702,3.120e-05,0.525,0.444,1,0,1.337,0.2228,0.2422,1,2010-11-02,15.49,2011-04-07,57.4,56.6,60,3.24,1,0,1,1,0,108,5.42,3.96,2011-04-08,57.7,32.75,0.2518,7.97,-15.94,-22.79,2011-08-03,54.25,-5.98,81,0,9.45,-48.79
IIFL,L180,0,2019-04-09,319.4,2019-10-15,102.15,68.02,180,0.698,0.89,9.908e-05,0.628,0.794,1,1,2.331,0.3743,0.4804,1,2020-01-02,2.77,2020-01-21,166.65,165.8,60,6.54,1,1,1,1,1,13,5.81,4.13,2020-01-22,168.75,47.82,0.5214,-53.51,-58.61,-33.51,2020-02-27,167.6,-0.68,27,0,22.55,-66.52
IIFL,L250,0,2009-11-18,101.45,2010-07-30,62.9,38.0,250,0.699,0.768,1.815e-05,0.609,0.412,1,0,1.111,0.1788,0.2433,0,2010-11-15,13.43,2011-04-07,57.4,56.6,60,3.24,1,0,1,1,0,99,5.42,3.96,2011-04-08,57.7,43.42,0.2814,7.97,-15.94,-22.79,2011-08-03,54.25,-5.98,81,0,9.45,-48.79
IIFL,VAR,0,2009-11-18,101.45,2010-07-30,62.9,38.0,249,0.698,0.765,1.824e-05,0.607,0.414,1,0,1.088,0.1788,0.2433,0,2010-11-15,13.43,2011-04-07,57.4,56.6,60,3.24,1,0,1,1,0,99,5.42,3.96,2011-04-08,57.7,43.42,0.2785,7.97,-15.94,-22.79,2011-08-03,54.25,-5.98,81,0,9.45,-48.79
IIFL,VAR,0,2019-04-02,325.6,2019-10-15,102.15,68.63,199,0.652,0.875,8.418e-05,0.615,0.799,1,1,2.751,0.4351,0.3474,1,2020-01-23,4.64,2020-02-07,179.05,166.7,60,4.33,1,0,1,1,1,12,7.41,5.29,2020-02-10,179.7,45.01,0.5831,-64.61,-62.74,20.12,2020-02-27,167.6,-6.73,13,0,20.12,-68.56
IIFL,VAR,0,2026-01-06,665.15,2026-04-24,419.35,36.95,104,0.699,0.866,8.327e-05,0.645,0.654,1,1,2.067,0.5883,0.5806,1,2026-06-10,113.88,2026-08-21,681.0,636.1,60,8.03,1,1,1,1,1,51,7.41,91.82,2026-08-24,684.75,-2.38,0.65,-10.48,-10.48,-10.48,2026-09-09,605.15,-11.62,13,0,2.96,-12.19
IIFLCAPS,L120,0,2024-12-11,369.72,2025-03-13,192.69,47.88,120,0.647,0.831,8.948e-05,0.692,0.592,1,1,1.924,0.214,0.1848,1,2025-05-20,17.49,2025-05-30,302.82,281.08,60,3.17,1,0,1,1,0,8,7.73,12.37,2025-06-02,306.15,18.09,0.5363,4.19,-2.05,11.95,2025-07-25,303.97,-0.71,40,0,33.11,-21.48
IIFLCAPS,L180,1,2024-12-11,369.72,2025-03-13,192.69,47.88,120,0.647,0.831,8.948e-05,0.692,0.592,1,1,1.924,0.214,0.1848,1,2025-05-20,17.49,2025-05-30,302.82,281.08,60,3.17,1,0,1,1,0,8,7.73,12.37,2025-06-02,306.15,18.09,0.5363,4.19,-2.05,11.95,2025-07-25,303.97,-0.71,40,0,33.11,-21.48
IIFLCAPS,L250,1,2024-12-11,369.72,2025-03-13,192.69,47.88,120,0.647,0.831,8.948e-05,0.692,0.592,1,1,1.924,0.214,0.1848,1,2025-05-20,17.49,2025-05-30,302.82,281.08,60,3.17,1,0,1,1,0,8,7.73,12.37,2025-06-02,306.15,18.09,0.5363,4.19,-2.05,11.95,2025-07-25,303.97,-0.71,40,0,33.11,-21.48
IIFLCAPS,VAR,1,2024-12-11,369.72,2025-03-13,192.69,47.88,101,0.65,0.923,1.229e-04,0.699,0.693,1,1,1.935,0.1964,0.1586,1,2025-05-09,16.89,2025-05-30,302.82,281.08,60,3.17,1,0,1,1,0,15,7.73,12.37,2025-06-02,306.15,18.09,0.6416,4.19,-2.05,11.95,2025-07-25,303.97,-0.71,40,0,33.11,-21.48
IITL,VAR,0,2024-02-12,278.8,2024-05-10,142.65,48.83,126,0.464,0.827,1.177e-04,0.536,0.46,1,1,2.692,0.4242,0.3204,1,2024-08-19,2.04,2024-10-23,307.0,305.0,60,4.16,1,0,1,1,1,46,1.99,0.14,2024-10-24,313.1,-10.11,0.6176,16.94,-31.94,-38.89,2025-01-02,344.35,9.98,48,0,42.11,-51.13
IMAGICAA,L120,0,2016-09-26,112.25,2016-12-28,69.8,37.82,120,0.546,0.771,6.444e-05,0.666,0.642,1,0,1.224,0.4064,0.4373,1,2017-03-17,3.32,2017-04-28,89.9,87.9,60,5.18,1,1,1,1,1,28,3.45,3.54,2017-05-02,90.5,19.91,0.6291,-19.28,-23.54,-46.96,2017-05-22,78.85,-12.87,15,0,0.22,-51.05
