Index,symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct,ath_prev,dist_to_ath_pct,hist_bars,split_cut
112,ADANIPORTS,VAR,0,2009-06-10,137.48,2009-11-03,96.28,29.97,176,0.56,0.706,2.689e-05,0.456,0.455,1,0,0.7,0.2054,0.1976,0,2010-02-25,24.26,2010-03-03,142.92,137.52,60,3.29,1,0,1,1,1,3,3.93,26.5,2010-03-04,142.8,-3.96,0.3382,-2.46,14.15,3.78,2010-05-04,142.36,-0.31,41.0,0,29.73,-20.17,261.49,-45.34,550,False
110,ADANIPORTS,L250,0,2015-08-31,355.45,2016-05-19,171.55,51.74,250,0.699,0.806,2.229e-05,0.633,0.476,1,1,1.4,0.2367,0.1687,1,2016-09-06,130.67,2016-10-25,312.8,285.75,60,5.28,1,1,1,1,1,32,9.5,111.78,2016-10-26,312.95,12.0,0.3233,-5.62,6.22,37.34,2016-11-15,266.65,-14.79,13.0,0,40.28,-21.66,368.55,-15.13,2192,False
116,ADANIPORTS,VAR,0,2024-08-01,1590.15,2025-03-03,1053.05,33.78,211,0.7,0.784,2.432e-05,0.591,0.436,1,0,1.026,0.3135,0.338,0,2025-06-06,327.65,2025-10-16,1479.5,1450.7,60,3.37,1,0,1,1,1,91,1.99,275.47,2025-10-17,1479.5,6.96,0.3223,-3.44,2.18,19.36,2025-12-29,1454.4,-1.7,49.0,0,27.82,-12.67,1590.15,-6.96,4415,False
114,ADANIPORTS,VAR,0,2012-01-20,155.4,2012-08-27,108.0,30.5,213,0.698,0.733,1.599e-05,0.604,0.455,1,0,1.32,0.137,0.1473,1,2012-11-30,9.19,2012-12-06,135.05,134.85,60,4.35,1,0,1,1,1,4,1.01,9.32,2012-12-07,135.65,13.1,0.2387,3.28,12.09,17.91,2013-03-20,132.35,-2.43,73.0,0,29.01,-14.01,261.49,-48.35,1238,False
109,ADANIPORTS,L250,0,2008-08-12,125.3,2008-11-28,51.59,58.83,250,0.382,0.701,4.728e-05,0.495,0.432,1,0,0.912,0.1905,0.1753,0,2009-07-21,16.39,2010-01-05,115.19,114.75,60,3.04,1,0,1,1,0,111,3.45,7.79,2010-01-06,115.8,8.07,0.1698,28.0,27.55,25.26,2010-05-04,142.36,22.94,79.0,0,59.97,-9.33,261.49,-55.95,512,False
117,ADANIPOWER,L120,0,2013-06-05,11.75,2013-08-06,6.2,47.23,120,0.403,0.867,7.191e-05,0.692,0.767,1,1,0.752,0.2142,0.1901,0,2013-11-22,14.05,2013-12-04,7.65,7.3,60,8.13,1,1,1,1,0,8,6.25,15.05,2013-12-05,8.0,34.89,0.5877,-10.0,54.37,8.13,2014-01-08,7.15,-10.62,24.0,0,70.62,-20.63,28.65,-73.3,1061,False
119,ADANIPOWER,L120,0,2017-04-06,8.85,2017-05-29,5.35,39.55,120,0.462,0.702,6.73e-05,0.658,0.6,1,0,0.769,0.199,0.1588,0,2017-08-30,22.72,2017-12-22,7.75,7.3,60,3.3,1,0,1,1,1,79,6.16,45.73,2017-12-26,7.9,12.43,0.4915,-36.08,-53.16,27.85,2018-01-17,8.15,3.16,17.0,0,47.47,-61.39,28.65,-72.95,2058,False
130,ADANIPOWER,L250,0,2024-06-20,148.65,2024-11-26,87.55,41.1,250,0.434,0.844,1.432e-05,0.695,0.4,1,1,1.263,0.1951,0.1803,1,2025-06-20,182.34,2025-07-10,121.15,120.45,60,3.55,1,0,1,1,1,14,0.58,249.29,2025-07-11,121.4,18.5,0.4872,24.78,22.05,78.36,2025-11-10,150.06,23.61,82.0,0,109.39,-9.02,174.9,-30.73,3925,False
135,ADANIPOWER,VAR,0,2021-06-10,30.8,2021-08-23,14.7,52.27,90,0.562,0.789,0.0001805,0.572,0.478,1,0,1.267,0.5322,0.2498,1,2021-10-19,52.33,2022-02-10,24.55,23.9,60,12.67,1,1,1,1,0,79,14.19,99.25,2022-02-11,24.55,20.29,0.4847,97.56,182.89,27.09,2022-05-12,48.5,97.56,60.0,0,252.34,-11.41,30.8,-20.29,3079,False
124,ADANIPOWER,L180,0,2013-05-21,12.15,2013-08-06,6.2,48.97,180,0.441,0.74,3.268e-05,0.698,0.706,1,0,1.165,0.2708,0.3127,0,2014-01-03,21.39,2014-03-07,7.95,7.9,60,3.14,1,0,1,1,0,44,6.71,10.8,2014-03-10,7.9,34.57,0.4832,62.66,24.68,20.25,2014-05-02,9.6,21.52,34.0,0,72.78,-1.9,28.65,-72.25,1126,False
127,ADANIPOWER,L180,0,2024-08-16,139.5,2024-11-26,87.55,37.24,180,0.391,0.809,2.276e-05,0.699,0.411,1,1,1.566,0.2173,0.1843,1,2025-05-07,261.39,2025-06-10,119.2,115.9,60,8.62,1,1,1,1,1,24,5.86,191.82,2025-06-11,120.55,14.55,0.4514,1.0,21.74,82.93,2025-06-20,106.05,-12.03,8.0,0,110.87,-12.57,174.9,-31.85,3903,False
123,ADANIPOWER,L180,0,2012-03-01,15.65,2012-08-29,7.55,51.76,180,0.698,0.851,4.438e-05,0.667,0.611,1,1,0.673,0.2369,0.2226,0,2012-11-19,5.39,2012-12-06,11.5,11.05,60,6.56,1,1,1,1,1,12,6.98,3.69,2012-12-07,11.6,26.52,0.4442,-21.98,-2.16,-33.19,2013-01-30,11.85,2.16,38.0,0,20.26,-49.57,28.65,-59.86,815,False
120,ADANIPOWER,L120,0,2020-01-16,13.0,2020-03-23,5.15,60.38,120,0.479,0.741,0.0001378,0.697,0.558,1,0,1.583,0.1697,0.2224,1,2020-06-25,48.96,2020-08-25,8.2,8.05,60,9.0,1,1,1,1,1,43,6.49,13.04,2020-08-26,8.2,36.92,0.4359,-3.66,39.02,107.93,2020-10-19,7.15,-12.8,38.0,0,307.32,-15.85,28.65,-71.38,2714,False
125,ADANIPOWER,L180,0,2015-03-12,10.55,2015-09-07,4.15,60.66,180,0.687,0.872,5.302e-05,0.694,0.667,1,1,1.016,0.2315,0.2146,0,2015-12-02,15.82,2015-12-31,6.45,6.35,60,3.76,1,0,1,1,1,20,2.38,14.4,2016-01-01,6.5,38.86,0.4276,0.0,-10.0,0.0,2016-01-15,5.9,-9.23,11.0,0,10.77,-30.77,28.65,-77.49,1569,False
121,ADANIPOWER,L120,0,2021-10-19,24.95,2021-12-20,19.4,22.24,120,0.412,0.711,6.297e-05,0.362,0.425,1,0,3.608,0.3648,0.2907,1,2022-03-31,336.35,2022-04-01,40.7,37.0,60,5.18,1,1,1,1,1,1,10.0,336.35,2022-04-04,41.4,-63.13,0.3771,30.43,77.05,-8.21,2022-05-12,48.5,17.15,26.0,0,108.94,-35.99,37.0,10.0,3113,False
122,ADANIPOWER,L120,0,2022-11-16,69.05,2023-02-27,27.85,59.67,120,0.605,0.721,0.0001125,0.697,0.442,1,0,4.03,0.2646,0.161,1,2023-05-11,144.2,2023-06-07,54.95,52.6,60,4.42,1,0,1,1,0,19,4.47,103.92,2023-06-08,55.95,20.42,0.3246,18.05,54.24,175.16,2023-06-23,48.5,-13.32,12.0,0,220.2,-17.43,86.5,-36.47,3405,False
129,ADANIPOWER,L250,0,2013-05-21,12.15,2013-08-06,6.2,48.97,250,0.309,0.706,2.788e-05,0.552,0.696,1,0,1.06,0.2693,0.2609,0,2014-04-22,45.01,2014-05-19,12.0,11.25,60,3.34,1,0,1,1,1,17,8.11,54.17,2014-05-20,12.15,1.23,0.3041,-11.11,-22.22,-36.63,2014-07-08,11.95,-1.65,36.0,0,12.35,-37.04,28.65,-58.12,1171,False
134,ADANIPOWER,VAR,0,2018-01-08,9.4,2018-06-28,3.1,67.02,169,0.696,0.768,9.676e-05,0.563,0.497,1,0,2.598,0.2869,0.3698,1,2018-09-11,90.92,2018-10-29,8.45,7.15,60,4.34,1,0,1,1,1,29,19.01,71.01,2018-10-30,8.4,10.11,0.3028,17.26,20.83,67.86,2019-01-28,8.0,-4.76,61.0,0,75.6,-20.83,28.65,-70.51,2265,False
128,ADANIPOWER,L250,0,2012-02-21,18.45,2012-08-29,7.55,59.08,250,0.675,0.703,2.472e-05,0.666,0.576,1,0,0.77,0.2687,0.21,0,2012-12-28,22.05,2013-05-20,10.8,10.3,60,3.34,1,0,1,1,0,96,6.93,7.81,2013-05-21,10.9,41.46,0.2497,-33.94,-38.07,11.47,2013-06-13,9.55,-12.39,18.0,0,25.23,-46.33,28.65,-62.3,926,False
137,ADFFOODS,L120,0,2024-12-17,345.82,2025-04-07,214.08,38.09,120,0.655,0.862,5.771e-05,0.683,0.633,1,1,0.719,0.421,0.3042,0,2025-06-09,3.37,2025-06-11,296.22,272.95,60,10.36,1,1,1,1,1,2,9.31,3.69,2025-06-12,293.14,14.34,0.6195,-18.52,-29.96,2.78,2025-07-31,244.3,-16.66,36.0,0,5.36,-47.77,345.82,-14.34,3631,False
138,ADFFOODS,VAR,0,2024-12-17,345.82,2025-04-07,214.08,38.09,116,0.652,0.844,5.467e-05,0.693,0.655,1,1,0.726,0.3646,0.2941,0,2025-06-06,2.98,2025-06-09,272.95,271.12,60,5.9,1,1,1,1,0,1,6.57,3.37,2025-06-10,274.34,21.07,0.5897,-18.24,-23.8,2.94,2025-07-31,244.3,-10.95,38.0,0,9.95,-44.19,345.82,-21.07,3629,False
139,ADOR,L180,0,2022-09-21,1011.7,2022-12-23,776.1,23.29,180,0.458,0.738,2.995e-05,0.439,0.439,1,0,1.174,0.3407,0.3113,0,2023-05-18,4.2,2023-05-24,1220.55,1181.0,60,4.35,1,0,1,1,1,4,5.2,3.62,2023-05-25,1227.6,-20.64,0.3778,-10.74,20.9,11.01,2023-06-27,1090.0,-11.21,24.0,0,44.18,-16.75,1181.0,3.35,4539,False
141,ADSL,VAR,0,2024-01-15,191.85,2024-03-13,128.45,33.05,101,0.41,0.832,6.598e-05,0.696,0.545,1,1,0.729,0.1728,0.1394,0,2024-06-11,4.24,2024-06-19,159.55,155.4,60,12.15,1,1,1,1,0,5,8.24,5.48,2024-06-20,162.52,16.84,0.5461,81.36,61.18,10.03,2024-12-20,244.35,50.35,127.0,0,96.84,-5.3,191.85,-16.84,2338,False
140,ADSL,L120,0,2024-01-15,191.85,2024-03-13,128.45,33.05,120,0.361,0.7,9.353e-05,0.529,0.483,1,0,0.765,0.6158,0.3131,0,2024-07-05,20.76,2024-08-30,265.03,239.12,60,29.65,1,1,1,1,1,38,11.58,12.22,2024-09-02,269.9,-38.14,0.3542,-4.22,-14.78,-38.83,2024-12-20,244.35,-9.47,77.0,0,18.53,-45.31,239.12,10.84,2388,False
144,ADVENZYMES,L180,0,2024-10-16,502.8,2025-02-28,259.85,48.32,180,0.559,0.91,3.723e-05,0.697,0.606,1,1,0.884,0.2018,0.1308,0,2025-06-27,7.01,2025-07-29,348.4,343.5,60,3.41,1,0,1,1,1,22,2.1,6.37,2025-07-30,348.6,30.71,0.6684,-13.41,-21.99,-7.44,2025-08-06,307.85,-11.69,6.0,0,20.2,-27.73,549.9,-36.64,2225,False
143,ADVENZYMES,L120,0,2024-12-10,397.3,2025-02-28,259.85,34.6,120,0.479,0.858,4.874e-05,0.699,0.558,1,1,0.792,0.0571,-0.0281,0,2025-06-04,3.56,2025-06-10,324.0,309.7,60,5.28,1,1,1,1,0,4,4.62,3.86,2025-06-11,333.2,18.45,0.6447,2.66,-7.05,10.25,2025-08-06,307.85,-7.61,41.0,0,25.75,-24.38,549.9,-41.08,2190,False
142,ADVENZYMES,L120,0,2017-07-13,354.6,2017-09-28,248.6,29.89,120,0.546,0.829,4.571e-05,0.699,0.55,1,1,0.746,0.3422,0.2743,0,2017-12-18,3.09,2018-01-02,309.15,289.75,60,40.83,1,1,1,1,0,10,11.03,3.02,2018-01-03,311.95,12.82,0.6059,-23.72,-31.11,-44.78,2018-01-30,268.85,-13.82,19.0,0,3.7,-47.07,470.55,-34.3,351,False
146,AEGISLOG,L250,0,2021-07-09,374.6,2022-02-28,168.8,54.94,250,0.699,0.857,1.934e-05,0.682,0.692,1,1,1.015,0.3551,0.3005,0,2022-06-20,11.44,2022-07-21,244.65,229.05,60,36.29,1,1,1,1,1,23,15.76,5.41,2022-07-22,238.65,34.69,0.4563,25.62,50.37,55.9,2023-05-15,364.35,52.67,199.0,0,72.01,-0.06,380.75,-35.75,4334,False
149,AEROFLEX,VAR,0,2025-02-05,263.83,2025-05-09,157.21,40.41,113,0.527,0.7,9.843e-05,0.491,0.673,1,0,1.468,0.7718,1.0277,1,2025-07-23,47.24,2025-12-19,193.69,192.74,60,92.63,1,1,1,1,0,102,9.24,5.51,2025-12-22,192.8,26.59,0.5793,19.64,163.1,194.09,2026-01-16,175.27,-9.09,18.0,0,202.98,-18.05,263.83,-26.59,566,False
152,AEROPLANE,L250,1,2026-04-02,180.0,2026-06-11,117.45,34.75,90,0.517,0.813,0.0001547,0.327,0.589,1,1,1.289,0.4623,0.5141,1,2026-08-12,10.92,2026-09-10,207.23,201.39,60,5.15,1,1,1,1,1,21,3.89,6.88,,,-15.13,0.7095,,,,,,,,1,,,201.39,2.9,110,False
153,AETHER,L250,0,2023-08-01,1093.25,2023-11-30,779.75,28.68,250,0.386,0.824,9.486e-06,0.695,0.54,1,1,1.131,0.2666,0.1227,0,2024-07-12,6.49,2024-09-04,931.5,927.0,60,11.64,1,1,1,1,1,36,4.61,3.74,2024-09-05,940.0,14.8,0.5081,-10.87,-20.57,-21.11,2024-10-21,862.6,-8.23,32.0,0,13.94,-22.87,1165.95,-20.11,559,False
154,AETHER,L250,0,2025-03-11,932.95,2025-09-17,730.8,21.67,250,0.582,0.709,1.486e-05,0.425,0.512,1,0,1.405,0.4236,0.5602,1,2026-02-17,20.14,2026-03-12,1047.65,1038.0,60,4.86,1,0,1,1,1,16,3.17,11.39,2026-03-13,1049.0,-12.29,0.3815,8.95,54.39,56.82,2026-05-22,1051.3,0.22,46.0,0,63.68,-6.86,1165.95,-10.15,937,False
162,AFFLE,VAR,0,2024-01-01,1320.1,2024-03-19,1013.6,23.22,95,0.585,0.871,5.713e-05,0.685,0.505,1,1,1.004,0.3875,0.2977,0,2024-05-18,17.22,2024-05-27,1252.5,1233.85,60,16.34,1,1,1,1,0,5,2.01,21.54,2024-05-28,1260.0,5.12,0.5503,29.77,22.37,38.39,2024-06-04,1087.7,-13.67,6.0,0,49.52,-15.87,1486.45,-15.74,1188,False
156,AFFLE,L120,0,2024-01-01,1320.1,2024-03-19,1013.6,23.22,120,0.513,0.727,4.848e-05,0.575,0.417,1,0,1.093,0.3941,0.3948,0,2024-06-14,31.84,2024-06-24,1316.8,1264.7,60,6.7,1,1,1,1,1,5,4.26,30.33,2024-06-25,1330.05,0.25,0.3819,16.91,39.28,45.69,2024-10-22,1474.85,10.89,83.0,0,49.24,-6.32,1486.45,-11.41,1207,False
161,AFFLE,VAR,0,2022-09-13,1355.15,2023-04-26,893.45,34.07,219,0.697,0.771,1.469e-05,0.681,0.489,1,0,1.206,0.3578,0.399,1,2023-07-31,16.98,2023-08-01,1138.85,1119.5,60,13.22,1,1,1,1,1,1,6.06,18.51,2023-08-02,1149.0,15.96,0.3729,-7.5,6.6,24.79,2023-09-25,1064.85,-7.32,37.0,0,34.63,-14.0,1486.45,-23.38,986,False
158,AFFLE,L120,0,2026-01-05,1821.9,2026-03-23,1268.7,30.36,120,0.571,0.71,4.395e-05,0.672,0.4,1,0,1.141,0.4528,0.5428,0,2026-06-10,28.65,2026-07-29,1654.3,1637.5,60,3.65,1,0,1,1,1,34,1.62,27.82,2026-07-30,1644.9,9.2,0.3455,-2.97,-2.97,-2.97,2026-09-01,1565.1,-4.85,24.0,0,6.28,-9.47,2146.7,-22.94,1727,False
163,AFFLE,VAR,0,2024-12-16,1852.45,2025-02-28,1400.25,24.41,90,0.596,0.718,7.25e-05,0.625,0.489,1,0,0.784,0.2652,0.2552,0,2025-04-28,32.87,2025-05-23,1727.4,1720.0,60,5.36,1,1,1,1,0,18,1.79,29.68,2025-05-26,1730.0,6.75,0.3242,11.84,-0.35,-14.61,2025-07-25,1801.6,4.14,45.0,0,26.35,-27.67,1852.45,-6.75,1434,False
157,AFFLE,L120,0,2024-12-16,1852.45,2025-02-28,1400.25,24.41,120,0.529,0.715,5.06e-05,0.573,0.4,1,0,0.693,0.2604,0.2698,0,2025-05-27,25.81,2025-06-10,1939.0,1868.7,60,7.66,1,1,1,1,1,10,3.76,41.64,2025-06-11,1947.0,-4.67,0.3118,-2.08,-14.83,-23.66,2025-07-25,1801.6,-7.47,33.0,0,12.27,-35.73,1868.7,3.76,1446,False
160,AFFLE,L250,0,2022-09-13,1355.15,2023-04-26,893.45,34.07,250,0.699,0.726,1.095e-05,0.697,0.428,1,0,1.182,0.3645,0.3753,0,2023-08-11,23.12,2023-09-08,1159.1,1138.85,60,5.41,1,1,1,1,1,19,3.82,19.37,2023-09-11,1175.0,14.47,0.2667,-3.02,-4.25,32.68,2023-09-25,1064.85,-9.37,10.0,0,45.96,-15.9,1486.45,-22.02,1013,False
165,AGARIND,VAR,0,2022-04-28,708.23,2022-06-20,414.31,41.5,90,0.404,0.833,0.0002327,0.484,0.411,1,1,0.677,0.2544,0.3144,0,2022-09-06,5.4,2022-10-06,693.06,688.07,60,5.83,1,1,1,1,1,21,6.62,3.22,2022-10-07,702.08,2.14,0.4501,-16.19,-23.77,29.73,2022-11-14,611.88,-12.85,25.0,0,55.24,-24.97,744.75,-6.94,2060,False
166,AGARIND,VAR,0,2024-02-01,1131.16,2024-03-13,786.48,30.47,90,0.315,0.772,0.0001365,0.542,0.533,1,0,1.256,0.3602,0.2097,1,2024-06-14,6.28,2024-06-18,1204.67,1131.11,60,4.72,1,0,1,1,1,1,6.5,6.56,2024-06-19,1204.77,-6.5,0.4052,-1.42,3.55,-19.07,2024-10-03,1112.18,-7.69,74.0,0,14.14,-30.75,1131.16,6.5,2476,False
164,AGARIND,L120,0,2024-02-01,1131.16,2024-03-13,786.48,30.47,120,0.353,0.7,9.782e-05,0.477,0.4,1,0,1.053,0.2882,0.3531,0,2024-07-09,9.63,2024-08-09,1301.19,1250.54,60,8.68,1,1,1,1,1,22,7.21,7.01,2024-08-12,1301.19,-15.03,0.2214,-17.13,-13.04,-27.43,2024-10-03,1112.18,-14.53,37.0,0,5.68,-35.88,1250.54,4.05,2513,False
175,AGI,VAR,0,2022-04-19,357.35,2022-06-20,185.15,48.19,90,0.483,0.896,0.0002685,0.528,0.544,1,1,0.944,0.5126,0.6291,0,2022-08-25,5.98,2022-08-30,314.25,304.6,60,5.2,1,1,1,1,0,3,11.26,4.97,2022-09-01,313.7,12.06,0.7241,-5.64,13.66,133.42,2022-11-17,306.5,-2.3,53.0,0,141.58,-10.58,357.35,-12.06,753,True
176,AGI,VAR,0,2024-12-19,1284.45,2025-03-03,630.25,50.93,90,0.573,0.903,0.0001961,0.638,0.689,1,1,0.865,0.1444,0.0846,0,2025-05-02,11.39,2025-07-17,880.85,879.15,60,4.75,1,0,1,1,1,54,2.22,6.88,2025-07-18,884.0,31.42,0.6184,-2.5,-21.17,-24.24,2025-09-09,850.85,-3.75,36.0,0,14.14,-47.4,1284.45,-31.42,1468,True
169,AGI,L120,0,2022-04-19,357.35,2022-06-20,185.15,48.19,120,0.513,0.711,0.0001488,0.519,0.408,1,0,0.999,0.5138,0.5656,0,2022-09-13,6.86,2022-09-22,395.1,366.45,60,7.12,1,1,1,1,1,7,13.23,10.51,2022-09-23,396.0,-10.56,0.3938,-19.53,-9.97,129.49,2022-11-17,306.5,-22.6,37.0,0,138.11,-29.17,366.45,7.82,769,True
177,AHLUCONT,VAR,0,2017-05-12,399.35,2017-08-11,260.95,34.66,100,0.646,0.837,7.519e-05,0.694,0.53,1,1,1.924,-0.0966,0.0238,0,2017-10-04,2.09,2017-11-06,345.15,320.45,60,6.02,1,1,1,1,0,21,7.88,1.01,2017-11-07,348.9,13.57,0.5055,0.46,20.72,-8.4,2018-01-23,350.85,0.56,55.0,0,26.97,-26.34,399.35,-13.57,1947,False
180,AIAENG,VAR,0,2008-09-08,322.76,2009-01-28,106.41,67.03,172,0.544,0.932,0.0001221,0.56,0.744,1,1,2.146,0.3793,0.2195,1,2009-05-29,2.05,2009-08-21,253.65,248.56,60,9.36,1,1,1,1,1,60,7.66,1.9,2009-08-24,257.11,21.41,0.7173,31.6,25.63,37.35,2010-01-27,321.1,24.89,103.0,0,65.35,-2.67,347.87,-27.08,910,False
179,AIAENG,L250,0,2008-09-08,322.76,2009-01-28,106.41,67.03,250,0.442,0.752,6.246e-05,0.506,0.512,1,0,4.039,0.3648,0.3299,1,2009-08-24,2.19,2009-09-17,282.38,277.39,60,4.08,1,0,1,1,1,18,6.45,2.33,2009-09-18,278.97,12.51,0.4701,19.09,28.52,42.91,2010-01-27,321.1,15.1,84.0,0,52.39,-2.52,347.87,-18.83,929,False
181,AIIL,L120,0,2026-01-13,667.9,2026-03-09,405.3,39.32,120,0.403,0.704,7.154e-05,0.582,0.467,1,0,1.042,0.4393,0.269,0,2026-06-24,18.82,2026-07-17,571.0,558.7,60,11.72,1,1,1,1,1,16,9.88,12.3,2026-07-20,564.4,14.51,0.3922,-8.84,-8.84,-8.84,2026-09-02,507.45,-10.09,33.0,0,7.67,-10.55,667.9,-14.51,554,False
184,AJANTPHARM,VAR,0,2022-01-10,1543.2,2022-05-10,1105.4,28.37,152,0.53,0.806,3.806e-05,0.573,0.586,1,1,1.043,0.2141,0.1585,0,2022-08-19,9.28,2022-08-24,1324.65,1302.3,60,3.91,1,0,1,1,1,3,2.2,9.12,2022-08-25,1331.6,14.16,0.587,-8.23,-8.23,29.51,2022-09-16,1279.95,-3.88,16.0,0,35.55,-16.52,1596.45,-17.03,4357,False
182,AJANTPHARM,L120,0,2017-06-05,1069.6,2017-10-03,753.95,29.51,120,0.689,0.868,5.272e-05,0.7,0.567,1,1,1.377,0.2775,0.1603,1,2017-11-27,25.07,2017-12-08,963.85,927.85,60,5.36,1,1,1,1,0,9,9.34,29.76,2017-12-11,966.65,9.89,0.5274,-6.7,-36.91,-23.36,2018-01-29,964.5,-0.22,34.0,0,10.0,-38.21,1395.35,-30.92,3193,False
185,AJANTPHARM,VAR,0,2024-10-08,3394.9,2025-04-07,2374.45,30.06,232,0.537,0.723,8.197e-06,0.698,0.565,1,0,0.824,0.1177,0.1159,0,2025-09-11,15.02,2025-12-24,2734.5,2700.8,60,14.45,1,1,1,1,0,71,2.49,20.0,2025-12-26,2732.0,19.45,0.4563,2.37,16.67,29.58,2026-03-23,2796.8,2.37,60.0,0,38.95,-2.84,3426.5,-20.2,5185,False
191,AJMERA,VAR,0,2024-12-10,234.15,2025-02-28,146.4,37.48,126,0.456,0.762,4.969e-05,0.699,0.492,1,0,1.006,0.3619,0.1059,0,2025-06-12,5.23,2025-09-04,196.45,195.75,60,4.34,1,0,1,1,1,58,1.42,3.58,2025-09-05,196.9,16.1,0.5298,0.15,-32.96,-40.02,2025-11-14,197.05,0.08,48.0,0,12.44,-50.21,430.65,-54.38,4651,False
190,AJMERA,VAR,0,2022-02-02,96.1,2022-06-20,43.35,54.89,208,0.449,0.738,2.701e-05,0.668,0.668,1,0,0.892,0.4255,0.1569,0,2022-12-05,2.56,2023-05-15,64.2,62.7,60,13.21,1,1,1,1,0,108,9.46,0.81,2023-05-16,64.5,33.19,0.4761,18.29,19.53,141.71,2023-08-24,70.25,8.91,71.0,0,175.19,-3.88,430.65,-85.09,4076,False
187,AJMERA,L250,0,2009-10-22,61.35,2010-05-25,28.6,53.38,250,0.586,0.713,3.209e-05,0.523,0.544,1,0,0.965,0.2977,0.3471,0,2010-10-18,5.56,2011-04-06,38.1,37.95,60,5.21,1,1,1,1,0,118,3.53,1.02,2011-04-07,38.5,37.9,0.3635,-19.09,-38.96,-39.35,2011-05-03,32.9,-14.55,16.0,0,7.92,-51.69,430.65,-91.15,1092,False
189,AJMERA,VAR,0,2009-10-22,61.35,2010-05-25,28.6,53.38,211,0.681,0.733,2.216e-05,0.7,0.645,1,0,0.856,0.3721,0.3184,0,2010-08-26,7.05,2010-09-15,51.2,45.85,60,22.73,1,1,1,1,1,13,17.03,3.46,2010-09-16,51.2,16.54,0.3375,-26.56,-36.33,-50.59,2010-11-24,45.6,-10.94,49.0,0,15.82,-57.42,430.65,-88.11,951,False
194,AKUMS,VAR,0,2025-06-27,594.0,2025-11-24,414.05,30.29,158,0.637,0.886,2.45e-05,0.697,0.703,1,1,0.578,0.5701,0.4863,0,2026-02-16,4.19,2026-02-17,489.95,477.2,60,16.36,1,1,1,1,1,1,2.67,4.27,2026-02-18,489.95,17.52,0.6432,5.1,48.3,53.08,,,53.08,139.0,1,62.58,-6.82,1119.95,-56.25,377,False
195,AKUMS,VAR,0,2025-06-27,594.0,2025-11-24,414.05,30.29,219,0.459,0.859,2.283e-05,0.508,0.539,1,1,0.757,0.3237,0.3814,0,2026-05-20,9.84,2026-06-10,592.1,559.15,60,6.27,1,1,1,1,1,14,8.0,11.6,2026-06-11,593.9,0.32,0.6372,31.43,26.28,26.28,,,26.28,65.0,1,34.12,-1.08,1119.95,-47.13,451,False
192,AKUMS,L180,0,2025-06-27,594.0,2025-11-24,414.05,30.29,180,0.642,0.874,2.097e-05,0.694,0.617,1,1,0.601,0.4895,0.4973,0,2026-02-25,6.17,2026-04-15,545.3,524.4,60,4.01,1,0,1,1,1,30,3.99,7.45,2026-04-16,547.9,8.2,0.6214,24.81,36.89,36.89,,,36.89,103.0,1,45.38,-8.73,1119.95,-51.31,413,False
197,AKZOINDIA,L120,0,2020-03-11,2478.25,2020-05-18,1766.6,28.72,120,0.471,0.847,4.309e-05,0.697,0.65,1,1,0.611,0.2637,0.1841,0,2020-08-14,2.5,2020-12-04,2252.25,2179.3,60,3.68,1,0,1,1,1,78,3.49,2.44,2020-12-07,2270.0,9.12,0.6471,-2.71,0.6,-8.12,2021-01-29,2228.0,-1.85,38.0,0,11.45,-10.17,2478.25,-9.12,3930,False
196,AKZOINDIA,L120,0,2016-09-28,1701.7,2017-01-16,1329.8,21.85,120,0.63,0.85,5.65e-05,0.546,0.45,1,1,1.46,0.5713,0.54,1,2017-03-22,2.01,2017-03-23,1723.55,1646.65,60,11.33,1,1,1,1,1,1,4.67,2.05,2017-03-24,1720.0,-1.28,0.4702,9.23,5.69,4.99,2017-05-23,1773.5,3.11,40.0,0,21.45,-2.45,1720.0,0.21,3015,False
198,AKZOINDIA,L120,0,2025-12-15,3633.9,2026-03-09,2714.5,25.3,120,0.63,0.734,2.986e-05,0.696,0.558,1,0,0.568,0.3556,0.3345,0,2026-05-15,4.89,2026-05-29,3151.8,3091.0,60,23.63,1,1,1,1,0,9,8.47,4.89,2026-06-01,3170.0,13.27,0.3908,-1.49,0.48,0.48,2026-07-09,2912.2,-8.13,28.0,0,6.5,-9.72,4518.5,-30.25,5287,False
