symbol,trigger_date,trigger_close,ath_before,dist_to_ath_pct,vol_multiple,entry_date,entry_open
PRESTIGE,2023-08-30,610.5,601.5,1.5,4.82,2023-08-31,604.0
PRESTIGE,2024-05-03,1460.6,1400.85,4.27,3.62,2024-05-06,1482.0
PRESTIGE,2024-12-17,1854.4,2056.8,-9.84,3.32,2024-12-18,1860.0
PRICOLLTD,2017-11-09,88.6,96.1,-7.8,4.03,2017-11-10,88.9
PRICOLLTD,2021-10-13,112.35,119.5,-5.98,5.44,2021-10-14,109.0
PRICOLLTD,2022-01-13,129.0,126.2,2.22,11.32,2022-01-14,127.8
PRICOLLTD,2022-07-21,151.35,147.3,2.75,3.06,2022-07-22,152.0
PRICOLLTD,2022-12-08,200.95,201.0,-0.02,6.47,2022-12-09,202.2
PRICOLLTD,2023-03-23,195.35,215.0,-9.14,7.04,2023-03-24,197.0
PRICOLLTD,2023-07-14,226.05,250.4,-9.72,3.27,2023-07-17,231.0
PRICOLLTD,2023-10-18,351.7,342.35,2.73,34.01,2023-10-19,351.9
PRICOLLTD,2024-01-17,370.75,389.4,-4.79,11.53,2024-01-18,390.0
PRICOLLTD,2024-04-18,427.2,423.45,0.89,11.9,2024-04-19,427.0
PRICOLLTD,2024-08-01,510.95,505.6,1.06,14.61,2024-08-02,508.0
PRICOLLTD,2024-12-03,499.05,529.2,-5.7,11.14,2024-12-04,501.9
PRICOLLTD,2025-09-09,519.5,576.05,-9.82,3.83,2025-09-10,523.0
PRICOLLTD,2025-12-17,651.2,661.1,-1.5,4.1,2025-12-18,651.25
PRICOLLTD,2026-05-08,622.25,683.05,-8.9,3.17,2026-05-11,621.05
PRICOLLTD,2026-08-12,783.25,766.75,2.15,3.08,2026-08-13,786.8
PRIMESECU,2005-09-14,64.3,56.5,13.81,12.21,2005-09-15,64.9
PRIMESECU,2007-07-11,97.75,91.5,6.83,3.47,2007-07-12,98.7
PRIMESECU,2007-11-02,166.9,139.05,20.03,4.67,2007-11-05,186.2
PRIMESECU,2024-10-23,326.25,332.6,-1.91,4.51,2024-10-24,333.0
PRINCEPIPE,2020-02-12,174.03,174.62,-0.34,5.24,2020-02-13,175.35
PRINCEPIPE,2020-08-25,169.44,185.28,-8.55,3.09,2020-08-26,171.36
PRINCEPIPE,2020-11-18,271.01,264.64,2.41,3.93,2020-11-19,270.27
PRINCEPIPE,2021-03-02,430.79,415.47,3.69,8.23,2021-03-03,438.8
PRINCEPIPE,2021-09-09,712.73,731.76,-2.6,4.58,2021-09-13,721.96
PRITIKAUTO,2023-12-08,34.85,33.8,3.11,3.93,2023-12-11,36.35
PRIVISCL,2020-08-11,565.8,539.41,4.89,4.34,2020-08-12,563.4
PRIVISCL,2021-03-24,793.67,723.49,9.7,3.43,2021-03-25,832.04
PRIVISCL,2021-07-01,1257.51,1144.73,9.85,19.02,2021-07-02,1257.51
PRIVISCL,2021-10-13,1919.1,1921.69,-0.13,3.21,2021-10-14,1935.92
PRIVISCL,2022-01-10,2080.89,1956.13,6.38,14.95,2022-01-11,2100.8
PRIVISCL,2022-04-12,2137.03,2217.35,-3.62,3.38,2022-04-13,2179.73
PRIVISCL,2025-05-02,2031.91,2217.35,-8.36,3.04,2025-05-05,2110.55
PRIVISCL,2025-07-29,2561.2,2558.73,0.1,3.61,2025-07-30,2565.1
PRIVISCL,2025-11-06,3280.0,2984.1,9.92,16.64,2025-11-07,3280.0
PRIVISCL,2026-04-17,3133.1,3388.0,-7.52,4.52,2026-04-20,3155.0
PROSTARM,2025-07-09,196.87,164.06,20.0,6.62,2025-07-10,205.4
PROZONER,2016-11-01,49.65,46.4,7.0,3.97,2016-11-02,48.0
PROZONER,2017-10-24,66.75,58.15,14.79,11.06,2017-10-25,68.7
PRSMJOHNSN,2005-08-18,25.2,27.4,-8.03,10.12,2005-08-19,26.0
PRSMJOHNSN,2006-02-08,25.05,27.4,-8.58,4.02,2006-02-10,25.35
PRSMJOHNSN,2007-09-05,61.1,60.2,1.5,3.28,2007-09-06,61.0
PRSMJOHNSN,2007-12-13,64.6,70.35,-8.17,3.05,2007-12-14,64.9
PRSMJOHNSN,2014-06-09,76.4,77.95,-1.99,4.99,2014-06-10,77.0
PRSMJOHNSN,2014-09-09,79.75,87.95,-9.32,6.19,2014-09-10,79.5
PRSMJOHNSN,2015-03-04,130.4,121.75,7.1,3.01,2015-03-05,131.0
PRSMJOHNSN,2015-07-17,122.8,130.4,-5.83,7.12,2015-07-20,122.3
PRSMJOHNSN,2017-04-28,121.9,130.4,-6.52,3.97,2017-05-02,122.85
PRSMJOHNSN,2018-01-04,120.85,130.4,-7.32,4.22,2018-01-05,122.4
PRSMJOHNSN,2021-05-12,138.3,148.65,-6.96,7.21,2021-05-14,139.4
PRSMJOHNSN,2021-11-09,136.4,148.65,-8.24,6.41,2021-11-10,135.0
PRSMJOHNSN,2023-09-04,141.75,153.1,-7.41,11.64,2023-09-05,142.65
PRSMJOHNSN,2024-02-09,183.0,189.1,-3.23,58.01,2024-02-12,183.0
PRSMJOHNSN,2024-06-27,175.64,189.1,-7.12,17.86,2024-06-28,177.0
PRSMJOHNSN,2024-09-23,220.59,232.61,-5.17,3.1,2024-09-24,220.0
PRUDENT,2022-09-27,669.82,708.7,-5.49,3.06,2022-09-28,648.18
PRUDENT,2023-07-21,1131.27,1081.77,4.58,13.49,2023-07-24,1154.5
PRUDENT,2023-10-18,1347.15,1330.42,1.26,5.2,2023-10-19,1363.52
PRUDENT,2024-01-25,1251.26,1355.38,-7.68,3.17,2024-01-29,1281.81
PRUDENT,2024-05-02,1617.08,1542.96,4.8,8.63,2024-05-03,1764.68
PRUDENT,2024-08-08,2287.64,2383.72,-4.03,4.0,2024-08-09,2306.05
PSPPROJECT,2017-07-28,284.69,287.19,-0.87,5.63,2017-07-31,285.44
PSPPROJECT,2017-12-08,475.24,465.95,1.99,5.03,2017-12-11,480.03
PSPPROJECT,2021-10-01,507.11,554.98,-8.63,17.69,2021-10-04,517.84
PSPPROJECT,2022-01-27,571.8,554.98,3.03,25.2,2022-01-28,586.59
PSPPROJECT,2022-07-05,579.22,618.29,-6.32,17.02,2022-07-06,588.37
PSPPROJECT,2022-12-09,659.83,664.22,-0.66,6.02,2022-12-12,667.95
PSPPROJECT,2023-03-09,708.53,766.8,-7.6,3.5,2023-03-10,712.82
PSPPROJECT,2023-07-27,734.9,770.84,-4.66,5.45,2023-07-28,737.44
PSPPROJECT,2023-10-31,753.7,821.65,-8.27,3.18,2023-11-01,753.0
PSPPROJECT,2025-06-18,765.9,821.65,-6.79,14.94,2025-06-19,770.0
PSPPROJECT,2025-10-20,791.85,834.25,-5.08,4.07,2025-10-21,783.5
PSPPROJECT,2026-06-09,917.7,1002.65,-8.47,6.22,2026-06-10,922.3
PSUBANK,2023-10-05,51.78,53.64,-3.47,3.34,2023-10-06,52.01
PSUBANK,2024-02-01,64.53,62.43,3.36,8.62,2024-02-02,64.52
PSUBANK,2024-05-06,78.2,75.47,3.62,7.64,2024-05-07,75.46
PSUBANK,2025-11-03,83.26,81.87,1.7,3.93,2025-11-04,83.26
PSUBANK,2026-02-11,92.5,91.52,1.07,3.57,2026-02-12,92.96
PTC,2005-03-10,55.25,58.95,-6.28,9.31,2005-03-11,55.7
PTC,2005-10-07,53.55,58.95,-9.16,3.44,2005-10-10,55.0
PTC,2006-05-08,73.3,64.3,14.0,14.55,2006-05-09,76.25
PTC,2007-07-11,70.4,77.35,-8.99,6.39,2007-07-12,71.7
PTC,2007-10-16,100.6,99.2,1.41,3.15,2007-10-17,95.0
PTC,2023-12-13,197.25,193.1,2.15,8.84,2023-12-14,199.9
PTC,2024-04-19,219.95,244.0,-9.86,8.19,2024-04-22,233.7
PTC,2024-09-13,238.23,244.0,-2.36,9.85,2024-09-16,243.0
PTCIL,2023-08-23,5902.2,6165.3,-4.27,3.73,2023-08-24,6000.0
PTCIL,2023-12-13,6003.7,6165.3,-2.62,5.2,2023-12-14,6450.0
PTCIL,2024-05-21,8153.4,8907.05,-8.46,8.86,2024-05-22,8153.4
PTCIL,2024-09-30,14195.5,14997.7,-5.35,3.58,2024-10-01,14298.8
PTCIL,2024-12-27,13530.8,14997.7,-9.78,7.61,2024-12-30,13999.7
PTCIL,2025-10-03,16648.0,17392.15,-4.28,9.24,2025-10-06,16849.0
PTCIL,2026-06-01,18489.0,19176.0,-3.58,24.13,2026-06-02,18596.0
PTCIL,2026-08-28,22110.0,21672.0,2.02,5.8,2026-08-31,21920.0
PTL,2024-02-05,48.91,46.78,4.55,4.02,2024-02-06,49.8
PUNJABCHEM,2021-06-07,1228.75,1190.95,3.17,3.27,2021-06-08,1235.9
PURVA,2009-08-20,111.25,118.3,-5.96,17.75,2009-08-21,115.0
PURVA,2017-11-20,125.75,139.25,-9.69,6.5,2017-11-21,126.95
PURVA,2018-04-17,160.8,176.2,-8.74,8.36,2018-04-18,161.2
PURVA,2023-12-08,182.45,176.2,3.55,10.66,2023-12-11,189.85
PURVA,2024-04-09,293.35,261.3,12.27,10.71,2024-04-10,291.0
PVP,2024-03-26,41.85,40.15,4.23,9.13,2024-03-27,41.8
PVP,2026-08-18,40.2,41.85,-3.94,6.22,2026-08-19,40.51
PVRINOX,2006-02-17,294.6,291.9,0.92,5.49,2006-02-20,297.55
PVRINOX,2007-12-06,298.9,322.15,-7.22,3.32,2007-12-07,304.3
PVRINOX,2013-05-09,346.55,361.8,-4.22,4.74,2013-05-10,353.5
PVRINOX,2013-10-30,545.1,537.35,1.44,5.4,2013-10-31,546.05
PVRINOX,2014-06-19,669.2,643.9,3.93,7.26,2014-06-20,673.6
PVRINOX,2014-09-19,726.1,723.9,0.3,7.8,2014-09-22,722.2
PVRINOX,2015-02-13,705.05,726.1,-2.9,5.93,2015-02-16,704.1
PVRINOX,2015-07-03,695.3,726.1,-4.24,13.62,2015-07-06,683.65
PVRINOX,2015-10-16,840.0,842.35,-0.28,6.26,2015-10-19,841.5
PVRINOX,2016-01-15,775.2,844.85,-8.24,3.77,2016-01-18,761.0
PVRINOX,2016-05-20,854.85,844.85,1.18,5.93,2016-05-23,860.55
PVRINOX,2016-09-02,1250.45,1206.7,3.63,9.7,2016-09-06,1256.9
PVRINOX,2017-01-18,1280.35,1261.4,1.5,29.72,2017-01-19,1280.45
PVRINOX,2017-04-25,1570.4,1553.15,1.11,3.58,2017-04-26,1571.1
PVRINOX,2018-01-09,1459.95,1583.95,-7.83,3.27,2018-01-10,1463.1
PVRINOX,2018-12-03,1494.5,1583.95,-5.65,3.33,2018-12-04,1492.6
PVRINOX,2019-03-18,1660.75,1630.55,1.85,3.72,2019-03-19,1671.25
PVRINOX,2019-10-17,1807.65,1850.25,-2.3,5.14,2019-10-18,1810.1
PVRINOX,2022-03-28,1883.3,2074.65,-9.22,6.96,2022-03-29,1884.95
PVRINOX,2022-07-21,1914.5,2074.65,-7.72,4.07,2022-07-22,1950.0
PWL,2026-07-07,146.05,155.24,-5.92,6.59,2026-07-08,145.99
PYRAMID,2023-10-10,184.16,179.33,2.69,5.96,2023-10-11,190.45
PYRAMID,2024-11-04,228.18,229.28,-0.48,15.53,2024-11-05,225.35
QPOWER,2025-05-12,369.33,398.45,-7.31,4.71,2025-05-13,373.62
QPOWER,2025-09-02,864.57,882.86,-2.07,3.67,2025-09-03,879.11
QPOWER,2026-04-15,1107.65,1069.3,3.59,3.6,2026-04-16,1125.05
QPOWER,2026-08-12,1294.5,1398.7,-7.45,10.66,2026-08-13,1290.2
QUESS,2016-09-23,229.73,253.58,-9.41,3.46,2016-09-26,230.27
QUESS,2017-01-12,276.44,276.3,0.05,6.22,2017-01-13,278.79
QUESS,2017-04-21,318.95,310.89,2.59,3.01,2017-04-24,318.71
QUESS,2017-10-26,353.0,389.31,-9.33,12.36,2017-10-27,362.73
QUESS,2018-01-25,453.56,480.33,-5.57,4.36,2018-01-29,454.43
QUESS,2018-04-26,473.44,480.33,-1.43,5.19,2018-04-27,473.44
QUICKHEAL,2016-04-18,209.32,226.4,-7.54,4.65,2016-04-20,208.76
QUICKHEAL,2016-12-08,251.15,255.57,-1.73,40.24,2016-12-09,251.68
QUICKHEAL,2017-12-11,240.15,255.57,-6.03,3.68,2017-12-12,239.97
QUICKHEAL,2023-10-06,317.34,342.91,-7.46,16.82,2023-10-09,313.36
QUICKHEAL,2024-01-11,404.22,388.48,4.05,5.81,2024-01-12,407.95
QUICKHEAL,2024-06-18,522.66,576.53,-9.34,10.19,2024-06-19,512.65
QUICKHEAL,2024-10-04,695.05,740.9,-6.19,14.74,2024-10-07,692.0
RACE,2024-07-01,438.65,436.75,0.44,6.07,2024-07-02,460.0
RACLGEAR,2025-10-09,1227.6,1262.0,-2.73,14.11,2025-10-10,1237.8
RACLGEAR,2026-02-16,1441.6,1262.0,14.23,39.06,2026-02-17,1506.3
RACLGEAR,2026-08-06,1475.0,1631.8,-9.61,9.08,2026-08-07,1478.9
RADHIKAJWE,2024-01-10,51.82,52.98,-2.19,14.02,2024-01-11,52.71
RADHIKAJWE,2024-07-24,69.75,72.88,-4.29,17.82,2024-07-25,70.13
RADIANTCMS,2023-08-04,100.27,97.45,2.89,20.93,2023-08-07,101.1
RADICO,2005-09-28,147.15,140.65,4.62,3.32,2005-09-29,151.78
RADICO,2006-01-10,165.8,156.15,6.18,3.77,2006-01-12,166.5
RADICO,2006-05-09,184.05,190.15,-3.21,4.33,2006-05-10,190.0
RADICO,2007-07-18,189.55,190.15,-0.32,5.98,2007-07-19,192.9
RADICO,2017-10-16,214.75,216.85,-0.97,12.32,2017-10-17,218.05
RADICO,2018-01-17,341.85,326.15,4.81,4.04,2018-01-18,344.65
RADICO,2018-04-19,421.25,412.7,2.07,3.8,2018-04-20,425.0
RADICO,2020-09-15,444.2,493.35,-9.96,5.34,2020-09-16,445.9
RADICO,2020-12-18,458.75,493.35,-7.01,3.61,2020-12-21,456.5
RADICO,2021-05-20,599.8,616.95,-2.78,12.86,2021-05-21,609.0
RADICO,2021-09-02,897.95,935.25,-3.99,3.56,2021-09-03,900.0
RADICO,2021-12-22,1119.25,1173.0,-4.58,3.95,2021-12-23,1132.0
RADICO,2023-02-06,1179.2,1266.75,-6.91,3.19,2023-02-07,1187.05
RADICO,2023-06-21,1226.1,1266.75,-3.21,3.89,2023-06-22,1235.0
RADICO,2023-11-03,1320.2,1450.8,-9.0,6.57,2023-11-06,1320.2
RADICO,2024-02-05,1736.7,1720.85,0.92,9.03,2024-02-06,1768.0
RADICO,2024-05-10,1639.55,1779.55,-7.87,5.27,2024-05-13,1626.0
RADICO,2024-08-08,1703.5,1832.95,-7.06,5.6,2024-08-09,1708.9
RADICO,2024-12-10,2425.85,2457.85,-1.3,5.52,2024-12-11,2430.0
RADICO,2025-06-03,2670.8,2605.9,2.49,6.14,2025-06-04,2700.0
RADICO,2025-09-10,2810.0,2912.7,-3.53,3.11,2025-09-11,2810.5
RADICO,2025-12-30,3376.0,3400.0,-0.71,3.03,2025-12-31,3384.9
RADICO,2026-04-20,3340.1,3400.0,-1.76,3.01,2026-04-21,3356.8
RADICO,2026-07-28,4289.9,4155.7,3.23,5.68,2026-07-29,4338.6
RADIOCITY,2017-05-30,55.28,59.66,-7.34,3.52,2017-05-31,54.47
RAILTEL,2023-07-21,151.3,161.69,-6.43,7.81,2023-07-24,153.06
RAILTEL,2023-10-20,230.54,243.59,-5.36,3.6,2023-10-23,231.57
RAILTEL,2024-01-19,381.1,357.89,6.49,4.19,2024-01-23,439.42
RAILTEL,2024-05-21,426.62,463.02,-7.86,4.68,2024-05-22,428.19
RAIN,2008-04-21,50.51,49.13,2.81,4.2,2008-04-22,49.23
RAIN,2014-06-02,52.55,51.28,2.48,8.59,2014-06-03,51.75
RAIN,2014-09-08,51.4,52.55,-2.19,3.32,2014-09-09,51.35
RAIN,2017-01-18,64.5,57.8,11.59,22.47,2017-01-19,64.5
RAIN,2017-04-25,111.7,110.75,0.86,4.23,2017-04-26,112.65
RAIN,2017-09-11,162.8,145.3,12.04,4.47,2017-09-12,165.0
RAIN,2018-01-02,399.3,396.4,0.73,3.82,2018-01-03,415.0
RAINBOW,2022-05-24,475.3,483.3,-1.66,3.56,2022-05-25,477.05
RAINBOW,2022-08-26,621.0,601.8,3.19,4.31,2022-08-29,598.0
RAINBOW,2023-04-17,796.0,874.75,-9.0,6.83,2023-04-18,812.0
RAINBOW,2023-12-28,1193.35,1168.55,2.12,4.07,2023-12-29,1193.35
RAINBOW,2024-05-02,1389.8,1429.2,-2.76,4.01,2024-05-03,1396.0
RAINBOW,2024-10-28,1497.65,1571.3,-4.69,7.61,2024-10-29,1497.65
RAINBOW,2025-07-24,1623.9,1677.25,-3.18,6.84,2025-07-25,1620.0
RAINBOW,2026-08-05,1600.0,1677.25,-4.61,3.71,2026-08-06,1598.6
RAJOOENG,2025-07-09,120.52,132.61,-9.12,8.65,2025-07-10,124.25
RAJRATAN,2022-04-27,716.58,684.5,4.69,4.58,2022-04-28,749.0
RAJRATAN,2022-07-21,840.0,855.67,-1.83,4.68,2022-07-22,854.83
RAJSREESUG,2005-08-10,84.05,80.7,4.15,4.92,2005-08-11,84.5
RAJSREESUG,2005-12-30,102.35,98.6,3.8,4.38,2006-01-02,103.15
RAJTV,2007-05-15,56.6,57.79,-2.06,21.25,2007-05-16,66.05
RALLIS,2009-09-04,57.23,54.59,4.84,3.57,2009-09-07,58.47
RALLIS,2010-01-21,72.87,72.16,0.98,3.19,2010-01-22,71.33
RALLIS,2010-07-16,120.32,112.13,7.3,7.65,2010-07-19,120.4
RALLIS,2010-10-28,146.1,155.97,-6.33,5.73,2010-10-29,146.9
RALLIS,2011-06-02,149.05,155.97,-4.44,4.3,2011-06-03,149.6
RALLIS,2011-09-21,179.85,175.2,2.65,3.3,2011-09-22,174.05
RALLIS,2013-12-20,177.5,182.6,-2.79,3.83,2013-12-23,177.5
RALLIS,2014-04-10,169.55,182.6,-7.15,3.04,2014-04-11,170.8
RALLIS,2014-08-22,238.0,226.15,5.24,8.33,2014-08-25,242.2
RALLIS,2015-01-20,229.05,250.45,-8.54,5.64,2015-01-21,217.9
RALLIS,2015-07-15,267.35,277.95,-3.81,4.18,2015-07-16,268.0
RALLIS,2017-03-20,254.85,277.95,-8.31,3.02,2017-03-21,256.0
RALLIS,2017-10-24,252.65,277.95,-9.1,5.57,2017-10-25,252.0
RALLIS,2020-06-15,251.5,277.95,-9.52,4.02,2020-06-16,257.45
RALLIS,2021-01-06,297.05,327.35,-9.26,4.31,2021-01-07,299.0
RALLIS,2021-05-11,313.1,327.35,-4.35,5.5,2021-05-12,319.9
RALLIS,2024-06-12,319.2,353.65,-9.74,7.03,2024-06-13,319.5
RALLIS,2024-10-16,368.05,363.4,1.28,95.23,2024-10-17,363.5
RALLIS,2025-07-11,343.55,368.05,-6.66,4.56,2025-07-14,355.85
RAMAPHO,2025-10-21,168.59,176.05,-4.24,4.12,2025-10-23,171.62
RAMASTEEL,2017-10-16,2.49,2.35,5.96,4.21,2017-10-17,2.49
RAMASTEEL,2018-01-12,3.76,3.56,5.62,7.87,2018-01-15,3.78
RAMASTEEL,2021-12-30,4.15,3.79,9.5,15.3,2021-12-31,4.26
RAMASTEEL,2022-04-19,5.64,6.05,-6.78,3.55,2022-04-20,5.64
RAMASTEEL,2022-08-01,6.05,6.05,0.0,4.08,2022-08-02,6.2
RAMASTEEL,2022-10-31,10.6,9.68,9.5,8.06,2022-11-01,10.8
RAMASTEEL,2023-05-29,13.0,14.37,-9.53,3.62,2023-05-30,13.07
RAMASTEEL,2023-09-08,13.33,14.6,-8.7,4.35,2023-09-11,13.43
RAMASTEEL,2024-01-11,13.55,14.6,-7.19,6.89,2024-01-12,13.57
RAMASTEEL,2024-09-05,13.87,15.35,-9.64,23.24,2024-09-06,14.74
RAMCOCEM,2012-11-07,217.5,238.8,-8.92,5.23,2012-11-08,214.0
RAMCOCEM,2013-02-13,241.3,249.2,-3.17,3.69,2013-02-14,245.0
RAMCOCEM,2013-05-27,249.0,264.3,-5.79,11.37,2013-05-28,250.0
RAMCOCEM,2014-05-19,270.25,264.3,2.25,3.37,2014-05-20,275.0
RAMCOCEM,2014-09-04,342.85,341.35,0.44,6.94,2014-09-05,344.0
RAMCOCEM,2014-12-10,328.9,354.2,-7.14,3.22,2014-12-11,328.0
RAMCOCEM,2015-06-23,345.0,366.1,-5.76,3.91,2015-06-24,345.95
RAMCOCEM,2015-10-23,342.75,366.1,-6.38,3.12,2015-10-26,348.95
RAMCOCEM,2016-02-10,375.35,398.35,-5.77,4.44,2016-02-11,373.2
RAMCOCEM,2016-05-20,492.7,500.9,-1.64,6.75,2016-05-23,498.0
RAMCOCEM,2016-09-22,609.55,592.9,2.81,5.56,2016-09-23,613.85
RAMCOCEM,2017-01-10,604.15,660.65,-8.55,3.71,2017-01-11,603.85
RAMCOCEM,2017-05-31,724.15,722.95,0.17,4.82,2017-06-01,728.0
RAMCOCEM,2017-09-05,727.1,724.15,0.41,4.56,2017-09-06,734.9
RAMCOCEM,2017-12-20,809.25,752.4,7.56,14.64,2017-12-21,812.5
RAMCOCEM,2018-05-23,798.3,860.95,-7.28,4.05,2018-05-24,794.0
RAMCOCEM,2019-10-30,776.05,860.95,-9.86,6.5,2019-10-31,790.0
RAMCOCEM,2020-11-03,827.05,868.4,-4.76,3.19,2020-11-04,827.0
RAMCOCEM,2021-02-08,931.45,892.15,4.41,3.67,2021-02-09,938.45
RAMCOCEM,2021-07-06,1083.4,1078.55,0.45,3.97,2021-07-07,1088.0
RAMCOCEM,2021-10-26,1014.85,1126.0,-9.87,4.15,2021-10-27,1014.85
RAMCOCEM,2023-11-09,1022.2,1126.0,-9.22,5.99,2023-11-10,1020.0
RAMCOCEM,2025-07-11,1140.6,1126.0,1.3,3.51,2025-07-14,1146.0
RAMCOCEM,2026-01-09,1093.8,1201.4,-8.96,3.82,2026-01-12,1093.8
RAMCOIND,2015-08-17,129.69,117.6,10.28,6.58,2015-08-18,131.9
RAMCOIND,2016-09-15,177.6,177.05,0.31,3.83,2016-09-16,179.0
RAMCOIND,2017-06-20,256.7,282.1,-9.0,19.43,2017-06-21,259.3
RAMCOIND,2017-10-16,292.0,285.0,2.46,7.57,2017-10-17,294.2
RAMCOIND,2018-01-15,319.8,308.75,3.58,6.79,2018-01-16,322.6
RAMCOIND,2021-05-19,293.9,319.8,-8.1,10.05,2021-05-20,297.8
RAMCOIND,2025-09-08,339.6,360.2,-5.72,12.09,2025-09-09,345.0
RAMCOIND,2026-07-07,355.85,391.3,-9.06,5.27,2026-07-08,353.0
RAMCOSYS,2015-07-14,921.65,966.95,-4.68,8.98,2015-07-15,934.9
RAMKY,2023-04-21,381.9,382.45,-0.14,3.51,2023-04-24,390.0
RAMKY,2023-08-02,457.5,440.85,3.78,6.05,2023-08-03,464.5
RAMKY,2023-11-17,732.55,687.8,6.51,4.65,2023-11-20,735.5
RAMRAT,2022-09-01,90.38,88.89,1.68,5.35,2022-09-02,90.51
RAMRAT,2023-06-13,140.03,135.78,3.13,4.95,2023-06-14,140.67
RAMRAT,2023-09-07,160.83,157.63,2.03,9.02,2023-09-08,163.39
RAMRAT,2024-04-30,171.79,171.94,-0.09,3.49,2024-05-02,183.25
RAMRAT,2024-08-05,212.41,221.89,-4.27,4.83,2024-08-06,216.76
RAMRAT,2025-07-31,387.25,382.05,1.36,6.89,2025-08-01,388.57
RAMRAT,2026-04-21,389.65,389.8,-0.04,5.56,2026-04-22,390.0
RAMRAT,2026-07-28,436.05,470.6,-7.34,7.72,2026-07-29,437.95
RANASUG,2006-01-27,46.5,51.35,-9.44,7.22,2006-01-30,48.0
RANEHOLDIN,2017-06-15,1588.4,1484.4,7.01,5.01,2017-06-16,1607.9
RATEGAIN,2023-08-07,483.65,515.2,-6.12,12.49,2023-08-08,489.0
RATEGAIN,2023-11-03,697.2,659.3,5.75,9.42,2023-11-06,701.0
RATEGAIN,2024-02-05,849.35,844.05,0.63,3.17,2024-02-06,851.0
RATEGAIN,2024-11-11,834.7,906.2,-7.89,4.69,2024-11-12,815.0
RATEGAIN,2026-08-03,965.4,977.2,-1.21,3.11,2026-08-04,974.0
RATNAMANI,2019-06-28,662.45,736.05,-10.0,5.6,2019-07-01,672.65
RATNAMANI,2020-11-23,1133.45,1093.0,3.7,7.99,2020-11-24,1150.0
RATNAMANI,2021-02-22,1240.9,1139.7,8.88,17.65,2021-02-23,1280.0
RATNAMANI,2021-05-31,1317.15,1349.55,-2.4,3.07,2021-06-01,1320.0
RATNAMANI,2021-08-27,1446.55,1444.55,0.14,3.34,2021-08-30,1450.0
RATNAMANI,2022-03-22,1673.25,1525.45,9.69,18.51,2022-03-23,1686.65
RATNAMANI,2022-06-21,1665.55,1795.8,-7.25,3.44,2022-06-22,1705.35
RATNAMANI,2022-12-16,1979.85,2113.25,-6.31,3.62,2022-12-19,1979.85
RATNAMANI,2023-05-11,2389.3,2351.1,1.62,37.82,2023-05-12,2397.0
RATNAMANI,2023-09-04,2729.75,2673.7,2.1,5.3,2023-09-05,2765.25
RATNAMANI,2023-12-01,3822.9,3729.4,2.51,3.29,2023-12-04,3858.0
RATNAMANI,2024-08-28,3618.0,3822.9,-5.36,3.66,2024-08-29,3620.0
RATNAVEER,2023-10-12,120.26,128.83,-6.65,5.84,2023-10-13,121.96
RATNAVEER,2024-01-20,125.15,133.76,-6.44,8.11,2024-01-23,126.89
RATNAVEER,2024-04-24,144.02,150.29,-4.17,12.26,2024-04-25,144.02
RATNAVEER,2024-09-11,184.18,197.01,-6.51,3.02,2024-09-12,188.24
RATNAVEER,2026-08-17,243.89,261.59,-6.77,3.57,2026-08-18,245.09
RAYMOND,2025-06-27,624.35,689.2,-9.41,5.24,2025-06-30,629.75
RAYMOND,2026-09-03,757.9,758.0,-0.01,39.26,2026-09-04,752.3
RBA,2021-07-19,178.25,194.4,-8.31,5.03,2021-07-20,179.9
RBLBANK,2016-10-14,314.7,313.1,0.51,3.47,2016-10-17,316.0
RBLBANK,2017-01-23,389.45,395.8,-1.6,5.46,2017-01-24,390.0
RBLBANK,2017-06-01,550.1,589.15,-6.63,3.48,2017-06-02,552.0
RBLBANK,2017-08-29,531.55,589.15,-9.78,12.22,2017-08-30,537.5
RBLBANK,2018-01-05,539.7,589.15,-8.39,7.04,2018-01-08,543.95
RBLBANK,2018-04-27,537.65,589.15,-8.74,4.66,2018-04-30,541.0
RBLBANK,2018-08-20,591.3,589.15,0.36,3.02,2018-08-21,595.0
RBLBANK,2019-03-06,627.5,639.9,-1.94,3.24,2019-03-07,628.85
RBZJEWEL,2025-01-06,228.29,232.15,-1.66,3.74,2025-01-07,235.01
RCF,2005-08-22,45.75,48.3,-5.28,7.19,2005-08-23,46.15
RCF,2005-12-26,45.1,48.3,-6.63,6.9,2005-12-27,45.9
RCF,2007-09-24,61.15,67.75,-9.74,3.11,2007-09-25,62.0
RCF,2008-01-02,129.9,123.7,5.01,4.78,2008-01-03,135.8
RCF,2022-12-07,135.7,143.25,-5.27,6.36,2022-12-08,136.4
RCF,2023-09-06,131.3,143.25,-8.34,6.14,2023-09-07,132.0
RCF,2023-12-05,135.75,143.25,-5.24,4.57,2023-12-06,136.9
RCF,2024-06-10,168.1,185.4,-9.33,7.16,2024-06-11,169.0
RCOM-BE,2006-10-13,367.65,353.75,3.93,3.36,2006-10-16,369.9
RCOM-BE,2007-09-24,598.5,584.25,2.44,3.54,2007-09-25,604.0
RECLTD,2008-04-29,44.85,45.5,-1.43,4.86,2008-04-30,45.4
RECLTD,2009-05-07,47.55,46.3,2.7,3.6,2009-05-08,47.65
RECLTD,2009-07-30,75.7,70.3,7.68,4.64,2009-07-31,76.7
RECLTD,2010-01-13,95.9,99.05,-3.18,3.13,2010-01-14,96.75
