label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
TRAIL_8PCT_V1.0_ATH3_VA20,trailing_sl,Trail=8%,1.0,3,20,47,24,23,51.1,1.51,6.45,-3.64,13.41,-6.99,1.84,1.51,359303,10359303,3.59,9.1,0.32,trailing_sl=47
TRAIL_8PCT_V1.0_ATH3_VA30,trailing_sl,Trail=8%,1.0,3,30,46,23,23,50.0,1.36,6.36,-3.64,13.41,-6.99,1.74,1.36,315439,10315439,3.15,9.2,-0.04,trailing_sl=46
TRAIL_8PCT_V1.0_ATH5_VA15,trailing_sl,Trail=8%,1.0,5,15,52,29,23,55.8,1.83,6.16,-3.62,13.41,-8.0,2.14,1.83,486024,10486024,4.86,8.3,1.69,trailing_sl=52
TRAIL_8PCT_V1.0_ATH5_VA20,trailing_sl,Trail=8%,1.0,5,20,51,27,24,52.9,1.65,6.38,-3.68,13.41,-8.0,1.95,1.65,426655,10426655,4.27,8.7,1.2,trailing_sl=51
TRAIL_8PCT_V1.0_ATH5_VA30,trailing_sl,Trail=8%,1.0,5,30,49,25,24,51.0,1.52,6.5,-3.68,13.41,-8.0,1.84,1.52,376290,10376290,3.76,8.9,0.32,trailing_sl=49
TRAIL_8PCT_V1.0_ATH7_VA15,trailing_sl,Trail=8%,1.0,7,15,57,31,26,54.4,1.6,6.05,-3.71,13.41,-8.0,1.93,1.6,463471,10463471,4.63,8.2,1.35,trailing_sl=57
TRAIL_8PCT_V1.0_ATH7_VA20,trailing_sl,Trail=8%,1.0,7,20,56,29,27,51.8,1.42,6.25,-3.76,13.41,-8.0,1.78,1.42,404229,10404229,4.04,8.5,0.76,trailing_sl=56
TRAIL_8PCT_V1.0_ATH7_VA30,trailing_sl,Trail=8%,1.0,7,30,54,27,27,50.0,1.3,6.35,-3.76,13.41,-8.0,1.68,1.3,353973,10353973,3.54,8.7,-0.04,trailing_sl=54
TRAIL_8PCT_V1.0_ATH10_VA15,trailing_sl,Trail=8%,1.0,10,15,67,38,29,56.7,1.75,5.99,-3.8,14.72,-8.0,2.06,1.75,602100,10602100,6.02,7.8,1.34,trailing_sl=67
TRAIL_8PCT_V1.0_ATH10_VA20,trailing_sl,Trail=8%,1.0,10,20,66,36,30,54.5,1.61,6.15,-3.84,14.72,-8.0,1.92,1.61,542073,10542073,5.42,8.1,1.2,trailing_sl=66
TRAIL_8PCT_V1.0_ATH10_VA30,trailing_sl,Trail=8%,1.0,10,30,64,34,30,53.1,1.51,6.22,-3.84,14.72,-8.0,1.83,1.51,491151,10491151,4.91,8.2,1.15,trailing_sl=64
TRAIL_8PCT_V1.25_ATH3_VA15,trailing_sl,Trail=8%,1.25,3,15,46,26,20,56.5,1.95,6.2,-3.58,13.41,-6.99,2.24,1.95,456134,10456134,4.56,8.8,2.18,trailing_sl=46
TRAIL_8PCT_V1.25_ATH3_VA20,trailing_sl,Trail=8%,1.25,3,20,44,24,20,54.5,1.89,6.45,-3.58,13.41,-6.99,2.15,1.89,422715,10422715,4.23,9.0,1.69,trailing_sl=44
TRAIL_8PCT_V1.25_ATH3_VA30,trailing_sl,Trail=8%,1.25,3,30,40,21,19,52.5,1.6,6.24,-3.54,13.41,-6.99,1.94,1.6,322579,10322579,3.23,8.8,0.84,trailing_sl=40
TRAIL_8PCT_V1.25_ATH5_VA15,trailing_sl,Trail=8%,1.25,5,15,50,29,21,58.0,2.05,6.16,-3.62,13.41,-8.0,2.34,2.05,524116,10524115,5.24,8.4,2.18,trailing_sl=50
TRAIL_8PCT_V1.25_ATH5_VA20,trailing_sl,Trail=8%,1.25,5,20,48,27,21,56.2,2.0,6.38,-3.62,13.41,-8.0,2.26,2.0,490479,10490479,4.9,8.6,1.69,trailing_sl=48
TRAIL_8PCT_V1.25_ATH5_VA30,trailing_sl,Trail=8%,1.25,5,30,43,23,20,53.5,1.76,6.41,-3.58,13.41,-8.0,2.05,1.76,383472,10383472,3.83,8.5,1.35,trailing_sl=43
TRAIL_8PCT_V1.25_ATH7_VA15,trailing_sl,Trail=8%,1.25,7,15,54,30,24,55.6,1.73,6.1,-3.72,13.41,-8.0,2.04,1.73,476728,10476728,4.77,8.2,1.69,trailing_sl=54
TRAIL_8PCT_V1.25_ATH7_VA20,trailing_sl,Trail=8%,1.25,7,20,52,28,24,53.8,1.68,6.3,-3.72,13.41,-8.0,1.97,1.68,443243,10443243,4.43,8.3,1.27,trailing_sl=52
TRAIL_8PCT_V1.25_ATH7_VA30,trailing_sl,Trail=8%,1.25,7,30,47,24,23,51.1,1.42,6.32,-3.69,13.41,-8.0,1.78,1.42,336718,10336718,3.37,8.2,0.32,trailing_sl=47
TRAIL_8PCT_V1.25_ATH10_VA15,trailing_sl,Trail=8%,1.25,10,15,62,35,27,56.5,1.89,6.3,-3.81,14.72,-8.0,2.13,1.89,602067,10602067,6.02,7.7,1.69,trailing_sl=62
TRAIL_8PCT_V1.25_ATH10_VA20,trailing_sl,Trail=8%,1.25,10,20,60,33,27,55.0,1.85,6.48,-3.81,14.72,-8.0,2.07,1.85,568181,10568181,5.68,7.8,1.27,trailing_sl=60
TRAIL_8PCT_V1.25_ATH10_VA30,trailing_sl,Trail=8%,1.25,10,30,55,29,26,52.7,1.65,6.52,-3.79,14.72,-8.0,1.91,1.65,460381,10460381,4.6,7.7,1.09,trailing_sl=55
TRAIL_8PCT_V1.5_ATH3_VA15,trailing_sl,Trail=8%,1.5,3,15,43,24,19,55.8,1.98,6.35,-3.54,13.41,-6.99,2.26,1.98,432873,10432873,4.33,9.2,2.03,trailing_sl=43
TRAIL_8PCT_V1.5_ATH3_VA20,trailing_sl,Trail=8%,1.5,3,20,41,22,19,53.7,1.9,6.6,-3.54,13.41,-6.99,2.15,1.9,394740,10394740,3.95,9.2,1.35,trailing_sl=41
TRAIL_8PCT_V1.5_ATH3_VA30,trailing_sl,Trail=8%,1.5,3,30,36,18,18,50.0,1.4,6.47,-3.67,13.41,-6.99,1.76,1.4,253565,10253565,2.54,8.3,-0.04,trailing_sl=36
TRAIL_8PCT_V1.5_ATH5_VA15,trailing_sl,Trail=8%,1.5,5,15,46,26,20,56.5,2.11,6.49,-3.58,13.41,-8.0,2.34,2.11,494417,10494417,4.94,8.8,2.18,trailing_sl=46
TRAIL_8PCT_V1.5_ATH5_VA20,trailing_sl,Trail=8%,1.5,5,20,44,24,20,54.5,2.04,6.72,-3.58,13.41,-8.0,2.24,2.04,456059,10456059,4.56,8.9,1.69,trailing_sl=44
TRAIL_8PCT_V1.5_ATH5_VA30,trailing_sl,Trail=8%,1.5,5,30,40,21,19,52.5,1.68,6.55,-3.71,13.41,-8.0,1.95,1.68,339516,10339516,3.4,8.5,0.84,trailing_sl=40
TRAIL_8PCT_V1.5_ATH7_VA15,trailing_sl,Trail=8%,1.5,7,15,49,27,22,55.1,1.86,6.4,-3.71,13.41,-8.0,2.1,1.86,464256,10464256,4.64,8.7,2.03,trailing_sl=49
TRAIL_8PCT_V1.5_ATH7_VA20,trailing_sl,Trail=8%,1.5,7,20,46,25,21,54.3,1.91,6.62,-3.69,13.41,-8.0,2.12,1.91,448117,10448117,4.48,8.8,1.69,trailing_sl=46
TRAIL_8PCT_V1.5_ATH7_VA30,trailing_sl,Trail=8%,1.5,7,30,42,22,20,52.4,1.56,6.45,-3.81,13.41,-8.0,1.85,1.56,331663,10331663,3.32,8.4,0.84,trailing_sl=42
TRAIL_8PCT_V1.5_ATH10_VA15,trailing_sl,Trail=8%,1.5,10,15,58,32,26,55.2,1.93,6.58,-3.79,14.72,-8.0,2.12,1.93,572148,10572148,5.72,8.0,1.69,trailing_sl=58
TRAIL_8PCT_V1.5_ATH10_VA20,trailing_sl,Trail=8%,1.5,10,20,55,30,25,54.5,1.98,6.77,-3.77,14.72,-8.0,2.14,1.98,555843,10555843,5.56,8.1,1.35,trailing_sl=55
TRAIL_8PCT_V1.5_ATH10_VA30,trailing_sl,Trail=8%,1.5,10,30,51,27,24,52.9,1.69,6.64,-3.88,14.72,-8.0,1.92,1.69,438188,10438188,4.38,7.7,1.09,trailing_sl=51
TRAIL_8PCT_V2.0_ATH3_VA15,trailing_sl,Trail=8%,2.0,3,15,34,19,15,55.9,2.0,6.48,-3.67,13.41,-6.99,2.23,2.0,344909,10344909,3.45,8.8,1.69,trailing_sl=34
TRAIL_8PCT_V2.0_ATH3_VA20,trailing_sl,Trail=8%,2.0,3,20,32,19,13,59.4,2.46,6.52,-3.47,13.41,-6.99,2.73,2.46,399957,10399957,4.0,9.2,2.18,trailing_sl=32
TRAIL_8PCT_V2.0_ATH3_VA30,trailing_sl,Trail=8%,2.0,3,30,29,16,13,55.2,1.98,6.41,-3.47,13.41,-6.99,2.27,1.98,290609,10290609,2.91,8.5,1.35,trailing_sl=29
TRAIL_8PCT_V2.0_ATH5_VA15,trailing_sl,Trail=8%,2.0,5,15,38,22,16,57.9,2.23,6.56,-3.71,13.41,-8.0,2.42,2.23,431626,10431626,4.32,8.9,2.18,trailing_sl=38
TRAIL_8PCT_V2.0_ATH5_VA20,trailing_sl,Trail=8%,2.0,5,20,35,21,14,60.0,2.59,6.67,-3.53,13.41,-8.0,2.82,2.59,461306,10461306,4.61,8.7,2.34,trailing_sl=35
TRAIL_8PCT_V2.0_ATH5_VA30,trailing_sl,Trail=8%,2.0,5,30,33,19,14,57.6,2.25,6.51,-3.53,13.41,-8.0,2.49,2.25,376870,10376870,3.77,8.7,2.03,trailing_sl=33
TRAIL_8PCT_V2.0_ATH7_VA15,trailing_sl,Trail=8%,2.0,7,15,41,23,18,56.1,1.93,6.46,-3.86,13.41,-8.0,2.13,1.93,401645,10401645,4.02,8.7,2.03,trailing_sl=41
TRAIL_8PCT_V2.0_ATH7_VA20,trailing_sl,Trail=8%,2.0,7,20,37,22,15,59.5,2.41,6.56,-3.68,13.41,-8.0,2.59,2.41,453361,10453361,4.53,8.7,2.34,trailing_sl=37
TRAIL_8PCT_V2.0_ATH7_VA30,trailing_sl,Trail=8%,2.0,7,30,34,19,15,55.9,2.02,6.51,-3.68,13.41,-8.0,2.23,2.02,346977,10346977,3.47,8.4,1.69,trailing_sl=34
TRAIL_8PCT_V2.0_ATH10_VA15,trailing_sl,Trail=8%,2.0,10,15,49,28,21,57.1,2.14,6.64,-3.85,14.72,-8.0,2.29,2.14,537100,10537100,5.37,8.0,2.03,trailing_sl=49
TRAIL_8PCT_V2.0_ATH10_VA20,trailing_sl,Trail=8%,2.0,10,20,45,27,18,60.0,2.56,6.73,-3.71,14.72,-8.0,2.71,2.56,589489,10589489,5.89,8.0,2.34,trailing_sl=45
TRAIL_8PCT_V2.0_ATH10_VA30,trailing_sl,Trail=8%,2.0,10,30,42,24,18,57.1,2.25,6.72,-3.71,14.72,-8.0,2.41,2.25,481720,10481720,4.82,7.7,1.69,trailing_sl=42
TRAIL_8PCT_V2.5_ATH3_VA15,trailing_sl,Trail=8%,2.5,3,15,27,17,10,63.0,2.62,6.29,-3.6,13.41,-6.99,2.95,2.62,359365,10359365,3.59,8.2,2.34,trailing_sl=27
TRAIL_8PCT_V2.5_ATH3_VA20,trailing_sl,Trail=8%,2.5,3,20,25,16,9,64.0,2.93,6.41,-3.26,13.41,-6.99,3.47,2.93,371821,10371821,3.72,7.8,2.34,trailing_sl=25
TRAIL_8PCT_V2.5_ATH3_VA30,trailing_sl,Trail=8%,2.5,3,30,23,15,8,65.2,2.96,6.41,-3.51,13.41,-6.99,3.41,2.96,345551,10345551,3.46,7.9,2.34,trailing_sl=23
TRAIL_8PCT_V2.5_ATH5_VA15,trailing_sl,Trail=8%,2.5,5,15,31,20,11,64.5,2.83,6.4,-3.68,13.41,-8.0,3.15,2.83,446203,10446203,4.46,8.4,2.56,trailing_sl=31
TRAIL_8PCT_V2.5_ATH5_VA20,trailing_sl,Trail=8%,2.5,5,20,29,19,10,65.5,3.1,6.51,-3.38,13.41,-8.0,3.63,3.1,458763,10458763,4.59,8.1,2.56,trailing_sl=29
TRAIL_8PCT_V2.5_ATH5_VA30,trailing_sl,Trail=8%,2.5,5,30,25,17,8,68.0,3.34,6.75,-3.92,13.41,-8.0,3.63,3.34,424386,10424386,4.24,7.8,2.82,trailing_sl=25
TRAIL_8PCT_V2.5_ATH7_VA15,trailing_sl,Trail=8%,2.5,7,15,33,21,12,63.6,2.61,6.3,-3.85,13.41,-8.0,2.84,2.61,438269,10438269,4.38,8.3,2.56,trailing_sl=33
TRAIL_8PCT_V2.5_ATH7_VA20,trailing_sl,Trail=8%,2.5,7,20,31,20,11,64.5,2.85,6.4,-3.59,13.41,-8.0,3.2,2.85,450819,10450819,4.51,8.1,2.56,trailing_sl=31
TRAIL_8PCT_V2.5_ATH7_VA30,trailing_sl,Trail=8%,2.5,7,30,26,17,9,65.4,2.99,6.75,-4.13,13.41,-8.0,3.06,2.99,394356,10394356,3.94,7.6,2.58,trailing_sl=26
TRAIL_8PCT_V2.5_ATH10_VA15,trailing_sl,Trail=8%,2.5,10,15,38,23,15,60.5,2.26,6.25,-3.85,13.41,-8.0,2.48,2.26,437858,10437858,4.38,7.7,2.18,trailing_sl=38
TRAIL_8PCT_V2.5_ATH10_VA20,trailing_sl,Trail=8%,2.5,10,20,36,22,14,61.1,2.46,6.34,-3.65,13.41,-8.0,2.71,2.46,450408,10450408,4.5,7.4,2.18,trailing_sl=36
TRAIL_8PCT_V2.5_ATH10_VA30,trailing_sl,Trail=8%,2.5,10,30,31,19,12,61.3,2.5,6.65,-4.06,13.41,-8.0,2.58,2.5,393947,10393948,3.94,6.9,2.03,trailing_sl=31
ST_14_2_V1.0_ATH3_VA15,supertrend,"ATR=14,M=2.0",1.0,3,15,48,27,21,56.2,25.79,64.34,-23.76,257.28,-32.98,3.44,25.79,8090187,18090187,80.9,306.8,4.83,end_of_data=4; hard_stop_30=13; supertrend_flip=31
ST_14_2_V1.0_ATH3_VA20,supertrend,"ATR=14,M=2.0",1.0,3,20,47,26,21,55.3,26.22,66.61,-23.79,257.28,-32.98,3.47,26.22,8037298,18037298,80.37,313.5,4.43,end_of_data=4; hard_stop_30=13; supertrend_flip=30
ST_14_2_V1.0_ATH3_VA30,supertrend,"ATR=14,M=2.0",1.0,3,30,46,26,20,56.5,26.88,66.61,-24.78,257.28,-32.98,3.49,26.88,8074719,18074719,80.75,316.8,9.07,end_of_data=4; hard_stop_30=13; supertrend_flip=29
ST_14_2_V1.0_ATH5_VA15,supertrend,"ATR=14,M=2.0",1.0,5,15,52,31,21,59.6,36.98,77.55,-22.9,503.08,-32.98,5.02,36.98,14767193,24767193,147.67,333.7,16.27,end_of_data=4; hard_stop_30=12; supertrend_flip=36
ST_14_2_V1.0_ATH5_VA20,supertrend,"ATR=14,M=2.0",1.0,5,20,51,30,21,58.8,37.59,79.96,-22.93,503.08,-32.98,5.15,37.59,14694782,24694782,146.95,340.4,18.82,end_of_data=4; hard_stop_30=12; supertrend_flip=35
ST_14_2_V1.0_ATH5_VA30,supertrend,"ATR=14,M=2.0",1.0,5,30,49,29,20,59.2,37.61,80.01,-23.87,503.08,-32.98,4.95,37.61,13808720,23808720,138.09,345.0,18.82,end_of_data=4; hard_stop_30=12; supertrend_flip=33
ST_14_2_V1.0_ATH7_VA15,supertrend,"ATR=14,M=2.0",1.0,7,15,57,35,22,61.4,42.09,82.81,-22.69,503.08,-32.98,6.19,42.09,21109204,31109204,211.09,374.0,20.0,end_of_data=5; hard_stop_30=12; supertrend_flip=40
ST_14_2_V1.0_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.0,7,20,56,34,22,60.7,42.74,85.09,-22.72,503.08,-32.98,6.4,42.74,21018251,31018251,210.18,380.8,20.28,end_of_data=5; hard_stop_30=12; supertrend_flip=39
ST_14_2_V1.0_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.0,7,30,54,33,21,61.1,42.94,85.29,-23.61,503.08,-32.98,6.18,42.94,19905301,29905301,199.05,386.4,20.28,end_of_data=5; hard_stop_30=12; supertrend_flip=37
ST_14_2_V1.0_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.0,10,15,67,39,28,58.2,37.7,82.18,-24.26,503.08,-37.85,4.56,37.7,22852881,32852881,228.53,365.0,7.05,end_of_data=7; hard_stop_30=17; supertrend_flip=43
ST_14_2_V1.0_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.0,10,20,66,38,28,57.6,38.18,84.2,-24.29,503.08,-37.85,4.67,38.18,22756830,32756830,227.57,370.6,10.38,end_of_data=7; hard_stop_30=17; supertrend_flip=42
ST_14_2_V1.0_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.0,10,30,64,37,27,57.8,38.21,84.35,-25.03,503.08,-37.85,4.54,38.21,21581499,31581499,215.81,375.1,10.38,end_of_data=7; hard_stop_30=17; supertrend_flip=40
ST_14_2_V1.25_ATH3_VA15,supertrend,"ATR=14,M=2.0",1.25,3,15,46,27,19,58.7,28.33,64.34,-22.85,257.28,-32.81,3.98,28.33,8691348,18691348,86.91,314.3,9.47,end_of_data=4; hard_stop_30=11; supertrend_flip=31
ST_14_2_V1.25_ATH3_VA20,supertrend,"ATR=14,M=2.0",1.25,3,20,44,26,18,59.1,30.18,66.61,-22.44,257.28,-32.81,4.3,30.18,8928845,18928845,89.29,321.0,16.27,end_of_data=4; hard_stop_30=10; supertrend_flip=30
ST_14_2_V1.25_ATH3_VA30,supertrend,"ATR=14,M=2.0",1.25,3,30,40,23,17,57.5,22.85,57.13,-23.52,204.18,-32.81,3.26,22.85,5533099,15533099,55.33,323.6,9.07,end_of_data=4; hard_stop_30=10; supertrend_flip=26
ST_14_2_V1.25_ATH5_VA15,supertrend,"ATR=14,M=2.0",1.25,5,15,50,31,19,62.0,39.76,77.55,-21.9,503.08,-32.81,5.87,39.76,15590239,25590239,155.9,341.7,19.41,end_of_data=4; hard_stop_30=10; supertrend_flip=36
ST_14_2_V1.25_ATH5_VA20,supertrend,"ATR=14,M=2.0",1.25,5,20,48,30,18,62.5,41.94,79.96,-21.44,503.08,-32.81,6.45,41.94,15915395,25915395,159.15,349.0,20.28,end_of_data=4; hard_stop_30=9; supertrend_flip=35
ST_14_2_V1.25_ATH5_VA30,supertrend,"ATR=14,M=2.0",1.25,5,30,43,26,17,60.5,35.36,73.16,-22.45,503.08,-32.81,5.02,35.36,10460800,20460800,104.61,355.2,18.82,end_of_data=4; hard_stop_30=9; supertrend_flip=30
ST_14_2_V1.25_ATH7_VA15,supertrend,"ATR=14,M=2.0",1.25,7,15,54,34,20,63.0,42.04,79.55,-21.72,503.08,-32.81,6.66,42.04,19303302,29303302,193.03,360.1,20.28,end_of_data=4; hard_stop_30=10; supertrend_flip=40
ST_14_2_V1.25_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.25,7,20,52,33,19,63.5,44.14,81.8,-21.27,503.08,-32.81,7.32,44.14,19675637,29675637,196.76,367.7,21.85,end_of_data=4; hard_stop_30=9; supertrend_flip=39
ST_14_2_V1.25_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.25,7,30,47,29,18,61.7,38.35,75.95,-22.22,503.08,-32.81,5.83,38.35,13429598,23429598,134.3,375.3,20.0,end_of_data=4; hard_stop_30=9; supertrend_flip=34
ST_14_2_V1.25_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.25,10,15,62,37,25,59.7,38.35,80.05,-23.36,503.08,-37.85,5.04,38.35,20664800,30664800,206.65,357.8,10.38,end_of_data=6; hard_stop_30=14; supertrend_flip=42
ST_14_2_V1.25_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.25,10,20,60,36,24,60.0,40.04,82.12,-23.08,503.08,-37.85,5.37,40.04,21054434,31054434,210.54,364.2,16.27,end_of_data=6; hard_stop_30=13; supertrend_flip=41
ST_14_2_V1.25_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.25,10,30,55,32,23,58.2,34.73,76.87,-23.9,503.08,-37.85,4.47,34.73,14518190,24518190,145.18,370.4,7.05,end_of_data=6; hard_stop_30=13; supertrend_flip=36
ST_14_2_V1.5_ATH3_VA15,supertrend,"ATR=14,M=2.0",1.5,3,15,43,25,18,58.1,22.46,54.78,-22.44,204.18,-32.81,3.37,22.46,5936127,15936127,59.36,306.8,5.23,end_of_data=4; hard_stop_30=10; supertrend_flip=29
ST_14_2_V1.5_ATH3_VA20,supertrend,"ATR=14,M=2.0",1.5,3,20,41,23,18,56.1,21.55,55.97,-22.44,204.18,-32.81,3.14,21.55,5304991,15304991,53.05,302.0,4.43,end_of_data=4; hard_stop_30=10; supertrend_flip=27
ST_14_2_V1.5_ATH3_VA30,supertrend,"ATR=14,M=2.0",1.5,3,30,36,20,16,55.6,18.64,52.0,-23.07,204.18,-32.81,2.82,18.64,3798583,13798583,37.99,313.2,3.08,end_of_data=4; hard_stop_30=9; supertrend_flip=23
ST_14_2_V1.5_ATH5_VA15,supertrend,"ATR=14,M=2.0",1.5,5,15,46,28,18,60.9,34.17,69.92,-21.44,503.08,-32.81,5.12,34.17,10991683,20991683,109.92,337.5,16.27,end_of_data=4; hard_stop_30=9; supertrend_flip=33
ST_14_2_V1.5_ATH5_VA20,supertrend,"ATR=14,M=2.0",1.5,5,20,44,26,18,59.1,33.86,72.14,-21.44,503.08,-32.81,4.87,33.86,10160327,20160327,101.6,334.4,16.27,end_of_data=4; hard_stop_30=9; supertrend_flip=31
ST_14_2_V1.5_ATH5_VA30,supertrend,"ATR=14,M=2.0",1.5,5,30,40,23,17,57.5,31.16,70.79,-22.45,503.08,-32.81,4.33,31.16,7897063,17897063,78.97,344.6,9.07,end_of_data=4; hard_stop_30=9; supertrend_flip=27
ST_14_2_V1.5_ATH7_VA15,supertrend,"ATR=14,M=2.0",1.5,7,15,49,30,19,61.2,36.7,73.42,-21.27,503.08,-32.81,5.75,36.7,13386121,23386121,133.86,357.0,18.82,end_of_data=4; hard_stop_30=9; supertrend_flip=36
ST_14_2_V1.5_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.5,7,20,46,28,18,60.9,37.7,75.72,-21.44,503.08,-32.81,5.74,37.7,12667546,22667546,126.68,361.9,19.41,end_of_data=4; hard_stop_30=9; supertrend_flip=33
ST_14_2_V1.5_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.5,7,20,46,28,18,60.9,37.7,75.72,-21.44,503.08,-32.81,5.74,37.7,12667546,22667546,126.68,361.9,19.41,end_of_data=4; hard_stop_30=9; supertrend_flip=33
ST_14_2_V1.5_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.5,7,30,42,25,17,59.5,35.51,74.92,-22.45,503.08,-32.81,5.19,35.51,10122814,20122814,101.23,374.2,16.27,end_of_data=4; hard_stop_30=9; supertrend_flip=29
ST_14_2_V1.5_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.5,7,30,42,25,17,59.5,35.51,74.92,-22.45,503.08,-32.81,5.19,35.51,10122814,20122814,101.23,374.2,16.27,end_of_data=4; hard_stop_30=9; supertrend_flip=29
ST_14_2_V1.5_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.5,10,15,58,34,24,58.6,33.82,73.98,-23.08,503.08,-37.85,4.54,33.82,15154348,25154348,151.54,355.5,6.14,end_of_data=6; hard_stop_30=13; supertrend_flip=39
ST_14_2_V1.5_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.5,10,15,58,34,24,58.6,33.82,73.98,-23.08,503.08,-37.85,4.54,33.82,15154348,25154348,151.54,355.5,6.14,end_of_data=6; hard_stop_30=13; supertrend_flip=39
ST_14_2_V1.5_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.5,10,20,55,32,23,58.2,34.5,76.03,-23.28,503.08,-37.85,4.51,34.5,14381441,24381441,143.81,359.5,7.05,end_of_data=6; hard_stop_30=13; supertrend_flip=36
ST_14_2_V1.5_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.5,10,20,55,32,23,58.2,34.5,76.03,-23.28,503.08,-37.85,4.51,34.5,14381441,24381441,143.81,359.5,7.05,end_of_data=6; hard_stop_30=13; supertrend_flip=36
ST_14_2_V1.5_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.5,10,30,51,29,22,56.9,32.44,75.37,-24.15,503.08,-37.85,4.16,32.44,11644302,21644302,116.44,369.5,4.43,end_of_data=6; hard_stop_30=13; supertrend_flip=32
ST_14_2_V1.5_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.5,10,30,51,29,22,56.9,32.44,75.37,-24.15,503.08,-37.85,4.16,32.44,11644302,21644302,116.44,369.5,4.43,end_of_data=6; hard_stop_30=13; supertrend_flip=32
ST_14_2_V2.0_ATH3_VA15,supertrend,"ATR=14,M=2.0",2.0,3,15,34,20,14,58.8,20.32,49.87,-21.89,204.18,-32.81,3.27,20.32,3954746,13954746,39.55,328.1,9.07,end_of_data=3; hard_stop_30=7; supertrend_flip=24
ST_14_2_V2.0_ATH3_VA15,supertrend,"ATR=14,M=2.0",2.0,3,15,34,20,14,58.8,20.32,49.87,-21.89,204.18,-32.81,3.27,20.32,3954746,13954746,39.55,328.1,9.07,end_of_data=3; hard_stop_30=7; supertrend_flip=24
ST_14_2_V2.0_ATH3_VA20,supertrend,"ATR=14,M=2.0",2.0,3,20,32,18,14,56.2,17.55,48.13,-21.77,204.18,-32.81,2.8,17.55,3095211,13095211,30.95,323.8,3.08,end_of_data=3; hard_stop_30=7; supertrend_flip=22
ST_14_2_V2.0_ATH3_VA20,supertrend,"ATR=14,M=2.0",2.0,3,20,32,18,14,56.2,17.55,48.13,-21.77,204.18,-32.81,2.8,17.55,3095211,13095211,30.95,323.8,3.08,end_of_data=3; hard_stop_30=7; supertrend_flip=22
ST_14_2_V2.0_ATH3_VA30,supertrend,"ATR=14,M=2.0",2.0,3,30,29,17,12,58.6,19.88,49.79,-22.49,204.18,-32.81,3.08,19.88,3195002,13195002,31.95,341.3,4.43,end_of_data=3; hard_stop_30=6; supertrend_flip=20
ST_14_2_V2.0_ATH3_VA30,supertrend,"ATR=14,M=2.0",2.0,3,30,29,17,12,58.6,19.88,49.79,-22.49,204.18,-32.81,3.08,19.88,3195002,13195002,31.95,341.3,4.43,end_of_data=3; hard_stop_30=6; supertrend_flip=20
ST_14_2_V2.0_ATH5_VA15,supertrend,"ATR=14,M=2.0",2.0,5,15,38,23,15,60.5,33.33,68.94,-21.27,503.08,-32.81,5.1,33.33,8099610,18099610,81.0,359.6,16.27,end_of_data=3; hard_stop_30=7; supertrend_flip=28
ST_14_2_V2.0_ATH5_VA15,supertrend,"ATR=14,M=2.0",2.0,5,15,38,23,15,60.5,33.33,68.94,-21.27,503.08,-32.81,5.1,33.33,8099610,18099610,81.0,359.6,16.27,end_of_data=3; hard_stop_30=7; supertrend_flip=28
ST_14_2_V2.0_ATH5_VA20,supertrend,"ATR=14,M=2.0",2.0,5,20,35,21,14,60.0,33.37,69.27,-20.48,503.08,-32.81,5.05,33.37,7249519,17249519,72.5,362.7,13.71,end_of_data=3; hard_stop_30=6; supertrend_flip=26
ST_14_2_V2.0_ATH5_VA20,supertrend,"ATR=14,M=2.0",2.0,5,20,35,21,14,60.0,33.37,69.27,-20.48,503.08,-32.81,5.05,33.37,7249519,17249519,72.5,362.7,13.71,end_of_data=3; hard_stop_30=6; supertrend_flip=26
ST_14_2_V2.0_ATH5_VA30,supertrend,"ATR=14,M=2.0",2.0,5,30,33,20,13,60.6,34.91,71.73,-21.73,503.08,-32.81,5.03,34.91,7114205,17114205,71.14,375.9,13.71,end_of_data=3; hard_stop_30=6; supertrend_flip=24
