label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
ST_14_2_V1.0_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.0,7,20,335,156,179,46.6,18.9,64.34,-20.7,503.08,-39.36,2.41,18.9,183704051,193704051,1837.04,293.9,-1.38,end_of_data=60; hard_stop_30=84; supertrend_flip=191
ST_14_2_V1.0_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.0,7,30,330,152,178,46.1,18.54,64.85,-21.01,503.08,-39.36,2.38,18.54,164262582,174262582,1642.63,295.8,-1.59,end_of_data=60; hard_stop_30=85; supertrend_flip=185
ST_14_2_V1.0_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.0,10,15,420,195,225,46.4,21.8,71.86,-21.59,861.67,-39.36,2.74,21.8,668777921,678777921,6687.78,286.8,-1.82,end_of_data=71; hard_stop_30=114; supertrend_flip=235
ST_14_2_V1.0_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.0,10,20,418,195,223,46.7,22.08,72.02,-21.6,861.67,-39.36,2.75,22.08,694173468,704173468,6941.73,287.5,-1.72,end_of_data=69; hard_stop_30=114; supertrend_flip=235
ST_14_2_V1.0_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.0,10,30,413,192,221,46.5,21.86,72.27,-21.94,861.67,-39.36,2.74,21.86,627644831,637644831,6276.45,288.3,-1.81,end_of_data=69; hard_stop_30=115; supertrend_flip=229
ST_14_2_V1.25_ATH3_VA15,supertrend,"ATR=14,M=2.0",1.25,3,15,255,125,130,49.0,25.06,72.97,-21.0,658.26,-39.36,2.75,25.06,186004587,196004587,1860.05,308.2,-0.33,end_of_data=44; hard_stop_30=64; supertrend_flip=147
ST_14_2_V1.25_ATH3_VA20,supertrend,"ATR=14,M=2.0",1.25,3,20,250,123,127,49.2,25.58,73.48,-20.82,658.26,-39.36,2.76,25.58,186523841,196523841,1865.24,309.4,-0.2,end_of_data=43; hard_stop_30=62; supertrend_flip=145
ST_14_2_V1.25_ATH3_VA30,supertrend,"ATR=14,M=2.0",1.25,3,30,247,120,127,48.6,25.06,73.69,-20.89,658.26,-39.36,2.8,25.06,168290019,178290019,1682.9,312.0,-0.53,end_of_data=44; hard_stop_30=62; supertrend_flip=141
ST_14_2_V1.25_ATH5_VA15,supertrend,"ATR=14,M=2.0",1.25,5,15,286,135,151,47.2,24.11,74.5,-20.95,658.26,-39.36,2.6,24.11,233982369,243982369,2339.82,306.1,-1.73,end_of_data=53; hard_stop_30=71; supertrend_flip=162
ST_14_2_V1.25_ATH5_VA20,supertrend,"ATR=14,M=2.0",1.25,5,20,281,133,148,47.3,24.5,74.99,-20.87,658.26,-39.36,2.6,24.5,233077622,243077622,2330.78,306.6,-1.62,end_of_data=51; hard_stop_30=70; supertrend_flip=160
ST_14_2_V1.25_ATH5_VA30,supertrend,"ATR=14,M=2.0",1.25,5,30,278,130,148,46.8,23.93,75.0,-20.93,658.26,-39.36,2.61,23.93,207509249,217509249,2075.09,308.8,-1.73,end_of_data=52; hard_stop_30=70; supertrend_flip=156
ST_14_2_V1.25_ATH7_VA15,supertrend,"ATR=14,M=2.0",1.25,7,15,312,147,165,47.1,19.48,64.28,-20.42,503.08,-39.36,2.5,19.48,162418391,172418391,1624.18,293.4,-1.47,end_of_data=58; hard_stop_30=73; supertrend_flip=181
ST_14_2_V1.25_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.25,7,20,308,145,163,47.1,19.6,64.59,-20.41,503.08,-39.36,2.49,19.6,159068506,169068506,1590.69,293.1,-1.47,end_of_data=56; hard_stop_30=73; supertrend_flip=179
ST_14_2_V1.25_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.25,7,30,304,142,162,46.7,19.2,64.37,-20.4,503.08,-39.36,2.49,19.2,143710266,153710266,1437.1,295.5,-1.47,end_of_data=57; hard_stop_30=72; supertrend_flip=175
ST_14_2_V1.25_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.25,10,15,388,183,205,47.2,23.3,73.17,-21.22,861.67,-39.36,2.92,23.3,638462219,648462219,6384.62,287.9,-1.59,end_of_data=65; hard_stop_30=99; supertrend_flip=224
ST_14_2_V1.25_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.25,10,20,384,181,203,47.1,23.44,73.52,-21.22,861.67,-39.36,2.89,23.44,625863369,635863369,6258.63,287.6,-1.59,end_of_data=63; hard_stop_30=99; supertrend_flip=222
ST_14_2_V1.25_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.25,10,30,380,179,201,47.1,23.19,73.15,-21.31,861.67,-39.36,2.93,23.19,571885732,581885732,5718.86,288.6,-1.47,end_of_data=64; hard_stop_30=98; supertrend_flip=218
ST_14_2_V1.5_ATH3_VA15,supertrend,"ATR=14,M=2.0",1.5,3,15,235,115,120,48.9,24.19,70.84,-20.51,658.26,-39.36,2.83,24.19,130295170,140295170,1302.95,304.6,-0.33,end_of_data=38; hard_stop_30=57; supertrend_flip=140
ST_14_2_V1.5_ATH3_VA20,supertrend,"ATR=14,M=2.0",1.5,3,20,233,112,121,48.1,23.37,71.31,-20.99,658.26,-39.36,2.68,23.37,114634661,124634661,1146.35,304.1,-0.88,end_of_data=37; hard_stop_30=60; supertrend_flip=136
ST_14_2_V1.5_ATH3_VA30,supertrend,"ATR=14,M=2.0",1.5,3,30,225,107,118,47.6,24.12,73.92,-21.05,658.26,-39.36,2.68,24.12,113210718,123210718,1132.11,306.2,-1.03,end_of_data=39; hard_stop_30=58; supertrend_flip=128
ST_14_2_V1.5_ATH5_VA15,supertrend,"ATR=14,M=2.0",1.5,5,15,262,124,138,47.3,23.69,72.7,-20.34,658.26,-39.36,2.74,23.69,166503989,176503989,1665.04,305.9,-1.59,end_of_data=46; hard_stop_30=63; supertrend_flip=153
ST_14_2_V1.5_ATH5_VA20,supertrend,"ATR=14,M=2.0",1.5,5,20,259,121,138,46.7,23.04,73.18,-20.91,658.26,-39.36,2.56,23.04,146755381,156755381,1467.55,305.8,-1.83,end_of_data=44; hard_stop_30=66; supertrend_flip=149
ST_14_2_V1.5_ATH5_VA30,supertrend,"ATR=14,M=2.0",1.5,5,30,254,117,137,46.1,23.35,75.45,-21.14,658.26,-39.36,2.55,23.35,143570710,153570710,1435.71,306.1,-2.36,end_of_data=46; hard_stop_30=66; supertrend_flip=142
ST_14_2_V1.5_ATH7_VA15,supertrend,"ATR=14,M=2.0",1.5,7,15,285,133,152,46.7,18.22,61.71,-19.83,503.08,-39.36,2.55,18.22,103252066,113252066,1032.52,293.1,-1.56,end_of_data=50; hard_stop_30=65; supertrend_flip=170
ST_14_2_V1.5_ATH7_VA20,supertrend,"ATR=14,M=2.0",1.5,7,20,280,129,151,46.1,17.44,61.68,-20.36,503.08,-39.36,2.37,17.44,87141257,97141257,871.41,291.9,-1.73,end_of_data=48; hard_stop_30=68; supertrend_flip=164
ST_14_2_V1.5_ATH7_VA30,supertrend,"ATR=14,M=2.0",1.5,7,30,275,125,150,45.5,17.53,63.45,-20.74,503.08,-39.36,2.33,17.53,83928822,93928822,839.29,291.9,-2.35,end_of_data=50; hard_stop_30=69; supertrend_flip=156
ST_14_2_V1.5_ATH10_VA15,supertrend,"ATR=14,M=2.0",1.5,10,15,355,167,188,47.0,22.94,72.05,-20.69,861.67,-39.36,3.07,22.94,414062016,424062016,4140.62,288.9,-1.56,end_of_data=55; hard_stop_30=88; supertrend_flip=212
ST_14_2_V1.5_ATH10_VA20,supertrend,"ATR=14,M=2.0",1.5,10,20,351,164,187,46.7,22.41,72.06,-21.13,861.67,-39.36,2.9,22.41,360091869,370091869,3600.92,288.0,-1.62,end_of_data=54; hard_stop_30=91; supertrend_flip=206
ST_14_2_V1.5_ATH10_VA30,supertrend,"ATR=14,M=2.0",1.5,10,30,343,159,184,46.4,22.74,74.04,-21.6,861.67,-39.36,2.88,22.74,346988170,356988170,3469.88,288.8,-1.83,end_of_data=56; hard_stop_30=92; supertrend_flip=195
ST_14_2_V2.0_ATH3_VA15,supertrend,"ATR=14,M=2.0",2.0,3,15,198,93,105,47.0,20.43,67.06,-20.87,658.26,-37.62,2.57,20.43,55172268,65172268,551.72,302.2,-1.59,end_of_data=29; hard_stop_30=50; supertrend_flip=119
ST_14_2_V2.0_ATH3_VA20,supertrend,"ATR=14,M=2.0",2.0,3,20,195,92,103,47.2,20.97,67.89,-20.94,658.26,-37.62,2.56,20.97,56575390,66575390,565.75,302.2,-1.56,end_of_data=28; hard_stop_30=50; supertrend_flip=117
ST_14_2_V2.0_ATH3_VA30,supertrend,"ATR=14,M=2.0",2.0,3,30,188,88,100,46.8,21.53,70.15,-21.26,658.26,-37.62,2.55,21.53,55185808,65185808,551.86,305.6,-1.7,end_of_data=26; hard_stop_30=50; supertrend_flip=112
ST_14_2_V2.0_ATH5_VA15,supertrend,"ATR=14,M=2.0",2.0,5,15,222,103,119,46.4,20.95,69.33,-20.93,658.26,-37.62,2.64,20.95,75463139,85463139,754.63,308.4,-2.15,end_of_data=37; hard_stop_30=55; supertrend_flip=130
ST_14_2_V2.0_ATH5_VA20,supertrend,"ATR=14,M=2.0",2.0,5,20,217,102,115,47.0,22.02,70.39,-20.88,658.26,-37.62,2.66,22.02,81006437,91006437,810.06,308.2,-1.83,end_of_data=35; hard_stop_30=54; supertrend_flip=128
ST_14_2_V2.0_ATH5_VA30,supertrend,"ATR=14,M=2.0",2.0,5,30,209,97,112,46.4,22.53,72.98,-21.17,658.26,-37.62,2.66,22.53,77893108,87893108,778.93,312.0,-2.35,end_of_data=33; hard_stop_30=54; supertrend_flip=122
ST_14_2_V2.0_ATH7_VA15,supertrend,"ATR=14,M=2.0",2.0,7,15,245,111,134,45.3,16.18,60.29,-20.36,503.08,-37.62,2.38,16.18,53066430,63066429,530.66,292.7,-2.35,end_of_data=41; hard_stop_30=58; supertrend_flip=146
ST_14_2_V2.0_ATH7_VA20,supertrend,"ATR=14,M=2.0",2.0,7,20,240,111,129,46.2,17.23,60.86,-20.32,503.08,-37.62,2.42,17.23,58614129,68614129,586.14,294.6,-1.73,end_of_data=39; hard_stop_30=57; supertrend_flip=144
ST_14_2_V2.0_ATH7_VA30,supertrend,"ATR=14,M=2.0",2.0,7,30,228,105,123,46.1,17.74,63.0,-20.9,503.08,-37.62,2.43,17.74,55653459,65653458,556.53,300.9,-2.15,end_of_data=36; hard_stop_30=57; supertrend_flip=135
ST_14_2_V2.0_ATH10_VA15,supertrend,"ATR=14,M=2.0",2.0,10,15,308,141,167,45.8,21.32,71.48,-21.03,861.67,-37.88,2.97,21.32,190145643,200145643,1901.46,288.1,-2.36,end_of_data=46; hard_stop_30=78; supertrend_flip=184
ST_14_2_V2.0_ATH10_VA20,supertrend,"ATR=14,M=2.0",2.0,10,20,298,140,158,47.0,22.79,72.41,-21.17,861.67,-37.88,3.08,22.79,213874637,223874637,2138.75,292.8,-1.72,end_of_data=44; hard_stop_30=76; supertrend_flip=178
ST_14_2_V2.0_ATH10_VA30,supertrend,"ATR=14,M=2.0",2.0,10,30,284,133,151,46.8,23.53,75.04,-21.84,861.67,-37.88,3.11,23.53,201975786,211975786,2019.76,298.4,-2.09,end_of_data=41; hard_stop_30=76; supertrend_flip=167
ST_14_2_V2.5_ATH3_VA15,supertrend,"ATR=14,M=2.0",2.5,3,15,168,80,88,47.6,19.53,64.9,-21.71,432.35,-37.62,2.4,19.53,36788926,46788926,367.89,296.5,-1.47,end_of_data=24; hard_stop_30=45; supertrend_flip=99
ST_14_2_V2.5_ATH3_VA20,supertrend,"ATR=14,M=2.0",2.5,3,20,163,79,84,48.5,21.1,66.85,-21.93,432.35,-37.62,2.53,21.1,40491129,50491129,404.91,301.8,-1.38,end_of_data=23; hard_stop_30=43; supertrend_flip=97
ST_14_2_V2.5_ATH3_VA30,supertrend,"ATR=14,M=2.0",2.5,3,30,156,75,81,48.1,21.58,68.55,-21.91,432.35,-37.62,2.56,21.58,38775445,48775445,387.75,305.8,-1.21,end_of_data=22; hard_stop_30=42; supertrend_flip=92
ST_14_2_V2.5_ATH5_VA15,supertrend,"ATR=14,M=2.0",2.5,5,15,190,89,101,46.8,20.44,68.19,-21.64,503.08,-37.62,2.49,20.44,51255817,61255817,512.56,305.1,-2.15,end_of_data=31; hard_stop_30=50; supertrend_flip=109
ST_14_2_V2.5_ATH5_VA20,supertrend,"ATR=14,M=2.0",2.5,5,20,184,87,97,47.3,21.83,70.51,-21.83,503.08,-37.62,2.6,21.83,55297013,65297013,552.97,308.4,-2.15,end_of_data=30; hard_stop_30=48; supertrend_flip=106
ST_14_2_V2.5_ATH5_VA30,supertrend,"ATR=14,M=2.0",2.5,5,30,175,84,91,48.0,23.26,71.99,-21.72,503.08,-37.62,2.73,23.26,57195027,67195027,571.95,314.5,-1.56,end_of_data=29; hard_stop_30=45; supertrend_flip=101
ST_14_2_V2.5_ATH7_VA15,supertrend,"ATR=14,M=2.0",2.5,7,15,209,96,113,45.9,18.66,65.28,-20.94,503.08,-37.62,2.43,18.66,51499291,61499291,514.99,296.3,-1.95,end_of_data=35; hard_stop_30=53; supertrend_flip=121
ST_14_2_V2.5_ATH7_VA20,supertrend,"ATR=14,M=2.0",2.5,7,20,204,95,109,46.6,19.9,66.91,-21.08,503.08,-37.62,2.54,19.9,56365462,66365461,563.65,300.5,-1.89,end_of_data=34; hard_stop_30=51; supertrend_flip=119
ST_14_2_V2.5_ATH7_VA30,supertrend,"ATR=14,M=2.0",2.5,7,30,191,91,100,47.6,21.43,68.47,-21.37,503.08,-37.62,2.68,21.43,57662381,67662381,576.62,309.9,-1.38,end_of_data=32; hard_stop_30=48; supertrend_flip=111
ST_14_2_V2.5_ATH10_VA15,supertrend,"ATR=14,M=2.0",2.5,10,15,259,119,140,45.9,22.36,73.85,-21.4,861.67,-37.88,2.75,22.36,131851930,141851930,1318.52,287.1,-2.37,end_of_data=39; hard_stop_30=68; supertrend_flip=152
ST_14_2_V2.5_ATH10_VA20,supertrend,"ATR=14,M=2.0",2.5,10,20,249,118,131,47.4,23.91,74.71,-21.86,861.67,-37.88,2.94,23.91,143343642,153343642,1433.44,294.5,-1.83,end_of_data=38; hard_stop_30=65; supertrend_flip=146
ST_14_2_V2.5_ATH10_VA30,supertrend,"ATR=14,M=2.0",2.5,10,30,233,112,121,48.1,25.56,77.29,-22.32,861.67,-37.88,3.05,25.56,143918600,153918600,1439.19,301.2,-1.38,end_of_data=36; hard_stop_30=62; supertrend_flip=135
