,mq,kc6,combined,nifty
2015-10-20,27669402.53751678,6794569.752790791,34463972.290307574,15919068.524527581
2015-10-21,27487861.897517834,6795872.820962559,34283734.71848039,15909524.71845772
2015-10-23,27509545.107519925,6797176.139037813,34306721.246557735,15985875.167016605
2015-10-26,27630782.347523082,6798479.707064478,34429262.05458756,15919068.524527581
2015-10-27,27507245.427524135,6799783.5250904905,34307028.95261463,15871349.49417828
2015-10-28,27472858.807525188,6801087.593163796,34273946.40068898,15785455.239549533
2015-10-29,27460853.707526226,6802391.911332348,34263245.618858576,15718648.597060507
2015-10-30,27450198.318353903,6803696.479644111,34253894.79799801,15623210.5363619
2015-11-02,27307927.28835705,6805001.298147057,34112928.58650411,15585035.31208246
2015-11-03,27569372.09307725,6806306.366889168,34375678.45996642,15613666.730292039
2015-11-04,27410588.833078314,6807611.6859184345,34218200.518996745,15565947.699942738
2015-11-05,27067979.203079358,6808917.255282857,33876896.458362214,15422790.608894827
2015-11-06,26825726.993080404,6810223.075030446,33635950.06811085,15375071.578545522
2015-11-09,26658429.432123646,6811529.145209219,33469958.577332865,15327352.54819622
2015-11-10,26544368.1621247,6812835.465867205,33357203.627991907,15098301.202519564
2015-11-11,26866236.15549899,6814142.0370524395,33680378.19255143,15174651.65107845
2015-11-13,26887672.795501087,6814423.815304605,33702096.61080569,15031494.56003054
2015-11-16,27189631.28550426,6799329.99316383,33988961.27866809,15117388.814659286
2015-11-17,27054383.06708365,6816362.717066629,33870745.78415028,15155564.03893873
2015-11-18,27061279.497084703,6798959.591710998,33860239.0887957,14974231.723611377
2015-11-19,27407357.602210682,6828631.760903354,34235989.36311404,15184195.45714831
2015-11-20,27460772.572211742,6824409.60795065,34285182.18016239,15174651.65107845
2015-11-23,27764953.6022149,6831741.754291,34596695.3565059,15193739.263218172
2015-11-24,27893259.802215952,6833051.951339768,34726311.75355572,15098301.202519564
2015-11-26,27820066.592218067,6834362.399659203,34654428.99187727,15231914.487497613
2015-11-27,27735542.462219115,6835673.099297495,34571215.56151661,15317808.74212636
2015-11-30,27335724.672222294,6836984.05030284,34172708.722525135,15336896.354266081
2015-12-01,27405531.33222335,6838295.252723446,34243826.5849468,15346440.160335943
2015-12-02,27538129.082224395,6839606.70660753,34377735.78883193,15298721.129986638
2015-12-03,27471607.41222545,6840918.412003318,34312525.82422877,15174651.65107845
2015-12-04,27345687.102226514,6842230.368959045,34187917.47118556,15060125.978240121
2015-12-07,27408583.92222969,6843542.577522955,34252126.49975264,15031494.56003054
2015-12-08,27156586.84223074,6844855.037743302,34001441.879974045,14907425.08112235
2015-12-09,26526600.832231805,6843079.223340636,33369680.055572443,14831074.632563466
2015-12-10,26872710.061420076,6891104.616034354,33763814.67745443,14869249.856842909
2015-12-11,26712722.93142113,6884588.921275786,33597311.85269692,14716548.959725138
2015-12-14,26788644.19142431,6908523.345420372,33697167.536844686,14735636.57186486
2015-12-15,26662797.07142537,6909848.267705795,33572645.33913117,14840618.438633326
2015-12-16,26722310.80142642,6911173.4440859035,33633484.24551232,14936056.499331933
2015-12-17,26971051.70142749,6912498.874609427,33883550.576036915,15136476.426799007
2015-12-18,27057725.89142855,6912784.720111383,33970510.61153993,15031494.56003054
2015-12-21,27217497.081431728,6877928.740081844,34095425.82151357,15117388.814659286
2015-12-22,27406003.54143279,6879247.794908709,34285251.3363415,15041038.3661004
2015-12-23,27534082.66143385,6880567.102704993,34414649.76413884,15146020.232868867
2015-12-24,27365668.27143491,6881886.663519211,34247554.93495412,15193739.263218172
2015-12-28,27402804.751439158,6883206.477399887,34286011.22883905,15270089.711777057
2015-12-29,27445461.671440214,6884526.544395553,34329988.215835765,15298721.129986638
2015-12-30,27637575.041441277,6885846.864554753,34523421.90599603,15231914.487497613
2015-12-31,27473317.44144234,6887167.437926037,34360484.87936838,15327352.54819622
2016-01-01,27718541.231443405,6888488.264557969,34607029.49600138,15365527.772475662
2016-01-04,27340104.341446586,6889809.344499117,34229913.685945705,15088757.396449704
2016-01-05,27481848.01144765,6891130.677798062,34372978.68924571,15079213.590379843
2016-01-06,27305182.371448714,6891415.639682812,34196598.011131525,14983775.529681236
2016-01-07,26796149.44144978,6872366.8364592595,33668516.27790904,14678373.735445695
2016-01-08,26961795.051450834,6925832.263261659,33887627.314712495,14707005.153655278
2016-01-11,26447484.391454022,6891378.057084974,33338862.448538996,14630654.705096394
2016-01-12,26410509.581455097,6878555.989090244,33289065.57054534,14544760.450467646
2016-01-13,26159898.421456162,6847663.932369404,33007562.353825565,14621110.89902653
2016-01-14,25767059.82597522,6841965.506274242,32609025.332249463,14544760.450467646
2016-01-15,25305444.69597629,6848915.118048048,32154359.814024337,14411147.165489597
2016-01-18,24430492.97597949,6845078.78600459,31275571.76198408,14229814.850162243
2016-01-19,24566181.800713144,6967786.063886564,31533967.86459971,14353884.329070434
2016-01-20,24113729.998089723,6930100.550702376,31043830.5487921,14124832.983393777
2016-01-21,24112882.64101087,6963146.200438528,31076028.8414494,14086657.759114334
2016-01-22,24460375.045828,7034035.531341518,31494410.57716952,14372971.941210153
2016-01-25,24581863.025831204,7035384.5244571185,31617247.550288323,14392059.553349877
2016-01-27,24574927.055833336,7036733.776283727,31611660.832117062,14363428.135140294
2016-01-28,24622985.3658344,7038083.28687096,31661068.65270536,14325252.910860851
2016-01-29,24843765.675835464,7039433.056268442,31883198.732103907,14544760.450467646
2016-02-01,24823563.575838663,7040783.08452581,31864346.66036447,14582935.67474709
2016-02-02,24492831.69211597,7042133.371692705,31534965.063808676,14430234.777629318
2016-02-03,24345283.632117048,7043483.917818783,31388767.549935833,14191639.6258828
2016-02-04,24498906.812118113,7044834.722953707,31543741.53507182,14267990.074441688
2016-02-05,24813524.78235061,7046185.78714715,31859710.56949776,14430234.777629318
2016-02-08,24574589.53235381,7047537.110448795,31622126.642802607,14258446.268371828
2016-02-09,24150630.442354884,7048888.692908334,31199519.13526322,14067570.146974612
2016-02-10,23966728.242355954,7050240.534575467,31016968.77693142,13962588.280206148
2016-02-11,23273807.42039372,7049471.675943301,30323279.09633702,13523573.200992554
2016-02-12,23127221.220357742,7039528.674467305,30166749.89482505,13504485.588852834
2016-02-15,23462446.100360945,7124467.551154204,30586913.65151515,13800343.577018514
2016-02-16,23145660.600362018,7133650.58386505,30279311.184227068,13628555.067761023
2016-02-17,23332604.92036308,7135018.681237299,30467623.60160038,13714449.322389768
2016-02-18,23444898.110364158,7136387.040984386,30581285.151348542,13867150.21950754
2016-02-19,23495196.750365227,7137755.66315663,30632952.413521856,13895781.637717122
2016-02-22,23588879.820368443,7139124.547804358,30728004.368172802,13953044.474136285
2016-02-23,23484253.130239177,7140493.69497791,30624746.825217087,13723993.12845963
2016-02-24,23329986.500240255,7141863.104727632,30471849.60496789,13599923.649551442
2016-02-25,23111611.070241325,7143232.777103881,30254843.847345207,13504485.588852834
2016-02-26,23135112.28024239,7144602.712157025,30279714.992399417,13609467.4556213
2016-02-29,23124740.410245612,7145972.909937439,30270713.32018305,13523573.200992554
2016-03-01,23568895.45024669,7147343.370495509,30716238.8207422,13914869.249856845
2016-03-02,23935490.750247758,7148714.093881632,31084204.84412939,14248902.462301966
2016-03-03,24060442.14024883,7150085.080146212,31210527.220395043,14392059.553349877
2016-03-04,24058008.000249907,7151456.329339665,31209464.32958957,14468410.00190876
2016-03-08,24065654.200254206,7152827.841512416,31218482.04176662,14449322.38976904
2016-03-09,24190908.010255277,7154199.616714898,31345107.626970176,14525672.838327924
2016-03-10,24174052.280256353,7155571.654997556,31329623.93525391,14439778.583699182
2016-03-11,24221852.060257427,7156943.956410843,31378796.01666827,14487497.614048483
2016-03-14,24316294.740260653,7158316.5210052235,31474611.261265878,14602023.28688681
2016-03-15,24234680.220261723,7159689.34883117,31394369.569092892,14449322.38976904
2016-03-16,24153887.880262803,7161062.4399391655,31314950.32020197,14525672.838327924
2016-03-17,24182493.020263884,7162435.794379702,31344928.814643584,14535216.644397786
2016-03-18,24347531.480264958,7163809.412203282,31511340.89246824,14687917.541515555
2016-03-21,24421322.80026818,7165183.293460418,31586506.0937286,14888337.468982631
2016-03-22,24438983.75026927,7166557.43820163,31605541.1884709,14993319.335751096
2016-03-23,24450275.760270342,7167931.846477449,31618207.60674779,14974231.723611377
2016-03-28,24279283.59027573,7169306.518338418,31448590.108614147,14888337.468982631
2016-03-29,24349613.38027681,7170681.453835086,31520294.834111895,14754724.184004579
2016-03-30,24637436.390277885,7172056.653018014,31809493.043295898,14993319.335751096
2016-03-31,24781634.78027897,7173432.11593777,31955066.89621674,15098301.202519564
2016-04-01,24742287.73028005,7174807.842644936,31917095.572924986,14916968.887192212
2016-04-04,24878418.340283282,7176183.833190101,32054602.173473384,15002863.141820956
2016-04-05,24734960.460284363,7177560.0876238635,31912520.547908228,14745180.37793472
2016-04-06,24795617.210285448,7178936.605996832,31974553.81628228,14754724.184004579
2016-04-07,24788846.870286528,7180313.388359627,31969160.258646153,14602023.28688681
2016-04-08,24813172.92028761,7181690.434762874,31994863.35505048,14649742.317236114
2016-04-11,25051697.43029085,7183067.745257212,32234765.17554806,14859706.050773047
2016-04-12,25161219.720291924,7184445.319893288,32345665.040185213,14907425.08112235
2016-04-13,25333093.600293007,7185823.158721762,32518916.75901477,15146020.232868867
2016-04-18,25662731.040298413,7187201.261793298,32849932.30209171,15279633.517846916
2016-04-20,25701658.38030058,7188579.629158573,32890238.009459153,15289177.323916776
2016-04-21,25523435.040301666,7189958.260868276,32713393.30116994,15279633.517846916
2016-04-22,25505803.130302746,7191337.1569731,32697140.287275847,15251002.099637337
2016-04-25,25410165.53030599,7192716.317523753,32602881.847829744,15174651.65107845
2016-04-26,25651205.390307076,7194095.74257095,32845301.132878028,15394159.190685246
2016-04-27,25720555.460308164,7194393.232660418,32914948.692968585,15403702.996755106
2016-04-28,25469622.80030925,7180632.643331066,32650255.443640314,15165107.84500859
2016-04-29,25472697.670310333,7166872.292185951,32639569.962496284,15174651.65107845
2016-05-02,25561983.76031358,7181450.329270755,32743434.089584336,15098301.202519564
2016-05-03,25522742.600314666,7171024.354631163,32693766.95494583,15012406.94789082
2016-05-04,25610468.14031576,7162992.812590053,32773460.95290581,14916968.887192212
2016-05-05,25564541.52031684,7164366.537239043,32728908.057555884,15031494.56003054
2016-05-06,25645561.300317924,7165740.525342075,32811301.825659998,14993319.335751096
2016-05-09,25992046.720321182,7167114.776949675,33159161.497270856,15203283.069288034
2016-05-10,25951247.68032227,7168489.2921123775,33119736.972434647,15241458.293567473
2016-05-11,25945915.91032336,7169864.070880728,33115779.981204085,15146020.232868867
2016-05-12,26139910.110324446,7171239.113305281,33311149.223629728,15251002.099637337
2016-05-13,26202989.880325522,7172614.4194366,33375604.299762122,15079213.590379843
2016-05-16,26368373.0503288,7173989.98932526,33542363.039654057,15231914.487497613
2016-05-17,26444597.34032988,7175365.823021843,33619963.16335172,15241458.293567473
2016-05-18,26410397.270330973,7176741.920576943,33587139.19090792,15193739.263218172
2016-05-19,26278093.79033206,7178118.282041163,33456212.072373223,15041038.3661004
2016-05-20,26217038.230333146,7179494.907465116,33396533.13779826,15021950.75396068
2016-05-23,26120360.85033641,7180871.796899425,33301232.647235833,14974231.723611377
2016-05-24,26154640.760337498,7181168.740152582,33335809.50049008,14964687.917541517
2016-05-25,26492511.480338592,7211615.56992854,33704127.05026713,15317808.74212636
2016-05-26,26657663.85033969,7212998.619489896,33870662.46982958,15556403.893872876
2016-05-27,26936856.010340765,7214381.934293634,34151237.9446344,15737736.20920023
2016-05-30,27080986.040344037,7215765.514390622,34296751.55473466,15794999.045619393
2016-05-31,27021099.49034512,7217149.359831738,34238248.850176856,15775911.433479672
2016-06-01,27118677.700346217,7218533.470667871,34337211.171014085,15823630.463828975
2016-06-02,27344685.52034731,7219917.846949917,34564603.367297225,15938156.136667304
2016-06-03,27276865.230348397,7221302.488728785,34498167.719077185,15880893.30024814
2016-06-06,27288015.140351664,7222687.396055391,34510702.53640705,15861805.688108416
2016-06-07,27380529.51035276,7224072.568980662,34604602.079333425,15995418.973086465
2016-06-08,27405139.760353852,7225458.007555535,34630597.767909385,16043138.003435768
2016-06-09,27167807.990354944,7225756.794536698,34393564.78489164,15919068.524527581
2016-06-10,27063814.44035604,7224022.559887704,34287837.000243746,15861805.688108416
2016-06-13,26975325.97035931,7225452.764469054,34200778.73482837,15766367.62740981
2016-06-14,26977397.460360415,7223110.508326623,34200507.968687035,15775911.433479672
2016-06-15,27146453.890361506,7233461.801506302,34379915.691867806,15880893.30024814
2016-06-16,27101743.430362586,7232300.514053988,34334043.944416575,15823630.463828975
2016-06-17,27194553.71036369,7233766.338343542,34428320.04870723,15823630.463828975
2016-06-20,27359123.390366964,7235153.635997471,34594277.02636444,15966787.554876886
2016-06-21,27289907.720368057,7236541.199708485,34526448.92007654,15909524.71845772
2016-06-22,27233192.930369154,7237929.029527607,34471121.95989676,15890437.106318
2016-06-23,27293282.82037025,7239317.125505873,34532599.94587612,16024050.39129605
2016-06-24,27179066.530371338,7240705.487694327,34419772.01806566,15747280.015270088
2016-06-27,27195611.190374635,7242094.116144022,34437705.30651866,15737736.20920023
2016-06-28,27272810.96037573,7243483.010906022,34516293.97128175,15737736.20920023
2016-06-29,27504006.25037682,7244872.172031402,34748878.42240822,15890437.106318
2016-06-30,27637807.43037792,7246261.599571244,34884069.029949166,16090857.033785073
2016-07-01,27726590.07037901,7246561.246822087,34973151.3172011,16129032.258064516
2016-07-04,27804310.3003823,7236022.264376272,35040332.56475858,16243557.930902842
2016-07-05,27686695.5903834,7244184.821842044,34930880.41222544,16157663.676274098
