signal,structure,symbol,date,expiry,spot,exp_spot,credit,max_risk,pnl,min_vol,year
conn,S3,IOC,2024-08-13,2024-09-26,160.64,167.73,3.7,11.3,3.7,1,2024
conn,S1,NTPC,2024-08-13,2024-09-26,396.2,434.6,1.6,18.4,1.6,1,2024
conn,S2,NTPC,2024-08-13,2024-09-26,396.2,434.6,10.25,9.75,10.25,1,2024
conn,S3,NTPC,2024-08-13,2024-09-26,396.2,434.6,5.55,14.45,-9.05,1,2024
conn,S1,TATAPOWER,2024-08-13,2024-09-26,408.25,476.05,6.45,18.55,6.45,10,2024
conn,S2,TATAPOWER,2024-08-13,2024-09-26,408.25,476.05,7.55,12.45,7.55,31,2024
conn,S3,TATAPOWER,2024-08-13,2024-09-26,408.25,476.05,10.5,14.5,-9.5,10,2024
conn,S1,ADANIENT,2024-08-14,2024-09-26,2947.3,3027.4,45.7,254.3,45.7,27,2024
conn,S2,ADANIENT,2024-08-14,2024-09-26,2947.3,3027.4,22.25,77.75,22.25,27,2024
conn,S3,ADANIENT,2024-08-14,2024-09-26,2947.3,3027.4,89.9,210.1,89.9,11,2024
conn,S1,ADANIPORTS,2024-08-14,2024-09-26,1461.95,1472.6,14.3,85.7,14.3,113,2024
conn,S2,ADANIPORTS,2024-08-14,2024-09-26,1461.95,1472.6,13.55,26.45,13.55,51,2024
conn,S3,ADANIPORTS,2024-08-14,2024-09-26,1461.95,1472.6,28.7,71.3,28.7,113,2024
conn,S1,DIVISLAB,2024-08-14,2024-09-26,4662.0,5379.3,77.0,223.0,77.0,2,2024
conn,S2,DIVISLAB,2024-08-14,2024-09-26,4662.0,5379.3,59.9,140.1,59.9,2,2024
conn,S3,DIVISLAB,2024-08-14,2024-09-26,4662.0,5379.3,98.1,201.9,-1.9,2,2024
conn,S2,GRASIM,2024-08-14,2024-09-26,2512.4,2745.85,18.9,1.1,18.9,3,2024
conn,S1,POWERGRID,2024-08-14,2024-09-26,333.5,365.45,3.65,16.35,3.65,26,2024
conn,S2,POWERGRID,2024-08-14,2024-09-26,333.5,365.45,6.4,8.6,6.4,4,2024
conn,S3,POWERGRID,2024-08-14,2024-09-26,333.5,365.45,6.45,13.55,-4.0,1,2024
conn,S2,ULTRACEMCO,2024-08-14,2024-09-26,11002.6,12065.0,137.2,262.8,137.2,14,2024
conn,S1,FEDERALBNK,2024-08-23,2024-09-26,199.56,192.57,2.4,10.1,2.4,2,2024
conn,S2,FEDERALBNK,2024-08-23,2024-09-26,199.56,192.57,3.8,6.2,-3.63,93,2024
conn,S3,FEDERALBNK,2024-08-23,2024-09-26,199.56,192.57,3.7,8.8,3.7,2,2024
conn,S1,GAIL,2024-08-23,2024-09-26,221.11,222.17,1.7,13.3,1.7,24,2024
conn,S2,GAIL,2024-08-23,2024-09-26,221.11,222.17,2.0,8.0,2.0,66,2024
conn,S3,GAIL,2024-08-23,2024-09-26,221.11,222.17,5.85,9.15,5.85,24,2024
conn,S1,FEDERALBNK,2024-08-26,2024-09-26,198.73,192.57,2.5,10.0,2.5,4,2024
conn,S2,FEDERALBNK,2024-08-26,2024-09-26,198.73,192.57,2.05,5.45,-2.88,1,2024
conn,S3,FEDERALBNK,2024-08-26,2024-09-26,198.73,192.57,3.5,9.0,3.5,4,2024
conn,S1,ADANIPORTS,2024-08-27,2024-09-26,1478.35,1472.6,17.5,82.5,17.5,66,2024
conn,S2,ADANIPORTS,2024-08-27,2024-09-26,1478.35,1472.6,26.9,53.1,19.5,192,2024
conn,S3,ADANIPORTS,2024-08-27,2024-09-26,1478.35,1472.6,24.0,76.0,24.0,66,2024
conn,S1,ADANIENT,2024-08-28,2024-09-26,2935.6,3027.4,15.15,184.85,15.15,761,2024
conn,S2,ADANIENT,2024-08-28,2024-09-26,2935.6,3027.4,34.2,115.8,34.2,173,2024
conn,S3,ADANIENT,2024-08-28,2024-09-26,2935.6,3027.4,53.4,146.6,53.4,571,2024
conn,S1,AMBUJACEM,2024-08-28,2024-09-26,616.4,625.15,8.4,41.6,8.4,486,2024
conn,S2,AMBUJACEM,2024-08-28,2024-09-26,616.4,625.15,11.35,18.65,11.35,115,2024
conn,S3,AMBUJACEM,2024-08-28,2024-09-26,616.4,625.15,12.35,37.65,12.35,11,2024
conn,S1,BANKBARODA,2024-08-28,2024-09-26,241.53,236.98,1.6,18.4,1.6,1,2024
conn,S2,BANKBARODA,2024-08-28,2024-09-26,241.53,236.98,2.2,10.2,-3.22,24,2024
conn,S3,BANKBARODA,2024-08-28,2024-09-26,241.53,236.98,3.8,16.2,3.8,1,2024
conn,S1,BRITANNIA,2024-08-28,2024-09-26,5703.35,6254.1,40.0,310.0,40.0,2,2024
conn,S2,BRITANNIA,2024-08-28,2024-09-26,5703.35,6254.1,81.3,218.7,81.3,121,2024
conn,S3,BRITANNIA,2024-08-28,2024-09-26,5703.35,6254.1,56.85,293.15,-97.25,2,2024
conn,S1,DLF,2024-08-28,2024-09-26,837.1,924.0,10.3,49.7,10.3,125,2024
conn,S2,DLF,2024-08-28,2024-09-26,837.1,924.0,14.95,25.05,14.95,493,2024
conn,S3,DLF,2024-08-28,2024-09-26,837.1,924.0,15.35,44.65,-8.65,69,2024
conn,S1,ITC,2024-08-28,2024-09-26,430.1,452.15,0.15,19.85,0.15,4,2024
conn,S2,ITC,2024-08-28,2024-09-26,430.1,452.15,0.1,29.9,0.1,4,2024
conn,S3,ITC,2024-08-28,2024-09-26,430.1,452.15,17.85,2.15,17.85,4,2024
conn,S1,PNB,2024-08-28,2024-09-26,111.52,104.27,0.65,6.85,-2.58,67,2024
conn,S2,PNB,2024-08-28,2024-09-26,111.52,104.27,1.7,5.8,-5.8,88,2024
conn,S3,PNB,2024-08-28,2024-09-26,111.52,104.27,1.75,5.75,-1.48,67,2024
conn,S1,BEL,2024-08-29,2024-09-26,296.2,290.5,3.6,16.4,3.6,224,2024
conn,S2,BEL,2024-08-29,2024-09-26,296.2,290.5,5.0,10.0,0.5,1088,2024
conn,S3,BEL,2024-08-29,2024-09-26,296.2,290.5,6.05,13.95,6.05,224,2024
conn,S1,HAL,2024-08-29,2024-09-26,4601.95,4369.3,73.15,226.85,-57.55,1671,2024
conn,S2,HAL,2024-08-29,2024-09-26,4601.95,4369.3,74.2,125.8,-125.8,1909,2024
conn,S3,HAL,2024-08-29,2024-09-26,4601.95,4369.3,122.6,177.4,-8.1,1582,2024
conn,S1,ULTRACEMCO,2024-08-29,2024-09-26,11222.0,12065.0,66.4,633.6,66.4,5,2024
conn,S2,ULTRACEMCO,2024-08-29,2024-09-26,11222.0,12065.0,141.6,358.4,141.6,145,2024
conn,S3,ULTRACEMCO,2024-08-29,2024-09-26,11222.0,12065.0,99.8,600.2,34.8,5,2024
conn,S1,MARICO,2024-08-30,2024-09-26,647.15,693.6,6.55,38.45,6.55,46,2024
conn,S2,MARICO,2024-08-30,2024-09-26,647.15,693.6,8.95,21.05,8.95,107,2024
conn,S3,MARICO,2024-08-30,2024-09-26,647.15,693.6,9.6,35.4,6.0,46,2024
conn,S1,HINDALCO,2024-09-02,2024-09-26,683.9,734.65,6.5,33.5,6.5,248,2024
conn,S2,HINDALCO,2024-09-02,2024-09-26,683.9,734.65,9.25,20.75,9.25,1233,2024
conn,S3,HINDALCO,2024-09-02,2024-09-26,683.9,734.65,10.85,29.15,6.2,248,2024
conn,S1,FEDERALBNK,2024-09-03,2024-09-26,194.61,192.57,2.2,12.8,2.2,19,2024
conn,S2,FEDERALBNK,2024-09-03,2024-09-26,194.61,192.57,3.35,6.65,0.92,151,2024
conn,S3,FEDERALBNK,2024-09-03,2024-09-26,194.61,192.57,3.05,11.95,3.05,19,2024
conn,S1,JSWSTEEL,2024-09-03,2024-09-26,930.95,1005.55,7.85,52.15,7.85,86,2024
conn,S2,JSWSTEEL,2024-09-03,2024-09-26,930.95,1005.55,15.0,35.0,15.0,162,2024
conn,S3,JSWSTEEL,2024-09-03,2024-09-26,930.95,1005.55,11.0,49.0,5.45,56,2024
conn,S1,TATASTEEL,2024-09-03,2024-09-26,148.68,161.84,1.15,8.85,1.15,827,2024
conn,S2,TATASTEEL,2024-09-03,2024-09-26,148.68,161.84,1.35,6.15,1.35,484,2024
conn,S3,TATASTEEL,2024-09-03,2024-09-26,148.68,161.84,2.2,7.8,0.36,426,2024
conn,S1,JINDALSTEL,2024-09-04,2024-09-26,945.6,1028.25,10.55,49.45,10.55,286,2024
conn,S2,JINDALSTEL,2024-09-04,2024-09-26,945.6,1028.25,12.45,27.55,12.45,1158,2024
conn,S3,JINDALSTEL,2024-09-04,2024-09-26,945.6,1028.25,14.45,45.55,6.2,286,2024
conn,S1,TATACONSUM,2024-09-04,2024-09-26,1194.95,1213.45,7.95,72.05,7.95,159,2024
conn,S2,TATACONSUM,2024-09-04,2024-09-26,1194.95,1213.45,12.95,37.05,12.95,472,2024
conn,S3,TATACONSUM,2024-09-04,2024-09-26,1194.95,1213.45,11.5,68.5,11.5,102,2024
conn,S1,TATAPOWER,2024-09-04,2024-09-26,420.9,476.05,4.55,25.45,4.55,984,2024
conn,S2,TATAPOWER,2024-09-04,2024-09-26,420.9,476.05,6.5,13.5,6.5,3228,2024
conn,S3,TATAPOWER,2024-09-04,2024-09-26,420.9,476.05,6.45,23.55,-13.55,984,2024
conn,S1,EICHERMOT,2024-09-05,2024-09-26,4800.1,4994.25,37.4,312.6,37.4,77,2024
conn,S2,EICHERMOT,2024-09-05,2024-09-26,4800.1,4994.25,74.15,175.85,74.15,146,2024
conn,S3,EICHERMOT,2024-09-05,2024-09-26,4800.1,4994.25,48.25,301.75,48.25,77,2024
conn,S1,GAIL,2024-09-05,2024-09-26,219.81,222.17,1.2,13.8,1.2,93,2024
conn,S2,GAIL,2024-09-05,2024-09-26,219.81,222.17,1.7,8.3,1.7,207,2024
conn,S3,GAIL,2024-09-05,2024-09-26,219.81,222.17,3.4,11.6,3.4,93,2024
conn,S1,LT,2024-09-05,2024-09-26,3624.15,3762.15,18.2,181.8,18.2,558,2024
conn,S2,LT,2024-09-05,2024-09-26,3624.15,3762.15,39.1,110.9,39.1,1018,2024
conn,S3,LT,2024-09-05,2024-09-26,3624.15,3762.15,24.2,175.8,24.2,426,2024
conn,S1,M&M,2024-09-05,2024-09-26,2723.1,3181.1,23.95,176.05,23.95,250,2024
conn,S2,M&M,2024-09-05,2024-09-26,2723.1,3181.1,27.25,72.75,27.25,825,2024
conn,S3,M&M,2024-09-05,2024-09-26,2723.1,3181.1,35.4,164.6,-114.6,250,2024
conn,S1,MARUTI,2024-09-05,2024-09-26,12298.6,13383.8,66.2,733.8,66.2,56,2024
conn,S2,MARUTI,2024-09-05,2024-09-26,12298.6,13383.8,164.65,435.35,164.65,1814,2024
conn,S3,MARUTI,2024-09-05,2024-09-26,12298.6,13383.8,87.3,712.7,-96.5,56,2024
conn,S1,POWERGRID,2024-09-05,2024-09-26,331.25,365.45,1.9,18.1,1.9,214,2024
conn,S2,POWERGRID,2024-09-05,2024-09-26,331.25,365.45,4.0,11.0,4.0,107,2024
conn,S3,POWERGRID,2024-09-05,2024-09-26,331.25,365.45,2.55,17.45,-7.9,98,2024
conn,S1,TATAMOTORS,2024-09-05,2024-09-26,1069.15,993.15,11.5,68.5,-35.35,141,2024
conn,S2,TATAMOTORS,2024-09-05,2024-09-26,1069.15,993.15,17.0,33.0,-33.0,1527,2024
conn,S3,TATAMOTORS,2024-09-05,2024-09-26,1069.15,993.15,16.3,63.7,-30.55,141,2024
conn,S1,ADANIPORTS,2024-09-06,2024-09-26,1442.4,1472.6,11.7,88.3,11.7,1294,2024
conn,S2,ADANIPORTS,2024-09-06,2024-09-26,1442.4,1472.6,20.1,39.9,20.1,1652,2024
conn,S3,ADANIPORTS,2024-09-06,2024-09-26,1442.4,1472.6,16.85,83.15,16.85,1150,2024
conn,S1,AXISBANK,2024-09-06,2024-09-26,1158.75,1277.1,7.7,72.3,7.7,129,2024
conn,S2,AXISBANK,2024-09-06,2024-09-26,1158.75,1277.1,16.7,43.3,16.7,1755,2024
conn,S3,AXISBANK,2024-09-06,2024-09-26,1158.75,1277.1,9.8,70.2,-27.3,129,2024
conn,S1,BEL,2024-09-06,2024-09-26,283.6,290.5,3.55,16.45,3.55,323,2024
conn,S2,BEL,2024-09-06,2024-09-26,283.6,290.5,5.4,9.6,5.4,2218,2024
conn,S3,BEL,2024-09-06,2024-09-26,283.6,290.5,5.15,14.85,5.15,323,2024
conn,S1,BHARTIARTL,2024-09-06,2024-09-26,1539.25,1771.1,12.55,107.45,12.55,124,2024
conn,S2,BHARTIARTL,2024-09-06,2024-09-26,1539.25,1771.1,21.55,58.45,21.55,945,2024
conn,S3,BHARTIARTL,2024-09-06,2024-09-26,1539.25,1771.1,15.75,104.25,-64.25,124,2024
conn,S1,CIPLA,2024-09-06,2024-09-26,1611.05,1621.8,10.65,89.35,10.65,164,2024
conn,S2,CIPLA,2024-09-06,2024-09-26,1611.05,1621.8,25.9,54.1,25.9,430,2024
conn,S3,CIPLA,2024-09-06,2024-09-26,1611.05,1621.8,15.55,84.45,15.55,164,2024
conn,S1,ICICIBANK,2024-09-06,2024-09-26,1208.15,1329.05,5.75,74.25,5.75,54,2024
conn,S2,ICICIBANK,2024-09-06,2024-09-26,1208.15,1329.05,15.35,44.65,15.35,2297,2024
conn,S3,ICICIBANK,2024-09-06,2024-09-26,1208.15,1329.05,7.5,72.5,-31.55,54,2024
conn,S1,NTPC,2024-09-06,2024-09-26,394.8,434.6,4.05,20.95,4.05,660,2024
conn,S2,NTPC,2024-09-06,2024-09-26,394.8,434.6,5.9,14.1,5.9,580,2024
conn,S3,NTPC,2024-09-06,2024-09-26,394.8,434.6,5.7,19.3,-8.9,660,2024
conn,S1,SBIN,2024-09-06,2024-09-26,782.5,801.85,6.95,53.05,6.95,5145,2024
conn,S2,SBIN,2024-09-06,2024-09-26,782.5,801.85,10.8,29.2,10.8,6325,2024
conn,S3,SBIN,2024-09-06,2024-09-26,782.5,801.85,9.0,51.0,9.0,4538,2024
conn,S1,TCS,2024-09-06,2024-09-26,4456.75,4292.5,22.3,277.7,14.8,621,2024
conn,S2,TCS,2024-09-06,2024-09-26,4456.75,4292.5,52.95,147.05,-104.55,1722,2024
conn,S3,TCS,2024-09-06,2024-09-26,4456.75,4292.5,30.65,269.35,23.15,621,2024
conn,S1,TECHM,2024-09-06,2024-09-26,1594.1,1578.1,7.55,92.45,7.55,41,2024
conn,S2,TECHM,2024-09-06,2024-09-26,1594.1,1578.1,18.05,61.95,-3.85,339,2024
conn,S3,TECHM,2024-09-06,2024-09-26,1594.1,1578.1,17.45,82.55,17.45,41,2024
conn,S1,HAL,2024-09-17,2024-10-31,4458.5,4246.7,72.05,227.95,18.75,98,2024
conn,S2,HAL,2024-09-17,2024-10-31,4458.5,4246.7,119.2,180.8,-134.1,410,2024
conn,S3,HAL,2024-09-17,2024-10-31,4458.5,4246.7,111.75,188.25,58.45,98,2024
conn,S2,SBILIFE,2024-09-17,2024-10-31,1819.15,1622.15,13.65,26.35,-26.35,5,2024
conn,S1,AMBUJACEM,2024-09-18,2024-10-31,620.1,580.55,6.8,33.2,-12.65,87,2024
conn,S2,AMBUJACEM,2024-09-18,2024-10-31,620.1,580.55,10.9,19.1,-19.1,15,2024
conn,S3,AMBUJACEM,2024-09-18,2024-10-31,620.1,580.55,11.55,28.45,-7.9,29,2024
conn,S1,ASIANPAINT,2024-09-18,2024-10-31,3274.65,2935.65,35.7,164.3,-164.3,75,2024
conn,S2,ASIANPAINT,2024-09-18,2024-10-31,3274.65,2935.65,55.6,124.4,-124.4,16,2024
conn,S3,ASIANPAINT,2024-09-18,2024-10-31,3274.65,2935.65,48.25,151.75,-151.75,75,2024
conn,S1,BEL,2024-09-18,2024-10-31,282.85,284.9,4.0,16.0,4.0,22,2024
conn,S2,BEL,2024-09-18,2024-10-31,282.85,284.9,5.6,9.4,5.5,131,2024
conn,S3,BEL,2024-09-18,2024-10-31,282.85,284.9,5.75,14.25,5.75,10,2024
conn,S1,BPCL,2024-09-18,2024-10-31,336.1,310.75,6.75,23.25,-12.5,23,2024
conn,S2,BPCL,2024-09-18,2024-10-31,336.1,310.75,7.85,12.15,-12.15,28,2024
conn,S3,BPCL,2024-09-18,2024-10-31,336.1,310.75,9.6,20.4,-9.65,23,2024
conn,S1,DABUR,2024-09-18,2024-10-31,654.4,540.0,7.05,27.95,-27.95,1,2024
conn,S2,DABUR,2024-09-18,2024-10-31,654.4,540.0,9.25,20.75,-20.75,2,2024
conn,S1,HCLTECH,2024-09-18,2024-10-31,1756.5,1766.05,22.5,77.5,22.5,129,2024
conn,S2,HCLTECH,2024-09-18,2024-10-31,1756.5,1766.05,31.9,48.1,31.9,15,2024
conn,S3,HCLTECH,2024-09-18,2024-10-31,1756.5,1766.05,36.1,63.9,36.1,3,2024
conn,S1,INFY,2024-09-18,2024-10-31,1892.15,1757.25,29.15,90.85,-53.6,120,2024
conn,S2,INFY,2024-09-18,2024-10-31,1892.15,1757.25,41.1,58.9,-58.9,759,2024
conn,S3,INFY,2024-09-18,2024-10-31,1892.15,1757.25,41.15,78.85,-41.6,14,2024
conn,S1,IOC,2024-09-18,2024-10-31,164.88,139.6,1.4,8.6,-8.6,48,2024
conn,S2,IOC,2024-09-18,2024-10-31,164.88,139.6,1.9,5.6,-5.6,26,2024
conn,S3,IOC,2024-09-18,2024-10-31,164.88,139.6,3.55,6.45,-6.45,48,2024
conn,S1,TATAMOTORS,2024-09-18,2024-10-31,962.05,834.05,12.1,47.9,-47.9,29,2024
conn,S2,TATAMOTORS,2024-09-18,2024-10-31,962.05,834.05,17.25,32.75,-32.75,31,2024
conn,S3,TATAMOTORS,2024-09-18,2024-10-31,962.05,834.05,19.95,40.05,-40.05,29,2024
conn,S1,TCS,2024-09-18,2024-10-31,4346.15,3968.45,48.85,251.15,-182.7,307,2024
conn,S2,TCS,2024-09-18,2024-10-31,4346.15,3968.45,82.0,168.0,-168.0,456,2024
conn,S3,TCS,2024-09-18,2024-10-31,4346.15,3968.45,72.75,227.25,-158.8,53,2024
conn,S1,ADANIPORTS,2024-09-19,2024-10-31,1408.2,1375.95,12.0,48.0,12.0,23,2024
conn,S2,ADANIPORTS,2024-09-19,2024-10-31,1408.2,1375.95,16.6,43.4,-7.45,25,2024
conn,S3,ADANIPORTS,2024-09-19,2024-10-31,1408.2,1375.95,27.5,72.5,27.5,23,2024
conn,S1,GAIL,2024-09-19,2024-10-31,203.24,192.7,0.8,4.2,-1.5,38,2024
conn,S2,GAIL,2024-09-19,2024-10-31,203.24,192.7,2.4,7.6,-7.6,38,2024
conn,S3,GAIL,2024-09-19,2024-10-31,203.24,192.7,5.35,9.65,3.05,38,2024
conn,S1,TECHM,2024-09-19,2024-10-31,1566.7,1579.8,18.0,102.0,18.0,1,2024
conn,S2,TECHM,2024-09-19,2024-10-31,1566.7,1579.8,16.3,43.7,16.3,15,2024
conn,S3,TECHM,2024-09-19,2024-10-31,1566.7,1579.8,26.6,93.4,26.6,1,2024
conn,S1,GRASIM,2024-09-23,2024-10-31,2666.9,2695.85,23.4,76.6,23.4,97,2024
conn,S2,GRASIM,2024-09-23,2024-10-31,2666.9,2695.85,56.5,123.5,56.5,77,2024
conn,S3,GRASIM,2024-09-23,2024-10-31,2666.9,2695.85,60.2,99.8,60.2,1,2024
conn,S1,TCS,2024-09-23,2024-10-31,4268.5,3968.45,55.05,294.95,-126.5,129,2024
conn,S2,TCS,2024-09-23,2024-10-31,4268.5,3968.45,65.95,134.05,-134.05,101,2024
conn,S3,TCS,2024-09-23,2024-10-31,4268.5,3968.45,82.1,267.9,-99.45,129,2024
conn,S1,ASIANPAINT,2024-09-25,2024-10-31,3244.75,2935.65,37.2,222.8,-187.15,23,2024
conn,S2,ASIANPAINT,2024-09-25,2024-10-31,3244.75,2935.65,50.05,109.95,-109.95,56,2024
conn,S3,ASIANPAINT,2024-09-25,2024-10-31,3244.75,2935.65,53.15,206.85,-171.2,23,2024
conn,S1,DABUR,2024-09-25,2024-10-31,627.0,540.0,7.4,32.6,-32.6,221,2024
conn,S2,DABUR,2024-09-25,2024-10-31,627.0,540.0,9.05,15.95,-15.95,320,2024
conn,S3,DABUR,2024-09-25,2024-10-31,627.0,540.0,10.5,29.5,-29.5,221,2024
conn,S1,TATACONSUM,2024-09-25,2024-10-31,1189.6,1002.55,8.15,61.85,-61.85,13,2024
conn,S2,TATACONSUM,2024-09-25,2024-10-31,1189.6,1002.55,17.7,42.3,-42.3,299,2024
conn,S3,TATACONSUM,2024-09-25,2024-10-31,1189.6,1002.55,13.25,76.75,-56.75,13,2024
conn,S1,HEROMOTOCO,2024-09-27,2024-10-31,5811.55,4867.4,46.4,353.6,-353.6,558,2024
conn,S2,HEROMOTOCO,2024-09-27,2024-10-31,5811.55,4867.4,68.2,231.8,-231.8,1190,2024
conn,S3,HEROMOTOCO,2024-09-27,2024-10-31,5811.55,4867.4,118.45,281.55,-281.55,558,2024
conn,S1,LT,2024-09-27,2024-10-31,3705.65,3622.3,35.05,214.95,35.05,847,2024
conn,S2,LT,2024-09-27,2024-10-31,3705.65,3622.3,58.05,141.95,-19.65,5317,2024
conn,S3,LT,2024-09-27,2024-10-31,3705.65,3622.3,54.25,195.75,54.25,802,2024
conn,S1,HEROMOTOCO,2024-09-30,2024-10-31,5572.6,4867.4,51.0,349.0,-349.0,2514,2024
conn,S2,HEROMOTOCO,2024-09-30,2024-10-31,5572.6,4867.4,78.2,221.8,-221.8,1995,2024
conn,S3,HEROMOTOCO,2024-09-30,2024-10-31,5572.6,4867.4,94.55,305.45,-305.45,2514,2024
conn,S1,ICICIBANK,2024-09-30,2024-10-31,1273.0,1292.25,9.25,70.75,9.25,649,2024
conn,S2,ICICIBANK,2024-09-30,2024-10-31,1273.0,1292.25,16.2,43.8,16.2,346,2024
conn,S3,ICICIBANK,2024-09-30,2024-10-31,1273.0,1292.25,14.4,65.6,14.4,599,2024
conn,S1,LT,2024-09-30,2024-10-31,3675.55,3622.3,26.5,223.5,26.5,582,2024
conn,S2,LT,2024-09-30,2024-10-31,3675.55,3622.3,65.35,134.65,-12.35,2712,2024
conn,S3,LT,2024-09-30,2024-10-31,3675.55,3622.3,40.0,210.0,40.0,582,2024
conn,S1,AXISBANK,2024-10-01,2024-10-31,1226.65,1159.55,9.75,80.25,-20.7,444,2024
conn,S2,AXISBANK,2024-10-01,2024-10-31,1226.65,1159.55,17.2,42.8,-42.8,385,2024
conn,S3,AXISBANK,2024-10-01,2024-10-31,1226.65,1159.55,14.2,75.8,-16.25,252,2024
conn,S1,BHARTIARTL,2024-10-01,2024-10-31,1698.7,1612.6,11.4,108.6,-16.0,209,2024
conn,S2,BHARTIARTL,2024-10-01,2024-10-31,1698.7,1612.6,22.4,57.6,-57.6,873,2024
conn,S3,BHARTIARTL,2024-10-01,2024-10-31,1698.7,1612.6,16.65,103.35,-10.75,209,2024
conn,S1,CHOLAFIN,2024-10-01,2024-10-31,1581.85,1272.75,21.3,78.7,-78.7,4,2024
conn,S2,CHOLAFIN,2024-10-01,2024-10-31,1581.85,1272.75,26.95,53.05,-53.05,123,2024
conn,S3,CHOLAFIN,2024-10-01,2024-10-31,1581.85,1272.75,32.7,67.3,-67.3,4,2024
conn,S1,MUTHOOTFIN,2024-10-01,2024-10-31,1955.9,1930.45,26.05,113.95,26.05,223,2024
conn,S2,MUTHOOTFIN,2024-10-01,2024-10-31,1955.9,1930.45,35.65,64.35,6.1,132,2024
conn,S3,MUTHOOTFIN,2024-10-01,2024-10-31,1955.9,1930.45,39.4,100.6,39.4,223,2024
conn,S1,APOLLOHOSP,2024-10-03,2024-10-31,6905.95,7022.7,54.55,445.45,54.55,92,2024
conn,S2,APOLLOHOSP,2024-10-03,2024-10-31,6905.95,7022.7,93.3,256.7,93.3,128,2024
conn,S3,APOLLOHOSP,2024-10-03,2024-10-31,6905.95,7022.7,84.65,415.35,84.65,72,2024
conn,S1,ASIANPAINT,2024-10-03,2024-10-31,3149.3,2935.65,33.0,227.0,-91.35,751,2024
conn,S2,ASIANPAINT,2024-10-03,2024-10-31,3149.3,2935.65,41.85,98.15,-98.15,2708,2024
conn,S3,ASIANPAINT,2024-10-03,2024-10-31,3149.3,2935.65,48.25,211.75,-76.1,356,2024
conn,S1,BAJAJ-AUTO,2024-10-03,2024-10-31,11514.5,9593.0,77.7,822.3,-822.3,9,2024
conn,S2,BAJAJ-AUTO,2024-10-03,2024-10-31,11514.5,9593.0,111.2,488.8,-488.8,186,2024
conn,S3,BAJAJ-AUTO,2024-10-03,2024-10-31,11514.5,9593.0,191.05,708.95,-708.95,9,2024
conn,S1,BEL,2024-10-03,2024-10-31,278.7,284.9,3.8,16.2,3.8,815,2024
conn,S2,BEL,2024-10-03,2024-10-31,278.7,284.9,5.4,9.6,5.4,826,2024
conn,S3,BEL,2024-10-03,2024-10-31,278.7,284.9,5.45,14.55,5.45,815,2024
conn,S1,DABUR,2024-10-03,2024-10-31,580.2,540.0,5.85,39.15,-19.15,214,2024
conn,S2,DABUR,2024-10-03,2024-10-31,580.2,540.0,8.65,21.35,-21.35,4011,2024
conn,S3,DABUR,2024-10-03,2024-10-31,580.2,540.0,8.25,36.75,-16.75,214,2024
conn,S1,EICHERMOT,2024-10-03,2024-10-31,4782.5,4894.65,46.0,304.0,46.0,406,2024
conn,S2,EICHERMOT,2024-10-03,2024-10-31,4782.5,4894.65,74.55,175.45,74.55,202,2024
conn,S3,EICHERMOT,2024-10-03,2024-10-31,4782.5,4894.65,71.1,278.9,71.1,67,2024
conn,S1,HAL,2024-10-03,2024-10-31,4267.45,4246.7,50.75,249.25,50.75,1152,2024
conn,S2,HAL,2024-10-03,2024-10-31,4267.45,4246.7,76.4,123.6,23.1,1810,2024
conn,S3,HAL,2024-10-03,2024-10-31,4267.45,4246.7,77.95,222.05,77.95,1152,2024
conn,S1,HAVELLS,2024-10-03,2024-10-31,1972.9,1638.4,21.2,98.8,-98.8,123,2024
conn,S2,HAVELLS,2024-10-03,2024-10-31,1972.9,1638.4,34.45,65.55,-65.55,196,2024
conn,S3,HAVELLS,2024-10-03,2024-10-31,1972.9,1638.4,30.25,89.75,-89.75,123,2024
conn,S1,HDFCLIFE,2024-10-03,2024-10-31,702.25,720.15,5.4,34.6,5.4,236,2024
conn,S2,HDFCLIFE,2024-10-03,2024-10-31,702.25,720.15,9.1,25.9,9.1,50,2024
conn,S3,HDFCLIFE,2024-10-03,2024-10-31,702.25,720.15,8.35,31.65,8.35,77,2024
conn,S1,HINDUNILVR,2024-10-03,2024-10-31,2893.35,2528.25,21.15,178.85,-178.85,264,2024
conn,S2,HINDUNILVR,2024-10-03,2024-10-31,2893.35,2528.25,43.75,116.25,-116.25,112,2024
conn,S3,HINDUNILVR,2024-10-03,2024-10-31,2893.35,2528.25,28.1,171.9,-171.9,73,2024
conn,S1,MARUTI,2024-10-03,2024-10-31,12647.35,11076.45,110.75,789.25,-789.25,333,2024
conn,S2,MARUTI,2024-10-03,2024-10-31,12647.35,11076.45,152.55,447.45,-447.45,4902,2024
conn,S3,MARUTI,2024-10-03,2024-10-31,12647.35,11076.45,162.25,737.75,-737.75,333,2024
conn,S1,POWERGRID,2024-10-03,2024-10-31,344.15,320.8,3.3,21.7,-10.9,177,2024
conn,S2,POWERGRID,2024-10-03,2024-10-31,344.15,320.8,5.65,14.35,-14.35,169,2024
conn,S3,POWERGRID,2024-10-03,2024-10-31,344.15,320.8,4.6,20.4,-9.6,117,2024
conn,S1,SBILIFE,2024-10-03,2024-10-31,1805.55,1622.15,18.25,101.75,-101.75,236,2024
conn,S2,SBILIFE,2024-10-03,2024-10-31,1805.55,1622.15,22.65,57.35,-57.35,91,2024
