path,variant,symbol,timeframe,exit_policy,exit_params,n_signals,mean_net,std_net,median_net,p25_net,p75_net,win_rate,pct_sl_first,composite_score
E,rsi_rsi40_60_15min,INFY,15min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,61,-2.4,4.135,-3.0,-4.0,-0.55,6.557,67.213,-4.468
E,cpr_rsi_rsi40_60_5min,INFY,5min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,68,-0.267,8.414,-2.525,-3.65,-0.838,13.235,60.294,-4.474
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T1_SL1.0,sl_pts=1.0,58,0.877,10.705,-1.425,-2.175,-1.062,17.241,81.034,-4.476
E,cpr_5min,RELIANCE,5min,T3_RSI,rsi_cross_50,43,-0.249,8.458,-1.9,-4.85,3.425,32.558,65.116,-4.478
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T1_SL1.1,sl_pts=1.1,45,-2.879,3.203,-2.8,-4.75,-1.7,6.667,93.333,-4.48
F,priceCPR,BHARTIARTL,5min,T1_SL3.3,sl_pts=3.3,199,-0.453,8.066,-3.7,-4.5,0.5,26.131,67.839,-4.486
E,cpr_15min,HINDUNILVR,15min,T0,time_only,51,3.015,15.017,-0.1,-6.375,8.1,45.098,0.0,-4.494
F,priceCPR,KOTAKBANK,5min,T4_LVL,level_for_T4_cross,205,-0.095,8.819,-2.75,-5.0,0.45,26.829,71.22,-4.504
E,cpr_rsi_rsi40_60_10min,INFY,10min,T4_LVL,level_for_T4_cross,58,-0.295,8.423,-2.7,-4.712,-0.125,24.138,74.138,-4.506
E,base_15min,KOTAKBANK,15min,T1_SL2.0,sl_pts=2.0,39,-1.933,5.148,-2.7,-4.05,-2.1,17.949,82.051,-4.507
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,31,1.882,12.786,-2.1,-2.875,-0.15,19.355,58.065,-4.511
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,31,1.882,12.786,-2.1,-2.875,-0.15,19.355,58.065,-4.511
E,base_5min,ICICIBANK,5min,T0,time_only,79,-0.169,8.684,0.0,-4.475,3.625,49.367,0.0,-4.511
E,base_10min,INFY,10min,T1_SL3.07,sl_pts=3.07,78,-0.36,8.309,-3.7,-4.438,1.35,26.923,73.077,-4.514
E,cpr_5min,INFY,5min,T2_TR0.51,tr_pts=0.51;hard_sl=2.05,73,-0.738,7.569,-2.1,-3.6,-0.8,9.589,52.055,-4.523
E,base_5min,BHARTIARTL,5min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,89,0.257,9.579,-2.5,-3.8,-0.5,14.607,53.933,-4.532
E,rsi_rsi40_60_10min,INFY,10min,T4_LVL,level_for_T4_cross,71,-0.077,8.928,-2.5,-4.4,1.175,26.761,71.831,-4.541
E,base_15min,INFY,15min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,71,-2.705,3.674,-3.1,-4.15,-0.525,1.408,66.197,-4.542
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T4_LVL,level_for_T4_cross,58,1.302,11.697,-1.1,-3.912,-0.062,24.138,70.69,-4.547
E,cpr_rsi_rsi40_60_15min,INFY,15min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,50,-2.44,4.219,-2.625,-4.225,-0.325,4.0,64.0,-4.55
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T3_RSI,rsi_cross_50,46,1.509,12.127,-1.35,-5.625,4.5,39.13,60.87,-4.555
E,cpr_5min,INFY,5min,T2_TR1.02,tr_pts=1.02;hard_sl=2.05,73,-0.771,7.576,-2.1,-3.6,-0.85,9.589,53.425,-4.559
E,cpr_rsi_rsi40_60_15min,INFY,15min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,50,-2.328,4.467,-2.85,-4.225,-0.638,8.0,66.0,-4.561
E,cpr_10min,RELIANCE,10min,T3_RSI,rsi_cross_50,37,-0.723,7.677,-1.9,-3.9,1.35,35.135,62.162,-4.561
E,rsi_rsi40_60_15min,INFY,15min,T1_SL1.02,sl_pts=1.02,61,-2.348,4.433,-2.9,-4.0,-1.3,8.197,91.803,-4.564
E,base_15min,BHARTIARTL,15min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,68,-1.642,5.848,-2.725,-3.875,-1.05,8.824,70.588,-4.566
E,base_15min,INFY,15min,T1_SL1.02,sl_pts=1.02,71,-2.412,4.321,-2.65,-4.15,-1.425,8.451,91.549,-4.572
E,base_15min,INFY,15min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,71,-2.537,4.076,-3.25,-4.325,-0.825,7.042,69.014,-4.576
E,cpr_rsi_rsi40_60_15min,INFY,15min,T1_SL1.02,sl_pts=1.02,50,-2.174,4.823,-2.375,-4.225,-1.225,10.0,90.0,-4.586
E,rsi_rsi40_60_10min,SBIN,10min,T3_RSI,rsi_cross_50,34,0.856,10.892,-0.05,-1.888,0.938,47.059,52.941,-4.59
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T4_LVL,level_for_T4_cross,62,0.691,10.563,-2.3,-5.038,3.062,32.258,64.516,-4.59
E,cpr_5min,BHARTIARTL,5min,T1_SL1.1,sl_pts=1.1,65,0.178,9.538,-2.05,-3.65,-1.25,16.923,83.077,-4.592
E,base_5min,BHARTIARTL,5min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,89,0.19,9.592,-2.5,-3.8,-0.7,14.607,57.303,-4.606
E,base_10min,KOTAKBANK,10min,T1_SL1.0,sl_pts=1.0,50,0.74,10.7,-1.475,-2.562,-1.062,16.0,84.0,-4.61
E,cpr_5min,INFY,5min,T2_TR2.05,tr_pts=2.05;hard_sl=2.05,73,-0.757,7.721,-2.6,-3.65,-1.0,10.959,60.274,-4.618
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T1_SL1.1,sl_pts=1.1,83,-0.081,9.079,-2.2,-3.4,-1.3,14.458,85.542,-4.62
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T0,time_only,32,1.898,13.039,-0.375,-2.775,5.688,46.875,0.0,-4.621
E,rsi_rsi40_60_5min,INFY,5min,T1_SL2.05,sl_pts=2.05,86,-0.131,8.992,-2.975,-3.838,-2.2,19.767,80.233,-4.627
E,cpr_10min,ICICIBANK,10min,T0,time_only,45,-0.248,8.784,0.0,-4.5,2.7,48.889,0.0,-4.64
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T3_RSI,rsi_cross_50,58,1.666,12.636,-1.475,-4.65,2.688,37.931,60.345,-4.652
E,cpr_rsi_rsi40_60_10min,SBIN,10min,T3_RSI,rsi_cross_50,28,1.277,11.859,0.05,-2.075,1.525,50.0,46.429,-4.653
E,cpr_5min,INFY,5min,T1_SL1.02,sl_pts=1.02,73,-0.888,7.532,-2.1,-3.6,-1.4,9.589,90.411,-4.654
E,base_10min,BHARTIARTL,10min,T1_SL3.3,sl_pts=3.3,73,1.543,12.408,-3.9,-5.0,3.15,27.397,68.493,-4.661
E,cpr_10min,INFY,10min,T1_SL3.07,sl_pts=3.07,60,-0.654,8.037,-3.75,-4.6,0.812,26.667,73.333,-4.673
E,base_10min,INFY,10min,T4_LVL,level_for_T4_cross,78,-0.681,7.984,-2.7,-4.512,-0.662,21.795,78.205,-4.673
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T1_SL3.0,sl_pts=3.0,31,2.279,13.916,-3.4,-4.375,2.8,35.484,64.516,-4.679
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T1_SL1.0,sl_pts=1.0,43,0.905,11.181,-1.55,-2.775,-1.1,16.279,83.721,-4.686
E,base_5min,BHARTIARTL,5min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,89,0.112,9.619,-2.6,-3.8,-0.7,14.607,60.674,-4.697
E,cpr_10min,BHARTIARTL,10min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,55,-0.262,8.872,-2.4,-3.725,-0.725,12.727,61.818,-4.698
E,base_5min,BHARTIARTL,5min,T4_LVL,level_for_T4_cross,89,1.186,11.786,-2.6,-3.95,-0.55,22.472,75.281,-4.707
E,base_5min,INFY,5min,T1_SL2.05,sl_pts=2.05,95,-0.446,8.563,-3.1,-4.125,-2.3,18.947,81.053,-4.727
E,cpr_10min,SBIN,10min,T3_RSI,rsi_cross_50,29,1.138,11.735,-0.7,-2.3,1.75,41.379,55.172,-4.729
E,base_10min,KOTAKBANK,10min,T1_SL2.0,sl_pts=2.0,50,1.04,11.543,-2.35,-3.0,-2.0,24.0,76.0,-4.731
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,83,-0.52,8.426,-2.5,-3.85,-0.55,12.048,56.627,-4.733
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T3_RSI,rsi_cross_50,43,2.32,14.11,-1.35,-4.925,6.45,44.186,53.488,-4.735
E,cpr_5min,BHARTIARTL,5min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,65,-0.026,9.418,-2.5,-4.05,-0.4,15.385,53.846,-4.735
E,base_10min,BHARTIARTL,10min,T1_SL2.2,sl_pts=2.2,73,0.068,9.624,-3.0,-4.35,-2.3,16.438,82.192,-4.744
E,cpr_15min,INFY,15min,T1_SL2.05,sl_pts=2.05,54,-2.346,4.797,-3.4,-4.075,-2.3,14.815,83.333,-4.745
E,base_10min,KOTAKBANK,10min,T1_SL3.0,sl_pts=3.0,50,1.23,11.98,-3.125,-4.1,1.675,32.0,60.0,-4.76
F,priceCPR,BHARTIARTL,5min,T4_LVL,level_for_T4_cross,199,-0.572,8.377,-2.95,-4.4,-1.1,21.106,72.362,-4.761
E,base_5min,BHARTIARTL,5min,T1_SL2.2,sl_pts=2.2,89,0.447,10.416,-2.9,-4.1,-2.4,21.348,78.652,-4.761
E,cpr_10min,KOTAKBANK,10min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,34,1.416,12.36,-2.15,-2.938,-0.225,23.529,61.765,-4.764
E,cpr_5min,BHARTIARTL,5min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,65,-0.066,9.423,-2.5,-4.05,-0.5,15.385,55.385,-4.777
E,cpr_15min,KOTAKBANK,15min,T1_SL2.0,sl_pts=2.0,27,-2.107,5.359,-3.0,-4.625,-2.3,14.815,85.185,-4.787
E,rsi_rsi40_60_5min,INFY,5min,T1_SL3.07,sl_pts=3.07,86,-0.068,9.449,-3.6,-4.45,-2.738,24.419,73.256,-4.793
E,cpr_10min,KOTAKBANK,10min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,34,1.366,12.343,-2.075,-2.888,-0.375,17.647,55.882,-4.805
E,cpr_10min,KOTAKBANK,10min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,34,1.366,12.343,-2.075,-2.888,-0.375,17.647,55.882,-4.805
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T2_TR0.55,tr_pts=0.55;hard_sl=2.2,63,-0.102,9.409,-2.5,-4.1,-0.4,15.873,57.143,-4.806
E,cpr_10min,INFY,10min,T4_LVL,level_for_T4_cross,60,-0.988,7.642,-2.925,-4.762,-0.638,21.667,78.333,-4.809
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T1_SL2.0,sl_pts=2.0,24,-3.006,3.609,-3.25,-5.512,-2.175,12.5,83.333,-4.811
E,cpr_5min,SBIN,5min,T0,time_only,37,2.342,14.322,-0.75,-3.6,2.8,45.946,0.0,-4.819
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T1_SL2.0,sl_pts=2.0,43,0.874,11.388,-2.4,-2.9,-1.6,20.93,74.419,-4.82
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T1_SL1.1,sl_pts=1.1,63,-0.137,9.365,-2.4,-3.55,-1.3,15.873,84.127,-4.82
E,base_10min,KOTAKBANK,10min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,50,0.624,10.892,-2.1,-2.9,-0.375,14.0,60.0,-4.822
E,base_10min,KOTAKBANK,10min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,50,0.618,10.914,-2.15,-2.9,-0.7,18.0,66.0,-4.839
E,cpr_5min,BHARTIARTL,5min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,65,-0.125,9.434,-2.6,-4.05,-0.5,15.385,60.0,-4.842
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,83,-0.626,8.444,-2.6,-4.075,-0.75,12.048,61.446,-4.848
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,43,0.59,10.899,-2.1,-2.875,-0.25,11.628,58.14,-4.86
E,base_10min,KOTAKBANK,10min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,50,0.584,10.899,-2.1,-2.9,-0.7,14.0,62.0,-4.865
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T2_TR1.1,tr_pts=1.1;hard_sl=2.2,63,-0.157,9.417,-2.55,-4.1,-0.675,15.873,60.317,-4.866
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,43,0.581,10.923,-2.1,-2.875,-0.225,16.279,65.116,-4.88
E,rsi_rsi40_60_15min,SBIN,15min,T3_RSI,rsi_cross_50,29,-0.095,9.594,-0.7,-2.1,0.75,37.931,55.172,-4.892
E,cpr_10min,KOTAKBANK,10min,T1_SL2.0,sl_pts=2.0,34,1.316,12.445,-2.4,-2.988,-0.425,26.471,73.529,-4.906
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,43,0.543,10.907,-2.1,-2.875,-0.3,11.628,60.465,-4.91
E,base_5min,KOTAKBANK,5min,T1_SL1.0,sl_pts=1.0,63,-0.19,9.442,-1.7,-2.625,-1.1,12.698,87.302,-4.911
E,rsi_rsi40_60_5min,ICICIBANK,5min,T0,time_only,74,-0.536,8.771,-0.15,-5.925,3.375,48.649,0.0,-4.921
E,base_5min,INFY,5min,T1_SL3.07,sl_pts=3.07,95,-0.413,9.017,-3.6,-4.5,-3.1,23.158,75.789,-4.922
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T1_SL2.2,sl_pts=2.2,50,-0.135,9.58,-3.0,-4.35,-2.225,20.0,76.0,-4.925
E,cpr_rsi_rsi40_60_5min,INFY,5min,T1_SL2.05,sl_pts=2.05,68,-0.561,8.729,-3.1,-4.012,-2.3,17.647,82.353,-4.926
E,cpr_rsi_rsi40_60_5min,INFY,5min,T1_SL3.07,sl_pts=3.07,68,-0.295,9.263,-3.6,-4.35,-3.0,23.529,75.0,-4.926
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T4_LVL,level_for_T4_cross,74,2.628,15.133,-2.85,-5.288,5.325,29.73,64.865,-4.938
E,cpr_10min,KOTAKBANK,10min,T1_SL1.0,sl_pts=1.0,34,1.137,12.203,-1.7,-2.788,-1.162,17.647,82.353,-4.965
E,cpr_5min,KOTAKBANK,5min,T1_SL1.0,sl_pts=1.0,45,0.849,11.638,-1.75,-2.95,-1.15,17.778,82.222,-4.97
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,63,-0.26,9.432,-2.6,-4.1,-0.75,15.873,66.667,-4.975
E,rsi_rsi40_60_15min,INFY,15min,T1_SL2.05,sl_pts=2.05,61,-2.754,4.452,-3.35,-4.3,-2.3,9.836,88.525,-4.98
E,cpr_rsi_rsi40_60_5min,SBIN,5min,T0,time_only,37,2.165,14.318,-0.75,-3.6,2.1,45.946,0.0,-4.994
E,cpr_rsi_rsi40_60_15min,INFY,15min,T1_SL2.05,sl_pts=2.05,50,-2.584,4.854,-3.4,-4.3,-2.312,12.0,86.0,-5.011
E,cpr_5min,KOTAKBANK,5min,T4_LVL,level_for_T4_cross,45,1.424,12.874,-1.7,-4.45,0.1,26.667,71.111,-5.012
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,83,-0.777,8.473,-2.7,-4.125,-1.1,12.048,68.675,-5.013
E,cpr_10min,BHARTIARTL,10min,T4_LVL,level_for_T4_cross,55,-0.169,9.691,-3.0,-5.0,-0.525,21.818,76.364,-5.015
E,base_5min,KOTAKBANK,5min,T4_LVL,level_for_T4_cross,63,-0.034,9.975,-1.3,-3.85,-0.675,15.873,84.127,-5.022
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T3_RSI,rsi_cross_50,74,2.329,14.722,-2.125,-6.362,8.375,41.892,55.405,-5.032
E,cpr_5min,BHARTIARTL,5min,T1_SL2.2,sl_pts=2.2,65,0.145,10.377,-3.1,-4.45,-2.4,21.538,78.462,-5.043
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T4_LVL,level_for_T4_cross,43,1.5,13.102,-1.35,-4.4,1.375,27.907,67.442,-5.051
E,base_15min,INFY,15min,T1_SL2.05,sl_pts=2.05,71,-2.883,4.336,-3.4,-4.375,-2.325,9.859,88.732,-5.051
E,base_15min,BHARTIARTL,15min,T1_SL1.1,sl_pts=1.1,68,-2.315,5.477,-2.6,-4.375,-1.775,5.882,94.118,-5.053
F,priceCPR,HINDUNILVR,5min,T1_SL1.45,sl_pts=1.45,210,-0.941,8.26,-2.425,-3.75,-1.65,16.667,82.381,-5.071
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T4_LVL,level_for_T4_cross,32,0.747,11.646,-1.775,-3.712,-0.238,21.875,62.5,-5.076
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T1_SL2.0,sl_pts=2.0,43,1.284,12.764,-2.65,-4.4,1.625,30.233,69.767,-5.098
E,cpr_5min,INFY,5min,T1_SL2.05,sl_pts=2.05,73,-1.075,8.047,-3.1,-4.2,-2.35,16.438,83.562,-5.098
E,base_10min,KOTAKBANK,10min,T4_LVL,level_for_T4_cross,50,0.342,10.958,-1.475,-2.938,-0.6,16.0,84.0,-5.137
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T1_SL3.3,sl_pts=3.3,62,0.99,12.26,-4.025,-5.1,2.662,27.419,67.742,-5.14
E,cpr_15min,INFY,15min,T1_SL3.07,sl_pts=3.07,54,-2.681,4.923,-3.7,-4.675,-3.3,16.667,81.481,-5.142
E,base_15min,INFY,15min,T3_RSI,rsi_cross_50,71,-1.373,7.577,-3.2,-6.35,1.725,35.211,63.38,-5.161
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T4_LVL,level_for_T4_cross,43,0.699,11.761,-1.4,-2.8,-0.55,18.605,72.093,-5.181
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,43,0.731,11.833,-1.6,-3.25,-0.075,20.93,46.512,-5.185
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,43,0.71,11.834,-1.6,-3.25,-0.1,18.605,46.512,-5.207
E,rsi_rsi40_60_5min,INFY,5min,T4_LVL,level_for_T4_cross,86,-0.479,9.474,-2.975,-5.1,-1.025,19.767,77.907,-5.216
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,43,0.691,11.836,-1.6,-3.25,-0.2,18.605,46.512,-5.227
E,cpr_5min,INFY,5min,T1_SL3.07,sl_pts=3.07,73,-0.925,8.653,-3.65,-4.5,-3.1,21.918,76.712,-5.251
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T1_SL2.2,sl_pts=2.2,83,-0.367,9.772,-2.85,-4.25,-2.4,15.663,83.133,-5.253
E,rsi_rsi40_60_10min,KOTAKBANK,10min,T1_SL3.0,sl_pts=3.0,43,0.715,11.939,-3.3,-4.325,0.0,25.581,60.465,-5.255
E,cpr_15min,SBIN,15min,T0,time_only,25,1.16,12.842,-1.25,-4.6,3.2,36.0,0.0,-5.261
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T1_SL1.45,sl_pts=1.45,74,1.327,13.177,-2.3,-3.8,-1.5,18.919,81.081,-5.261
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,58,0.129,10.781,-2.075,-3.438,-0.3,13.793,55.172,-5.261
E,base_15min,BHARTIARTL,15min,T4_LVL,level_for_T4_cross,68,-0.054,10.436,-2.85,-5.088,-0.975,19.118,73.529,-5.273
E,cpr_10min,KOTAKBANK,10min,T1_SL3.0,sl_pts=3.0,34,1.234,13.027,-3.325,-4.388,1.575,32.353,67.647,-5.28
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,58,0.111,10.788,-2.1,-3.438,-0.15,15.517,58.621,-5.283
E,base_15min,KOTAKBANK,15min,T1_SL3.0,sl_pts=3.0,39,0.549,11.664,-3.2,-4.675,0.9,33.333,58.974,-5.283
E,rsi_rsi40_60_15min,RELIANCE,15min,T0,time_only,38,0.201,10.988,0.1,-3.4,6.775,50.0,0.0,-5.292
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,58,0.101,10.788,-2.1,-3.438,-0.15,13.793,58.621,-5.293
E,cpr_5min,ICICIBANK,5min,T0,time_only,58,-0.634,9.33,0.15,-5.675,3.475,50.0,0.0,-5.299
E,cpr_10min,BHARTIARTL,10min,T1_SL2.2,sl_pts=2.2,55,-0.718,9.17,-3.05,-4.375,-2.4,14.545,83.636,-5.303
E,cpr_5min,KOTAKBANK,5min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,45,0.489,11.605,-1.65,-3.55,-0.3,17.778,48.889,-5.314
E,base_5min,INFY,5min,T4_LVL,level_for_T4_cross,95,-0.906,8.848,-3.05,-5.0,-1.225,16.842,82.105,-5.33
E,cpr_5min,KOTAKBANK,5min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,45,0.47,11.607,-1.65,-3.55,-0.3,17.778,48.889,-5.333
E,cpr_15min,INFY,15min,T3_RSI,rsi_cross_50,54,-1.652,7.372,-3.1,-6.375,1.5,35.185,62.963,-5.338
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T4_LVL,level_for_T4_cross,83,0.746,12.173,-2.7,-5.25,2.725,27.711,67.47,-5.341
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T1_SL2.2,sl_pts=2.2,63,-0.261,10.178,-3.0,-4.275,-2.4,17.46,82.54,-5.35
E,base_5min,KOTAKBANK,5min,T2_TR0.5,tr_pts=0.5;hard_sl=2.0,63,-0.451,9.801,-2.05,-3.625,-0.55,12.698,58.73,-5.351
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,57,-1.466,7.779,-2.8,-4.35,-1.75,12.281,73.684,-5.355
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T4_LVL,level_for_T4_cross,24,1.369,13.452,-2.4,-4.588,0.938,29.167,58.333,-5.357
E,base_5min,BHARTIARTL,5min,T1_SL3.3,sl_pts=3.3,89,0.005,10.761,-3.9,-5.25,-0.5,24.719,71.91,-5.375
E,cpr_rsi_rsi40_60_15min,INFY,15min,T3_RSI,rsi_cross_50,50,-1.654,7.451,-3.1,-6.225,0.825,32.0,66.0,-5.38
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T1_SL2.0,sl_pts=2.0,58,0.249,11.278,-2.55,-4.337,-0.5,24.138,74.138,-5.39
E,cpr_5min,BHARTIARTL,5min,T4_LVL,level_for_T4_cross,65,0.743,12.297,-3.0,-5.0,-0.55,21.538,72.308,-5.405
E,base_15min,HINDUNILVR,15min,T4_LVL,level_for_T4_cross,64,-0.056,10.703,-2.475,-5.362,-0.988,17.188,78.125,-5.408
E,rsi_rsi40_60_15min,INFY,15min,T3_RSI,rsi_cross_50,61,-1.436,7.969,-2.4,-6.3,1.4,32.787,65.574,-5.421
E,base_5min,KOTAKBANK,5min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,63,-0.521,9.817,-2.1,-3.8,-0.375,14.286,65.079,-5.43
E,base_15min,INFY,15min,T1_SL3.07,sl_pts=3.07,71,-3.188,4.501,-3.8,-5.1,-3.325,12.676,85.915,-5.438
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T4_LVL,level_for_T4_cross,46,0.035,10.956,-3.025,-5.4,-0.725,21.739,69.565,-5.443
F,priceCPR,HINDUNILVR,5min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,210,-1.192,8.512,-2.725,-4.4,-0.6,11.429,48.571,-5.448
E,base_15min,BHARTIARTL,15min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,68,-1.193,8.514,-2.9,-4.15,-2.238,10.294,76.471,-5.45
E,base_5min,KOTAKBANK,5min,T2_TR1.0,tr_pts=1.0;hard_sl=2.0,63,-0.544,9.816,-2.1,-3.8,-0.525,12.698,65.079,-5.452
E,base_15min,KOTAKBANK,15min,T4_LVL,level_for_T4_cross,39,-0.342,10.225,-1.8,-4.05,-0.65,12.821,87.179,-5.455
E,cpr_5min,KOTAKBANK,5min,T2_TR2.0,tr_pts=2.0;hard_sl=2.0,45,0.363,11.637,-2.1,-3.9,-0.3,20.0,53.333,-5.455
E,rsi_rsi40_60_5min,KOTAKBANK,5min,T1_SL3.0,sl_pts=3.0,58,0.411,11.733,-3.275,-4.425,0.075,25.862,63.793,-5.456
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T4_LVL,level_for_T4_cross,50,-0.374,10.21,-2.5,-5.588,0.625,26.0,70.0,-5.479
F,priceCPR,HINDUNILVR,5min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,210,-1.097,8.773,-3.0,-4.475,-0.662,13.333,52.857,-5.483
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T1_SL3.0,sl_pts=3.0,43,0.953,12.875,-3.55,-4.525,1.625,30.233,67.442,-5.484
E,rsi_rsi40_60_15min,INFY,15min,T1_SL3.07,sl_pts=3.07,61,-3.19,4.601,-3.8,-5.1,-3.35,11.475,86.885,-5.491
E,base_5min,KOTAKBANK,5min,T1_SL2.0,sl_pts=2.0,63,-0.47,10.054,-2.3,-4.3,-2.0,22.222,77.778,-5.497
E,cpr_5min,KOTAKBANK,5min,T1_SL2.0,sl_pts=2.0,45,0.556,12.179,-2.75,-4.45,0.1,26.667,73.333,-5.534
E,cpr_rsi_rsi40_60_5min,ICICIBANK,5min,T0,time_only,56,-0.859,9.355,0.15,-7.375,3.425,50.0,0.0,-5.536
E,cpr_15min,HINDUNILVR,15min,T3_RSI,rsi_cross_50,51,0.339,11.766,-2.4,-6.525,2.025,33.333,66.667,-5.544
E,cpr_rsi_rsi40_60_15min,SBIN,15min,T0,time_only,23,1.148,13.398,-1.25,-5.025,2.5,34.783,0.0,-5.551
E,rsi_rsi40_60_10min,INFY,10min,T3_RSI,rsi_cross_50,71,-0.89,9.35,-2.4,-7.35,1.9,33.803,66.197,-5.565
E,cpr_15min,INFY,15min,T4_LVL,level_for_T4_cross,54,-2.903,5.331,-3.625,-5.1,-1.562,12.963,83.333,-5.568
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T1_SL2.2,sl_pts=2.2,57,-1.664,7.817,-2.9,-4.6,-2.3,14.035,80.702,-5.573
E,cpr_rsi_rsi40_60_10min,INFY,10min,T3_RSI,rsi_cross_50,58,-0.916,9.338,-1.375,-7.375,1.9,34.483,65.517,-5.584
