venue,cell,scope,n,exc_p50,exc_p90,exc_p95,exc_p99,exc_max,term_p50,term_p95,term_max
NIFTY,W_0930_1000,monday_cur_era,39,20.6,38.2,41.9,57.6,57.6,8.7,34.1,42.7
NIFTY,W_0930_1000,dte_matched,353,21.3,46.1,56.8,104.2,221.2,12.5,44.1,188.3
NIFTY,W_0930_1000,monday_all_eras,548,22.4,48.0,58.1,102.4,219.2,13.4,51.0,168.0
NIFTY,W_0930_1000,monday_cur_era,39,20.6,38.2,41.9,57.6,57.6,8.7,34.1,42.7
NIFTY,W_0930_1000,dte_matched,353,21.3,46.1,56.8,104.2,221.2,12.5,44.1,188.3
NIFTY,W_0930_1000,monday_all_eras,548,22.4,48.0,58.1,102.4,219.2,13.4,51.0,168.0
NIFTY,W_0930_1000,monday_cur_era,39,20.6,38.2,41.9,57.6,57.6,8.7,34.1,42.7
NIFTY,W_0930_1000,dte_matched,353,21.3,46.1,56.8,104.2,221.2,12.5,44.1,188.3
NIFTY,W_0930_1000,monday_all_eras,548,22.4,48.0,58.1,102.4,219.2,13.4,51.0,168.0
NIFTY,W_0930_1000,monday_cur_era,39,20.6,38.2,41.9,57.6,57.6,8.7,34.1,42.7
NIFTY,W_0930_1000,dte_matched,353,21.3,46.1,56.8,104.2,221.2,12.5,44.1,188.3
NIFTY,W_0930_1000,monday_all_eras,548,22.4,48.0,58.1,102.4,219.2,13.4,51.0,168.0
NIFTY,W_0930_1000,monday_cur_era,39,20.6,38.2,41.9,57.6,57.6,8.7,34.1,42.7
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1015,dte_matched,353,24.9,53.7,64.2,116.6,275.8,14.5,54.6,274.5
NIFTY,W_0930_1015,monday_all_eras,548,27.0,52.9,72.0,125.0,235.6,15.3,54.4,186.8
NIFTY,W_0930_1015,monday_cur_era,39,25.5,48.4,52.5,70.5,70.5,13.1,51.5,69.8
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1030,dte_matched,353,28.5,59.7,73.1,132.9,392.3,17.9,58.0,325.6
NIFTY,W_0930_1030,monday_all_eras,548,29.5,58.7,79.5,125.0,235.6,17.0,62.4,189.5
NIFTY,W_0930_1030,monday_cur_era,39,28.9,52.5,72.5,83.9,83.9,16.3,68.1,77.2
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1045,dte_matched,353,31.3,66.2,81.0,136.0,392.3,18.6,68.9,232.9
NIFTY,W_0930_1045,monday_all_eras,548,31.8,67.5,84.6,125.0,395.1,18.4,68.9,206.0
NIFTY,W_0930_1045,monday_cur_era,39,30.4,55.6,76.8,83.9,83.9,17.7,68.9,79.3
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1100,dte_matched,353,33.4,70.7,83.8,162.0,392.3,20.6,70.7,233.7
NIFTY,W_0930_1100,monday_all_eras,548,33.6,72.3,91.2,135.6,395.1,19.3,72.7,212.6
NIFTY,W_0930_1100,monday_cur_era,39,32.7,60.3,90.5,113.7,113.7,22.1,76.1,79.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1115,dte_matched,353,35.2,72.8,88.9,182.9,392.3,20.3,70.8,243.9
NIFTY,W_0930_1115,monday_all_eras,548,35.7,75.1,100.3,166.3,395.1,19.9,76.7,326.8
NIFTY,W_0930_1115,monday_cur_era,39,35.3,60.9,92.0,113.7,113.7,22.7,57.3,89.2
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0930_1130,dte_matched,353,36.5,75.3,92.0,194.2,392.3,21.2,71.7,238.4
NIFTY,W_0930_1130,monday_all_eras,548,37.0,80.4,101.2,166.3,395.1,19.9,81.8,381.3
NIFTY,W_0930_1130,monday_cur_era,39,36.2,62.3,92.0,113.7,113.7,20.3,66.7,79.3
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1015,dte_matched,353,19.5,41.7,51.2,81.9,143.7,11.8,41.6,125.0
NIFTY,W_0945_1015,monday_all_eras,548,19.4,41.5,53.3,81.1,238.7,11.3,40.7,186.2
NIFTY,W_0945_1015,monday_cur_era,39,16.7,39.9,42.1,60.8,60.8,10.2,38.4,60.7
NIFTY,W_0945_1030,dte_matched,353,23.8,52.0,66.1,96.5,201.0,13.0,55.3,161.0
NIFTY,W_0945_1030,monday_all_eras,548,21.9,48.4,60.6,100.4,238.7,12.9,47.5,165.7
NIFTY,W_0945_1030,monday_cur_era,39,20.7,42.7,59.1,93.0,93.0,14.8,53.8,84.3
NIFTY,W_0945_1030,dte_matched,353,23.8,52.0,66.1,96.5,201.0,13.0,55.3,161.0
NIFTY,W_0945_1030,monday_all_eras,548,21.9,48.4,60.6,100.4,238.7,12.9,47.5,165.7
NIFTY,W_0945_1030,monday_cur_era,39,20.7,42.7,59.1,93.0,93.0,14.8,53.8,84.3
NIFTY,W_0945_1030,dte_matched,353,23.8,52.0,66.1,96.5,201.0,13.0,55.3,161.0
NIFTY,W_0945_1030,monday_all_eras,548,21.9,48.4,60.6,100.4,238.7,12.9,47.5,165.7
