variant,symbol,date,direction,fire_time,entry_time,entry,stop,qty,atr_at_entry,first_move_dir,bars_to_commit,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
5m_fixed_1.5R,INDUSINDBK,2024-06-13,LONG,2024-06-13T11:10:00,2024-06-13T11:50:00,1486.75,1484.14,201,2.61,LONG,7,2024-06-13T12:05:00,1484.14,STOP,-524.17,-972.04
5m_fixed_1.5R,INDUSINDBK,2024-06-14,SHORT,2024-06-14T12:05:00,2024-06-14T12:25:00,1507.30,1509.96,199,2.66,SHORT,3,2024-06-14T13:10:00,1509.96,STOP,-529.29,-979.62
5m_fixed_1.5R,INDUSINDBK,2024-06-18,SHORT,2024-06-18T13:40:00,2024-06-18T13:50:00,1512.65,1514.93,198,2.28,SHORT,1,2024-06-18T14:50:00,1509.24,TARGET,676.00,227.25
5m_fixed_1.5R,INDUSINDBK,2024-06-25,LONG,2024-06-25T11:30:00,2024-06-25T11:45:00,1486.10,1483.47,201,2.63,LONG,2,2024-06-25T12:25:00,1483.47,STOP,-529.56,-977.22
5m_fixed_1.5R,INDUSINDBK,2024-06-28,LONG,2024-06-28T12:35:00,2024-06-28T12:45:00,1478.45,1475.92,202,2.53,LONG,1,2024-06-28T13:00:00,1475.92,STOP,-512.07,-959.65
5m_fixed_1.5R,INDUSINDBK,2024-07-11,LONG,2024-07-11T13:50:00,2024-07-11T14:05:00,1426.35,1424.31,210,2.04,LONG,2,2024-07-11T14:10:00,1424.31,STOP,-428.73,-877.71
5m_fixed_1.5R,INDUSINDBK,2024-07-16,LONG,2024-07-16T12:30:00,2024-07-16T12:50:00,1440.70,1438.78,208,1.92,LONG,3,2024-07-16T13:10:00,1438.78,STOP,-398.73,-847.93
5m_fixed_1.5R,INDUSINDBK,2024-07-18,LONG,2024-07-18T12:25:00,2024-07-18T12:45:00,1446.80,1443.68,207,3.12,LONG,3,2024-07-18T13:10:00,1451.47,TARGET,967.44,517.49
5m_fixed_1.5R,INDUSINDBK,2024-07-23,LONG,2024-07-23T10:45:00,2024-07-23T11:05:00,1422.50,1419.61,210,2.89,LONG,3,2024-07-23T11:55:00,1419.61,STOP,-607.19,-1054.82
5m_fixed_1.5R,INDUSINDBK,2024-07-24,SHORT,2024-07-24T11:15:00,2024-07-24T11:40:00,1394.25,1398.62,215,4.37,SHORT,4,2024-07-24T13:00:00,1394.70,TIME_STOP,-96.75,-546.47
5m_fixed_1.5R,INDUSINDBK,2024-07-30,LONG,2024-07-30T12:55:00,2024-07-30T13:05:00,1428.00,1425.61,210,2.39,LONG,1,2024-07-30T13:20:00,1425.61,STOP,-501.68,-951.12
5m_fixed_1.5R,INDUSINDBK,2024-07-31,SHORT,2024-07-31T13:50:00,2024-07-31T14:05:00,1421.90,1424.21,210,2.31,SHORT,2,2024-07-31T14:30:00,1424.21,STOP,-484.17,-932.43
5m_fixed_1.5R,INDUSINDBK,2024-08-01,SHORT,2024-08-01T12:15:00,2024-08-01T12:35:00,1434.40,1436.13,209,1.73,SHORT,3,2024-08-01T13:30:00,1431.80,TARGET,542.79,93.51
5m_fixed_1.5R,INDUSINDBK,2024-08-02,LONG,2024-08-02T13:40:00,2024-08-02T14:05:00,1411.35,1409.11,212,2.24,LONG,4,2024-08-02T14:10:00,1409.11,STOP,-474.79,-923.24
5m_fixed_1.5R,INDUSINDBK,2024-08-08,LONG,2024-08-08T10:05:00,2024-08-08T10:30:00,1346.85,1342.77,222,4.08,LONG,4,2024-08-08T10:35:00,1342.77,STOP,-906.79,-1354.61
5m_fixed_1.5R,INDUSINDBK,2024-08-13,SHORT,2024-08-13T09:50:00,2024-08-13T10:00:00,1356.55,1359.79,221,3.24,SHORT,1,2024-08-13T10:05:00,1359.79,STOP,-715.55,-1165.79
5m_fixed_1.5R,INDUSINDBK,2024-08-23,LONG,2024-08-23T11:50:00,2024-08-23T12:15:00,1381.25,1379.17,217,2.08,LONG,4,2024-08-23T12:20:00,1379.17,STOP,-450.92,-900.18
5m_fixed_1.5R,INDUSINDBK,2024-08-26,SHORT,2024-08-26T11:50:00,2024-08-26T12:05:00,1392.60,1394.52,215,1.92,SHORT,2,2024-08-26T13:10:00,1389.71,TARGET,620.76,172.11
5m_fixed_1.5R,INDUSINDBK,2024-08-27,SHORT,2024-08-27T11:25:00,2024-08-27T11:35:00,1385.70,1388.03,216,2.33,SHORT,1,2024-08-27T11:40:00,1382.20,TARGET,755.26,306.86
5m_fixed_1.5R,INDUSINDBK,2024-09-03,LONG,2024-09-03T13:05:00,2024-09-03T13:25:00,1446.55,1444.94,207,1.61,LONG,3,2024-09-03T13:45:00,1444.94,STOP,-334.14,-783.04
5m_fixed_1.5R,INDUSINDBK,2024-09-05,LONG,2024-09-05T10:55:00,2024-09-05T11:20:00,1435.85,1433.40,208,2.45,LONG,4,2024-09-05T12:20:00,1433.40,STOP,-509.05,-956.65
5m_fixed_1.5R,INDUSINDBK,2024-09-06,LONG,2024-09-06T12:35:00,2024-09-06T13:10:00,1414.65,1412.15,212,2.50,LONG,6,2024-09-06T13:20:00,1412.15,STOP,-531.00,-980.46
5m_fixed_1.5R,INDUSINDBK,2024-09-10,SHORT,2024-09-10T10:35:00,2024-09-10T10:50:00,1430.10,1433.52,209,3.42,SHORT,2,2024-09-10T11:15:00,1433.52,STOP,-715.41,-1164.28
5m_fixed_1.5R,INDUSINDBK,2024-09-16,SHORT,2024-09-16T11:05:00,2024-09-16T11:45:00,1467.15,1469.51,204,2.36,SHORT,7,2024-09-16T13:05:00,1468.40,TIME_STOP,-255.00,-704.14
5m_fixed_1.5R,INDUSINDBK,2024-09-17,SHORT,2024-09-17T13:50:00,2024-09-17T14:25:00,1469.25,1471.13,204,1.88,SHORT,6,2024-09-17T15:00:00,1471.13,STOP,-382.56,-832.44
5m_fixed_1.5R,INDUSINDBK,2024-09-20,SHORT,2024-09-20T13:30:00,2024-09-20T13:40:00,1480.55,1483.44,202,2.89,SHORT,1,2024-09-20T13:45:00,1483.44,STOP,-584.45,-1033.50
5m_fixed_1.5R,INDUSINDBK,2024-09-25,SHORT,2024-09-25T12:20:00,2024-09-25T12:40:00,1436.05,1438.39,208,2.34,SHORT,3,2024-09-25T13:30:00,1432.54,TARGET,730.04,282.54
5m_fixed_1.5R,INDUSINDBK,2024-09-26,SHORT,2024-09-26T10:20:00,2024-09-26T10:50:00,1444.00,1447.00,207,3.00,SHORT,5,2024-09-26T11:20:00,1439.50,TARGET,932.22,484.56
5m_fixed_1.5R,INDUSINDBK,2024-10-07,LONG,2024-10-07T09:45:00,2024-10-07T10:00:00,1378.65,1374.04,217,4.61,LONG,2,2024-10-07T10:45:00,1374.04,STOP,-1000.48,-1448.48
5m_fixed_1.5R,INDUSINDBK,2024-10-10,LONG,2024-10-10T12:40:00,2024-10-10T13:20:00,1356.05,1353.70,221,2.35,LONG,7,2024-10-10T13:50:00,1353.70,STOP,-518.87,-968.01
5m_fixed_1.5R,INDUSINDBK,2024-10-11,LONG,2024-10-11T09:45:00,2024-10-11T09:55:00,1369.75,1366.23,219,3.52,LONG,1,2024-10-11T10:00:00,1366.23,STOP,-769.80,-1219.18
5m_fixed_1.5R,INDUSINDBK,2024-10-23,SHORT,2024-10-23T10:25:00,2024-10-23T10:45:00,1276.20,1280.20,235,4.00,SHORT,3,2024-10-23T10:55:00,1280.20,STOP,-940.55,-1391.12
5m_fixed_1.5R,INDUSINDBK,2024-11-06,SHORT,2024-11-06T09:50:00,2024-11-06T10:00:00,1080.00,1083.35,277,3.35,SHORT,1,2024-11-06T10:10:00,1074.97,TARGET,1393.25,945.56
5m_fixed_1.5R,INDUSINDBK,2024-11-08,SHORT,2024-11-08T10:55:00,2024-11-08T11:05:00,1049.20,1052.00,285,2.80,SHORT,1,2024-11-08T11:10:00,1052.00,STOP,-798.14,-1247.27
5m_fixed_1.5R,INDUSINDBK,2024-11-13,SHORT,2024-11-13T10:10:00,2024-11-13T10:25:00,1052.15,1055.87,285,3.72,SHORT,2,2024-11-13T10:30:00,1055.87,STOP,-1059.17,-1509.76
5m_fixed_1.5R,INDUSINDBK,2024-12-03,SHORT,2024-12-03T13:25:00,2024-12-03T13:45:00,1002.50,1004.13,299,1.63,SHORT,3,2024-12-03T14:45:00,1000.05,TARGET,732.48,283.40
5m_fixed_1.5R,INDUSINDBK,2024-12-10,SHORT,2024-12-10T12:20:00,2024-12-10T12:30:00,982.90,984.12,305,1.22,SHORT,1,2024-12-10T12:35:00,981.07,TARGET,557.75,108.49
5m_fixed_1.5R,INDUSINDBK,2024-12-11,LONG,2024-12-11T11:30:00,2024-12-11T11:40:00,987.00,985.61,303,1.39,LONG,1,2024-12-11T11:50:00,989.09,TARGET,633.70,184.63
5m_fixed_1.5R,INDUSINDBK,2024-12-23,LONG,2024-12-23T14:00:00,2024-12-23T14:25:00,943.60,941.71,317,1.89,LONG,4,2024-12-23T14:50:00,946.44,TARGET,898.86,449.51
5m_fixed_1.5R,INDUSINDBK,2024-12-26,LONG,2024-12-26T13:20:00,2024-12-26T13:35:00,934.00,932.11,321,1.89,LONG,2,2024-12-26T13:45:00,936.83,TARGET,909.19,458.79
5m_fixed_1.5R,INDUSINDBK,2024-12-30,LONG,2024-12-30T10:10:00,2024-12-30T10:25:00,960.25,957.61,312,2.64,LONG,2,2024-12-30T11:25:00,964.21,TARGET,1236.69,786.36
5m_fixed_1.5R,INDUSINDBK,2024-12-31,LONG,2024-12-31T12:55:00,2024-12-31T13:40:00,955.05,953.55,314,1.50,LONG,8,2024-12-31T14:10:00,957.30,TARGET,706.04,255.68
5m_fixed_1.5R,INDUSINDBK,2025-01-01,LONG,2025-01-01T13:45:00,2025-01-01T13:55:00,974.25,972.37,307,1.88,LONG,1,2025-01-01T14:05:00,977.07,TARGET,866.43,417.14
5m_fixed_1.5R,INDUSINDBK,2025-01-17,SHORT,2025-01-17T12:35:00,2025-01-17T13:05:00,968.40,970.70,309,2.30,SHORT,5,2025-01-17T13:45:00,964.94,TARGET,1067.96,619.91
5m_fixed_1.5R,INDUSINDBK,2025-01-20,SHORT,2025-01-20T13:55:00,2025-01-20T14:05:00,970.95,972.89,308,1.94,SHORT,1,2025-01-20T15:00:00,972.89,STOP,-596.85,-1045.88
5m_fixed_1.5R,INDUSINDBK,2025-02-01,SHORT,2025-02-01T12:45:00,2025-02-01T13:15:00,1002.15,1007.78,299,5.63,SHORT,5,2025-02-01T13:20:00,1007.78,STOP,-1682.25,-2132.97
5m_fixed_1.5R,INDUSINDBK,2025-02-17,LONG,2025-02-17T12:50:00,2025-02-17T13:25:00,1044.60,1042.23,287,2.37,LONG,6,2025-02-17T13:35:00,1048.15,TARGET,1019.95,569.49
5m_fixed_1.5R,INDUSINDBK,2025-02-20,LONG,2025-02-20T13:10:00,2025-02-20T13:50:00,1044.70,1043.20,287,1.50,LONG,7,2025-02-20T14:25:00,1046.95,TARGET,645.48,195.25
5m_fixed_1.5R,INDUSINDBK,2025-02-21,SHORT,2025-02-21T12:25:00,2025-02-21T12:40:00,1043.80,1045.68,287,1.88,SHORT,2,2025-02-21T13:00:00,1040.98,TARGET,808.86,360.11
5m_fixed_1.5R,INDUSINDBK,2025-03-06,SHORT,2025-03-06T10:55:00,2025-03-06T11:30:00,971.50,974.29,308,2.79,SHORT,6,2025-03-06T12:00:00,974.29,STOP,-860.16,-1309.64
5m_fixed_1.5R,INDUSINDBK,2025-03-13,SHORT,2025-03-13T09:45:00,2025-03-13T09:55:00,671.00,678.35,340,7.35,SHORT,1,2025-03-13T10:00:00,678.35,STOP,-2498.55,-2842.64
5m_fixed_1.5R,INDUSINDBK,2025-03-19,SHORT,2025-03-19T13:10:00,2025-03-19T13:55:00,693.85,695.14,432,1.29,SHORT,8,2025-03-19T14:05:00,691.92,TARGET,834.18,385.19
5m_fixed_1.5R,INDUSINDBK,2025-03-21,LONG,2025-03-21T10:30:00,2025-03-21T10:50:00,681.00,679.59,440,1.41,LONG,3,2025-03-21T11:00:00,679.59,STOP,-622.57,-1071.57
5m_fixed_1.5R,INDUSINDBK,2025-04-02,LONG,2025-04-02T10:30:00,2025-04-02T11:00:00,692.45,689.33,433,3.12,LONG,5,2025-04-02T11:15:00,697.14,TARGET,2029.40,1578.14
5m_fixed_1.5R,INDUSINDBK,2025-05-07,SHORT,2025-05-07T10:10:00,2025-05-07T10:50:00,824.00,827.74,364,3.74,SHORT,7,2025-05-07T10:55:00,818.39,TARGET,2043.01,1594.64
5m_fixed_1.5R,INDUSINDBK,2025-05-09,LONG,2025-05-09T11:00:00,2025-05-09T11:25:00,821.85,818.79,365,3.06,LONG,4,2025-05-09T11:30:00,826.45,TARGET,1677.42,1226.20
5m_fixed_1.5R,INDUSINDBK,2025-05-16,SHORT,2025-05-16T12:55:00,2025-05-16T13:10:00,764.40,766.72,392,2.32,SHORT,2,2025-05-16T13:25:00,766.72,STOP,-909.02,-1359.17
5m_fixed_1.5R,INDUSINDBK,2025-05-19,SHORT,2025-05-19T13:35:00,2025-05-19T13:50:00,785.40,787.15,381,1.75,SHORT,2,2025-05-19T13:55:00,787.15,STOP,-666.28,-1115.63
5m_fixed_1.5R,INDUSINDBK,2025-05-26,LONG,2025-05-26T11:05:00,2025-05-26T11:30:00,795.15,793.12,377,2.03,LONG,4,2025-05-26T11:55:00,798.20,TARGET,1148.86,698.35
5m_fixed_1.5R,INDUSINDBK,2025-05-27,LONG,2025-05-27T10:20:00,2025-05-27T10:30:00,812.00,809.03,369,2.97,LONG,1,2025-05-27T10:35:00,816.46,TARGET,1645.53,1194.85
5m_fixed_1.5R,INDUSINDBK,2025-06-02,SHORT,2025-06-02T10:50:00,2025-06-02T11:00:00,813.85,815.65,368,1.80,SHORT,1,2025-06-02T12:20:00,813.25,TIME_STOP,220.80,-228.28
5m_fixed_1.5R,INDUSINDBK,2025-06-03,SHORT,2025-06-03T10:25:00,2025-06-03T10:35:00,808.20,810.09,371,1.89,SHORT,1,2025-06-03T11:55:00,807.15,TIME_STOP,389.55,-59.92
5m_fixed_1.5R,INDUSINDBK,2025-06-11,LONG,2025-06-11T09:55:00,2025-06-11T10:05:00,845.00,843.04,355,1.96,LONG,1,2025-06-11T10:20:00,843.04,STOP,-694.80,-1144.24
5m_fixed_1.5R,INDUSINDBK,2025-06-12,LONG,2025-06-12T10:55:00,2025-06-12T11:25:00,834.60,832.97,359,1.63,LONG,5,2025-06-12T11:35:00,832.97,STOP,-585.33,-1034.32
5m_fixed_1.5R,INDUSINDBK,2025-06-19,SHORT,2025-06-19T12:50:00,2025-06-19T13:05:00,838.25,839.95,357,1.70,SHORT,2,2025-06-19T13:10:00,839.95,STOP,-605.49,-1054.83
5m_fixed_1.5R,INDUSINDBK,2025-06-23,SHORT,2025-06-23T12:05:00,2025-06-23T12:40:00,835.55,838.14,359,2.59,SHORT,6,2025-06-23T12:55:00,838.14,STOP,-930.83,-1381.47
5m_fixed_1.5R,INDUSINDBK,2025-06-25,SHORT,2025-06-25T10:05:00,2025-06-25T10:20:00,831.95,834.49,360,2.54,SHORT,2,2025-06-25T11:05:00,834.49,STOP,-915.87,-1365.81
5m_fixed_1.5R,INDUSINDBK,2025-07-03,LONG,2025-07-03T11:05:00,2025-07-03T11:25:00,862.00,860.24,348,1.76,LONG,3,2025-07-03T11:40:00,860.24,STOP,-612.43,-1061.93
5m_fixed_1.5R,INDUSINDBK,2025-07-07,LONG,2025-07-07T10:05:00,2025-07-07T10:40:00,864.50,862.22,347,2.28,LONG,6,2025-07-07T10:50:00,862.22,STOP,-792.71,-1242.08
5m_fixed_1.5R,INDUSINDBK,2025-07-18,SHORT,2025-07-18T11:15:00,2025-07-18T11:25:00,870.45,872.77,344,2.32,SHORT,1,2025-07-18T11:35:00,872.77,STOP,-798.43,-1248.18
5m_fixed_1.5R,INDUSINDBK,2025-07-22,LONG,2025-07-22T13:40:00,2025-07-22T13:50:00,844.60,842.81,355,1.79,LONG,1,2025-07-22T13:55:00,842.81,STOP,-636.89,-1086.16
5m_fixed_1.5R,INDUSINDBK,2025-07-31,SHORT,2025-07-31T13:30:00,2025-07-31T13:50:00,801.90,803.47,374,1.57,SHORT,3,2025-07-31T14:05:00,803.47,STOP,-586.14,-1036.44
5m_fixed_1.5R,INDUSINDBK,2025-08-04,SHORT,2025-08-04T13:10:00,2025-08-04T13:30:00,796.65,798.20,376,1.55,SHORT,3,2025-08-04T13:45:00,798.20,STOP,-583.26,-1033.01
5m_fixed_1.5R,INDUSINDBK,2025-08-08,SHORT,2025-08-08T12:50:00,2025-08-08T13:00:00,793.95,795.34,377,1.39,SHORT,1,2025-08-08T13:50:00,791.86,TARGET,787.60,339.21
5m_fixed_1.5R,INDUSINDBK,2025-08-12,SHORT,2025-08-12T11:15:00,2025-08-12T11:30:00,787.50,789.14,380,1.64,SHORT,2,2025-08-12T11:55:00,789.14,STOP,-624.34,-1073.68
5m_fixed_1.5R,INDUSINDBK,2025-08-20,SHORT,2025-08-20T10:25:00,2025-08-20T11:00:00,782.10,783.55,383,1.45,SHORT,6,2025-08-20T12:20:00,781.45,TIME_STOP,248.95,-200.18
5m_fixed_1.5R,INDUSINDBK,2025-08-28,LONG,2025-08-28T10:30:00,2025-08-28T10:50:00,754.15,752.20,397,1.95,LONG,3,2025-08-28T10:55:00,752.20,STOP,-773.19,-1221.71
5m_fixed_1.5R,INDUSINDBK,2025-09-05,SHORT,2025-09-05T12:10:00,2025-09-05T12:20:00,751.45,752.67,399,1.22,SHORT,1,2025-09-05T13:15:00,752.67,STOP,-487.29,-937.40
5m_fixed_1.5R,INDUSINDBK,2025-09-08,SHORT,2025-09-08T09:55:00,2025-09-08T10:25:00,753.90,755.41,397,1.51,SHORT,5,2025-09-08T10:45:00,751.64,TARGET,898.26,449.99
5m_fixed_1.5R,INDUSINDBK,2025-09-12,SHORT,2025-09-12T10:25:00,2025-09-12T10:50:00,747.15,748.23,401,1.08,SHORT,4,2025-09-12T11:05:00,745.53,TARGET,651.37,202.44
5m_fixed_1.5R,INDUSINDBK,2025-09-15,SHORT,2025-09-15T13:10:00,2025-09-15T13:35:00,741.25,742.03,404,0.78,SHORT,4,2025-09-15T13:40:00,740.08,TARGET,472.77,23.93
5m_fixed_1.5R,INDUSINDBK,2025-09-17,SHORT,2025-09-17T10:55:00,2025-09-17T11:15:00,740.95,742.04,404,1.09,SHORT,3,2025-09-17T11:35:00,739.31,TARGET,662.28,213.76
5m_fixed_1.5R,INDUSINDBK,2025-09-19,SHORT,2025-09-19T11:10:00,2025-09-19T11:35:00,737.00,738.00,407,1.00,SHORT,4,2025-09-19T11:55:00,738.00,STOP,-405.59,-855.84
5m_fixed_1.5R,INDUSINDBK,2025-09-25,SHORT,2025-09-25T10:55:00,2025-09-25T11:40:00,739.05,740.55,405,1.50,SHORT,8,2025-09-25T11:50:00,736.81,TARGET,908.48,460.19
5m_fixed_1.5R,INDUSINDBK,2025-10-06,SHORT,2025-10-06T10:55:00,2025-10-06T11:15:00,742.80,745.31,403,2.51,SHORT,3,2025-10-06T11:20:00,745.31,STOP,-1013.11,-1462.90
5m_fixed_1.5R,INDUSINDBK,2025-10-10,LONG,2025-10-10T10:00:00,2025-10-10T10:10:00,756.30,754.47,396,1.83,LONG,1,2025-10-10T10:15:00,754.47,STOP,-726.05,-1174.75
5m_fixed_1.5R,INDUSINDBK,2025-10-13,SHORT,2025-10-13T10:30:00,2025-10-13T10:45:00,765.15,767.02,392,1.87,SHORT,2,2025-10-13T10:55:00,762.35,TARGET,1097.60,648.52
5m_fixed_1.5R,INDUSINDBK,2025-10-16,SHORT,2025-10-16T12:35:00,2025-10-16T12:45:00,737.50,738.53,406,1.03,SHORT,1,2025-10-16T13:00:00,738.53,STOP,-416.35,-865.80
5m_fixed_1.5R,INDUSINDBK,2025-10-30,SHORT,2025-10-30T13:50:00,2025-10-30T14:05:00,798.20,799.82,375,1.62,SHORT,2,2025-10-30T14:20:00,799.82,STOP,-606.59,-1056.03
5m_fixed_1.5R,INDUSINDBK,2025-10-31,LONG,2025-10-31T11:00:00,2025-10-31T11:40:00,802.80,800.84,373,1.96,LONG,7,2025-10-31T11:50:00,805.74,TARGET,1095.90,645.91
5m_fixed_1.5R,INDUSINDBK,2025-11-03,SHORT,2025-11-03T10:00:00,2025-11-03T10:20:00,800.05,802.66,374,2.61,SHORT,3,2025-11-03T10:25:00,796.13,TARGET,1464.68,1016.95
5m_fixed_1.5R,INDUSINDBK,2025-11-04,SHORT,2025-11-04T10:20:00,2025-11-04T10:40:00,791.50,793.15,379,1.65,SHORT,3,2025-11-04T11:00:00,793.15,STOP,-624.34,-1074.78
5m_fixed_1.5R,INDUSINDBK,2025-11-10,LONG,2025-11-10T11:45:00,2025-11-10T12:25:00,798.60,797.26,375,1.34,LONG,7,2025-11-10T12:30:00,797.26,STOP,-503.17,-952.00
5m_fixed_1.5R,INDUSINDBK,2025-11-17,LONG,2025-11-17T12:45:00,2025-11-17T13:05:00,854.75,852.52,350,2.23,LONG,3,2025-11-17T13:10:00,858.10,TARGET,1171.26,721.64
5m_fixed_1.5R,INDUSINDBK,2025-11-26,SHORT,2025-11-26T13:40:00,2025-11-26T14:05:00,850.85,852.52,352,1.67,SHORT,4,2025-11-26T14:10:00,852.52,STOP,-587.35,-1037.04
5m_fixed_1.5R,INDUSINDBK,2025-11-28,LONG,2025-11-28T12:25:00,2025-11-28T13:10:00,855.00,853.72,350,1.28,LONG,8,2025-11-28T13:15:00,853.72,STOP,-448.82,-897.36
5m_fixed_1.5R,INDUSINDBK,2025-12-10,SHORT,2025-12-10T10:50:00,2025-12-10T11:05:00,836.35,838.71,358,2.36,SHORT,2,2025-12-10T11:35:00,832.81,TARGET,1266.02,817.85
5m_fixed_1.5R,INDUSINDBK,2025-12-11,SHORT,2025-12-11T10:15:00,2025-12-11T10:45:00,835.65,838.26,359,2.61,SHORT,5,2025-12-11T11:00:00,831.73,TARGET,1407.30,958.36
5m_fixed_1.5R,INDUSINDBK,2025-12-17,SHORT,2025-12-17T13:45:00,2025-12-17T13:55:00,830.55,832.47,361,1.92,SHORT,1,2025-12-17T15:00:00,832.47,STOP,-692.53,-1142.79
5m_fixed_1.5R,INDUSINDBK,2025-12-18,SHORT,2025-12-18T13:10:00,2025-12-18T13:35:00,835.55,836.76,359,1.21,SHORT,4,2025-12-18T13:55:00,833.73,TARGET,653.50,204.05
5m_fixed_1.5R,INDUSINDBK,2025-12-26,SHORT,2025-12-26T13:00:00,2025-12-26T13:15:00,855.45,857.07,350,1.62,SHORT,2,2025-12-26T14:15:00,853.02,TARGET,849.67,401.19
5m_fixed_1.5R,INDUSINDBK,2025-12-29,SHORT,2025-12-29T11:20:00,2025-12-29T11:30:00,842.00,843.94,356,1.94,SHORT,1,2025-12-29T12:00:00,839.09,TARGET,1034.28,585.43
5m_fixed_1.5R,INDUSINDBK,2025-12-30,LONG,2025-12-30T10:50:00,2025-12-30T11:00:00,837.55,836.07,358,1.48,LONG,1,2025-12-30T11:10:00,836.07,STOP,-530.79,-980.16
5m_fixed_1.5R,INDUSINDBK,2026-01-05,LONG,2026-01-05T11:30:00,2026-01-05T11:40:00,907.50,905.37,330,2.13,LONG,1,2026-01-05T11:50:00,905.37,STOP,-703.83,-1152.51
5m_fixed_1.5R,INDUSINDBK,2026-01-09,LONG,2026-01-09T12:40:00,2026-01-09T12:55:00,884.85,882.93,339,1.92,LONG,2,2026-01-09T13:45:00,882.93,STOP,-649.31,-1098.77
5m_fixed_1.5R,INDUSINDBK,2026-01-13,SHORT,2026-01-13T11:30:00,2026-01-13T11:40:00,904.45,906.63,331,2.18,SHORT,1,2026-01-13T11:50:00,901.19,TARGET,1080.14,631.89
5m_fixed_1.5R,INDUSINDBK,2026-01-19,LONG,2026-01-19T10:00:00,2026-01-19T10:10:00,957.00,953.34,313,3.66,LONG,1,2026-01-19T10:15:00,953.34,STOP,-1145.71,-1594.17
5m_fixed_1.5R,INDUSINDBK,2026-01-22,LONG,2026-01-22T10:00:00,2026-01-22T10:15:00,903.35,899.78,332,3.57,LONG,2,2026-01-22T10:25:00,899.78,STOP,-1183.92,-1632.90
5m_fixed_1.5R,INDUSINDBK,2026-01-23,LONG,2026-01-23T11:45:00,2026-01-23T12:00:00,906.95,904.38,330,2.57,LONG,2,2026-01-23T12:30:00,904.38,STOP,-848.38,-1296.68
5m_fixed_1.5R,INDUSINDBK,2026-01-29,SHORT,2026-01-29T13:05:00,2026-01-29T13:25:00,900.05,901.77,333,1.72,SHORT,3,2026-01-29T13:30:00,901.77,STOP,-571.85,-1021.85
5m_fixed_1.5R,INDUSINDBK,2026-02-04,LONG,2026-02-04T12:50:00,2026-02-04T13:10:00,926.10,924.65,323,1.45,LONG,3,2026-02-04T13:15:00,924.65,STOP,-468.51,-916.85
5m_fixed_1.5R,INDUSINDBK,2026-02-19,SHORT,2026-02-19T12:00:00,2026-02-19T12:15:00,937.95,939.90,319,1.95,SHORT,2,2026-02-19T12:35:00,935.02,TARGET,933.31,485.20
5m_fixed_1.5R,INDUSINDBK,2026-02-23,SHORT,2026-02-23T10:00:00,2026-02-23T10:15:00,918.95,922.62,326,3.67,SHORT,2,2026-02-23T10:20:00,922.62,STOP,-1195.29,-1645.55
5m_fixed_1.5R,INDUSINDBK,2026-03-02,SHORT,2026-03-02T13:05:00,2026-03-02T13:35:00,939.15,941.00,319,1.85,SHORT,5,2026-03-02T13:50:00,936.38,TARGET,882.86,434.14
5m_fixed_1.5R,INDUSINDBK,2026-03-06,LONG,2026-03-06T13:05:00,2026-03-06T13:40:00,934.30,932.55,321,1.75,LONG,6,2026-03-06T13:55:00,932.55,STOP,-560.95,-1010.39
5m_fixed_1.5R,INDUSINDBK,2026-03-12,LONG,2026-03-12T13:20:00,2026-03-12T13:30:00,845.05,842.05,355,3.00,LONG,1,2026-03-12T13:55:00,842.05,STOP,-1064.67,-1513.86
5m_fixed_1.5R,PNB,2024-03-18,SHORT,2024-03-18T12:20:00,2024-03-18T12:45:00,115.21,115.66,2603,0.45,SHORT,4,2024-03-18T13:00:00,115.66,STOP,-1175.29,-1626.01
5m_fixed_1.5R,PNB,2024-03-22,LONG,2024-03-22T10:25:00,2024-03-22T10:40:00,118.71,118.31,2527,0.40,LONG,2,2024-03-22T11:10:00,119.31,TARGET,1520.14,1069.03
5m_fixed_1.5R,PNB,2024-03-27,SHORT,2024-03-27T13:20:00,2024-03-27T13:30:00,120.22,120.42,2495,0.20,SHORT,1,2024-03-27T13:35:00,120.42,STOP,-508.02,-958.32
5m_fixed_1.5R,PNB,2024-03-28,SHORT,2024-03-28T11:40:00,2024-03-28T12:05:00,120.46,120.70,2490,0.24,SHORT,4,2024-03-28T12:15:00,120.10,TARGET,894.12,444.87
5m_fixed_1.5R,PNB,2024-04-01,SHORT,2024-04-01T13:35:00,2024-04-01T13:50:00,122.31,122.50,2452,0.19,SHORT,2,2024-04-01T14:00:00,122.50,STOP,-469.03,-919.24
5m_fixed_1.5R,PNB,2024-04-02,LONG,2024-04-02T11:10:00,2024-04-02T11:30:00,122.69,122.37,2445,0.32,LONG,3,2024-04-02T11:35:00,123.16,TARGET,1158.58,707.74
5m_fixed_1.5R,PNB,2024-04-03,SHORT,2024-04-03T12:10:00,2024-04-03T12:30:00,123.08,123.37,2437,0.29,SHORT,3,2024-04-03T12:35:00,123.37,STOP,-715.04,-1165.50
5m_fixed_1.5R,PNB,2024-04-05,SHORT,2024-04-05T10:55:00,2024-04-05T11:10:00,132.85,133.37,2258,0.52,SHORT,2,2024-04-05T12:00:00,132.07,TARGET,1769.98,1321.34
5m_fixed_1.5R,PNB,2024-04-09,LONG,2024-04-09T12:35:00,2024-04-09T12:45:00,129.40,129.07,2318,0.33,LONG,1,2024-04-09T13:15:00,129.07,STOP,-770.67,-1220.02
