signal_id,symbol,timeframe,variant,direction,date,signal_time,entry_price,prev_day_high,prev_day_low,prev_week_high,prev_week_low,cpr_width_pct,theta_cpr,vol_mult,vol_ratio,trend_mode,clean,clearroom,carry,trig_open,trig_high,trig_low,trig_close,trig_volume,vol_baseline,atr_daily,T_NO__exit_time,T_NO__exit_price,T_NO__exit_reason,T_NO__net_pts,T_NO__net_pct,T_NO__mfe_pts,T_NO__mae_pts,T_NO__hold_min,T_HARD_SL__exit_time,T_HARD_SL__exit_price,T_HARD_SL__exit_reason,T_HARD_SL__net_pts,T_HARD_SL__net_pct,T_HARD_SL__mfe_pts,T_HARD_SL__mae_pts,T_HARD_SL__hold_min,T_ATR_SL_0.3__exit_time,T_ATR_SL_0.3__exit_price,T_ATR_SL_0.3__exit_reason,T_ATR_SL_0.3__net_pts,T_ATR_SL_0.3__net_pct,T_ATR_SL_0.3__mfe_pts,T_ATR_SL_0.3__mae_pts,T_ATR_SL_0.3__hold_min,T_ATR_SL_0.5__exit_time,T_ATR_SL_0.5__exit_price,T_ATR_SL_0.5__exit_reason,T_ATR_SL_0.5__net_pts,T_ATR_SL_0.5__net_pct,T_ATR_SL_0.5__mfe_pts,T_ATR_SL_0.5__mae_pts,T_ATR_SL_0.5__hold_min,T_ATR_SL_1.0__exit_time,T_ATR_SL_1.0__exit_price,T_ATR_SL_1.0__exit_reason,T_ATR_SL_1.0__net_pts,T_ATR_SL_1.0__net_pct,T_ATR_SL_1.0__mfe_pts,T_ATR_SL_1.0__mae_pts,T_ATR_SL_1.0__hold_min,T_CHANDELIER_1.0__exit_time,T_CHANDELIER_1.0__exit_price,T_CHANDELIER_1.0__exit_reason,T_CHANDELIER_1.0__net_pts,T_CHANDELIER_1.0__net_pct,T_CHANDELIER_1.0__mfe_pts,T_CHANDELIER_1.0__mae_pts,T_CHANDELIER_1.0__hold_min,T_CHANDELIER_1.5__exit_time,T_CHANDELIER_1.5__exit_price,T_CHANDELIER_1.5__exit_reason,T_CHANDELIER_1.5__net_pts,T_CHANDELIER_1.5__net_pct,T_CHANDELIER_1.5__mfe_pts,T_CHANDELIER_1.5__mae_pts,T_CHANDELIER_1.5__hold_min,T_CHANDELIER_2.0__exit_time,T_CHANDELIER_2.0__exit_price,T_CHANDELIER_2.0__exit_reason,T_CHANDELIER_2.0__net_pts,T_CHANDELIER_2.0__net_pct,T_CHANDELIER_2.0__mfe_pts,T_CHANDELIER_2.0__mae_pts,T_CHANDELIER_2.0__hold_min,T_R_TARGET_1.0R__exit_time,T_R_TARGET_1.0R__exit_price,T_R_TARGET_1.0R__exit_reason,T_R_TARGET_1.0R__net_pts,T_R_TARGET_1.0R__net_pct,T_R_TARGET_1.0R__mfe_pts,T_R_TARGET_1.0R__mae_pts,T_R_TARGET_1.0R__hold_min,T_R_TARGET_1.5R__exit_time,T_R_TARGET_1.5R__exit_price,T_R_TARGET_1.5R__exit_reason,T_R_TARGET_1.5R__net_pts,T_R_TARGET_1.5R__net_pct,T_R_TARGET_1.5R__mfe_pts,T_R_TARGET_1.5R__mae_pts,T_R_TARGET_1.5R__hold_min,T_R_TARGET_2.0R__exit_time,T_R_TARGET_2.0R__exit_price,T_R_TARGET_2.0R__exit_reason,T_R_TARGET_2.0R__net_pts,T_R_TARGET_2.0R__net_pct,T_R_TARGET_2.0R__mfe_pts,T_R_TARGET_2.0R__mae_pts,T_R_TARGET_2.0R__hold_min,T_R_TARGET_3.0R__exit_time,T_R_TARGET_3.0R__exit_price,T_R_TARGET_3.0R__exit_reason,T_R_TARGET_3.0R__net_pts,T_R_TARGET_3.0R__net_pct,T_R_TARGET_3.0R__mfe_pts,T_R_TARGET_3.0R__mae_pts,T_R_TARGET_3.0R__hold_min,T_STEP_TRAIL__exit_time,T_STEP_TRAIL__exit_price,T_STEP_TRAIL__exit_reason,T_STEP_TRAIL__net_pts,T_STEP_TRAIL__net_pct,T_STEP_TRAIL__mfe_pts,T_STEP_TRAIL__mae_pts,T_STEP_TRAIL__hold_min
90,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-07-20,2023-07-20 09:15:00,605.3,602.4,592.0,599.8,580.7,0.6629,1.0,2.0,2.024,sma50,loose,off,sameday,601.4,605.7,598.75,605.3,3991349,1971715.9,9.9038,2023-07-20 15:25:00,610.0,eod,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 09:20:00,602.3289,atr_sl,-2.9711,-0.004909,0.0,5.4,5,2023-07-20 09:20:00,600.3481,atr_sl,-4.9519,-0.008181,0.0,5.4,5,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370,2023-07-20 15:25:00,610.0,eod_no_hit,4.7,0.007765,5.5,5.4,370
91,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-07-21,2023-07-21 09:15:00,614.7,610.8,598.75,599.8,580.7,0.6629,1.0,2.0,2.443,sma50,loose,off,sameday,610.0,618.2,609.0,614.7,5068943,2075219.0,10.0571,2023-07-21 15:25:00,615.5,eod,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 15:25:00,615.5,eod_no_hit,0.8,0.001301,4.8,1.95,370,2023-07-21 09:30:00,614.7,breakeven,0.0,0.0,3.5,1.3,15
92,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-12-05,2023-12-05 09:15:00,604.5,596.0,584.55,574.2,561.1,0.4804,1.0,2.0,4.666,sma50,loose,off,sameday,595.05,606.2,595.05,604.5,7903915,1693850.0,8.7803,2023-12-05 15:25:00,608.0,eod,3.5,0.00579,6.8,5.9,370,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 09:20:00,601.8659,atr_sl,-2.6341,-0.004357,0.0,5.9,5,2023-12-05 09:20:00,600.1099,atr_sl,-4.3901,-0.007262,0.0,5.9,5,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 11:35:00,602.5197,chandelier,-1.9803,-0.003276,6.8,5.9,140,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 15:25:00,608.0,eod_no_hit,3.5,0.00579,6.8,5.9,370,2023-12-05 11:30:00,604.5,breakeven,0.0,0.0,6.8,5.9,135
93,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2024-09-06,2024-09-06 09:15:00,805.6,822.15,814.4,823.45,806.5,0.0511,1.0,2.0,2.651,sma50,loose,off,sameday,811.5,812.9,802.5,805.6,4791109,1807621.8,12.8559,2024-09-06 15:25:00,783.9,eod,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370,2024-09-06 10:00:00,798.3,r_target,7.3,0.009062,8.5,3.35,45,2024-09-06 10:20:00,794.65,r_target,10.95,0.013592,11.6,3.35,65,2024-09-06 11:05:00,791.0,r_target,14.6,0.018123,15.4,3.35,110,2024-09-06 14:40:00,783.7,r_target,21.9,0.027185,28.6,3.35,325,2024-09-06 15:25:00,783.9,eod_no_hit,21.7,0.026936,28.6,3.35,370
94,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2018-01-25,2018-01-25 09:15:00,445.75,478.0,446.75,504.2,474.6,0.0954,1.0,2.0,2.85,sma50,loose,off,sameday,453.8,453.8,442.45,445.75,2362537,828990.3,16.3275,2018-01-25 15:25:00,449.05,eod,-3.3,-0.007403,9.05,9.1,370,2018-01-25 09:55:00,453.8,hard_sl,-8.05,-0.018059,3.3,9.1,40,2018-01-25 09:50:00,450.6482,atr_sl,-4.8982,-0.010989,3.3,7.9,35,2018-01-25 09:55:00,453.9137,atr_sl,-8.1637,-0.018315,3.3,9.1,40,2018-01-25 15:25:00,449.05,eod_no_hit,-3.3,-0.007403,9.05,9.1,370,2018-01-25 15:25:00,449.05,eod_no_hit,-3.3,-0.007403,9.05,9.1,370,2018-01-25 15:25:00,449.05,eod_no_hit,-3.3,-0.007403,9.05,9.1,370,2018-01-25 15:25:00,449.05,eod_no_hit,-3.3,-0.007403,9.05,9.1,370,2018-01-25 09:55:00,453.8,hard_sl,-8.05,-0.018059,3.3,9.1,40,2018-01-25 09:55:00,453.8,hard_sl,-8.05,-0.018059,3.3,9.1,40,2018-01-25 09:55:00,453.8,hard_sl,-8.05,-0.018059,3.3,9.1,40,2018-01-25 09:55:00,453.8,hard_sl,-8.05,-0.018059,3.3,9.1,40,2018-01-25 09:55:00,453.8,hard_sl,-8.05,-0.018059,3.3,9.1,40
95,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2018-09-25,2018-09-25 09:15:00,340.8,366.05,344.05,383.8,350.65,0.6511,1.0,2.0,2.359,sma50,loose,off,sameday,351.5,351.5,338.65,340.8,1164079,493380.1,13.7093,2018-09-25 15:25:00,353.25,eod,-12.45,-0.036532,3.15,16.0,370,2018-09-25 14:55:00,351.5,hard_sl,-10.7,-0.031397,3.15,11.55,340,2018-09-25 09:20:00,344.9128,atr_sl,-4.1128,-0.012068,0.4,4.7,5,2018-09-25 14:35:00,347.6547,atr_sl,-6.8547,-0.020113,3.15,7.75,320,2018-09-25 15:05:00,354.5093,atr_sl,-13.7093,-0.040227,3.15,14.35,350,2018-09-25 14:55:00,351.3593,chandelier,-10.5593,-0.030984,3.15,11.55,340,2018-09-25 15:25:00,353.25,eod_no_hit,-12.45,-0.036532,3.15,16.0,370,2018-09-25 15:25:00,353.25,eod_no_hit,-12.45,-0.036532,3.15,16.0,370,2018-09-25 14:55:00,351.5,hard_sl,-10.7,-0.031397,3.15,11.55,340,2018-09-25 14:55:00,351.5,hard_sl,-10.7,-0.031397,3.15,11.55,340,2018-09-25 14:55:00,351.5,hard_sl,-10.7,-0.031397,3.15,11.55,340,2018-09-25 14:55:00,351.5,hard_sl,-10.7,-0.031397,3.15,11.55,340,2018-09-25 14:55:00,351.5,hard_sl,-10.7,-0.031397,3.15,11.55,340
96,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2018-09-28,2018-09-28 09:15:00,338.95,356.75,348.1,383.8,350.65,0.6511,1.0,2.0,3.789,sma50,loose,off,sameday,350.25,352.1,336.9,338.95,1801091,475323.4,13.2937,2018-09-28 15:25:00,333.75,eod,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370,2018-09-28 15:25:00,333.75,eod_no_hit,5.2,0.015341,9.95,3.5,370
97,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2020-01-17,2020-01-17 09:15:00,482.9,468.15,459.4,466.2,432.25,0.0928,1.0,2.0,6.07,sma50,loose,off,sameday,466.35,488.75,466.35,482.9,14394605,2371448.1,12.3008,2020-01-17 15:25:00,490.8,eod,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370,2020-01-17 15:25:00,490.8,eod_no_hit,7.9,0.016359,11.45,3.5,370
98,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2020-05-19,2020-05-19 09:15:00,560.7,548.7,525.35,559.25,520.7,0.4834,1.0,2.0,6.915,sma50,loose,off,sameday,548.2,562.45,546.75,560.7,15780306,2282116.6,24.0908,2020-05-19 15:25:00,585.2,eod,24.5,0.043695,31.35,11.7,370,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 09:20:00,553.4727,atr_sl,-7.2273,-0.01289,0.0,11.7,5,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 09:55:00,574.65,r_target,13.95,0.02488,20.25,11.7,40,2020-05-19 12:20:00,581.625,r_target,20.925,0.037319,21.2,11.7,185,2020-05-19 15:10:00,588.6,r_target,27.9,0.049759,29.9,11.7,355,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370,2020-05-19 15:25:00,585.2,eod_no_hit,24.5,0.043695,31.35,11.7,370
99,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-01-13,2021-01-13 09:15:00,584.05,558.5,534.95,544.25,501.7,0.9294,1.0,2.0,7.687,sma50,loose,off,sameday,577.15,587.9,574.25,584.05,19355379,2517973.9,14.4906,2021-01-13 15:25:00,565.7,eod,-18.35,-0.031419,6.55,27.5,370,2021-01-13 09:30:00,574.25,hard_sl,-9.8,-0.016779,0.0,9.8,15,2021-01-13 09:20:00,579.7028,atr_sl,-4.3472,-0.007443,0.0,5.0,5,2021-01-13 09:30:00,576.8047,atr_sl,-7.2453,-0.012405,0.0,9.8,15,2021-01-13 13:05:00,569.5594,atr_sl,-14.4906,-0.024811,6.55,17.55,230,2021-01-13 10:30:00,576.1094,chandelier,-7.9406,-0.013596,6.55,9.8,75,2021-01-13 13:05:00,568.8641,chandelier,-15.1859,-0.026001,6.55,17.55,230,2021-01-13 13:35:00,561.6188,chandelier,-22.4312,-0.038406,6.55,22.95,260,2021-01-13 09:30:00,574.25,hard_sl,-9.8,-0.016779,0.0,9.8,15,2021-01-13 09:30:00,574.25,hard_sl,-9.8,-0.016779,0.0,9.8,15,2021-01-13 09:30:00,574.25,hard_sl,-9.8,-0.016779,0.0,9.8,15,2021-01-13 09:30:00,574.25,hard_sl,-9.8,-0.016779,0.0,9.8,15,2021-01-13 09:30:00,574.25,hard_sl,-9.8,-0.016779,0.0,9.8,15
100,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-08-05,2021-08-05 09:15:00,577.4,576.1,559.8,566.05,526.25,0.6267,1.0,2.0,8.065,sma50,loose,off,sameday,566.85,580.9,566.85,577.4,9037613,1120649.6,13.6506,2021-08-05 15:25:00,586.0,eod,8.6,0.014894,30.2,4.9,370,2021-08-05 15:25:00,586.0,eod_no_hit,8.6,0.014894,30.2,4.9,370,2021-08-05 09:30:00,573.3048,atr_sl,-4.0952,-0.007092,2.5,4.9,15,2021-08-05 15:25:00,586.0,eod_no_hit,8.6,0.014894,30.2,4.9,370,2021-08-05 15:25:00,586.0,eod_no_hit,8.6,0.014894,30.2,4.9,370,2021-08-05 14:20:00,593.9494,chandelier,16.5494,0.028662,30.2,4.9,305,2021-08-05 14:55:00,587.1241,chandelier,9.7241,0.016841,30.2,4.9,340,2021-08-05 15:25:00,586.0,eod_no_hit,8.6,0.014894,30.2,4.9,370,2021-08-05 11:20:00,587.95,r_target,10.55,0.018272,13.45,4.9,125,2021-08-05 11:50:00,593.225,r_target,15.825,0.027407,18.15,4.9,155,2021-08-05 12:00:00,598.5,r_target,21.1,0.036543,25.2,4.9,165,2021-08-05 15:25:00,586.0,eod_no_hit,8.6,0.014894,30.2,4.9,370,2021-08-05 10:15:00,577.4,breakeven,0.0,0.0,5.65,4.9,60
101,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2022-03-29,2022-03-29 09:15:00,749.1,737.0,710.1,724.35,697.85,0.1642,1.0,2.0,3.108,sma50,loose,off,sameday,740.4,750.75,737.15,749.1,2859483,920081.6,18.1495,2022-03-29 15:25:00,753.5,eod,4.4,0.005874,13.9,9.1,370,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 09:20:00,743.6551,atr_sl,-5.4449,-0.007269,0.0,8.65,5,2022-03-29 09:25:00,740.0252,atr_sl,-9.0748,-0.012114,0.0,9.1,10,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 11:15:00,761.05,r_target,11.95,0.015952,12.4,9.1,120,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 15:25:00,753.5,eod_no_hit,4.4,0.005874,13.9,9.1,370,2022-03-29 13:00:00,749.1,breakeven,0.0,0.0,13.9,9.1,225
102,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2022-03-30,2022-03-30 09:15:00,767.95,763.0,737.0,724.35,697.85,0.1642,1.0,2.0,2.469,sma50,loose,off,sameday,762.75,768.5,758.5,767.95,2584310,1046665.6,18.9924,2022-03-30 15:25:00,748.65,eod,-19.3,-0.025132,1.95,23.35,370,2022-03-30 11:25:00,758.5,hard_sl,-9.45,-0.012305,1.95,10.25,130,2022-03-30 09:20:00,762.2523,atr_sl,-5.6977,-0.007419,0.0,6.7,5,2022-03-30 11:25:00,758.4538,atr_sl,-9.4962,-0.012366,1.95,10.25,130,2022-03-30 13:40:00,748.9576,atr_sl,-18.9924,-0.024731,1.95,19.95,265,2022-03-30 13:30:00,750.9076,chandelier,-17.0424,-0.022192,1.95,17.8,255,2022-03-30 15:25:00,748.65,eod_no_hit,-19.3,-0.025132,1.95,23.35,370,2022-03-30 15:25:00,748.65,eod_no_hit,-19.3,-0.025132,1.95,23.35,370,2022-03-30 11:25:00,758.5,hard_sl,-9.45,-0.012305,1.95,10.25,130,2022-03-30 11:25:00,758.5,hard_sl,-9.45,-0.012305,1.95,10.25,130,2022-03-30 11:25:00,758.5,hard_sl,-9.45,-0.012305,1.95,10.25,130,2022-03-30 11:25:00,758.5,hard_sl,-9.45,-0.012305,1.95,10.25,130,2022-03-30 11:25:00,758.5,hard_sl,-9.45,-0.012305,1.95,10.25,130
103,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2023-03-17,2023-03-17 09:15:00,743.35,759.0,743.5,795.0,760.7,0.352,1.0,2.0,3.301,sma50,loose,off,sameday,750.0,750.35,739.55,743.35,2492309,754938.0,15.9616,2023-03-17 15:25:00,756.8,eod,-13.45,-0.018094,4.2,16.1,370,2023-03-17 12:45:00,750.35,hard_sl,-7.0,-0.009417,4.2,7.05,210,2023-03-17 12:35:00,748.1385,atr_sl,-4.7885,-0.006442,4.2,5.4,200,2023-03-17 13:20:00,751.3308,atr_sl,-7.9808,-0.010736,4.2,9.25,245,2023-03-17 15:00:00,759.3116,atr_sl,-15.9616,-0.021472,4.2,16.1,345,2023-03-17 13:35:00,755.1116,chandelier,-11.7616,-0.015822,4.2,12.05,260,2023-03-17 15:25:00,756.8,eod_no_hit,-13.45,-0.018094,4.2,16.1,370,2023-03-17 15:25:00,756.8,eod_no_hit,-13.45,-0.018094,4.2,16.1,370,2023-03-17 12:45:00,750.35,hard_sl,-7.0,-0.009417,4.2,7.05,210,2023-03-17 12:45:00,750.35,hard_sl,-7.0,-0.009417,4.2,7.05,210,2023-03-17 12:45:00,750.35,hard_sl,-7.0,-0.009417,4.2,7.05,210,2023-03-17 12:45:00,750.35,hard_sl,-7.0,-0.009417,4.2,7.05,210,2023-03-17 11:45:00,743.35,breakeven,-0.0,-0.0,4.2,1.45,150
104,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2023-08-29,2023-08-29 09:15:00,853.45,875.75,865.85,879.95,854.1,0.4966,1.0,2.0,16.231,sma50,loose,off,sameday,870.0,870.0,848.5,853.45,6404895,394617.2,14.0118,2023-08-29 15:25:00,855.3,eod,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 09:20:00,857.6535,atr_sl,-4.2035,-0.004925,0.0,14.55,5,2023-08-29 09:20:00,860.4559,atr_sl,-7.0059,-0.008209,0.0,14.55,5,2023-08-29 09:20:00,867.4618,atr_sl,-14.0118,-0.016418,0.0,14.55,5,2023-08-29 09:20:00,867.4618,chandelier,-14.0118,-0.016418,0.0,14.55,5,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370,2023-08-29 15:25:00,855.3,eod_no_hit,-1.85,-0.002168,4.95,14.55,370
105,BHARTIARTL,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-10-10,2023-10-10 09:15:00,938.9,928.05,916.55,929.6,916.05,0.2327,1.0,2.0,2.998,sma50,loose,off,sameday,924.55,939.5,921.05,938.9,1420574,473899.7,13.4506,2023-10-10 15:25:00,948.0,eod,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 09:20:00,934.8648,atr_sl,-4.0352,-0.004298,0.0,8.95,5,2023-10-10 09:20:00,932.1747,atr_sl,-6.7253,-0.007163,0.0,8.95,5,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370,2023-10-10 15:25:00,948.0,eod_no_hit,9.1,0.009692,15.15,8.95,370
