variant,symbol,date,direction,or_high,or_low,entry_time,entry,stop,target,qty,rsi_at_entry,vwap_at_entry,gap_pct,exit_time,exit_price,exit_reason,trailed,gross_pnl,cost,net_pnl
target_1.5R,BAJAJFINSV,2024-03-22,SHORT,1610.00,1592.65,2024-03-22T13:20:00,1591.70,1610.00,1564.25,31,38.26,1594.92,-0.006,2024-03-22T15:20:00,1586.85,EOD,0,150.35,246.34,-95.99
target_1.5R,BAJAJ-AUTO,2024-03-28,SHORT,8943.50,8828.50,2024-03-28T09:55:00,8814.50,8943.50,8621.00,5,60.52,8857.86,0.0,2024-03-28T13:25:00,8943.50,STOP,0,-645.00,221.98,-866.98
target_1.5R,ASIANPAINT,2024-03-28,LONG,2839.45,2819.00,2024-03-28T10:45:00,2841.45,2852.67,2875.12,17,43.5,2830.54,0.0016,2024-03-28T14:10:00,2852.67,TRAIL,1,190.82,242.00,-51.18
target_1.5R,AMBUJACEM,2024-03-28,LONG,610.50,602.25,2024-03-28T11:35:00,610.65,614.85,623.25,81,67.3,609.81,0.01,2024-03-28T14:15:00,614.85,TRAIL,1,340.20,248.16,92.04
target_1.5R,ADANIPORTS,2024-03-28,LONG,1335.45,1314.00,2024-03-28T13:20:00,1335.60,1346.40,1368.00,37,60.52,1325.45,0.0085,2024-03-28T14:30:00,1346.40,TRAIL,1,399.60,248.09,151.51
target_1.5R,ADANIPORTS,2024-04-01,LONG,1364.55,1350.25,2024-04-01T09:55:00,1365.75,1373.50,1389.00,36,45.31,1358.56,0.0111,2024-04-01T15:20:00,1375.85,EOD,1,363.60,246.74,116.86
target_1.5R,AMBUJACEM,2024-04-01,LONG,620.95,613.30,2024-04-01T10:20:00,621.20,625.15,633.05,80,70.95,617.22,0.0115,2024-04-01T14:15:00,625.15,TRAIL,1,316.00,249.27,66.73
target_1.5R,ASIANPAINT,2024-04-01,SHORT,2886.45,2855.10,2024-04-01T11:05:00,2854.50,2886.45,2806.58,17,64.76,2870.48,0.005,2024-04-01T15:20:00,2871.55,EOD,0,-289.85,243.36,-533.21
target_1.5R,BAJAJ-AUTO,2024-04-01,SHORT,8984.00,8881.00,2024-04-01T13:05:00,8865.50,8806.25,8687.75,5,28.19,8913.26,0.0051,2024-04-01T14:55:00,8806.25,TRAIL,1,296.25,220.90,75.35
target_1.5R,AMBUJACEM,2024-04-03,LONG,632.95,626.50,2024-04-03T09:55:00,634.40,626.50,646.25,78,56.49,630.59,-0.0043,2024-04-03T15:20:00,635.60,EOD,0,93.60,247.65,-154.05
target_1.5R,ADANIPORTS,2024-04-03,LONG,1399.85,1389.20,2024-04-03T10:00:00,1400.65,1389.20,1417.83,35,46.71,1396.16,-0.0031,2024-04-03T15:20:00,1400.65,EOD,0,0.00,245.11,-245.11
target_1.5R,BAJAJFINSV,2024-04-03,SHORT,1654.85,1638.80,2024-04-03T10:45:00,1637.25,1654.85,1610.85,30,64.21,1643.93,-0.0015,2024-04-03T15:20:00,1639.85,EOD,0,-78.00,245.78,-323.78
target_1.5R,ASIANPAINT,2024-04-03,LONG,2861.30,2845.00,2024-04-03T11:05:00,2862.00,2870.50,2887.50,17,69.73,2854.66,-0.0102,2024-04-03T15:00:00,2870.50,TRAIL,1,144.50,243.63,-99.13
target_1.5R,BAJAJ-AUTO,2024-04-03,SHORT,9020.50,8909.50,2024-04-03T11:35:00,8905.50,9020.50,8733.00,5,27.32,8934.27,-0.0029,2024-04-03T15:20:00,8863.50,EOD,0,210.00,222.11,-12.11
target_1.5R,AMBUJACEM,2024-04-05,LONG,625.95,618.20,2024-04-05T10:20:00,626.20,630.20,638.20,79,66.67,623.44,0.0001,2024-04-05T14:10:00,630.20,TRAIL,1,316.00,248.14,67.86
target_1.5R,ADANIPORTS,2024-04-05,LONG,1372.20,1357.35,2024-04-05T10:35:00,1377.20,1357.35,1406.98,36,31.4,1366.39,0.0001,2024-04-05T15:20:00,1376.30,EOD,0,-32.40,247.81,-280.22
target_1.5R,ASIANPAINT,2024-04-05,SHORT,2924.00,2900.50,2024-04-05T12:35:00,2896.90,2883.35,2856.25,17,31.57,2909.04,0.002,2024-04-05T15:05:00,2883.35,TRAIL,1,230.35,245.66,-15.31
target_1.5R,BAJAJFINSV,2024-04-05,LONG,1672.50,1651.95,2024-04-05T13:00:00,1673.80,1651.95,1706.57,29,73.4,1665.16,0.0016,2024-04-05T15:20:00,1679.90,EOD,0,176.90,243.14,-66.24
target_1.5R,BAJAJ-AUTO,2024-04-09,SHORT,8907.00,8814.50,2024-04-09T10:45:00,8812.00,8764.50,8669.50,5,25.78,8835.57,0.0066,2024-04-09T14:55:00,8764.50,TRAIL,1,237.50,219.71,17.79
target_1.5R,ASIANPAINT,2024-04-09,SHORT,2907.20,2890.00,2024-04-09T11:00:00,2889.50,2907.20,2862.95,17,45.84,2902.88,0.0003,2024-04-09T13:15:00,2862.95,TARGET,0,451.35,244.48,206.87
target_1.5R,ADANIPORTS,2024-04-09,SHORT,1363.40,1352.55,2024-04-09T12:15:00,1352.50,1347.05,1336.15,36,28.12,1359.17,0.0056,2024-04-09T14:10:00,1347.05,TRAIL,1,196.20,242.96,-46.76
target_1.5R,ASIANPAINT,2024-04-12,SHORT,2893.00,2848.00,2024-04-12T10:25:00,2847.00,2893.00,2778.00,17,50.6,2859.74,-0.0023,2024-04-12T15:20:00,2854.30,EOD,0,-124.10,242.31,-366.41
target_1.5R,AMBUJACEM,2024-04-12,SHORT,630.30,622.00,2024-04-12T11:15:00,621.95,617.78,609.43,80,37.7,624.75,-0.0034,2024-04-12T14:30:00,609.43,TARGET,1,1002.00,246.28,755.72
target_1.5R,BAJAJ-AUTO,2024-04-12,LONG,8873.00,8709.50,2024-04-12T11:50:00,8884.00,8709.50,9145.75,5,68.49,8844.34,-0.0063,2024-04-12T15:20:00,8854.50,EOD,0,-147.50,221.73,-369.23
target_1.5R,ADANIPORTS,2024-04-12,SHORT,1356.30,1346.55,2024-04-12T12:35:00,1345.35,1356.30,1328.92,37,27.68,1352.17,-0.0017,2024-04-12T15:20:00,1341.90,EOD,0,127.65,248.57,-120.92
target_1.5R,BAJAJFINSV,2024-04-12,SHORT,1706.20,1694.20,2024-04-12T12:40:00,1693.95,1706.20,1675.58,29,43.08,1698.92,-0.0024,2024-04-12T15:20:00,1699.45,EOD,0,-159.50,246.02,-405.52
target_1.5R,BAJAJFINSV,2024-04-18,SHORT,1630.10,1614.50,2024-04-18T10:15:00,1612.95,1604.38,1587.23,30,32.5,1619.69,0.004,2024-04-18T14:30:00,1604.38,TRAIL,1,257.25,241.30,15.95
target_1.5R,BAJAJ-AUTO,2024-04-18,LONG,8865.50,8729.00,2024-04-18T12:00:00,8880.00,8729.00,9106.50,5,62.29,8817.97,0.0055,2024-04-18T15:20:00,8822.50,EOD,0,-287.50,221.28,-508.78
target_1.5R,ADANIPORTS,2024-04-18,LONG,1333.45,1315.65,2024-04-18T12:20:00,1335.00,1315.65,1364.02,37,70.07,1328.39,0.0089,2024-04-18T13:30:00,1315.65,STOP,0,-715.95,245.19,-961.14
target_1.5R,BAJAJ-AUTO,2024-04-23,SHORT,8642.50,8568.00,2024-04-23T09:45:00,8563.00,8642.50,8443.75,5,37.21,8592.54,0.0056,2024-04-23T15:20:00,8559.50,EOD,0,17.50,214.03,-196.53
target_1.5R,ADANIPORTS,2024-04-23,LONG,1328.50,1320.55,2024-04-23T10:55:00,1329.60,1320.55,1343.17,37,63.71,1329.17,0.0,2024-04-23T15:20:00,1321.40,EOD,0,-303.40,245.22,-548.62
target_1.5R,ASIANPAINT,2024-04-23,LONG,2858.00,2844.00,2024-04-23T10:55:00,2859.50,2867.25,2882.75,17,67.45,2856.17,0.0036,2024-04-23T14:20:00,2867.25,TRAIL,1,131.75,243.39,-111.64
target_1.5R,AMBUJACEM,2024-04-23,LONG,628.00,618.75,2024-04-23T11:55:00,629.40,634.72,645.38,79,66.72,625.66,0.008,2024-04-23T14:15:00,634.72,TRAIL,1,420.67,249.66,171.01
target_1.5R,ADANIPORTS,2024-04-26,SHORT,1341.60,1329.20,2024-04-26T10:00:00,1327.30,1341.60,1305.85,37,84.2,1333.15,0.0071,2024-04-26T15:20:00,1323.00,EOD,0,159.10,245.15,-86.05
target_1.5R,ASIANPAINT,2024-04-26,SHORT,2878.20,2855.00,2024-04-26T12:35:00,2853.95,2841.82,2817.57,17,40.48,2865.99,0.003,2024-04-26T14:55:00,2841.82,TRAIL,1,206.12,242.07,-35.95
target_1.5R,AMBUJACEM,2024-04-26,SHORT,642.00,637.00,2024-04-26T13:05:00,635.60,632.40,626.00,78,32.96,638.5,0.0057,2024-04-26T14:00:00,632.40,TRAIL,1,249.60,247.26,2.34
target_1.5R,ADANIPORTS,2024-05-06,SHORT,1322.50,1270.40,2024-05-06T09:45:00,1268.90,1322.50,1188.50,39,34.14,1295.49,0.0017,2024-05-06T15:20:00,1290.35,EOD,0,-836.55,249.53,-1086.08
target_1.5R,ASIANPAINT,2024-05-06,LONG,2951.95,2913.40,2024-05-06T10:40:00,2952.80,2913.40,3011.90,16,32.11,2931.63,0.0069,2024-05-06T15:20:00,2929.00,EOD,0,-380.80,235.27,-616.07
target_1.5R,BAJAJFINSV,2024-05-06,SHORT,1637.90,1617.55,2024-05-06T13:10:00,1613.00,1637.90,1575.65,30,26.3,1625.81,0.0065,2024-05-06T15:20:00,1612.20,EOD,0,24.00,241.89,-217.89
target_1.5R,ADANIPORTS,2024-05-07,SHORT,1301.15,1287.15,2024-05-07T10:15:00,1284.25,1301.15,1258.90,38,71.24,1294.81,0.0009,2024-05-07T15:20:00,1287.90,EOD,0,-138.70,244.35,-383.05
target_1.5R,AMBUJACEM,2024-05-07,SHORT,612.20,605.30,2024-05-07T10:15:00,604.50,612.20,592.95,82,80.98,608.78,0.0054,2024-05-07T12:40:00,592.95,TARGET,0,947.10,245.48,701.62
target_1.5R,ASIANPAINT,2024-05-07,SHORT,2967.50,2918.25,2024-05-07T11:25:00,2915.65,2967.50,2837.88,17,56.33,2945.3,0.0051,2024-05-07T15:20:00,2911.55,EOD,0,69.70,247.66,-177.96
target_1.5R,BAJAJFINSV,2024-05-07,LONG,1621.00,1603.75,2024-05-07T12:30:00,1622.55,1603.75,1650.75,30,66.89,1609.31,0.006,2024-05-07T15:20:00,1613.90,EOD,0,-259.50,242.73,-502.23
target_1.5R,ADANIPORTS,2024-05-13,LONG,1278.80,1261.65,2024-05-13T11:40:00,1279.70,1288.72,1306.78,39,36.91,1269.96,0.0002,2024-05-13T14:35:00,1306.78,TARGET,1,1055.93,252.18,803.74
target_1.5R,BAJAJ-AUTO,2024-05-13,SHORT,8802.00,8704.50,2024-05-13T12:20:00,8684.50,8802.00,8508.25,5,29.89,8712.78,0.0046,2024-05-13T15:20:00,8777.00,EOD,0,-462.50,218.27,-680.77
target_1.5R,AMBUJACEM,2024-05-14,LONG,593.85,587.00,2024-05-14T10:15:00,597.15,587.00,612.38,83,28.15,592.83,-0.002,2024-05-14T12:50:00,612.38,TARGET,0,1263.68,250.98,1012.70
target_1.5R,ADANIPORTS,2024-05-14,LONG,1312.85,1290.00,2024-05-14T11:15:00,1315.95,1328.93,1354.88,37,43.5,1301.0,0.0,2024-05-14T14:15:00,1328.93,TRAIL,1,480.08,244.65,235.42
target_1.5R,BAJAJ-AUTO,2024-05-14,LONG,8777.50,8663.00,2024-05-14T11:35:00,8780.50,8839.25,8956.75,5,65.42,8742.03,-0.003,2024-05-14T14:25:00,8839.25,TRAIL,1,293.75,220.25,73.50
target_1.5R,ASIANPAINT,2024-05-14,LONG,2878.50,2842.00,2024-05-14T12:35:00,2878.90,2842.00,2934.25,17,55.07,2861.3,-0.0003,2024-05-14T15:20:00,2867.05,EOD,0,-201.45,244.20,-445.65
target_1.5R,ADANIPORTS,2024-05-16,SHORT,1366.75,1345.00,2024-05-16T10:00:00,1342.20,1329.93,1305.38,37,57.53,1354.88,0.0107,2024-05-16T14:45:00,1329.93,TRAIL,1,454.17,247.17,207.00
target_1.5R,AMBUJACEM,2024-05-16,LONG,614.60,610.50,2024-05-16T10:40:00,614.75,610.50,621.12,81,49.93,611.01,-0.0002,2024-05-16T12:25:00,610.50,STOP,0,-344.25,248.11,-592.36
target_1.5R,BAJAJ-AUTO,2024-05-16,SHORT,8734.00,8589.50,2024-05-16T11:50:00,8579.00,8734.00,8346.50,5,44.07,8595.5,0.0053,2024-05-16T15:20:00,8656.50,EOD,0,-387.50,215.44,-602.94
target_1.5R,BAJAJFINSV,2024-05-16,LONG,1579.35,1566.80,2024-05-16T12:05:00,1580.00,1586.60,1599.80,31,56.15,1570.27,0.0038,2024-05-16T14:45:00,1586.60,TRAIL,1,204.60,245.41,-40.81
target_1.5R,ASIANPAINT,2024-05-16,SHORT,2837.60,2791.40,2024-05-16T13:20:00,2790.30,2837.60,2719.35,17,37.83,2798.75,0.0026,2024-05-16T15:20:00,2811.70,EOD,0,-363.80,238.09,-601.88
target_1.5R,BAJAJFINSV,2024-05-17,LONG,1596.00,1580.05,2024-05-17T11:00:00,1596.35,1580.05,1620.80,31,42.66,1588.75,-0.0006,2024-05-17T12:25:00,1588.10,EOD_FORCED,0,-255.75,246.79,-502.54
target_1.5R,ADANIPORTS,2024-05-17,LONG,1337.60,1321.15,2024-05-17T11:10:00,1339.65,1321.15,1367.40,37,66.73,1332.42,-0.0112,2024-05-17T12:25:00,1339.80,EOD_FORCED,0,5.55,247.85,-242.30
target_1.5R,AMBUJACEM,2024-05-23,SHORT,635.00,630.90,2024-05-23T10:05:00,629.70,635.00,621.75,79,61.02,632.52,0.0031,2024-05-23T11:15:00,635.00,STOP,0,-418.70,249.78,-668.48
target_1.5R,ASIANPAINT,2024-05-23,SHORT,2921.25,2881.05,2024-05-23T10:40:00,2880.05,2921.25,2818.25,17,68.63,2902.1,-0.0003,2024-05-23T15:20:00,2902.50,EOD,0,-381.65,245.76,-627.41
target_1.5R,ADANIPORTS,2024-05-23,LONG,1385.00,1370.35,2024-05-23T11:15:00,1388.60,1370.35,1415.97,36,65.44,1377.98,0.0042,2024-05-23T13:05:00,1415.97,TARGET,0,985.50,252.41,733.09
target_1.5R,BAJAJFINSV,2024-05-23,LONG,1594.60,1581.25,2024-05-23T12:35:00,1597.00,1604.88,1620.62,31,70.29,1588.03,0.002,2024-05-23T14:50:00,1604.88,TRAIL,1,244.12,248.15,-4.02
target_1.5R,AMBUJACEM,2024-05-24,LONG,649.90,642.45,2024-05-24T10:30:00,651.60,642.45,665.33,76,36.69,646.57,0.0023,2024-05-24T11:45:00,642.45,STOP,0,-695.40,245.87,-941.27
target_1.5R,ASIANPAINT,2024-05-24,SHORT,2910.20,2891.00,2024-05-24T10:45:00,2888.90,2878.25,2856.95,17,28.74,2893.02,0.0022,2024-05-24T14:05:00,2878.25,TRAIL,1,181.05,245.10,-64.05
target_1.5R,ADANIPORTS,2024-05-24,LONG,1438.50,1382.15,2024-05-24T11:40:00,1441.70,1382.15,1531.03,34,59.64,1409.55,-0.0058,2024-05-24T15:20:00,1416.40,EOD,0,-860.20,242.94,-1103.14
target_1.5R,BAJAJ-AUTO,2024-05-24,LONG,8759.00,8666.50,2024-05-24T13:05:00,8761.00,8666.50,8902.75,5,68.57,8703.55,0.0018,2024-05-24T15:20:00,8728.50,EOD,0,-162.50,218.62,-381.12
target_1.5R,BAJAJ-AUTO,2024-05-28,SHORT,8799.00,8729.00,2024-05-28T09:55:00,8727.50,8799.00,8620.25,5,49.13,8751.76,0.0,2024-05-28T15:20:00,8770.00,EOD,0,-212.50,218.72,-431.22
target_1.5R,AMBUJACEM,2024-05-28,LONG,633.90,628.50,2024-05-28T10:40:00,633.95,628.50,642.13,78,67.95,632.78,0.0022,2024-05-28T12:35:00,628.50,STOP,0,-425.10,246.18,-671.28
target_1.5R,ASIANPAINT,2024-05-28,LONG,2881.90,2864.00,2024-05-28T10:55:00,2884.60,2894.90,2915.50,17,74.43,2873.67,0.0012,2024-05-28T14:20:00,2915.50,TARGET,1,525.30,246.50,278.80
target_1.5R,ADANIPORTS,2024-05-28,SHORT,1438.00,1411.50,2024-05-28T12:10:00,1409.05,1438.00,1365.62,35,32.62,1417.55,0.0044,2024-05-28T15:20:00,1398.50,EOD,0,369.25,245.66,123.59
target_1.5R,BAJAJFINSV,2024-05-28,SHORT,1602.95,1593.00,2024-05-28T12:35:00,1591.00,1602.95,1573.07,31,42.41,1597.15,0.0045,2024-05-28T15:15:00,1602.95,STOP,0,-370.45,247.53,-617.98
target_1.5R,ASIANPAINT,2024-05-30,LONG,2902.90,2875.00,2024-05-30T10:05:00,2903.20,2875.00,2945.50,17,47.79,2888.77,-0.0086,2024-05-30T14:40:00,2875.00,STOP,0,-479.40,245.57,-724.97
target_1.5R,BAJAJ-AUTO,2024-05-30,SHORT,8903.50,8813.50,2024-05-30T10:10:00,8801.00,8749.75,8647.25,5,35.99,8852.47,-0.0002,2024-05-30T14:45:00,8749.75,TRAIL,1,256.25,219.38,36.87
target_1.5R,AMBUJACEM,2024-05-30,SHORT,629.40,621.35,2024-05-30T10:25:00,620.65,629.40,607.52,80,28.21,622.91,-0.0018,2024-05-30T12:55:00,629.40,STOP,0,-700.00,250.01,-950.01
target_1.5R,ADANIPORTS,2024-05-30,SHORT,1413.65,1402.00,2024-05-30T11:20:00,1401.10,1394.82,1382.27,35,32.88,1404.67,0.0,2024-05-30T14:30:00,1394.82,TRAIL,1,219.63,244.64,-25.02
target_1.5R,AMBUJACEM,2024-06-12,LONG,644.95,638.00,2024-06-12T09:55:00,645.30,648.95,656.25,77,28.83,642.46,0.0078,2024-06-12T14:05:00,656.25,TARGET,1,843.15,250.55,592.60
target_1.5R,ASIANPAINT,2024-06-12,SHORT,2909.00,2871.45,2024-06-12T10:35:00,2868.85,2909.00,2808.62,17,71.43,2880.04,0.0023,2024-06-12T12:40:00,2909.00,STOP,0,-682.55,245.56,-928.11
target_1.5R,ADANIPORTS,2024-06-12,SHORT,1414.45,1402.00,2024-06-12T12:50:00,1401.55,1395.10,1382.20,35,34.77,1406.31,0.0059,2024-06-12T14:20:00,1395.10,TRAIL,1,225.75,244.71,-18.96
target_1.5R,BAJAJFINSV,2024-06-13,SHORT,1595.55,1583.05,2024-06-13T09:50:00,1582.00,1595.55,1561.68,31,58.97,1589.4,0.005,2024-06-13T15:20:00,1590.05,EOD,0,-249.55,245.83,-495.38
target_1.5R,ADANIPORTS,2024-06-13,SHORT,1411.00,1399.20,2024-06-13T11:55:00,1396.85,1411.00,1375.62,35,40.42,1400.43,0.0069,2024-06-13T15:20:00,1403.90,EOD,0,-246.75,245.07,-491.82
target_1.5R,ADANIPORTS,2024-06-14,LONG,1410.00,1395.45,2024-06-14T09:50:00,1411.75,1395.45,1436.20,35,19.95,1404.05,0.0032,2024-06-14T11:05:00,1436.20,TARGET,0,855.75,249.20,606.55
target_1.5R,BAJAJ-AUTO,2024-06-14,LONG,9630.00,9570.50,2024-06-14T10:25:00,9654.00,9695.75,9779.25,5,73.23,9608.69,-0.0098,2024-06-14T14:00:00,9695.75,TRAIL,1,208.75,241.87,-33.12
target_1.5R,BAJAJFINSV,2024-06-14,LONG,1592.25,1577.10,2024-06-14T12:15:00,1593.90,1577.10,1619.10,31,49.72,1585.49,0.0,2024-06-14T15:20:00,1589.90,EOD,0,-124.00,246.74,-370.74
target_1.5R,ASIANPAINT,2024-06-14,LONG,2929.00,2905.10,2024-06-14T13:25:00,2930.10,2905.10,2967.60,17,70.62,2920.38,0.0,2024-06-14T15:20:00,2919.50,EOD,0,-180.20,248.61,-428.81
target_1.5R,ADANIPORTS,2024-06-20,LONG,1463.90,1444.10,2024-06-20T10:50:00,1464.30,1474.40,1494.60,34,63.22,1460.36,0.0075,2024-06-20T14:00:00,1474.40,TRAIL,1,343.40,249.79,93.61
target_1.5R,AMBUJACEM,2024-06-20,SHORT,669.50,658.95,2024-06-20T13:25:00,657.80,669.50,640.25,76,34.15,661.68,-0.0012,2024-06-20T15:20:00,659.35,EOD,0,-117.80,250.26,-368.06
target_1.5R,BAJAJ-AUTO,2024-06-21,LONG,9437.00,9367.50,2024-06-21T10:10:00,9443.50,9367.50,9557.50,5,18.39,9406.54,0.0045,2024-06-21T14:35:00,9367.50,STOP,0,-380.00,235.14,-615.14
target_1.5R,AMBUJACEM,2024-06-21,LONG,664.35,653.00,2024-06-21T10:15:00,664.60,653.00,682.00,75,54.08,660.41,0.0,2024-06-21T15:20:00,656.30,EOD,0,-622.50,247.67,-870.17
target_1.5R,ASIANPAINT,2024-06-21,SHORT,2928.00,2891.00,2024-06-21T11:20:00,2890.75,2928.00,2834.88,17,25.68,2898.45,0.0033,2024-06-21T15:20:00,2888.65,EOD,0,35.70,245.62,-209.92
target_1.5R,BAJAJFINSV,2024-06-21,SHORT,1610.85,1586.00,2024-06-21T12:05:00,1585.30,1610.85,1546.97,31,28.22,1590.58,0.0,2024-06-21T15:20:00,1574.95,EOD,0,320.85,244.92,75.93
target_1.5R,ADANIPORTS,2024-06-21,LONG,1485.00,1473.05,2024-06-21T12:35:00,1485.60,1491.88,1504.42,33,72.24,1479.08,0.0072,2024-06-21T14:50:00,1491.88,TRAIL,1,207.08,245.64,-38.57
target_1.5R,ADANIPORTS,2024-06-25,SHORT,1468.90,1453.90,2024-06-25T09:50:00,1452.00,1468.90,1426.65,34,63.83,1457.49,0.004,2024-06-25T15:20:00,1455.70,EOD,0,-125.80,247.15,-372.95
target_1.5R,BAJAJFINSV,2024-06-25,SHORT,1590.50,1579.10,2024-06-25T10:15:00,1577.50,1590.50,1558.00,31,25.76,1581.79,0.0,2024-06-25T12:35:00,1590.50,STOP,0,-403.00,245.52,-648.52
target_1.5R,BAJAJ-AUTO,2024-06-25,SHORT,9582.00,9504.50,2024-06-25T10:35:00,9500.00,9459.00,9377.00,5,55.41,9540.78,0.001,2024-06-25T14:00:00,9459.00,TRAIL,1,205.00,236.99,-31.99
target_1.5R,AMBUJACEM,2024-06-25,SHORT,666.55,651.10,2024-06-25T11:05:00,649.50,666.55,623.93,76,51.33,655.95,0.0071,2024-06-25T15:20:00,650.00,EOD,0,-38.00,246.91,-284.91
target_1.5R,ASIANPAINT,2024-06-25,SHORT,2894.95,2875.55,2024-06-25T11:35:00,2872.30,2860.98,2838.33,17,27.76,2879.59,-0.0069,2024-06-25T15:00:00,2860.98,TRAIL,1,192.52,243.66,-51.14
target_1.5R,AMBUJACEM,2024-06-28,LONG,667.50,660.00,2024-06-28T11:20:00,667.95,671.93,679.88,74,71.61,665.98,0.0081,2024-06-28T14:15:00,671.93,TRAIL,1,294.15,247.88,46.27
target_1.5R,ADANIPORTS,2024-06-28,LONG,1481.90,1445.00,2024-06-28T11:30:00,1484.50,1445.00,1543.75,33,37.45,1465.57,-0.0037,2024-06-28T15:20:00,1476.00,EOD,0,-280.50,244.24,-524.74
target_1.5R,BAJAJFINSV,2024-06-28,SHORT,1622.00,1596.95,2024-06-28T12:20:00,1595.65,1622.00,1556.13,31,43.56,1608.86,0.0,2024-06-28T15:20:00,1589.65,EOD,0,186.00,246.86,-60.86
target_1.5R,BAJAJ-AUTO,2024-06-28,LONG,9238.50,9159.00,2024-06-28T13:25:00,9241.00,9282.00,9364.00,5,59.71,9205.41,0.0051,2024-06-28T14:05:00,9282.00,TRAIL,1,205.00,231.54,-26.54
target_1.5R,BAJAJFINSV,2024-07-01,SHORT,1590.95,1583.00,2024-07-01T10:35:00,1581.50,1590.95,1567.32,31,71.05,1585.97,0.0,2024-07-01T15:20:00,1580.00,EOD,0,46.50,245.02,-198.52
target_1.5R,ADANIPORTS,2024-07-01,LONG,1484.25,1471.60,2024-07-01T10:50:00,1484.70,1471.60,1504.35,33,68.18,1479.29,0.0033,2024-07-01T15:20:00,1474.40,EOD,0,-339.90,244.13,-584.03
target_1.5R,ASIANPAINT,2024-07-01,LONG,2925.00,2888.00,2024-07-01T12:35:00,2926.20,2888.00,2983.50,17,70.67,2916.05,-0.0095,2024-07-01T15:20:00,2926.50,EOD,0,5.10,248.74,-243.64
target_1.5R,AMBUJACEM,2024-07-02,LONG,701.95,689.05,2024-07-02T10:10:00,704.25,689.05,727.05,70,33.6,697.66,0.0028,2024-07-02T12:10:00,689.05,STOP,0,-1064.00,243.83,-1307.83
target_1.5R,ADANIPORTS,2024-07-02,LONG,1483.95,1470.05,2024-07-02T10:35:00,1485.50,1470.05,1508.68,33,70.7,1477.05,0.0034,2024-07-02T12:10:00,1470.05,STOP,0,-509.85,243.83,-753.68
target_1.5R,ASIANPAINT,2024-07-02,LONG,2927.85,2912.00,2024-07-02T10:55:00,2928.50,2912.00,2953.25,17,64.75,2918.9,0.0,2024-07-02T15:20:00,2925.15,EOD,0,-56.95,248.78,-305.73
target_1.5R,BAJAJ-AUTO,2024-07-02,SHORT,9297.00,9179.50,2024-07-02T12:55:00,9173.00,9297.00,8987.00,5,28.95,9222.28,-0.0013,2024-07-02T15:20:00,9172.00,EOD,0,5.00,229.31,-224.31
target_1.5R,ADANIPORTS,2024-07-03,LONG,1485.50,1470.80,2024-07-03T10:05:00,1486.40,1494.20,1509.80,33,64.99,1480.99,0.0034,2024-07-03T14:30:00,1494.20,TRAIL,1,257.40,245.90,11.50
target_1.5R,AMBUJACEM,2024-07-03,SHORT,699.40,690.20,2024-07-03T10:30:00,689.25,699.40,674.03,72,25.89,692.43,0.0038,2024-07-03T15:20:00,693.00,EOD,0,-270.00,248.81,-518.81
target_1.5R,BAJAJFINSV,2024-07-03,LONG,1590.70,1573.60,2024-07-03T12:25:00,1590.95,1573.60,1616.98,31,66.27,1586.86,0.0021,2024-07-03T15:20:00,1594.60,EOD,0,113.15,246.88,-133.73
target_1.5R,BAJAJ-AUTO,2024-07-03,SHORT,9266.50,9171.50,2024-07-03T13:10:00,9169.00,9266.50,9022.75,5,33.6,9230.9,0.0077,2024-07-03T15:20:00,9202.00,EOD,0,-165.00,229.64,-394.64
target_1.5R,BAJAJFINSV,2024-07-04,SHORT,1610.00,1595.30,2024-07-04T10:40:00,1595.25,1587.88,1573.12,31,31.25,1600.23,0.0099,2024-07-04T14:15:00,1587.88,TRAIL,1,228.62,246.69,-18.07
target_1.5R,ADANIPORTS,2024-07-04,SHORT,1516.15,1504.00,2024-07-04T11:20:00,1503.90,1516.15,1485.53,33,38.85,1505.91,0.0026,2024-07-04T12:35:00,1516.15,STOP,0,-404.25,249.15,-653.40
target_1.5R,ADANIPORTS,2024-07-10,SHORT,1494.45,1483.95,2024-07-10T09:55:00,1482.75,1494.45,1465.20,33,40.38,1487.68,0.0095,2024-07-10T10:35:00,1465.20,TARGET,0,579.15,243.21,335.94
target_1.5R,BAJAJ-AUTO,2024-07-10,SHORT,9411.50,9308.00,2024-07-10T10:20:00,9295.00,9411.50,9120.25,5,60.95,9357.38,0.0017,2024-07-10T15:20:00,9317.00,EOD,0,-110.00,232.65,-342.65
target_1.5R,BAJAJFINSV,2024-07-10,SHORT,1588.00,1575.85,2024-07-10T10:25:00,1575.50,1588.00,1556.75,31,63.52,1582.12,0.0015,2024-07-10T11:55:00,1588.00,STOP,0,-387.50,245.17,-632.67
target_1.5R,ASIANPAINT,2024-07-10,LONG,2914.90,2900.00,2024-07-10T11:05:00,2917.85,2900.00,2944.62,17,68.8,2908.78,-0.0017,2024-07-10T13:25:00,2944.62,TARGET,0,455.18,249.16,206.02
target_1.5R,BAJAJFINSV,2024-07-11,LONG,1589.05,1576.00,2024-07-11T10:05:00,1589.80,1576.00,1610.50,31,56.63,1583.68,0.0009,2024-07-11T15:20:00,1589.95,EOD,0,4.65,246.43,-241.78
